C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000134.spe	268.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	14316.87988	1.66	0	0	18	5	5	4	12	48	1967	0	736	50	30	432	30694	182	0	86	173	36	0	129	47	141	2297	82	966	4	0	7	32	23	25	64	127	132	113	110	20	58	147	6	0	14432	5343
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000135.spe	270.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15315.13184	1.38	18	9	20	0	22	11	16	57	1956	0	663	43	13	416	26405	328	0	235	265	110	110	112	59	50	2990	0	777	0	0	0	0	39	12	57	69	60	9	139	0	0	66	0	0	17095	5594
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000136.spe	272.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15174.93848	1.56	38	26	24	21	19	0	10	57	2101	0	670	63	26	436	28530	203	0	127	227	64	50	113	118	122	2652	0	961	0	0	0	31	0	52	51	102	47	0	85	44	42	146	8	0	16869	5467
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000137.spe	274.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15826.20605	1.46	9	11	27	10	35	0	0	54	2080	0	702	32	0	486	28277	397	0	164	243	11	17	52	87	50	3147	0	890	8	0	0	0	24	0	96	77	49	99	0	0	127	7	0	0	17899	5695
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000138.spe	276.04	7.6	1	1	0.018304	-0.003173	0.00992	0.093737	15758.20801	1.55	0	0	0	28	14	0	0	50	2387	0	615	42	0	435	24826	258	0	248	333	0	104	109	421	134	3522	23	1001	0	0	0	0	0	61	50	78	14	28	0	30	113	94	0	0	18594	5689
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000139.spe	278.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	16028.19629	1.38	0	19	12	10	20	0	6	81	2342	0	681	11	22	462	26252	316	0	272	305	84	159	139	153	66	3269	144	875	0	0	0	0	24	5	60	61	80	12	0	61	129	117	0	1.23E+15	18354	5839
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000140.spe	280.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	16072.69336	1.61	27	10	21	0	29	11	12	83	2130	0	759	32	10	465	27746	259	0	267	298	18	88	79	160	93	2995	68	856	0	0	0	0	0	0	117	94	7	0	0	0	150	126	11	1.20E+15	18876	5739
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000141.spe	282.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15608.7168	1.39	27	23	36	35	47	0	37	61	2465	0	625	0	43	438	25473	295	0	269	330	0	0	59	240	30	3222	48	872	25	0	0	0	0	72	94	124	78	185	0	0	22	64	27	0	18029	5508
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000142.spe	284.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15246.2334	1.57	9	4	34	12	38	0	22	69	2251	0	578	42	13	423	25382	222	0	274	349	36	0	57	146	142	3232	67	967	0	0	0	0	15	46	64	79	127	120	0	74	29	134	0	1.69E+15	17395	5453
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000143.spe	286.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15333.42773	1.56	0	0	10	10	44	15	20	98	2330	0	666	8	16	455	25780	277	0	243	312	0	0	95	129	41	3400	158	958	7	0	20	0	0	17	45	87	85	209	78	0	0	35	21	0	17740	5274
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000144.spe	288.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	15264.83398	1.48	24	5	26	17	26	14	16	53	2405	0	567	22	11	447	26385	315	0	294	318	34	0	128	249	74	3214	39	930	8	0	0	0	24	46	139	27	88	116	0	46	49	50	0	8.21E+14	17101	5399
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000145.spe	290.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	15149.23926	1.4	34	24	20	10	27	0	15	70	2308	0	526	26	10	433	24735	281	0	212	317	0	56	145	135	33	3203	32	874	0	0	7	45	9	26	0	49	73	51	20	0	9	111	18	0	17595	5725
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000146.spe	292.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	15486.12305	1.57	0	6	21	19	12	0	0	57	2110	0	600	46	13	407	23519	271	0	254	351	39	102	94	258	108	3401	0	878	0	0	0	17	0	0	39	128	18	54	57	0	6	75	11	0	18310	5491
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000147.spe	294.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	15613.21582	1.5	8	0	29	0	12	0	0	60	1963	0	681	22	4	410	25382	352	0	187	289	0	164	64	282	21	3474	164	846	9	0	0	27	35	108	58	76	49	0	23	131	117	0	13	2.04E+15	18437	5379
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000148.spe	296.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	15610.31738	1.64	6	0	28	13	24	0	11	60	2011	0	567	14	11	434	26161	276	0	184	269	0	102	136	177	185	3111	34	962	0	0	23	0	0	70	36	112	0	0	39	0	51	50	0	1.43E+15	18222	5483
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000149.spe	298.04	7.64	1	1	0.018304	-0.003173	0.00992	0.093737	15667.41211	1.54	0	10	21	6	19	0	0	63	2170	0	563	43	0	390	24575	208	0	292	270	83	58	89	136	113	3145	93	864	0	0	0	0	21	39	99	134	55	47	0	9	101	126	0	0	18920	5399
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000150.spe	300.04	7.66	1	1	0.018304	-0.003173	0.00992	0.093737	15161.93652	1.54	15	13	24	0	40	0	23	97	2232	0	705	25	17	400	28586	339	0	210	269	0	0	103	42	60	2568	9	930	0	0	0	0	16	122	82	103	103	99	51	0	0	80	10	1.17E+15	16649	5203
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000151.spe	302.04	7.64	1	1	0.018304	-0.003173	0.00992	0.093737	15419.22363	1.68	0	0	12	5	27	0	15	86	2497	0	713	28	0	449	29715	255	0	143	248	28	0	148	181	118	2919	23	885	0	0	0	9	33	18	45	87	66	153	118	83	32	102	7	1.74E+15	16818	5545
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000152.spe	304.04	7.66	1	1	0.018304	-0.003173	0.00992	0.093737	15123.54102	1.51	0	0	40	7	13	10	10	80	2513	11	750	32	15	405	29589	269	0	189	234	32	150	129	136	185	2701	22	808	0	0	0	0	19	0	49	48	80	53	32	12	37	62	0	0	16335	5271
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000153.spe	306.04	7.66	1	1	0.018304	-0.003173	0.00992	0.093737	15363.72852	1.64	6	15	38	20	37	0	18	90	2522	0	732	15	30	412	27644	345	0	277	261	49	67	155	85	97	2859	28	914	0	0	0	0	10	74	91	118	131	59	18	0	143	42	0	1.41E+15	16555	5428
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000154.spe	308.04	7.66	1	1	0.018304	-0.003173	0.00992	0.093737	15404.42676	1.57	22	13	10	13	56	4	21	84	2560	0	631	39	0	486	27763	386	0	246	301	14	31	75	191	12	2735	67	885	16	0	16	0	0	42	63	89	64	101	12	5	108	8	13	0	17426	5436
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000155.spe	310.04	7.65	1	1	0.018304	-0.003173	0.00992	0.093737	15536.11816	1.47	11	5	14	19	39	0	13	61	2836	0	692	48	18	485	29299	329	0	181	218	0	8	91	152	34	2915	31	894	0	0	0	18	41	56	85	39	46	22	56	21	38	56	0	7.79E+14	17356	5381
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000156.spe	312.04	7.65	1	1	0.018304	-0.003173	0.00992	0.093737	15986.19824	1.54	21	0	19	17	28	7	37	65	2614	7	605	24	15	499	26058	319	0	208	394	0	0	125	149	76	3259	69	862	4	0	0	13	10	10	89	31	71	197	98	86	0	97	0	0	18128	5818
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000157.spe	314.04	7.64	1	1	0.018304	-0.003173	0.00992	0.093737	15615.11523	1.47	13	9	15	14	28	0	17	55	2651	0	458	31	0	440	21061	225	0	448	456	42	0	141	219	22	3712	79	837	0	0	0	0	25	0	115	129	94	179	67	44	4	81	10	1.16E+15	18941	5503
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000158.spe	316.04	7.64	1	1	0.018304	-0.003173	0.00992	0.093737	15701.71191	1.45	0	0	20	10	36	0	26	46	2375	0	504	8	11	440	23098	267	0	323	355	0	121	148	156	46	3329	46	1111	0	0	0	0	0	27	65	93	18	15	62	100	122	69	4	0	18427	5679
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000159.spe	318.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	16782.65625	1.4	15	14	12	5	37	6	6	47	2355	0	440	20	24	433	20526	271	11	405	473	0	0	101	320	19	3799	0	909	11	0	0	17	45	51	87	144	61	210	73	56	0	81	20	1.39E+15	20971	5947
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000160.spe	320.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	16185.38574	1.43	18	32	18	18	60	0	22	60	2520	0	471	0	19	408	20793	251	0	309	420	0	58	91	201	0	4054	161	1108	0	0	10	0	0	63	84	153	96	44	70	0	37	47	12	2.09E+15	19666	6070
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000161.spe	322.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	16819.6543	1.62	8	11	13	0	23	0	16	59	2487	0	489	8	10	436	20778	243	0	365	401	51	128	85	174	12	4153	0	924	0	0	0	0	14	20	44	123	31	0	0	0	75	51	0	2.02E+15	21263	6045
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000162.spe	324.04	7.6	1	1	0.018304	-0.003173	0.00992	0.093737	17098.3418	1.5	0	13	15	9	34	0	13	58	2844	0	440	42	7	484	18939	178	0	402	481	0	75	182	239	42	4184	0	802	0	0	0	0	0	37	101	88	94	75	0	30	128	93	0	0	21841	5790
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000163.spe	326.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	16581.4668	1.53	51	31	30	36	27	0	19	39	2254	0	406	0	13	461	19964	336	15	372	361	0	95	109	256	10	3579	0	964	0	0	0	0	26	82	119	108	76	0	10	31	152	55	24	1.60E+15	21011	5795
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000164.spe	328.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	16397.47656	1.54	0	15	0	5	19	0	16	65	2411	0	581	23	10	414	25512	268	0	209	268	0	0	94	142	0	3380	51	874	0	0	0	8	11	27	89	106	70	101	9	93	41	99	0	0	19481	5503
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000165.spe	330.04	7.6	1	1	0.018304	-0.003173	0.00992	0.093737	16284.68262	1.63	9	0	6	0	7	0	11	0	2849	0	369	0	0	404	18476	244	0	417	417	0	17	150	206	53	4385	0	1013	6	0	0	0	0	45	94	81	51	64	0	26	32	67	6	1.01E+15	20858	5822
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000166.spe	332.04	7.58	1	1	0.018304	-0.003173	0.00992	0.093737	15440.42285	1.43	0	0	11	0	22	0	14	41	2960	0	447	4	12	438	21397	280	0	327	373	87	0	132	167	59	3431	0	1024	4	0	0	26	0	18	44	122	73	99	106	40	0	137	0	1.60E+15	18442	5526
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000167.spe	334.04	7.58	1	1	0.018304	-0.003173	0.00992	0.093737	15337.93066	1.58	9	17	48	4	29	7	57	70	2494	0	669	24	16	466	25884	267	0	282	295	44	8	34	116	114	3221	72	1029	0	0	0	0	0	0	80	107	36	76	27	7	75	86	5	0	17208	5590
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000168.spe	336.04	7.57	1	1	0.018304	-0.003173	0.00992	0.093737	15881.50195	1.69	0	0	17	5	18	7	25	99	2857	26	640	0	42	532	26176	160	0	289	356	12	36	127	206	83	3832	120	998	8	5	35	0	19	0	67	44	101	83	18	0	65	171	0	0	18569	5504
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000169.spe	338.04	7.56	1	1	0.018304	-0.003173	0.00992	0.093737	15468.92383	1.48	16	5	36	20	28	0	7	103	2541	0	732	18	30	470	26149	282	0	301	320	19	99	170	165	43	3047	0	923	0	0	5	53	24	14	49	54	99	0	0	0	87	76	0	1.52E+15	17419	5435
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000170.spe	340.04	7.55	1	1	0.018304	-0.003173	0.00992	0.093737	15520.41895	1.57	9	0	41	9	12	6	0	135	2692	0	938	19	21	475	32650	353	0	171	284	21	0	112	36	36	2639	0	902	0	0	0	0	8	49	71	45	58	96	0	0	42	98	0	1.57E+15	16297	5420
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000171.spe	342.04	7.54	1	1	0.018304	-0.003173	0.00992	0.093737	15805.30566	1.78	4	0	39	0	15	0	19	100	2721	0	800	35	14	509	30275	175	0	171	254	71	0	134	208	13	2812	62	1035	0	0	30	0	0	0	61	63	19	92	0	15	64	187	4	6.7E+14	17405	5809
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000172.spe	344.04	7.52	1	1	0.018304	-0.003173	0.00992	0.093737	16288.68164	1.46	21	33	63	13	49	20	29	132	2894	0	872	44	12	485	31034	304	0	223	219	40	90	84	148	98	3177	16	1081	16	0	0	0	49	58	108	115	101	0	78	0	23	89	13	0	17672	5797
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000173.spe	346.04	7.51	1	1	0.018304	-0.003173	0.00992	0.093737	14033.09473	1.39	13	6	12	7	27	0	47	54	1839	0	453	42	6	347	18243	246	0	246	258	33	77	118	104	108	3297	0	1042	0	0	0	0	0	17	83	106	136	85	99	131	153	66	9	0	17821	5452
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000174.spe	348.04	7.49	1	1	0.018304	-0.003173	0.00992	0.093737	13996.99805	1.55	20	19	32	0	24	0	48	80	2093	6	618	23	19	367	23641	323	0	201	269	0	129	38	98	70	2485	95	838	13	0	27	0	38	77	32	64	50	0	0	0	113	42	0	2.08E+15	15927	5347
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000175.spe	350.04	7.51	1	1	0.018304	-0.003173	0.00992	0.093737	12369.87793	1.52	20	0	16	14	16	7	25	49	1403	0	351	35	18	246	16712	237	0	138	175	50	65	68	270	49	2413	0	868	0	0	12	4	10	0	86	46	0	69	0	44	53	45	0	0	15049	4927
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000176.spe	352.04	7.53	1	1	0.018304	-0.003173	0.00992	0.093737	14576.66895	1.51	5	0	24	11	14	8	17	77	2064	0	649	41	14	384	25178	129	0	160	257	0	34	144	171	26	2799	66	832	0	0	0	29	0	78	45	71	25	26	0	56	118	186	0	2.20E+15	16966	5241
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000177.spe	354.04	7.54	1	1	0.018304	-0.003173	0.00992	0.093737	15349.03027	1.52	25	10	34	0	18	0	8	80	2480	0	710	7	20	474	26680	210	0	184	266	54	0	66	235	100	3382	88	791	0	0	0	6	0	18	47	64	20	71	146	42	0	125	6	1.84E+15	17634	5481
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000178.spe	356.04	7.56	1	1	0.018304	-0.003173	0.00992	0.093737	15090.24316	1.55	9	29	17	11	15	16	18	65	2594	0	662	43	7	400	24966	247	0	290	261	0	39	38	214	53	3414	150	858	4	0	0	0	0	61	114	83	4	17	42	0	37	151	0	1.31E+15	17425	5469
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000179.spe	358.04	7.57	1	1	0.018304	-0.003173	0.00992	0.093737	15517.52246	1.59	0	0	13	6	50	4	10	72	2686	0	696	15	18	444	25890	169	0	223	218	8	166	108	84	179	3177	0	1037	0	0	0	0	16	0	46	76	66	0	84	15	71	165	12	0	17916	5587
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000180.spe	360.04	7.58	1	1	0.018304	-0.003173	0.00992	0.093737	15619.51367	1.57	5	13	34	0	32	17	28	73	2847	0	513	12	7	398	23341	334	4	308	325	0	5	147	243	29	3525	116	883	24	0	0	0	28	96	70	91	52	33	18	28	67	28	0	0	18601	5482
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000181.spe	362.04	7.58	1	1	0.018304	-0.003173	0.00992	0.093737	16090.29297	1.49	0	0	19	30	15	0	26	78	2496	0	515	24	4	424	23232	228	0	317	275	0	158	222	237	173	3617	0	985	11	0	0	11	24	18	53	63	84	0	0	24	108	73	0	1.60E+15	19848	5766
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000182.spe	364.04	7.58	1	1	0.018304	-0.003173	0.00992	0.093737	16668.16211	1.47	0	25	23	31	46	14	37	77	2454	17	424	7	29	404	20317	264	0	391	404	0	57	110	323	67	3886	0	947	0	0	21	0	0	65	71	114	30	98	133	86	0	78	0	0	21710	5965
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000183.spe	366.04	7.59	1	1	0.018304	-0.003173	0.00992	0.093737	16584.9668	1.45	9	0	19	11	13	0	23	59	2577	0	503	0	39	399	21304	211	0	430	492	63	32	133	282	68	4078	32	905	0	0	0	0	0	0	70	137	85	53	42	104	73	59	0	1.40E+15	21003	5537
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000184.spe	368.04	7.6	1	1	0.018304	-0.003173	0.00992	0.093737	15677.01172	1.46	16	0	27	27	47	0	17	78	2549	0	548	25	18	434	22465	270	0	347	358	69	21	95	264	86	3316	44	830	0	0	0	0	8	15	55	83	0	88	51	0	22	65	6	0	19331	5239
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000185.spe	370.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15471.52148	1.63	25	13	30	10	19	0	12	77	2208	0	628	44	15	431	27609	258	0	168	251	27	11	77	49	71	2877	19	1020	0	0	0	23	24	0	13	33	27	68	70	4	0	116	20	1.42E+15	17785	5380
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000186.spe	372.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	15972.59863	1.7	17	0	13	0	18	0	0	72	2400	0	704	29	7	458	27048	180	0	255	208	77	5	0	119	60	3533	33	886	0	0	0	0	0	0	78	77	49	101	39	0	0	119	0	1.03E+15	18858	5487
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000187.spe	374.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	16178.78809	1.43	24	0	24	10	44	0	21	74	2398	7	654	31	9	494	27743	342	0	222	300	0	0	19	237	117	3433	24	958	16	0	0	0	40	91	85	94	64	31	59	5	93	29	7	0	18868	5576
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000188.spe	376.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	16665.96484	1.44	33	25	32	14	19	0	28	71	2298	0	553	13	29	478	23944	356	15	244	312	0	30	135	125	107	3757	0	974	6	0	0	0	32	76	75	136	88	77	16	66	43	0	17	0	20464	5850
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000189.spe	378.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	16446.07422	1.43	0	6	9	12	29	15	39	49	2819	15	312	20	8	495	17930	287	0	390	437	83	52	224	187	29	4137	0	804	7	0	28	19	0	0	47	72	66	32	97	6	0	47	20	0	21552	5765
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000190.spe	380.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	16261.18359	1.53	10	11	22	10	31	0	11	78	2953	0	519	30	8	505	22822	286	20	287	337	27	7	91	205	99	3548	0	946	0	0	0	0	13	0	29	96	88	86	20	0	12	69	0	2.18E+15	19961	5694
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000191.spe	382.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	17222.43359	1.52	14	13	10	11	14	0	19	63	3026	0	470	18	10	507	21548	266	0	428	537	41	137	160	250	18	4455	0	1051	6	0	0	0	0	0	91	112	73	0	66	0	60	102	7	0	21765	6007
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000192.spe	384.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	17795.40625	1.48	24	17	23	6	46	0	22	68	2866	0	416	13	0	461	17966	227	0	512	491	41	146	159	385	159	4805	0	1098	7	0	0	0	35	10	109	90	7	0	0	0	46	38	5	0	23818	6099
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000193.spe	386.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	18001.0957	1.51	0	7	12	20	25	5	22	73	2801	6	465	5	22	499	19878	255	0	407	492	0	0	325	429	110	4887	0	904	0	0	0	6	0	0	51	101	0	143	126	0	0	61	0	2.61E+15	23875	6103
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000194.spe	388.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	17793.30664	1.53	0	0	6	0	6	0	0	67	1938	0	507	21	20	433	18742	149	0	408	431	0	10	184	479	24	4860	121	1079	0	0	0	0	0	0	42	109	55	72	54	13	65	136	0	1.99E+15	24093	5940
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000195.spe	390.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	17192.93555	1.53	20	18	22	27	23	0	17	46	2634	0	466	0	15	482	19093	253	0	400	442	16	122	164	325	24	4529	0	734	0	0	0	8	21	16	60	73	55	6	4	0	17	49	0	9.16E+14	22606	5705
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000196.spe	392.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	16783.85742	1.39	38	0	46	8	32	0	0	64	2603	0	577	29	27	473	21872	123	11	326	345	33	90	87	307	84	4325	0	1079	0	0	0	0	21	0	29	61	52	0	0	0	41	168	0	7.74E+14	21385	5692
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000197.spe	394.04	7.63	1	1	0.018304	-0.003173	0.00992	0.093737	16074.99414	1.52	14	23	41	16	13	18	23	77	2684	0	580	28	13	493	24122	303	0	375	293	0	140	141	262	46	3633	0	854	0	0	0	0	19	49	155	102	70	0	20	25	77	80	0	8.82E+14	19764	5323
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000198.spe	396.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	15972.49805	1.56	12	14	26	0	15	0	20	89	2409	0	681	29	13	516	28016	285	0	215	200	0	132	109	85	24	3151	96	983	0	0	0	21	23	51	63	49	75	0	64	0	163	107	0	5.45E+14	18577	5638
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000199.spe	398.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	16896.85156	1.52	8	11	34	20	39	12	22	62	2625	0	646	52	22	557	26200	233	0	234	268	30	73	129	183	123	3716	30	1184	0	0	0	0	28	0	53	46	6	33	0	0	116	136	0	2.29E+15	20572	5911
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000200.spe	400.04	7.62	1	1	0.018304	-0.003173	0.00992	0.093737	17827.30273	1.56	0	0	5	0	22	5	15	58	2616	0	564	10	19	513	25233	293	0	298	357	70	50	94	293	70	4346	0	944	0	0	0	0	46	8	78	92	59	66	15	0	95	83	0	1.98E+15	22748	6209
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000201.spe	402.04	7.61	1	1	0.018304	-0.003173	0.00992	0.093737	18088.68945	1.59	0	0	0	0	28	0	5	47	2435	0	505	0	26	512	23627	234	0	350	340	58	0	162	367	147	5237	30	940	0	0	0	0	0	4	39	94	65	103	0	0	97	110	8	1.76E+15	23548	6064
