"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"ARD1A",11.4,"Unit 13","ARD NON GUANO",2,1030.42,-2.27419309633685,-1.27853633396214,-1.19658637639852,-0.326042436008841,0.910928414820453,NA,0.0520658800261164,-0.409885145037056,0.903063438848817,-1.10347936972004,-1.55572277965026,-1.14496984011455,NA,0.616354893150213,-0.0162425930221331,-0.990783624384601,-1.2973170742772,-1.65617974898808,NA,-1.21318958139156,-0.949539660888656,0.0549981475936619,NA,NA,-0.356655593492891,NA,-0.855779514694099,-0.796576562118939,-0.081337218941491,-0.509415769304885,0.0193349855560889,-0.957587317485124,NA,0.184208501398734,-0.480245579348108,-0.260182296934585,NA,NA,0.505425857696226,0.354135659172888,NA,0.0973735767454257,-1.12676406558178,NA,-1.98337295198724,-0.979216478867545,NA,-2.43408428086728,0.479074175950456,-1.20111894488067,NA,NA,-0.149611593431866,NA,0.839566112728647,-1.17748941483253,-0.297514343868254,NA,NA,-0.171254832404656,-0.129465076810768,-1.06569623663563,-0.421812766153778,0.278159663599785,-2.57144047381592
"ARD1A",11.6,"Unit 13","ARD NON GUANO",2,1062.78,-0.717258483122776,0.586245055416876,NA,NA,-1.84264060364173,-1.41466220912151,0.288380779039232,-1.07575320457679,-0.247677289657744,-0.698233016905544,-1.32753936006081,-1.9346893552382,NA,-0.163894390341416,-0.8185109703093,-1.41909592692314,-1.4154022820951,-2.98617010081909,-1.55716169310959,-0.883141286290906,-1.28452542837052,-0.0996304708417517,-0.456341747301021,NA,NA,-0.264938301388729,-0.115977108344281,-1.11725598301226,-0.607980867591243,NA,NA,NA,-1.25895451770964,NA,-1.4832157480069,-1.54757129175135,NA,NA,0.529124292929456,0.257123795880087,-1.92827787699884,-2.00820691700203,-1.3174217043475,0.718337184725601,0.116410316952101,-0.271595340714783,0.0609513739723531,NA,NA,-0.613713725692761,-0.660387098682715,-0.691246407117026,-1.00811849044958,-1.20420916355826,-1.6659390200725,0.746091056109919,0.213457783317496,NA,NA,-0.62231548552999,-0.759435327948706,-0.410170916758063,0.191624451756467,-0.31248787577937,-0.693554146283474
"ARD1A",11.8,"Unit 13","ARD NON GUANO",2,1095.15,-2.34309793985369,-0.313994236007478,NA,-0.322042145963232,-0.333270806439039,NA,-0.240928175478126,NA,-0.268030196477907,-0.473575714239199,-1.33123810866051,NA,NA,-1.29851605272002,NA,-1.30420870178172,-1.27241827249738,-0.239659147624771,NA,-0.838599134229566,-1.05963105621805,-0.269807470965038,-0.279591485282786,-0.0925505428377128,-0.790533093904584,-1.03111994520372,NA,-1.42269536571364,-0.945349476276636,NA,NA,NA,NA,NA,-0.337671602362361,NA,NA,NA,NA,0.301456183686009,-0.981478832054286,-1.37749073783017,-0.326968354056552,-1.1865652853431,-0.825607800349938,-0.960445513165669,-1.96407974686632,-0.682571066384727,NA,-0.240729019647927,0.00977449846233366,-0.466258780809811,-1.15417608558154,-0.292660293865447,-0.655700832728839,NA,-0.230275692982559,NA,-0.14637539374662,-1.07960727488494,-1.14432588382623,-1.93605758571678,-0.535377390869756,0.399615695554522,-1.59764015371745
"ARD1A",12,"Unit 13","ARD NON GUANO",2,1127.52,-2.27640811207066,0.521942248886565,NA,NA,-1.04502330799695,NA,NA,NA,-0.145459390294078,-0.511523928086721,-1.26395609682333,NA,NA,-0.085430964717166,-1.15895216022492,-1.2856411978111,-1.24682879472655,-0.00637924528571905,NA,-1.63314471637645,-1.42004203545578,0.345508547093751,-0.510286706447528,-0.627448199403032,-1.80759465463917,-1.19544669961404,-1.49374829052545,-1.54150752654474,-1.17522509138625,NA,-0.0951318661751253,-1.19156818536938,NA,NA,-0.0249147997552641,-0.831683406128617,NA,-1.21460387284243,-0.963836022043144,NA,NA,-0.450592613072683,-0.463031161691271,-0.356322749848524,-0.688091818787788,-0.74124693842867,-0.350797937506046,-1.25890130451527,-2.62677598090566,NA,NA,NA,-1.38745032709051,-0.406961147863622,-2.55574764708258,-2.22623451346402,-1.43328275890666,-0.83837852535974,NA,-1.15192014993379,-1.29361815713958,-1.98953706734545,-0.191674176969356,0.0442755016154241,-1.4381360063983
"ARD1A",12.2,"Unit 13","ARD NON GUANO",2,1159.89,-2.06362060646947,-0.249691429477168,NA,NA,-1.64574511361976,NA,-0.787976805128873,NA,-0.533686430160025,-0.361483747644149,-1.16330573341851,-1.68634818269065,NA,0.460355559898523,NA,-0.865574613584839,-1.01193171028356,-0.802548863413967,NA,-1.05345573266669,-0.794213752956865,0.280935100934096,0.337442524991756,0.721132081550985,-0.343559538980849,-1.76635980104211,-0.289499611786607,-1.421020756862,-1.01108926690895,NA,NA,NA,-1.2327884576545,-1.60855400790346,-0.549678983221526,NA,NA,NA,NA,-1.55676676827699,-2.1672530106675,-0.238820277012974,-0.50399869483316,NA,-1.16465617791254,-0.343570995765518,-0.265308524680107,-0.366544231546399,-0.592784527047946,0.100835790329438,0.00714969451360695,-0.669195674593978,-0.525289076566428,-1.82435973130924,-0.881659606934328,NA,-0.115184347776784,NA,NA,-0.980105794564741,-1.08820406157568,-1.74050171298019,-0.240185436551428,0.0922708661784242,-1.26281894792251
"ARD1A",12.4,"Unit 13","ARD NON GUANO",2,1192.26,-1.12086685121235,0.26473102276532,NA,NA,-0.119369492850746,-1.3236644447357,-1.14475801895264,-0.229557306839896,-0.437607561968215,-1.65458765141619,-1.22920026898896,-2.14111568693179,NA,0.743183330912773,-1.8010887442536,-1.09954916555245,-1.33981624739875,-0.369033758269426,NA,-1.29472537723833,-1.1968433208316,-0.889791885962939,-0.620344850147256,-0.615768749883474,-0.441061572968096,-0.720388355586959,-2.14674580919455,-1.42496672972548,-1.16795492081875,-1.27888633033658,-1.41493131727543,-0.412179039155887,-1.94966564789845,NA,NA,-1.24998120575497,-1.17522441287842,-0.403191743787235,NA,NA,NA,-1.78355037401321,-0.12601611801796,-2.10207819720035,-1.49476589186282,-0.173239798006882,-1.84387302866304,0.0455981562879534,-0.6773005751265,-1.80656179017604,-0.305135218442112,-0.0376177145130067,-0.707730467119255,-0.326799307232768,-0.496048502466941,NA,0.142874203586813,NA,NA,-1.1034094975603,-1.23574783367826,-1.29797621692839,-0.204735882649164,0.0571318593542567,-0.416484442104088
"ARD1A",12.6,"Unit 13","ARD NON GUANO",2,1224.63,-0.650795921000088,0.521942248886565,-1.72437583117551,NA,0.206153446985554,-1.0468896248628,NA,-1.31786337422646,-0.603724441417895,-0.997664181958048,-1.25638058056925,NA,NA,0.0575776562782907,-0.889088527948243,-1.31169793068663,-1.26088315970485,-0.91447056554003,NA,-1.46916908622391,-1.57371575634858,NA,NA,-1.70368805056686,-1.24134102010544,NA,-0.407315192658041,-1.44667078591915,-1.18363886340825,-1.10099305159984,0.0177828595094196,NA,-0.04841375464004,NA,-1.0840837435716,0.265426345629052,NA,-1.42359044750366,-1.72786981708247,NA,NA,-0.271792283213998,-0.498076955275296,-0.103486271108861,-0.732569737211449,-0.826524262327935,-0.397416243925829,-0.701254263436326,-0.998243407295653,-0.859561520160155,NA,-0.915571296179329,NA,NA,-0.237442010344582,NA,NA,-1.0861087555797,NA,-1.23456045245514,-1.3845164709474,-1.14235781115913,-0.209996599523654,0.0623236412745101,0.436175228176992
"ARD1A",12.8,"Unit 13","ARD NON GUANO",2,1257,-1.65598408666164,-0.313994236007478,-1.44587866121476,NA,-0.67814401148595,-0.950429458724735,NA,NA,-0.352930066311312,-0.924676163817847,-1.20143807234279,NA,NA,0.409543183609015,-1.453019482959,-1.10284808351872,-1.11795904179481,-0.733573579641685,NA,-0.931506027777583,-0.901622515566587,NA,-1.38724961420412,-0.180315892813886,-0.412964456867668,-0.561045601547557,-0.606874522982492,-1.35398078108024,-1.04262417843412,NA,-1.00945319564894,-0.817045484411145,NA,-0.477773809005361,-0.108204944894386,NA,NA,NA,NA,-0.0661813039655457,-2.29935587771433,NA,0.0186684597197413,-1.21604340125596,-0.473281659778087,-1.63077739308774,-0.447334299598668,-1.17693297012433,-0.799264868060307,-0.0270498188936364,NA,-0.774680483896333,-0.449902055321481,-0.843738959807562,-1.74606826677485,-1.1348797467685,-1.1623950479323,NA,0.133918475498144,-1.05975008039996,-1.11931122955954,-1.55389734146042,-0.547111755833899,0.412405445250017,-0.83147023228443
"ARD1A",13,"Unit 12","ARD GZ 5",3,1289.37,-1.41493133763166,-0.957022301310589,NA,NA,-0.458325454026402,NA,-0.432714836193832,-1.16798175876048,-0.439181471675634,-1.9965405107021,-1.16207219690278,-1.1482003571249,NA,-1.82641423401542,-0.284548024105676,-1.122607772945,-1.07508451632621,-1.20589455009783,NA,-0.834248266490281,-0.989263664633725,NA,-0.337370307825708,NA,NA,-0.792761079990227,NA,-1.58856467175929,-1.49839563909364,NA,NA,-0.24754595628462,NA,NA,-0.483573607030297,NA,NA,NA,0.310451124695173,-0.284454125578795,NA,-1.49186986330821,0.0727268445722396,NA,-0.62915483743841,0.00364015908610201,-0.150763768786144,0.404258430385473,-0.475873171206431,-1.07819851674285,NA,-0.210444533311162,-0.679948717256676,NA,-0.367745390885029,-0.185626792565871,NA,-2.01180680794582,NA,-1.27995613877328,-1.38085599754453,-1.73384546848564,-0.496376584976276,0.357433784722209,-0.317756875056545
"ARD1A",13.2,"Unit 12","ARD GZ 5",3,1321.73,-1.060758872852,-0.378297042537789,-0.979916072915197,-0.0462679698053151,-0.221317953101487,NA,-0.350322252653609,NA,-0.116264312415997,-0.228340216046808,-1.36388939032614,NA,NA,-0.541813601787745,-0.421883436934605,-1.3245372286591,-1.35159000783321,-1.15656165493903,NA,-1.57443077650533,-1.24857264577467,-1.19295746226843,-0.720248253218942,-0.0566356598888054,-0.857403555121766,-0.583853402515282,0.139253532545694,-1.4086560527258,-0.958966156093208,NA,-1.35041416335776,NA,-0.00614111373584259,NA,-1.02429982947241,-0.639622955641483,NA,NA,-1.18919637825261,-1.15756502442263,-1.27466366796245,-1.03968252569558,-0.236815138277877,-0.883323539782752,-1.8313322299401,0.12055951178819,-1.43982263409836,0.583708653981803,-0.861642809353892,-0.9370711592183,-1.08012600061064,-0.19029949551223,-0.601006610476587,NA,NA,NA,NA,NA,NA,-0.976397416594958,-1.06874896207367,-1.06959817306348,-0.319587407726319,0.172310537384525,-0.558525635363297
