"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"ARD1A",11.4,"Unit 13","ARD NON GUANO",2,1030.42,10586.56934,0.97,-0.393548365594346,0.163884642161788,0.670264465093828,-0.927593376577694,0.203029004199564,-0.0159336559853172,1.92207518763672,-1.02382769109982,-1.8437629779316,-0.434279191804168,-0.433262992896224,0.420790704831662,-0.250011249412332,-1.45417523527917,-1.07289312904907,-1.51831413946134,-0.407088783772996,-1.21816147389934,-1.18855980511783,0.0881824696299672,-0.702733889286154,-0.884263465263186,-0.504308647420072,-1.25831575839816,-0.73161634133815,-1.63560386653685,-0.949139269861386,0.206010774392238,0.3332092593245,-0.39269999035971,-0.842302136206,0.73802431891478,-0.28195766149183,0.180187420537588,-0.738378140625004,-0.852196732026824,1.03138272863669,0.642537196805189,-1.15991848355292,0.203494041713795,-0.833919660183182,-0.982278322208526,-1.62320835416151,-0.990236886617565,-1.10944795736894,-1.26657267262138,0.499307282910976,-1.18009757090099,-1.02691806687451,-0.835286173164205,-0.255692666809267,-1.32082411234993,1.5994386765175,-0.508197164415916,-0.212708336246042,-0.530174766354383,-0.58084083422518,-0.987645252189687,-1.4532187472387,-1.06569623663563,-0.421812765790416,0.312599106,34772
"ARD1A",11.6,"Unit 13","ARD NON GUANO",2,1062.78,13329.53125,1.26,-0.767587071132388,-0.758588986462769,-0.74561255667832,-0.314538543049437,1.58444526821085,-0.0159336559853172,0.156491416921739,-0.0651172814249451,-0.889000898310815,-0.507666816289378,0.697875917847651,0.420790704831662,-0.379135110210397,-0.945994617340979,-0.0702902509319876,-1.66510389499629,0.199754143701607,-0.899422287265785,-1.1155053009943,0.643602860765938,0.411491852752308,-0.884263465263186,-1.29232535632592,-0.074216168985676,0.40347701249621,-1.35442618990332,0.282598078605862,-0.748565012123522,-0.949895052701187,-0.85654314444057,-0.103139037086449,-0.676785288903837,-0.514476171379614,-0.28516147334327,-0.738378140625004,-0.852196732026824,2.56926021205632,1.59671761419933,-0.727284699724632,-0.796756510712535,-0.574611997254321,2.34467732869035,1.24593839136194,0.354470298087589,0.687009533197977,-1.53323509355333,-1.20612808907431,-0.173648660319584,-0.0506279128499017,0.0482141288610641,-0.582024257493477,-0.736566165131362,-0.785760467723836,3.06724207275884,1.35059406124891,-0.530174766354383,-0.58084083422518,-0.340274638396603,-0.831574100400656,-0.410170916758063,0.19162445272881,0.286298693,48429
"ARD1A",11.8,"Unit 13","ARD NON GUANO",2,1095.15,10465.1748,1.12,-0.767587071132388,0.855739863630205,0.219758139984508,-0.927593376577694,0.521817372817554,-0.110405693770882,0.11002868611345,0.147929476280582,-0.900861296815421,-0.801217314230214,0.687238247840655,-0.570600100528919,-1.67037371819104,-0.822799316022629,0.0248113871393208,0.443330775414793,-0.407088783772996,-0.869540488518889,-0.973693616519217,0.396749353594395,0.625766033913551,0.720604277960071,-0.462834083793449,-0.875433256432447,-1.17304153449596,-1.70946546517491,-1.41543983749542,-0.748565012123522,-0.949895052701187,-0.85654314444057,-0.842302136206,-0.676785288903837,0.41559786817152,-0.866847590694343,-0.738378140625004,-0.852196732026824,-0.916595417028181,1.68346128850789,-0.208124159130685,-0.523960905505354,0.376182766818171,-0.401995359842444,-0.167223438522748,-0.294698687632141,-0.827650703946678,-0.155479252071615,-1.20612808907431,0.401465002869794,1.01441589154057,0.27869246851983,-0.690801454388214,0.237197080232921,-0.17417094355939,-0.787528354820194,0.457278405537509,-0.530174766354383,0.988643589806523,-1.74618573975714,-2.96847757390645,-1.93605758571678,-0.535377391638052,0.318007313,41854
"ARD1A",12,"Unit 13","ARD NON GUANO",2,1127.52,10582.66699,1.25,-0.767587071132388,-0.758588986462769,-0.295106231569,-0.927593376577694,-0.912730285963402,-0.110405693770882,0.481730532579762,0.227822010420155,-0.703682171676347,-0.801217314230214,0.84680329794559,0.629504558591784,-0.637382831806526,-0.676504895707089,0.200041711654475,1.03048979755459,-0.407088783772996,-1.21318117410819,-1.162775862486,1.63101688945211,0.411491852752308,0.0184746402998957,-1.02274069275287,-0.939247006760066,-0.73161634133815,-1.76654033684977,-2.03130851172904,-0.748565012123522,1.18861213400829,-0.160778413319279,-0.842302136206,-0.676785288903837,1.02014599387976,0.296524644007803,-0.738378140625004,-0.190095610917759,0.00613107302359994,-0.918848940748862,-1.15991848355292,0.385357778518582,0.289746879175217,0.333029725821261,0.132538161755821,-0.00489110472154743,0.193864339709019,-0.511029146647541,-1.03558455187579,-1.70728509549126,-1.02691806687451,-0.835286173164205,-0.79957865128295,0.139820755696493,-0.96923732497317,-0.619929640577627,-0.563653772418378,0.235097721755244,-0.58084083422518,-1.7580783309051,-3.29872629253916,-1.98953706734545,-0.191674176750509,0.302184689,43014
"ARD1A",12.2,"Unit 13","ARD NON GUANO",2,1159.89,10957.5498,1.13,-0.767587071132388,-0.758588986462769,-0.681254510234132,-0.927593376577694,-0.115759364418426,-0.110405693770882,-0.35459862196944,0.227822010420155,-0.740745917003241,-0.434279191804168,0.637595787808008,1.36000304675221,-1.67037371819104,-0.283819872754849,0.175827641444437,-0.3573406184122,-0.407088783772996,-1.01396918246222,-0.763124751692573,1.29159331709124,1.73999177595201,3.2482709735367,0.0763352433526558,-1.13068825774292,0.130213797684234,-1.7262521921381,-1.80255728987084,-0.748565012123522,-0.949895052701187,-0.85654314444057,-0.103139037086449,-0.171496143254331,0.13657565630618,-0.866847590694343,-0.738378140625004,-0.852196732026824,-0.916595417028181,-0.398386894897512,-0.81381145649029,0.56722151532337,0.11687510388931,-0.982278322208526,-0.55263121030948,0.226954961606927,0.193864339709019,0.111183168860329,-0.140230981583508,1.0724309432574,0.970039066357638,0.0482141288610641,-0.110656404282951,-1.02869513874065,-0.388227277016946,-0.787528354820194,0.616799058343116,-0.530174766354383,-0.58084083422518,-1.54763117450431,-2.820130555911,-1.74050171298019,-0.240185436706839,0.304321831,44289
"ARD1A",12.4,"Unit 13","ARD NON GUANO",2,1192.26,12618.46582,1.21,-0.767587071132388,-0.758588986462769,0.863338604426394,-0.110186931873351,-0.222022153957756,0.125774400693029,0.156491416921739,-0.51784164154919,-0.315254120650501,-0.507666816289378,1.29713132824174,2.82100002307307,-0.960192483801687,-0.0374292701181498,0.554830479514596,0.79028837940649,-0.407088783772996,-1.05381158079141,-0.943612350115411,-0.035244283955804,0.454346688984557,0.178961414622221,0.242233497859149,-0.51382200457594,-0.899778319683981,-1.4862019965644,-1.13389987213147,0.396925931695391,-0.201417537352869,0.766907894842441,-0.349526736792966,-0.676785288903837,-0.979513191155181,0.0638501970673736,0.236166298298125,0.869266182856746,-0.916595417028181,-0.918848940748862,-1.15991848355292,-0.614892773907747,1.15410575560475,-0.672794075613282,-0.466985038801318,1.00363928380732,-0.72197673391333,1.13338911576612,0.030312555615021,-1.03631915510365,0.748154940442956,1.31584499698428,-0.0743973386513724,0.529326053842206,0.253941723355722,-0.787528354820194,1.66963536686012,-0.530174766354383,-0.58084083422518,-1.16138049678591,-2.05367096293455,-1.29797621692839,-0.204735882486041,0.302757158,50444
"ARD1A",12.6,"Unit 13","ARD NON GUANO",2,1224.63,13446.62305,1.25,-0.206529012825324,-0.758588986462769,1.82870930108922,0.29851629047882,-0.912730285963402,-0.000188316354389831,0.11002868611345,0.334345389272918,0.0479705835530564,-0.801217314230214,1.83256071859386,1.62089536395236,0.072798402582829,0.0472674995382156,1.148367640122,0.283196496649394,-0.407088783772996,-1.08369337953831,-1.10691065345036,-0.991801624245531,-0.702733889286154,-0.543229069828244,-0.587257774673319,-1.25831575839816,0.529598496255583,-1.31833472693245,-0.183702489028168,0.778756246301695,2.25786572736303,-0.85654314444057,2.23754411012546,-0.676785288903837,-0.00293544962649028,3.32129245423338,-0.738378140625004,-0.123885498806852,-0.301444423660327,-0.918848940748862,-1.15991848355292,1.29467646254252,0.80836220503294,1.26148246560699,0.903353705329286,0.563131757783216,0.581335563164628,0.422289326614264,-0.140230981583508,0.0659820326759905,-1.02691806687451,0.163453298690447,-1.30720557012505,-1.32082411234993,0.987849152353058,-0.787528354820194,-0.978407469712956,0.268370438629576,-0.58084083422518,-1.02745957907632,-1.7711052143718,-1.14235781115913,-0.209996600311074,0.302988338,56645
"ARD1A",12.8,"Unit 13","ARD NON GUANO",2,1257,11675.71191,1.12,-0.206529012825324,-0.758588986462769,0.0266840006519426,0.0941646793027346,-0.912730285963402,-0.110405693770882,0.11002868611345,-0.118378970851327,-0.552462090742621,-0.801217314230214,0.93899643800622,1.56871690051233,-0.831068623003622,-0.353117229746421,0.398901225456719,-0.0637611073423024,-0.407088783772996,-0.889461687683486,-0.77601672300849,-0.991801624245531,-0.23133069073142,0.70054343116978,0.117809806979279,-0.421646587436046,-0.101008922541283,-1.53991952284663,-1.29226610264869,-0.748565012123522,0.0124331813180784,0.148450356067961,-0.842302136206,0.839082148044682,0.927138589924643,-0.866847590694343,-0.738378140625004,-0.852196732026824,-0.916595417028181,1.16299924265654,-0.81381145649029,-1.16048398432211,1.15410575560475,-0.363309829018038,0.517945933542553,-0.63087548380843,0.123415026353454,-0.42214167300356,-0.225502750182773,1.0724309432574,-1.02691806687451,0.0482141288610641,0.143157055138101,-0.379519641831125,-0.785760467723836,-0.228865974011638,-0.40413311961277,-0.530174766354383,1.77338580182237,-1.42094922531956,-2.24970095099995,-1.55389734146042,-0.547111754908045,0.318576816,47426
"ARD1A",13,"Unit 12","ARD GZ 5",3,1289.37,12100.3916,1.02,-0.767587071132388,-0.758588986462769,0.477190325761263,-0.927593376577694,0.574948767587219,-0.000188316354389831,0.202954147730028,-0.704257554541527,-0.143278342333715,0.00604655510708704,1.38577857830004,-0.67495702740898,0.847541567371216,0.00106926154383445,0.895348152854791,-0.3573406184122,-0.407088783772996,-0.725111794575559,-0.741638132832712,-0.991801624245531,0.882895051307042,-0.884263465263186,-1.29232535632592,-0.57054533820049,-1.17304153449596,-1.63980054827764,-2.33924284884585,-0.748565012123522,-0.949895052701187,1.07613666422968,-0.842302136206,-0.676785288903837,0.55510897410419,-0.866847590694343,-0.738378140625004,-0.852196732026824,2.67178537761763,1.07625556834798,-1.15991848355292,-0.43302903710296,1.67272108146248,-0.982278322208526,0.689238276558879,1.35140838330003,0.757458846553542,1.88893264173996,0.328763745712447,-0.413279353315158,-1.02691806687451,1.00854054410592,-0.00187920738821465,-1.32082411234993,0.498577533021501,1.00019126376718,-0.978407469712956,-0.26399303135973,-0.58084083422518,-1.56908954548867,-2.62233453191708,-1.73384546848564,-0.49637658522296,0.316129032,51162
"ARD1A",13.2,"Unit 12","ARD GZ 5",3,1321.73,12724.3623,1.11,0.167509692712718,1.66290428867669,0.60590641864964,-0.927593376577694,0.574948767587219,-0.110405693770882,0.760506917429495,0.787069749397164,-0.636967430087938,-0.801217314230214,1.11274504812048,0.21207685107154,0.39560805457799,-0.522510769059152,0.369423226940151,-0.450752281025349,-0.407088783772996,-1.17831907557015,-1.01666685423894,-0.312954479523789,0.282927344055562,1.06163867339501,-0.400622238353514,-0.400375337326839,1.16020591505245,-1.53572284110583,-0.518031197897849,-0.748565012123522,-0.201417537352869,-0.85654314444057,1.74476871071243,-0.676785288903837,-0.14244655555916,0.645536314418447,-0.738378140625004,-0.852196732026824,-0.0963940925377091,-0.0514121976632784,-0.294650915896343,-0.160233431895779,0.80836220503294,-0.0925111132471996,-0.85239281058805,1.25866995676864,-0.5810781072022,1.97782011538394,-0.225502750182773,-0.365353214716043,-0.316888863947521,0.893301374276538,-0.00187920738821465,-1.32082411234993,-1.09155522980606,-0.787528354820194,-0.978407469712956,-0.530174766354383,-0.58084083422518,-0.978079472353287,-1.54858468737863,-1.06959817306348,-0.319587408675939,0.307885846,49411
