"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Si","P","K","Ca","Ti","Mn","Fe","Co","Cu","Zn","Se","Br","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1A",13.8,"Unit 12","ARD GZ 5",3,1418.84,14416.07617,1.52,-2.39882130827754,-2.9641351173276,-2.10547349829008,1.11340232657812,0.786779727705791,-0.121554023267782,4.02777746966126,-0.592023961684943,-1.57784075620771,-1.4645120709007,NA,-2.10547349829008,NA,1.14081962400652,0.521403412768308,3.47182292485603,2.26782874867042,3.33340457362684,0.299993588510611
"ARD1A",14,"Unit 12","ARD GZ 5",3,1451.21,14892.75098,1.09,-2.30938140160803,-2.60564721775121,-1.41906615613714,1.44943065324914,1.13856906875848,0.0358701377049133,4.35476594138905,-0.597664640053516,-1.09014112515131,-0.785557241896926,-3.77571847040146,-0.60696703271583,-2.04111741501336,1.42461848778637,0.609082091155145,3.7016343585899,2.51728996209577,3.2685432504623,0.305946693487553
"ARD1A",14.2,"Unit 12","ARD GZ 5",3,1483.58,12453.07324,1.23,-3.41764729668958,-3.70532936914136,-1.71289920445115,1.51141634371287,1.22794480379743,0.189886517970408,4.43060340286353,-0.050351466703102,-0.769701019657071,-0.355425281866752,-1.80820938425548,-2.72450011612963,-2.72450011612963,1.72255320176132,1.18251034747497,4.09783343079851,2.9058152066447,3.29372197309417,0.30360789652825
"ARD1A",14.4,"Unit 12","ARD GZ 5",3,1515.95,12356.47852,1.17,-3.17733897304463,NA,-1.84610438910777,1.12672612015954,0.88310403750179,-0.323334859319339,4.14536015800022,-0.896415376831762,-1.77334503482534,-0.860569245058627,-3.73695476098005,-2.29003577804373,NA,1.4608514239716,0.912232310424814,3.76626595883121,2.60955840832208,3.17944785276074,0.314520019295707
"ARD1A",15,"Unit 12","ARD GZ 5",3,1613.05,11849.40625,1.19,-2.91253410527104,-3.29202372697594,-2.72147886850833,1.3479194257672,-0.110769893897325,-0.481694676753312,3.41606035687713,-1.58030696542142,-0.0221623473748727,0.427161076633324,-2.598876546416,-0.486335056309815,NA,1.95540512155113,0.723666052847472,3.79882204386303,2.53714810938876,3.53132775390183,0.283179605431719
"ARD1A",15.2,"Unit 12","ARD GZ 5",3,1629.66,13940.2998,1.1,-2.64936999053035,-2.49521931070309,-1.90743264580097,1.74549060212362,-0.276015826648097,-0.236436840367439,3.46850691893207,-2.17936636128461,0.55608281400571,0.836985199472112,-4.10465722313719,-0.269823856400176,-1.42559455890823,2.13338834511245,0.648932967969173,3.72332389217255,2.43120587399247,3.64048901782014,0.274688371563549
"ARD1A",15.4,"Unit 12","ARD GZ 5",3,1646.26,10691.76172,0.97,-3.1538112969682,-3.08481842548124,-3.39497335378508,1.36330801089716,-0.616718894009625,-0.583382473742033,3.23930155972125,-2.10398917246952,0.188545584671027,0.605726307951754,-1.41084199190957,-0.109288859244772,NA,2.18852295499662,0.607388818725367,3.76911404680339,2.49591718384347,3.57225433526012,0.279935275080906
"ARD1A",15.6,"Unit 12","ARD GZ 5",3,1662.86,11732.21094,1.1,-2.71213963180847,NA,-1.98262480707765,1.08210033796329,0.131908054413452,-0.486515579950558,3.41610334540229,-1.19579214244039,-0.498588161184826,-0.00656161985165316,-1.4646817155428,-0.490523601348096,-4.3985385853787,2.02892027487227,0.574048641080022,3.62514486003677,2.37774033081505,3.48129562043796,0.287249377538986
"ARD1A",15.8,"Unit 12","ARD GZ 5",3,1679.46,13269.7334,1.05,NA,-3.86744605534886,-2.62775516842085,1.34946403656384,-0.493900205017216,-0.652213221759161,3.2328810962834,-1.0891915955734,0.20545817563537,0.538163929461106,-1.92153590629355,-0.416016548200372,-2.23998963741208,2.05680974206567,0.259688329696231,3.49364054827917,2.1719424800407,3.74978336221837,0.266682072910047
"ARD1A",16,"Unit 12","ARD GZ 5",3,1696.06,14100.79199,1.07,-3.22446367639919,-3.39631393332585,-1.77445350089319,1.73247469822698,-0.100477067321523,-0.369810001105108,3.81680983722616,-1.02723909906297,0.40198030677395,0.734844602018964,-1.39821803109997,-0.432330358086442,-3.17317038201164,2.11963180384828,0.389295147246635,3.52583722594002,2.17560242802489,3.85833135250773,0.259179398718581
"ARD1A",16.2,"Unit 12","ARD GZ 5",3,1712.66,12946.25098,1.05,-2.81427848701587,-2.65393583694069,-1.80663797655349,1.71738555237413,-0.114961965882414,0.013806640673427,3.71811909033766,-1.46113633321288,0.586918894646286,0.759531637313279,-3.87033116126518,-0.498734249379319,-2.51578549845987,2.12331849674814,0.659576540222361,3.75153746408581,2.40560719230862,3.8417587585234,0.260297447824224
"ARD1A",16.4,"Unit 12","ARD GZ 5",3,1729.26,11716.21094,1.09,-3.84227078979998,NA,-2.25118201603408,0.619448841055849,-0.248701515490371,-0.99841904753871,3.09203789713467,-1.31291237744115,-1.01441938888515,-0.506824785700607,NA,-1.0926715857849,NA,1.70290665467958,0.306619348162172,3.43258669792775,2.11380206771492,3.73887449964681,0.267460167516846
"ARD1A",16.6,"Unit 12","ARD GZ 5",3,1745.87,14840.35254,1.14,-2.17672295440162,-3.42948592289699,-1.94140886746716,0.982446194555797,0.456486405331214,-0.451772154845677,3.8125453050804,-0.898059257474097,-0.805853063607363,-0.0070863335842315,-2.43095709278586,-0.361432987763373,-1.56873358218198,1.80809520846321,0.752564219744216,3.77593711944385,2.48343776438965,3.64187753525208,0.274583642728334
"ARD1A",16.8,"Unit 12","ARD GZ 5",3,1762.47,16067.69141,1.15,-2.24101441689141,-3.92277299090514,-1.34825418242745,1.23051860359264,0.582576859800742,-0.645628257912962,3.92215349753051,-0.933310330364742,-0.814828726744219,0.115882665456374,-2.31333507847104,-0.884220720168218,-2.0132304860207,1.95004877607207,0.784502418020107,3.94715419520734,2.58375817422609,3.90944734876774,0.25579062992502
"ARD1A",17,"Unit 12","ARD GZ 5",3,1779.07,14178.48926,1.19,-3.29857880478005,NA,-1.94213740680984,1.00070540282378,0.302754369951186,-0.525990082540269,3.62643839104272,-1.09483954642264,-1.10791162798999,-0.157982536967006,-1.59919265568301,-1.4683530547242,-2.14280810227199,1.71323226840522,0.634399565824084,3.69567791727595,2.36458590286605,3.78517459669185,0.264188605955978
"ARD1A",17.2,"Unit 12","ARD GZ 5",3,1795.67,14384.77832,1.14,-3.0423437008472,NA,-1.91515803973503,1.35585579307228,-0.166570742372187,-0.415786533996171,3.52071430409424,-1.59287043810578,-0.00613731936543349,0.132080361450168,-3.98061333944013,-0.617156285760821,-1.72349062052284,2.07591042655215,0.367511743558071,3.65538810271911,2.35266628869956,3.67929741464377,0.271791020758462
"ARD1A",17.4,"Unit 12","ARD GZ 5",3,1812.27,16103.89063,1.13,-3.36966480884929,-2.45337407697513,-2.79430066394573,1.89905208792246,-0.45189407676501,-0.304199197280623,3.50763126264814,-1.03428989303225,0.620347515440551,0.776111927005083,-2.01154132469609,-0.573061210405633,-2.57115711263152,2.31183418596148,0.522155489261338,3.6154629492505,2.31088694709175,3.68612585291888,0.271287535993418
"ARD1A",17.6,"Unit 12","ARD GZ 5",3,1828.87,15901.30078,1.08,-3.42714321679626,-3.4877678386127,-2.41020895914242,1.66948986889002,-0.738895642990235,-0.307113226564696,3.2767663971974,-1.27674993914414,0.478980066504693,0.699991168248827,-1.56900867862334,-0.391059647718706,-1.41616947439389,2.24314330343175,0.62617508167803,3.68968055233663,2.33989018569904,3.85661697036628,0.259294611750107
"ARD1A",17.8,"Unit 12","ARD GZ 5",3,1845.47,13700.5127,1.11,-4.13354976820106,-3.66354613895533,-2.60749346470601,1.88114290502613,-0.353915950818663,0.0377558351571654,3.54671824672176,-3.95122821140711,0.738589448641267,1.02320403402519,-1.13781749464707,0.112084241567263,-1.79174396205374,2.67637215043231,0.787889947090721,4.08480602753176,2.75073215459543,3.7964782964783,0.263402006256067
"ARD1A",18,"Unit 12","ARD GZ 5",3,1862.07,12759.6582,1.17,-2.62553177652447,-3.52347336973043,-2.20779657582449,1.29460636012267,-1.04617131932765,-0.500833643256512,2.96434900918332,-0.994114957371593,0.1699412395489,0.5211715239394,-2.25780699639915,-0.244614840260517,-1.52691948785636,2.60814829857627,0.913815943618503,3.89027770634175,2.56495288522035,3.76340759075908,0.265716634694437
"ARD1A",18.2,"Unit 12","ARD GZ 5",3,1878.68,12303.58301,1.07,-2.66501037775269,-3.39897955283289,-2.44989899813575,1.51490007279906,-0.610886644057146,-0.663530377542568,2.95408528873632,-1.44123494613058,0.306429203232255,0.658585757885912,-1.56639808908458,-0.173459185246023,-2.03373860091083,2.67655803078966,0.494539981030694,3.86300601769216,2.535032419527,3.7733892321271,0.265013741886439
"ARD1A",18.4,"Unit 12","ARD GZ 5",3,1895.28,14047.39355,1.14,-3.34503014432489,-2.65188296376494,-2.42873941245073,1.73689168509544,-0.59349483128294,-0.0678854113327123,3.11734907523624,-2.88549781494645,0.487227892634395,1.08578665451842,-1.18554589497152,0.039360119020885,-3.75049525243305,3.01310093084948,0.656223994831199,4.05232712197161,2.72030425134955,3.78869969040248,0.263942798774259
"ARD1A",18.6,"Unit 12","ARD GZ 5",3,1911.88,16801.85547,1.11,-3.33950851673439,-3.54017921219654,-2.2110432649166,1.39629112806559,-0.774559159272854,-0.598668492809189,2.84595160413715,-2.33620640787061,0.272637143148157,0.77730890133977,-1.31255715767595,-0.122452528583175,NA,2.59562615021015,0.449833112093299,3.60110989616641,2.29641680489879,3.68655748337928,0.271255773037167
"ARD1A",18.8,"Unit 12","ARD GZ 5",3,1928.48,15825.00586,1.16,-4.59389004578095,-3.38991724145501,-1.69430163277986,1.8320588918363,-0.545007857635604,-0.116553231302741,3.22561232502547,-0.705476905991935,0.516087691647572,0.883270613184719,-1.12295932610412,-0.34064420097299,-2.36029782427385,2.45782126661838,0.255532654731589,3.50546176645907,2.19320305679396,3.71455434373825,0.269211298977422
"ARD1A",19,"Unit 12","ARD GZ 5",3,1945.08,15385.32715,1.09,-3.04682185205878,-2.69014690812005,-1.98457720756154,1.72356006315681,-0.535481945202622,-0.303680331145298,3.17433617722715,-1.5114919117784,0.296796859400866,0.72017538131911,-1.47375158379555,-0.681932875728577,-2.0352209403803,2.3992995664005,0.250336891203466,3.50955057756639,2.18905003949682,3.74529557118419,0.267001624035729
"ARD1A",19.2,"Unit 12","ARD GZ 5",3,1961.68,15862.80176,1.1,-2.9422747899315,-2.52611439270659,-1.82238510281611,1.77938727594935,-0.425619441828924,-0.169686067691723,3.1137534796094,-2.36892880918418,0.468553484791612,0.84776281386918,-1.83296721214665,-0.116680530351728,-2.712700348287,2.47625992291872,0.438280902843307,3.55493799668601,2.23842081827684,3.73040638606676,0.268067308627565
"ARD1A",19.4,"Unit 12","ARD GZ 5",3,1978.28,16385.67773,1.09,-3.28006928377888,-3.31397083545456,-2.14866717228778,1.67010804128026,-0.589956783363335,-0.360498371190451,2.9319354287732,-1.40826710687729,0.202195920972059,0.742898615600995,-1.61867163241407,-0.232377271294175,NA,2.21819124091293,0.0425657753801758,3.224867382036,1.91971605170489,3.68824719514438,0.271131501520969
"ARD1A",19.6,"Unit 12","ARD GZ 5",3,1994.89,12657.86328,1.04,-2.94804770291489,-3.04813116147188,-2.06074450791399,1.47537219164753,-0.766823466925116,-0.729879951733432,2.83284277444725,-2.08054713521017,0.181215963263619,0.681991251176108,-2.77369431577012,-0.252777228459084,NA,2.66646977500616,0.547015814979352,3.79443977383912,2.48129792603955,3.71783625730994,0.268973653165552
"ARD1A",19.8,"Unit 12","ARD GZ 5",3,2011.49,13355.23047,1.07,-2.7443108297444,-3.30392661767982,-1.87182272052864,1.41735854686396,-0.867029187078181,-0.547086252408179,2.94869954792989,-1.35801646862451,0.130060586805326,0.673415853868968,-1.38516745769046,-0.262384808094536,-2.16449233449146,2.62533002362887,0.499954229128622,3.74424256501753,2.46517532309702,3.59328649492584,0.278296762980665
"ARD1A",20,"Unit 12","ARD GZ 5",3,2028.09,13739.31055,1.06,-3.32852794504253,-3.05659422955889,-2.5175977288262,1.29091490023228,-1.03852163425534,-0.936330693358796,2.96685336340215,-1.31362492450026,0.141106598172855,0.510924367550781,-1.77038332699598,-0.278070771799292,NA,2.66901186025587,0.4528167367435,3.75349571747168,2.45452771050818,3.66551193225558,0.272813189121075
"ARD1A",20.2,"Unit 12","ARD GZ 5",3,2036.7,15278.03125,1.09,-3.03496566972896,-3.28182574766048,-1.89553138654059,1.56707462325021,-0.501765010582,-0.568456385080672,3.20713599300216,-1.61789964994231,0.353652929726339,0.490475314592527,-2.21024213138029,-0.300192398485993,NA,2.21205840243153,0.229122497960793,3.35038681120824,2.00097180722952,3.85516961202519,0.259391959534222
"ARD1A",20.4,"Unit 12","ARD GZ 5",3,2045.31,11608.01758,1.06,-3.34010959123401,-3.74557469934217,-1.93319594291138,1.36942061007833,-0.677521764208553,-0.701052261618747,3.32928274007055,-0.980829154563414,0.219989073014006,0.563545164523624,-1.281721458752,0.101909784948405,-2.45772041103553,2.56774687201606,0.645783262760596,3.8091529230793,2.51089485317494,3.66291057300408,0.273006938080901
"ARD1A",20.6,"Unit 12","ARD GZ 5",3,2053.93,11761.80957,1.13,NA,NA,-2.47864499187905,0.718533729378574,-1.24345716820519,-1.14236105133382,2.64226555003732,-2.55463089885698,-0.1809498841792,0.169085418989634,-1.61750608007998,-0.525790370470929,-2.18488387335089,2.35918430416261,0.296987872741956,3.52077562646965,2.22139181657631,3.6670363797693,0.27269977617809
"ARD1A",21.6,"Unit 12","ARD GZ 5",3,2096.99,14318.5791,1.15,-3.52102487329456,-3.8311798015984,-2.64555613594066,1.52411919548757,-0.727816863852047,-0.403074967016324,3.17724318082085,-1.04729152410469,0.337597355406467,0.594211047958913,-1.89834173411044,-0.156030540296369,NA,2.32019801048288,0.301802553329111,3.6508879330924,2.32425716363534,3.76832561728395,0.265369848988994
"ARD1A",21.8,"Unit 12","ARD GZ 5",3,2105.6,15867.30371,1.16,-3.77652536687314,-3.37106025876497,-1.59799292254907,1.60529026847559,-0.512039030752883,-0.417887599629776,3.41528039832673,-1.85471276939688,0.247337120310546,0.772955913254368,-1.57930078953692,-0.0508319396364829,-1.80708472040763,2.35343220192855,0.548710433454001,3.68874826386697,2.33568079793097,3.86927621861152,0.258446268371827
"ARD1A",22,"Unit 12","ARD GZ 5",3,2114.21,12030.5957,1.09,NA,NA,NA,0.223566241855151,-1.4236119985618,-1.52470811543317,2.64869667526112,-1.763937804499,-0.764697989644094,-0.305951514922993,-2.84912707283497,-0.462200831407172,-2.88994906735522,2.25899784253854,0.722094337810735,3.70736715205252,2.42346214514034,3.61071208701006,0.276953680022734
"ARD1A",22.2,"Unit 12","ARD GZ 5",3,2122.82,14568.26855,1.24,NA,-3.33785982548147,-1.92416649017346,1.04277695490336,-0.429138928917106,-1.18480646645838,3.41421582765314,-1.41604722800521,-0.0236738208089413,0.394504740572208,-1.30825065754951,-0.381792808319907,-3.58917425376237,2.32490773481208,0.509920911218326,3.60927641022452,2.29930790009275,3.70605700712589,0.269828553116488
"ARD1A",22.4,"Unit 12","ARD GZ 5",3,2131.44,12914.85059,1.25,-3.09747604246378,-3.14626620663321,-2.15301443362293,1.12133113728963,-0.389425841361573,-0.833730782786001,3.3420264545969,-1.51702566690293,0.0255180107011359,0.236427703464381,-1.69934722369689,-0.493024242025999,NA,2.21385156082027,0.522410540163202,3.57527996882777,2.29246506363004,3.60677818813817,0.277255752318998
"ARD1A",22.6,"Unit 12","ARD GZ 5",3,2140.05,11760.20898,1.19,NA,-4.0109437388745,-2.34593597528559,1.23155884856714,-0.856987460105613,-0.545207836074773,3.00796950375527,-2.2432818212255,0.143465064090252,0.334715251628508,-3.2488036868276,-0.55869118641206,NA,2.37545446428931,0.581285935837858,3.73405906464134,2.40134357199597,3.79132473622509,0.263760049474335
"ARD1A",23.2,"Unit 12","ARD GZ 5",3,2165.89,13632.41602,1.08,-2.16756979631667,-2.91680644352766,-2.04776859650405,0.739827911169417,-0.0612208017169138,-0.891699252811157,3.46227252427139,-1.36271862617673,0.0884952810424782,0.0789258300263276,-1.39577948843762,-0.540113378379896,-1.42131279044278,2.04765065684781,0.485672168290541,3.59465309834112,2.3074917043244,3.62248912818389,0.276053278454239
"ARD1A",23.4,"Unit 12","ARD GZ 5",3,2174.5,12843.25586,1.14,-3.08004688157801,NA,-2.05042746439685,0.573205394892779,-0.0994282458340638,-1.01318412210503,3.39384381477427,-1.39364792800778,-0.186901196799117,-0.371996680475797,-1.77171406192783,-0.777461788583961,-1.74504581484567,1.98254815144896,0.521366546754654,3.66959152930699,2.34929874737643,3.74451754385965,0.26705710102489
"ARD1A",23.6,"Unit 12","ARD GZ 5",3,2183.11,14524.87012,1.22,-2.94392222044133,-3.41392584968706,-1.80448793725296,0.6244360777841,-0.238653662300996,-1.23162692256752,3.15340271736613,-1.52685620065468,-0.278431633757914,0.0476346817021822,-1.13836942908094,-0.301893120436913,NA,2.13774091023225,0.66812118472463,3.81856640969786,2.42826499467316,4.01606037151703,0.249000240905806
"ARD1A",23.8,"Unit 12","ARD GZ 5",3,2191.72,16426.67578,1.11,-2.72566758328673,-3.11770967106276,-1.87067737727637,1.17329756522396,-0.00864871220176155,-0.907239866976515,3.24511151451994,-1.29963289351733,0.326547200059847,0.288806872077,-2.0599193769149,-0.21409268641657,-1.49239840947237,2.05798798193737,0.602668450110552,3.69485542091563,2.30671157228101,4.0074047954866,0.249538055433348
"ARD1A",24,"Unit 12","ARD GZ 5",3,2200.34,14454.5752,1.17,-2.73866435252681,-3.01629608912509,-1.80435511514998,1.17879837619715,0.0508261805155721,-0.589725016350055,3.3055507599667,-1.39889000704181,0.294246924268933,0.269116259543352,-1.27232728373339,-0.036693197500985,-2.62425400134907,2.02195437200414,0.48625378679735,3.62764988181682,2.2468085216672,3.97824735860783,0.251366973910327
"ARD1A",24.2,"Unit 12","ARD GZ 5",3,2208.95,12514.57227,1.25,-2.7282693758727,-3.20784245613459,-2.03512219531276,1.05158185644696,0.311707599479044,-0.755511976781203,3.61351664120184,-2.33880460911098,-0.0557641121899053,0.198470026194335,-1.72974054576158,-0.464524116194922,-1.55328410842002,2.33130724254745,0.759542478626222,3.98503392650865,2.61770372477415,3.92485811577753,0.254786280293828
"ARD1A",24.4,"Unit 12","ARD GZ 5",3,2217.56,13734.31055,1.17,-3.49880687177142,-3.18865194346758,-2.34135408308038,1.20908398491148,0.024876275074023,-0.962228211439101,3.43044300694848,-1.46588534572648,0.192342730877053,0.311887881526836,-2.18313007786548,-0.100644393804421,-1.21457091744557,2.45750141835198,0.763873005269893,3.95785773434291,2.60740580729779,3.85916919959473,0.259123129430297
"ARD1A",24.6,"Unit 12","ARD GZ 5",3,2226.17,15207.03711,1.13,-2.63301681999173,-3.76799675283071,-1.73111482556967,0.952484279668374,0.21064593993883,-0.777835524326176,3.81343968942235,-0.558049558706812,-0.0544246861264037,0.0411318294348018,-2.46871376870045,-0.225428417987697,-2.53123412568178,2.26508946896809,0.931473001455782,3.94101244803722,2.59253782299597,3.85154599577492,0.259636000997258
"ARD1A",24.8,"Unit 12","ARD GZ 5",3,2234.79,14500.6709,1.12,-2.30527281930254,-3.7162597930128,-1.56449758975334,1.19565952814429,0.278264433927085,-0.529907159850164,3.89275963463122,-1.0082095919106,0.333784510312716,0.217524704196854,-2.38125872628046,-0.146727096531435,-3.24625616376707,2.20021177505375,0.627545628840878,3.74181101742173,2.41082770787989,3.78476315215019,0.26421732610451
"ARD1A",25,"Unit 12","ARD GZ 5",3,2243.4,12219.28516,1.2,-2.80617847388415,-3.29168628966585,-2.80617847388415,1.24761115217153,-0.838528338192429,-0.394394088925111,3.18393901249863,NA,0.223583548256154,0.516364125379319,-3.76168991891158,-0.18374202550493,NA,2.36211781518411,0.615324173938752,3.61750545710225,2.31595232443745,3.675,0.272108843537415
"ARD1A",25.2,"Unit 12","ARD GZ 5",3,2249.41,15988.49805,1.21,-2.86052565720884,-2.73047252896064,-2.34970003344285,1.49511422229184,-0.798597698021714,-0.396672416618674,3.31522610611077,-1.14572722911692,0.393288219020639,0.581493718973569,-1.38779879031664,-0.270258491763015,-2.01322779682164,2.27085125458354,0.342672354940129,3.43985230710617,2.11448245924426,3.76357704855114,0.265704670609831
"ARD1A",25.4,"Unit 12","ARD GZ 5",3,2255.43,16746.6582,1.17,-3.28921144889968,-2.97905652059584,-2.23711917586646,1.7217268295952,-0.214836048026574,-0.113053353716632,3.40298507768196,-1.47497912381956,0.641722520814166,0.794470407578382,-1.94943710341468,-0.259956483307044,-2.64258428397463,2.38379936708977,0.433190697252901,3.54899885816416,2.23333978344456,3.72720668361787,0.268297436896989
"ARD1A",25.6,"Unit 12","ARD GZ 5",3,2261.44,14420.97461,1.13,-3.96335452377719,-2.27695557020696,-1.5564094154589,1.79143787178675,-0.382617228282959,-0.147842418729889,3.35266195061511,-2.52826999848787,0.578875862437026,0.928497234329098,-1.17218941596447,-0.259586457169505,-2.68242067831513,2.36707914015059,0.318851775614479,3.48701570146034,2.14522616999947,3.82588392261508,0.261377506538797
"ARD1A",25.8,"Unit 12","ARD GZ 5",3,2267.45,15761.30859,1.09,-2.96861301986751,-3.02923764168395,-1.82214471002177,1.71270087987161,-0.614440558082975,-0.113157527077577,3.22200369063704,-1.41979972924985,0.509908445229184,0.751394535618785,-1.41979972924985,-0.483706370079514,-2.00633717475154,2.2392646397849,0.09257647034112,3.35969134335488,1.989696455227,3.9353305785124,0.254108258518402
"ARD1A",26,"Unit 12","ARD GZ 5",3,2273.47,14971.74902,1.09,-2.88308886825833,-3.12425092507521,-2.65994531694412,1.58691593781359,-0.681903889706009,-0.416200723973003,3.15333197250837,-1.44460875396786,0.311201481137261,0.812908053624476,-1.69350480138449,-0.0519785743988876,-1.96679813638417,2.45667886677026,0.568031822170431,3.68844414285781,2.34476771320988,3.83310979114773,0.260884778805299
"ARD1A",26.2,"Unit 12","ARD GZ 5",3,2279.48,13416.82715,1.18,-3.61338505757711,-3.13381197731522,-1.77161516777439,1.38070384040474,-0.771162643578524,-0.416283032258466,3.10739168384343,-2.88249754903431,0.220260519496565,0.647125621216664,-1.19472779333031,-0.317548191572778,NA,2.36550070732402,0.496226976775783,3.59646712986944,2.28735493351048,3.70288481785639,0.270059709980097
"ARD1A",26.4,"Unit 12","ARD GZ 5",3,2285.5,13830.10352,1.15,-3.16269280124549,-3.39630765242699,-2.29769536375888,1.61362564093843,-0.709534849772067,-0.569305508463416,3.14487423011679,-1.0728884725301,0.308237918431344,0.516767430951958,-1.74562678145884,-0.364395722295498,NA,2.17344205080251,0.00313380253289886,3.44805932085908,2.11030675731826,3.81047008547009,0.262434811865642
