"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","K","Ca","Ti","Mn","Fe","Cu","Zn","Br","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1A",13.8,"Unit 12","ARD GZ 5",3,1418.84,14416.07617,1.52,-2.60172186389759,0.617153960970613,0.290531362098283,-0.617802388875289,3.53152910405375,-2.07408912181521,-1.96076043650821,-2.60172186389759,0.644571258399011,0.0251550471608004,2.97557455924852,1.77158038306291,3.33340457362684,0.299993588510611
"ARD1A",14,"Unit 12","ARD GZ 5",3,1451.21,14892.75098,1.09,-2.36319358487277,0.505303224513511,0.194441640022844,-0.908257291030719,3.41063851265342,-2.03426855388694,-1.72968467063256,-1.55109446145146,0.480491059050739,-0.335045337580487,2.75750692985427,1.57316253336014,3.2685432504623,0.305946693487553
"ARD1A",14.2,"Unit 12","ARD GZ 5",3,1483.58,12453.07324,1.23,-2.68840234052775,0.535913207636273,0.252441667720836,-0.785616618106187,3.45510026678694,-1.74520415573367,-1.33092841794335,-3.70000325220623,0.747050065684729,0.207007211398376,3.12233029472192,1.9303120705681,3.29372197309417,0.30360789652825
"ARD1A",14.4,"Unit 12","ARD GZ 5",3,1515.95,12356.47852,1.17,-2.49699681501247,0.475833694254837,0.232211611597087,-0.974227285224043,3.49446773209551,-2.42423746073004,-1.51146167096333,-2.94092820394843,0.809958998066893,0.261339884520111,3.1153735329265,1.95866598241737,3.17944785276074,0.314520019295707
"ARD1A",15,"Unit 12","ARD GZ 5",3,1613.05,11849.40625,1.19,-3.58679064718203,0.482607647093496,-0.976081672571024,-1.34700645542701,2.55074857820343,-0.887474126048573,-0.438150702040375,-1.35164683498351,1.09009334287743,-0.141645725826228,2.93351026518933,1.67183633071506,3.53132775390183,0.283179605431719
"ARD1A",15.2,"Unit 12","ARD GZ 5",3,1629.66,13940.2998,1.1,-2.9786165995146,0.674306648409995,-1.34719978036172,-1.30762079408106,2.39732296521845,-0.515101139707913,-0.234198754241511,-1.3410078101138,1.06220439139883,-0.422250985744451,2.65213993845893,1.36002192027885,3.64048901782014,0.274688371563549
"ARD1A",15.4,"Unit 12","ARD GZ 5",3,1646.26,10691.76172,0.97,-4.20776176102079,0.550519603661451,-1.42950730124534,-1.39617088097774,2.42651315248554,-0.624242822564684,-0.207062099283957,-0.922077266480483,1.37573454776091,-0.205399588510343,2.95632563956768,1.68312877660776,3.57225433526012,0.279935275080906
"ARD1A",15.6,"Unit 12","ARD GZ 5",3,1662.86,11732.21094,1.1,-2.79688748000852,0.267837665032425,-0.682354618517412,-1.30077825288142,2.60184067247143,-1.31285083411569,-0.820824292782516,-1.30478627427896,1.2146576019414,-0.240214031850841,2.81088218710591,1.56347765788418,3.48129562043796,0.287249377538986
"ARD1A",15.8,"Unit 12","ARD GZ 5",3,1679.46,13269.7334,1.05,-3.3876021013065,0.589617103678183,-1.25374713790287,-1.41206015464482,2.47303416339774,-0.554388757250289,-0.221683003424553,-1.17586348108603,1.29696280918001,-0.500158603189428,2.73379361539351,1.41209554715504,3.74978336221837,0.266682072910047
"ARD1A",16,"Unit 12","ARD GZ 5",3,1696.06,14100.79199,1.07,-2.7927372610515,0.71419093806868,-1.11876082747983,-1.38809376126341,2.79852607706786,-0.616303453384352,-0.283439158139338,-1.45061411824474,1.10134804368998,-0.628988612911667,2.50755346578172,1.15731866786659,3.85833135250773,0.259179398718581
"ARD1A",16.2,"Unit 12","ARD GZ 5",3,1712.66,12946.25098,1.05,-2.91626025296136,0.607763275966255,-1.22458424229029,-1.09581563573445,2.60849681392979,-0.522703381761588,-0.350090639094594,-1.60835652578719,1.01369622034026,-0.450045736185512,2.64191518767793,1.29598491590074,3.8417587585234,0.260297447824224
"ARD1A",16.4,"Unit 12","ARD GZ 5",3,1729.26,11716.21094,1.09,-2.68078061330417,0.189850243785756,-0.678300112760464,-1.4280176448088,2.66243929986458,-1.44401798615524,-0.9364233829707,-1.52227018305499,1.27330805740949,-0.122979249107922,3.00298810065765,1.68420347044483,3.73887449964681,0.267460167516846
"ARD1A",16.6,"Unit 12","ARD GZ 5",3,1745.87,14840.35254,1.14,-2.81673876827887,0.107116293744085,-0.418843495480498,-1.32710205565739,2.93721540426869,-1.68118296441907,-0.882416234395944,-1.23676288857509,0.932765307651502,-0.122765681067496,2.90060721863213,1.60810786357794,3.64187753525208,0.274583642728334
"ARD1A",16.8,"Unit 12","ARD GZ 5",3,1762.47,16067.69141,1.15,-2.3002261243152,0.27854666170489,-0.369395082087009,-1.59760019980071,2.97018155564276,-1.76680066863197,-0.836089276431377,-1.83619266205597,0.998076834184321,-0.167469523867644,2.99518225331959,1.63178623233834,3.90944734876774,0.25579062992502
"ARD1A",17,"Unit 12","ARD GZ 5",3,1779.07,14178.48926,1.19,-2.62008899923965,0.322753810393971,-0.37519722247862,-1.20394167497007,2.94848679861292,-1.7858632204198,-0.835934129396811,-2.14630464715401,1.03528067597541,-0.0435520266057221,3.01772632484614,1.68663431043624,3.78517459669185,0.264188605955978
"ARD1A",17.2,"Unit 12","ARD GZ 5",3,1795.67,14384.77832,1.14,-2.77676788131136,0.494245951495956,-1.02818058394852,-1.2773963755725,2.65910446251791,-0.867747160941762,-0.72952948012616,-1.47876612733715,1.21430058497582,-0.494098098018257,2.79377826114278,1.49105644712323,3.67929741464377,0.271791020758462
"ARD1A",17.4,"Unit 12","ARD GZ 5",3,1812.27,16103.89063,1.13,-3.74763626529442,0.945716486573764,-1.4052296781137,-1.25753479862932,2.55429566129945,-0.332988085908141,-0.17722367434361,-1.52639681175433,1.35849858461279,-0.431180112087355,2.66212734790181,1.35755134574306,3.68612585291888,0.271287535993418
"ARD1A",17.6,"Unit 12","ARD GZ 5",3,1828.87,15901.30078,1.08,-3.34161222143995,0.738086606592494,-1.67029890528776,-1.23851648886222,2.34536313489987,-0.452423195792835,-0.231412094048701,-1.32246291001623,1.31174004113423,-0.305228180619499,2.7582772900391,1.40848692340151,3.85661697036628,0.259294611750107
"ARD1A",17.8,"Unit 12","ARD GZ 5",3,1845.47,13700.5127,1.11,-3.83065059597804,0.6579857737541,-1.57707308209069,-1.18540129611486,2.32356111544973,-0.484567682630758,-0.199953097246839,-1.11107288970476,1.45321501916029,-0.435267184181305,2.86164889625974,1.52757502332341,3.7964782964783,0.263402006256067
"ARD1A",18,"Unit 12","ARD GZ 5",3,1862.07,12759.6582,1.17,-3.11845045814799,0.383952477799168,-1.95682520165115,-1.41148752558001,2.05369512685982,-0.7407126427746,-0.389482358384099,-1.15526872258402,1.69749441625277,0.0031620612950034,2.97962382401825,1.65429900289685,3.76340759075908,0.265716634694437
"ARD1A",18.2,"Unit 12","ARD GZ 5",3,1878.68,12303.58301,1.07,-3.37534579536171,0.589453275573092,-1.53633344128311,-1.58897717476853,2.02863849151035,-0.619017593993709,-0.266861039340052,-1.09890598247199,1.7511112335637,-0.43090681619527,2.9375592204662,1.60958562230104,3.7733892321271,0.265013741886439
"ARD1A",18.4,"Unit 12","ARD GZ 5",3,1895.28,14047.39355,1.14,-3.58027708498747,0.585354012558706,-1.74503250381968,-1.21942308386945,1.96581140269951,-0.664309779902341,-0.065751018018311,-1.11217755351585,1.86156325831274,-0.495313677705536,2.90078944943488,1.56876657881281,3.78869969040248,0.263942798774259
"ARD1A",18.6,"Unit 12","ARD GZ 5",3,1911.88,16801.85547,1.11,-3.08841420612306,0.51892018685913,-1.65193010047931,-1.47603943401565,1.96858066293069,-0.604733798058301,-0.100062039866688,-0.999823469789633,1.71825520900369,-0.427537829113159,2.72373895495995,1.41904586369233,3.68655748337928,0.271255773037167
"ARD1A",18.8,"Unit 12","ARD GZ 5",3,1928.48,15825.00586,1.16,-2.70868007808035,0.817680446535815,-1.55938630293609,-1.13093167660323,2.21123387972498,-0.498290753652917,-0.131107832115769,-1.35502264627348,1.44344282131789,-0.7588457905689,2.49108332115858,1.17882461149347,3.71455434373825,0.269211298977422
"ARD1A",19,"Unit 12","ARD GZ 5",3,1945.08,15385.32715,1.09,-2.88102997390597,0.827107296812385,-1.43193471154704,-1.20013309748972,2.27788341088272,-0.599655906943557,-0.176277385025313,-1.578385642073,1.50284680005608,-0.646115875140956,2.61309781122197,1.2925972731524,3.74529557118419,0.267001624035729
"ARD1A",19.2,"Unit 12","ARD GZ 5",3,1961.68,15862.80176,1.1,-2.8543005655041,0.747471813261357,-1.45753490451692,-1.20160153037972,2.0818380169214,-0.563361977896382,-0.184152648818815,-1.14859599303972,1.44434446023073,-0.593634559844687,2.52302253399802,1.20650535558885,3.73040638606676,0.268067308627565
"ARD1A",19.4,"Unit 12","ARD GZ 5",3,1978.28,16385.67773,1.09,-2.95041541049818,0.868359803069864,-1.39170502157373,-1.16224660940085,2.1301871905628,-0.599552317238341,-0.0588496226094044,-1.03412550950457,1.41644300270253,-0.759182462830224,2.4231191438256,1.11796781349449,3.68824719514438,0.271131501520969
"ARD1A",19.6,"Unit 12","ARD GZ 5",3,1994.89,12657.86328,1.04,-2.96494620086125,0.57117049870028,-1.67102515987237,-1.63408164468069,1.92864108149999,-0.722985729683636,-0.222210441771146,-1.15697892140634,1.7622680820589,-0.357185877967903,2.89023808089186,1.57709623309229,3.71783625730994,0.268973653165552
"ARD1A",19.8,"Unit 12","ARD GZ 5",3,2011.49,13355.23047,1.07,-2.78481552954786,0.504365737844737,-1.7800219960974,-1.4600790614274,2.03570673891067,-0.782932222213894,-0.239576955150252,-1.17537761711376,1.71233721460965,-0.413038579890598,2.83124975599831,1.5521825140778,3.59328649492584,0.278296762980665
"ARD1A",20,"Unit 12","ARD GZ 5",3,2028.09,13739.31055,1.06,-3.30669193100101,0.501820698057476,-1.82761583643015,-1.7254248955336,2.17775916122734,-0.647987604001949,-0.278169834624023,-1.0671649739741,1.87991765808107,-0.336277465431304,2.96440151529688,1.66543350833337,3.66551193225558,0.272813189121075
"ARD1A",20.2,"Unit 12","ARD GZ 5",3,2036.7,15278.03125,1.09,-2.74094248643326,0.721663523357535,-1.34717611047467,-1.41386748497334,2.36172489310949,-0.491758170166333,-0.354935785300145,-1.14560349837866,1.36664730253886,-0.616288601931879,2.50497571131557,1.15556070733685,3.85516961202519,0.259391959534222
"ARD1A",20.4,"Unit 12","ARD GZ 5",3,2045.31,11608.01758,1.06,-2.91702555248864,0.385591000501068,-1.66135137378581,-1.68488187119601,2.34545313049329,-0.763840536563254,-0.420284445053636,-0.881919824628856,1.58391726243879,-0.338046346816665,2.82532331350204,1.52706524359768,3.66291057300408,0.273006938080901
"ARD1A",20.6,"Unit 12","ARD GZ 5",3,2053.93,11761.80957,1.13,-3.00839672956971,0.188781991687921,-1.77320890589585,-1.67211278902448,2.11251381234666,-0.710701621869854,-0.36066631870102,-1.05554210816158,1.82943256647196,-0.232763864948698,2.991023888779,1.69164007888565,3.6670363797693,0.27269977617809
"ARD1A",21.6,"Unit 12","ARD GZ 5",3,2096.99,14318.5791,1.15,-3.50370929703301,0.665966034395225,-1.58597002494439,-1.26122812810867,2.31909001972851,-0.520555805685876,-0.26394211313343,-1.01418370138871,1.46204484939053,-0.556350607763232,2.79273477200005,1.46610400254299,3.76832561728395,0.265369848988994
"ARD1A",21.8,"Unit 12","ARD GZ 5",3,2105.6,15867.30371,1.16,-2.63038324796403,0.572899943060632,-1.54442935616784,-1.45027792504474,2.38289007291177,-0.785053205104415,-0.259434412160593,-1.08322226505144,1.32104187651359,-0.483679891960961,2.65635793845201,1.30329047251601,3.86927621861152,0.258446268371827
"ARD1A",22,"Unit 12","ARD GZ 5",3,2114.21,12030.5957,1.09,NA,-0.458525934934775,-2.10570417535172,-2.20680029222309,1.9666044984712,-1.44679016643402,-0.988043691712918,-1.1442930081971,1.57690566574862,0.0400021610208094,3.02527497526259,1.74136996835041,3.61071208701006,0.276953680022734
"ARD1A",22.2,"Unit 12","ARD GZ 5",3,2122.82,14568.26855,1.24,-2.72844415390667,0.238499291170148,-1.23341659265032,-1.9890841301916,2.60993816391992,-0.827951484542155,-0.409772923161005,-1.18607047205312,1.52063007107886,-0.294356752514887,2.80499874649131,1.49503023635954,3.70605700712589,0.269828553116488
"ARD1A",22.4,"Unit 12","ARD GZ 5",3,2131.44,12914.85059,1.25,-2.941357361931,0.332988208981562,-1.17776876966964,-1.62207371109407,2.55368352628884,-0.762824917606933,-0.551915224843688,-1.28136717033407,1.4255086325122,-0.265932388144867,2.78693704051971,1.50412213532197,3.60677818813817,0.277255752318998
"ARD1A",22.6,"Unit 12","ARD GZ 5",3,2140.05,11760.20898,1.19,-3.13785507919622,0.439639744656508,-1.64890656401625,-1.33712693998541,2.21605039984463,-0.648454039820382,-0.457203852282126,-1.35061029032269,1.58353536037867,-0.210633168072776,2.94213996073071,1.60942446808533,3.79132473622509,0.263760049474335
"ARD1A",23.2,"Unit 12","ARD GZ 5",3,2165.89,13632.41602,1.08,-2.81978419191251,-0.0321876842390383,-0.833236397125369,-1.66371484821961,2.69025692886294,-0.683520314365977,-0.693089765382128,-1.31212897378835,1.27563506143936,-0.286343427117915,2.82263750293267,1.53547610891594,3.62248912818389,0.276053278454239
"ARD1A",23.4,"Unit 12","ARD GZ 5",3,2174.5,12843.25586,1.14,-2.71629868826012,-0.0926658289704934,-0.765299469697336,-1.6790553459683,2.727972590911,-0.852772420662389,-1.03786790433907,-1.44333301244723,1.31667692758569,-0.144504677108618,3.00372030544372,1.68342752351316,3.74451754385965,0.26705710102489
"ARD1A",23.6,"Unit 12","ARD GZ 5",3,2183.11,14524.87012,1.22,-2.55641074557497,-0.127486730537901,-0.990576470622997,-1.98354973088952,2.40147990904413,-1.03035444207992,-0.70428812661982,-1.05381592875891,1.38581810191025,-0.0838016235973713,3.06664360137586,1.67634218635116,4.01606037151703,0.249000240905806
"ARD1A",23.8,"Unit 12","ARD GZ 5",3,2191.72,16426.67578,1.11,-2.76195470513088,0.28202023736945,-0.899926040056269,-1.79851719483102,2.35383418666543,-0.564730127794661,-0.602470455777508,-1.10537001427108,1.16671065408286,-0.288608877743956,2.80357809306113,1.4154342444265,4.0074047954866,0.249538055433348
"ARD1A",24,"Unit 12","ARD GZ 5",3,2200.34,14454.5752,1.17,-2.72522442629799,0.257929065049136,-0.870043130632443,-1.51059432749807,2.38468144881868,-0.626622386879083,-0.651753051604663,-0.957562508649,1.10108506085612,-0.434615524350665,2.7067805706688,1.32593921051918,3.97824735860783,0.251366973910327
"ARD1A",24.2,"Unit 12","ARD GZ 5",3,2208.95,12514.57227,1.25,-2.99828395325441,0.0884200985053045,-0.65145415846261,-1.71867373472286,2.65035488326018,-1.01892587013156,-0.76469173174732,-1.42768587413658,1.3681454846058,-0.203619279315433,3.02187216856699,1.6545419668325,3.92485811577753,0.254786280293828
"ARD1A",24.4,"Unit 12","ARD GZ 5",3,2217.56,13734.31055,1.17,-3.30394117943676,0.2464968885551,-0.937710821282355,-1.92481530779548,2.4678559105921,-0.770244365479325,-0.650699214829542,-1.0632314901608,1.4949143219956,-0.198714091086485,2.99527063798653,1.64481871094141,3.85916919959473,0.259123129430297
"ARD1A",24.6,"Unit 12","ARD GZ 5",3,2226.17,15207.03711,1.13,-2.72769907772896,-0.0440999724909137,-0.785938312220457,-1.77441977648546,2.81685543726306,-1.05100893828569,-0.955452422724486,-1.22201267014698,1.2685052168088,-0.0651112507035059,2.94442819587794,1.59595357083668,3.85154599577492,0.259636000997258
"ARD1A",24.8,"Unit 12","ARD GZ 5",3,2234.79,14500.6709,1.12,-2.61926901427613,0.140888103621504,-0.776506990595704,-1.58467858437295,2.83798821010844,-0.720986914210073,-0.837246720325935,-1.20149852105422,1.14544035053096,-0.427225795681911,2.68703959289895,1.3560562833571,3.78476315215019,0.26421732610451
"ARD1A",25,"Unit 12","ARD GZ 5",3,2243.4,12219.28516,1.2,-3.62780803075595,0.425981595299735,-1.66015789506423,-1.21602364579691,2.36230945562683,-0.598046008615645,-0.30526543149248,-1.00537158237673,1.54048825831231,-0.206305382933047,2.79587590023045,1.49432276756565,3.675,0.272108843537415
"ARD1A",25.2,"Unit 12","ARD GZ 5",3,2249.41,15988.49805,1.21,-3.19451270031157,0.650301555423122,-1.64341036489044,-1.2414850834874,2.47041343924204,-0.451524447848084,-0.263318947895154,-1.11507115863174,1.42603858771482,-0.502140311928594,2.59503964023745,1.26966979237554,3.76357704855114,0.265704670609831
"ARD1A",25.4,"Unit 12","ARD GZ 5",3,2255.43,16746.6582,1.17,-3.26505821592516,0.6937877895365,-1.24277508808527,-1.14099239377533,2.37504603762326,-0.386216519244533,-0.233468632480316,-1.28789552336574,1.35586032703107,-0.594748342805797,2.52105981810546,1.20540074338586,3.72720668361787,0.268297436896989
"ARD1A",25.6,"Unit 12","ARD GZ 5",3,2261.44,14420.97461,1.13,-2.60834193102154,0.739505356224119,-1.43454974384559,-1.19977493429252,2.30072943505248,-0.473056653125609,-0.123435281233538,-1.31151897273214,1.31514662458796,-0.733080739948156,2.43508318589771,1.09329365443684,3.82588392261508,0.261377506538797
"ARD1A",25.8,"Unit 12","ARD GZ 5",3,2267.45,15761.30859,1.09,-2.72579365125533,0.80905193863805,-1.51808949931653,-1.01680646831113,2.31835474940349,-0.393740496004373,-0.152254405614771,-1.38735531131307,1.33561569855135,-0.811072470892436,2.45604240212133,1.08604751399344,3.9353305785124,0.254108258518402
"ARD1A",26,"Unit 12","ARD GZ 5",3,2273.47,14971.74902,1.09,-3.58596627403329,0.660894980724417,-1.60792484679518,-1.34222168106217,2.2273110154192,-0.614819475951911,-0.113112903464696,-0.977999531488059,1.53065790968109,-0.357989134918741,2.76242318576863,1.41874675612071,3.83310979114773,0.260884778805299
"ARD1A",26.2,"Unit 12","ARD GZ 5",3,2279.48,13416.82715,1.18,-2.67365036587914,0.478668642299994,-1.67319784168327,-1.31831823036321,2.20535648573868,-0.681774678608182,-0.254909576888083,-1.21958338967752,1.46346550921927,-0.405808221328964,2.69443193176469,1.38531973540573,3.70288481785639,0.270059709980097
"ARD1A",26.4,"Unit 12","ARD GZ 5",3,2285.5,13830.10352,1.15,-3.079155006064,0.832165998633317,-1.49099449207718,-1.35076515076853,2.36341458781167,-0.473221723873773,-0.264692211353159,-1.14585536460062,1.39198240849739,-0.778325839772219,2.66659967855396,1.32884711501314,3.81047008547009,0.262434811865642
"ARD1A",26.6,"Unit 12","ARD GZ 5",3,2291.51,14238.18555,1.12,-2.74690199818883,0.672924203306814,-1.5429291938629,-1.50518886588005,2.3797293607634,-0.782842530627844,-0.345516320450696,-1.23714276794513,1.51866284298832,-0.556825414117903,2.72606871051298,1.41996197350185,3.69177265500795,0.270872584378533
"ARD1A",26.8,"Unit 12","ARD GZ 5",3,2297.52,17023.24414,1.18,-2.46217125410499,0.65565573409799,-1.20940828560962,-1.25196790002842,2.53494717141167,-0.605439330124399,-0.428919094894532,-1.40129929341973,1.20281387980951,-0.658904178025458,2.4899321343235,1.13476041656449,3.87742672249715,0.257903004123307
"ARD1A",27,"Unit 12","ARD GZ 5",3,2303.54,13583.31934,1.05,-3.01817947285701,0.440793416154342,-0.8341129800983,-1.26983249656427,2.71484447468193,-1.05836089375556,-0.645556303159353,-1.36275644718108,1.11588844138294,-0.40321969482081,2.80312456536623,1.51736739085095,3.61740592810595,0.276441190144119
"ARD1A",27.2,"Unit 12","ARD GZ 5",3,2309.55,17068.44141,1.17,-2.38352531296152,0.519620341255181,-0.526452829204919,-1.04808936907513,3.02082589622785,-1.26851921451774,-0.974758095989576,-2.18210358479415,1.02042310207252,-0.434079509073904,2.75683247621741,1.49982609984399,3.51488348358564,0.284504452187379
"ARD1A",27.4,"Unit 12","ARD GZ 5",3,2315.57,14264.98242,1.09,-2.30958746266924,0.642952585342528,-0.71664854961518,-1.34710734832572,2.66003642503006,-1.02361582317722,-0.923293101549355,-1.97311522604803,0.982200814809084,-0.334244606826814,2.81177573503396,1.53064655799592,3.60070326235593,0.277723524305556
"ARD1A",27.6,"Unit 12","ARD GZ 5",3,2321.58,12424.07715,1.21,-3.40365056070489,0.511444643760223,-1.07076011821552,-1.33873711958797,2.72690680864622,-1.24121209945409,-0.868733490342231,-1.33387092993679,1.17383214794359,0.014076122908472,3.06934942569271,1.76135516929027,3.69874752801582,0.270361789342363
"ARD1A",27.8,"Unit 12","ARD GZ 5",3,2327.59,14667.66309,1.13,-2.45681231376567,0.652955608716145,-0.491293693321979,-1.36150581323206,2.88542718739369,-1.10067099081647,-0.851342660507189,-1.95994504225038,0.923036692090949,-0.386071883538569,2.72218618487384,1.42403672435768,3.66251276813075,0.273036590807675
"ARD1A",28,"Unit 12","ARD GZ 5",3,2333.61,14381.67871,1.14,-3.34473516524421,0.745015527967666,-0.700334991218454,-1.0700352757397,2.79552647104933,-0.981525450433727,-0.71644993261086,-1.35686081708986,0.965728333355138,-0.520384508445837,2.73714122072403,1.4469145876865,3.63360995850622,0.275208404704808
"ARD1A",28.2,"Unit 12","ARD GZ 5",3,2339.62,15279.73438,1.14,-2.85273252121014,0.769540547508353,-0.529240743396786,-1.40167959274209,2.90149312132022,-0.982014355254812,-0.738685450352834,-1.81210749019238,1.00010848329531,-0.401241868341988,2.68476808441874,1.36179178494841,3.75457951706911,0.266341409325276
"ARD1A",28.4,"Unit 12","ARD GZ 5",3,2345.64,11485.22363,1.1,-2.64529547074866,0.337389087412859,-0.904179734339357,-1.63706724354882,2.59517697185548,-1.24065197096057,-0.992372446374817,-1.4752242180984,1.20878449937912,0.00297851397152638,3.02560664200659,1.72485536944503,3.67205434527993,0.272327124266394
"ARD1A",28.6,"Unit 12","ARD GZ 5",3,2351.65,14241.08594,1.13,-2.58170825826379,0.610823591264808,-0.794124160446216,-1.28015512559899,2.79813148993088,-1.29041162576618,-0.872425010859975,-1.71146146489104,1.11712152670331,-0.383095755652723,2.84571666767186,1.54158812590808,3.68447682655333,0.27140895358418
"ARD1A",28.8,"Unit 12","ARD GZ 5",3,2357.66,14199.48828,1.09,-2.3671868603818,0.494464418994947,-1.03269199462205,-1.34515107141074,2.50617378008578,-1.16225297957632,-0.805001832798247,-1.60440598806306,1.12200965813779,-0.225990114515246,2.8730836887629,1.54694929538604,3.76645557474573,0.265501604931981
"ARD1A",29,"Unit 12","ARD GZ 5",3,2363.68,15014.64746,1.07,-3.34037185862601,0.646803869181485,-1.16783989388016,-1.35350035193963,2.44630104745075,-0.944696342565948,-0.561704090309842,-1.24580143534987,1.21299142228014,-0.13921303261175,2.87978181026642,1.56724885610441,3.71557317952415,0.269137479382944
"ARD1A",29.2,"Unit 12","ARD GZ 5",3,2369.69,14944.24902,1.02,-2.82478420649731,0.65968951540545,-0.903613663617749,-1.14916438718191,2.61037321773804,-1.01563299455738,-0.600160654972973,-1.48219427961214,1.04367181229443,-0.454786437235827,2.69514922956891,1.42145284866846,3.57403918613414,0.279795477307469
"ARD1A",29.4,"Unit 12","ARD GZ 5",3,2375.71,15886.70117,1.19,-2.51892633934819,0.58944757036177,-0.598454763931556,-1.39499624269579,2.79789999325481,-1.19790336858152,-1.00150732563434,-2.0461792241567,1.11837059405659,-0.253278853492852,2.91196041878818,1.59356754137959,3.73741007194245,0.267564966313763
"ARD1A",29.6,"Unit 12","ARD GZ 5",3,2381.72,14611.46484,1.06,-3.20674178476457,0.560678311400645,-0.691802847877696,-1.16457163788197,2.85516986048288,-1.20658104595951,-0.936377570781689,-1.76125855225435,1.14117301540245,-0.172727324639564,2.94214335150926,1.64089622536413,3.67387559808612,0.272192123359033
