"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"Mg",1,1505,0.0158156205282027,0.0211397951641466,0.00634890402044347,0.0118895412234175,0.00941288510070949,0,0.135081446166071,0.135081446166071,1.53337367667899,2.48757114592457,0.00054491972012714,0,0.027007735787179
"Al",2,1505,0.0125429985681898,0.0168246416671268,0,0.00946593098238243,0,0,0.115969711440071,0.115969711440071,1.47085169351519,2.24522495164761,0.00043368816761476,0,0.0214510074312419
"Si",3,1505,0.037881014051334,0.0278281232503589,0.0364572163843019,0.0360771169092097,0.0309213071462794,0,0.205036538562641,0.205036538562641,0.522720936497342,0.311810746204697,0.000717324506481861,0.0153737355102543,0.0571428571428571
"P",4,1505,0.0172377212414209,0.0186809431470114,0.0134879956838414,0.0145291943391199,0.0199973024008632,0,0.105820105820106,0.105820105820106,1.00759160160292,0.536892209316999,0.000481537982385241,0,0.0287268917503126
"S",5,1505,0.0326692724131763,0.0350052078758559,0.0242517329884198,0.0275296845623809,0.0359556193286312,0,0.292710524050228,0.292710524050228,1.23910162136523,2.34734407363912,0.000902327952120144,0,0.0544198372137043
"Cl",6,1505,0.0145759175747022,0.169004147665075,0,0.00704305312402623,0,0,6.24042460056905,6.24042460056905,34.2905369882194,1233.27154197924,0.0043564136800233,0,0.0167829038153135
"Ar",7,1505,0.0710492308634552,0.0512725872992694,0.0583826429980276,0.0655191078339545,0.0438395759848347,0,0.321443060886933,0.321443060886933,1.13437088381361,1.55624696259991,0.00132165159143537,0.0340061211017983,0.0991641875619776
"K",8,1505,0.126879600559231,0.0625931041027533,0.124294031705881,0.124365621922404,0.0612556027945869,0,0.396929709268703,0.396929709268703,0.414882448788876,0.226442155493001,0.00161346013547989,0.08246742536698,0.164338537387017
"Ca",9,1505,3.46806140864323,1.08689024088338,3.56332949180267,3.49856760316946,1.0014144185018,0.104184754297621,7.19637123490138,7.09218648060376,-0.224842011385473,0.296284267371267,0.0280167296453083,2.7965544056948,4.17210448905185
"Sc",10,1505,0.0205503833811641,0.0252816787819357,0.0105194873503165,0.0163140855625304,0.0155961919455792,0,0.124695346596384,0.124695346596384,1.20283100667776,0.880987888115316,0.000651684901354284,0,0.0365403588263237
