C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000067.spe	134.04	7.53	1	1	0.018304	-0.003173	0.009906	0.093737	15104.83984	1.46	15	16	26	6	40	19	21	96	1935	0	651	26	38	361	23151	302	0	235	298	5	0	115	152	66	2913	0	898	8	0	0	31	39	0	37	64	42	97	25	4	93	69	8	0	17756	5210
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000068.spe	136.04	7.53	1	1	0.018304	-0.003173	0.009906	0.093737	15091.54297	1.52	17	18	36	11	38	0	53	67	2007	0	699	26	22	378	24031	249	11	281	413	0	21	15	262	83	3116	18	901	14	0	0	12	7	53	123	61	91	36	74	7	77	112	0	1.31E+15	17631	5263
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000069.spe	138.04	7.52	1	1	0.018304	-0.003173	0.009906	0.093737	14880.85352	1.51	15	4	38	10	33	0	11	63	2060	0	662	58	12	386	23877	285	9	237	335	18	0	68	216	124	3184	0	816	0	0	0	0	8	77	89	95	42	152	17	0	44	37	6	1.83E+14	17599	5297
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000070.spe	140.04	7.53	1	1	0.018304	-0.003173	0.009906	0.093737	15192.73828	1.53	0	0	25	0	36	6	55	79	1945	0	641	33	37	369	25095	259	0	251	387	0	51	66	273	94	3228	42	966	20	0	0	13	38	57	88	43	16	67	148	36	36	109	0	1.03E+15	17194	5372
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000071.spe	142.04	7.52	1	1	0.018304	-0.003173	0.009906	0.093737	15266.13184	1.39	0	8	31	34	50	11	34	61	1984	0	614	11	20	371	21180	196	0	370	435	56	20	96	199	45	3392	0	892	0	0	0	0	40	43	124	131	110	122	0	13	63	48	0	0	18210	5461
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000072.spe	144.04	7.5	1	1	0.018304	-0.003173	0.009906	0.093737	15575.31738	1.38	0	0	12	0	27	5	13	86	2332	0	714	0	16	422	22461	235	0	343	469	5	18	86	327	5	3550	0	850	0	0	10	6	11	48	54	56	0	67	24	0	28	105	0	0	18472	5283
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000073.spe	146.04	7.47	1	1	0.018304	-0.003173	0.009906	0.093737	15634.81543	1.43	0	0	13	0	31	0	33	90	2287	0	694	0	25	453	25563	192	0	350	488	59	79	118	222	24	3485	0	969	0	0	0	0	6	0	36	81	96	0	0	38	33	141	0	1.29E+14	17605	5453
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000074.spe	148.04	7.44	1	1	0.018304	-0.003173	0.009906	0.093737	15762.1084	1.4	14	15	27	20	61	6	38	101	2295	0	650	32	20	427	24540	264	0	338	474	0	101	71	237	174	3899	0	860	0	6	8	0	28	81	58	131	110	39	93	16	105	81	7	6.13E+14	18081	5584
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000075.spe	150.04	7.42	1	1	0.018304	-0.003173	0.009906	0.093737	14977.04883	1.48	0	0	19	7	28	5	47	75	2016	0	512	31	13	358	20285	224	27	342	439	23	57	61	247	105	3617	0	958	11	0	0	0	56	85	141	71	84	9	0	0	137	44	4	1.92E+14	17903	5216
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000076.spe	152.04	7.4	1	1	0.018304	-0.003173	0.009906	0.093737	15479.22363	1.39	18	21	27	31	63	5	43	61	1907	0	504	34	12	427	22608	206	0	354	531	80	0	101	332	105	3819	30	884	0	0	0	0	22	10	99	90	79	102	56	0	0	120	20	0	18178	5323
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000077.spe	154.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	15927.30078	1.7	0	14	16	16	53	11	41	70	2228	0	659	34	10	442	23771	210	0	403	463	81	0	0	224	19	3898	31	1005	16	0	0	0	49	30	130	129	89	103	0	0	59	68	0	9.12E+14	18534	5591
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000078.spe	156.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	16010.49707	1.5	21	15	26	19	47	14	31	82	2035	0	553	33	5	409	22285	178	4	416	544	7	36	146	341	17	4356	23	842	0	0	0	0	0	0	84	85	62	84	178	25	0	146	0	9.19E+14	18878	5595
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000079.spe	158.04	7.31	1	1	0.018304	-0.003173	0.009906	0.093737	15886.10156	1.41	6	0	13	9	23	0	26	87	2401	0	653	17	18	467	24494	259	0	379	503	8	86	131	289	35	3924	14	820	0	0	0	0	0	62	55	98	0	0	0	6	117	48	0	2.81E+14	18316	5379
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000080.spe	160.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	15408.32715	1.45	9	8	11	14	52	0	19	84	2482	0	636	21	8	441	24178	184	0	437	540	79	9	113	244	76	3789	58	745	0	0	0	0	0	0	54	82	19	18	62	27	0	141	10	0	18237	5493
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000081.spe	162.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	14276.7832	1.48	0	0	11	5	23	0	18	54	2100	0	621	20	15	385	23039	238	0	208	350	0	0	54	177	67	3474	32	726	15	0	0	0	0	72	47	84	96	62	0	57	0	70	0	0	16384	4994
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000082.spe	164.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	14468.97168	1.56	12	15	49	5	45	8	31	77	2100	0	733	56	7	367	24046	165	0	146	333	0	15	94	213	189	3475	50	855	22	0	0	22	15	72	78	53	48	72	24	0	48	139	0	1.09E+15	16686	5212
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000083.spe	166.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	13657.5127	1.4	5	0	11	0	30	0	16	68	1602	0	441	42	16	273	18140	149	0	230	270	4	78	155	205	157	3233	0	962	0	0	5	0	0	15	13	98	46	14	30	10	0	92	10	3.74E+14	17010	5066
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000084.spe	168.04	7.29	1	1	0.018304	-0.003173	0.009906	0.093737	13852.00488	1.43	29	25	15	0	26	0	27	56	1648	18	517	13	11	376	18514	187	0	313	432	88	77	155	297	50	3477	42	798	0	0	0	16	39	0	48	53	43	9	0	0	130	43	0	0	16686	5117
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000085.spe	170.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	13956.09863	1.43	6	15	14	10	18	6	42	55	1570	0	460	17	0	344	18166	217	0	295	400	0	25	111	229	0	3347	0	884	0	0	0	25	0	42	7	71	40	32	156	0	0	76	6	7.35E+13	16542	5018
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000086.spe	172.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	14460.27441	1.28	0	0	0	6	12	0	14	71	1664	7	492	26	12	288	20310	216	16	272	442	0	8	120	135	100	3428	0	804	0	0	0	60	19	86	43	87	59	81	0	0	0	42	0	0	17539	4993
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000087.spe	174.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	13742.6084	1.41	10	0	17	19	42	19	44	73	1643	9	461	24	24	330	20046	228	11	233	335	13	22	85	306	47	3365	116	877	0	0	16	26	35	19	86	78	19	22	25	51	43	42	5	9.23E+14	16555	4831
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000088.spe	176.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	13267.03516	1.36	33	29	0	9	31	0	41	62	1797	4	565	47	9	333	20567	176	0	206	368	24	41	102	214	20	3033	0	853	0	0	0	0	0	57	74	81	28	47	57	0	27	55	19	1.24E+15	15156	4969
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000089.spe	178.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	14243.58398	1.36	7	0	32	12	25	0	26	77	2022	0	666	32	18	396	23480	280	0	198	316	18	71	101	145	118	3232	19	804	0	0	0	0	29	0	34	42	28	33	95	14	33	93	22	8.36E+13	16020	5054
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000090.spe	180.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15068.44336	1.45	22	16	0	8	35	0	9	55	2156	7	564	21	22	444	23411	235	0	322	509	67	29	116	268	91	3743	0	946	0	0	0	0	0	0	28	80	47	81	0	0	28	85	0	0	17396	5446
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000091.spe	182.04	7.38	1	1	0.018304	-0.003173	0.009906	0.093737	13748.00977	1.37	9	5	7	17	19	9	50	63	1574	0	474	17	16	316	17288	208	0	245	344	0	0	96	249	42	3309	0	887	5	0	0	0	20	30	10	73	31	130	53	0	0	69	0	0	16683	5081
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000092.spe	184.04	7.38	1	1	0.018304	-0.003173	0.009906	0.093737	15078.14355	1.37	16	0	12	12	44	0	41	73	1915	0	544	17	12	387	21322	175	0	314	457	27	45	129	253	120	3701	0	906	0	0	0	0	0	15	74	71	40	76	0	8	93	114	12	0	17843	5409
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000093.spe	186.04	7.39	1	1	0.018304	-0.003173	0.009906	0.093737	14580.46582	1.46	11	0	21	5	23	0	18	52	1822	0	521	28	13	391	21570	276	0	321	459	14	137	133	277	185	3551	0	885	8	0	0	0	4	23	54	119	89	0	33	0	41	79	0	0	16969	5148
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000094.spe	188.04	7.38	1	1	0.018304	-0.003173	0.009906	0.093737	14719.86035	1.5	0	0	19	14	27	0	26	47	1840	0	565	33	15	381	20560	173	0	281	341	0	66	153	320	70	3418	54	983	14	0	0	0	21	88	82	92	62	8	0	0	91	108	0	0	17630	5248
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000095.spe	190.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14986.44824	1.46	0	6	0	0	17	0	26	73	2007	0	555	23	0	380	21556	231	0	388	356	0	14	74	191	112	3542	0	850	0	0	0	0	9	24	96	57	0	62	26	13	0	72	0	0	17806	5506
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000096.spe	192.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14880.6543	1.45	0	0	22	24	45	0	48	77	2038	13	648	30	8	439	22612	157	16	328	319	78	53	85	313	0	3636	68	869	0	0	0	0	26	0	54	53	25	38	0	0	168	109	0	0	17547	5225
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000097.spe	194.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14397.17578	1.41	0	10	13	16	22	7	18	89	1843	0	616	28	26	389	22146	185	15	199	302	0	8	44	170	44	3475	151	952	0	0	0	0	29	23	57	93	61	64	46	0	0	78	0	0	16725	5272
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000098.spe	196.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14137.09082	1.47	4	16	32	27	26	0	44	64	1969	0	616	38	16	351	20088	173	0	302	351	10	0	94	164	115	3212	35	858	19	0	0	0	47	37	109	78	103	114	77	28	0	77	10	2.27E+14	16442	5197
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000099.spe	198.04	7.39	1	1	0.018304	-0.003173	0.009906	0.093737	13847.00488	1.43	0	0	0	6	27	6	42	71	1770	0	538	43	20	396	17661	135	0	246	345	56	0	99	282	0	3468	0	852	7	0	0	0	0	0	46	63	0	64	0	56	0	96	0	0	17146	5166
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000100.spe	200.04	7.43	1	1	0.018304	-0.003173	0.009906	0.093737	12502.77246	1.32	17	7	7	9	0	7	48	51	1244	0	387	22	0	280	13381	180	10	219	308	0	0	34	196	19	3340	75	1056	0	0	0	0	11	36	100	55	53	161	54	6	0	70	12	7.58E+14	16320	4870
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000101.spe	202.04	7.46	1	1	0.018304	-0.003173	0.009906	0.093737	11337.33008	1.6	0	0	0	7	31	0	41	40	825	8	231	15	19	162	9953	92	0	129	232	0	0	80	147	57	3066	52	845	8	0	0	21	0	21	30	42	6	42	5	0	0	68	0	0	15165	4599
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000102.spe	204.04	7.47	1	1	0.018304	-0.003173	0.009906	0.093737	12028.39648	1.78	0	0	0	8	25	12	47	46	1091	11	286	9	5	230	11796	242	0	230	328	41	67	97	130	121	3054	0	692	0	5	0	0	8	20	41	21	44	13	0	0	40	0	0	0	15671	4764
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000103.spe	206.04	7.47	1	1	0.018304	-0.003173	0.009906	0.093737	12357.57813	1.34	0	6	0	16	23	0	66	44	1286	0	349	17	0	256	14481	179	0	154	304	0	80	60	230	113	3276	0	780	0	0	0	0	0	26	43	61	0	15	39	0	33	36	0	0	15899	4859
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000104.spe	208.04	7.47	1	1	0.018304	-0.003173	0.009906	0.093737	12133.38965	1.37	17	14	15	0	45	10	42	65	1656	0	356	19	6	353	15168	134	0	286	461	15	40	39	292	8	3328	0	636	8	0	0	0	0	47	43	119	0	42	58	0	0	58	0	2.94E+14	14663	4362
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000105.spe	210.04	7.47	1	1	0.018304	-0.003173	0.009906	0.093737	12498.37207	1.32	16	16	6	13	32	0	31	27	1531	0	391	30	23	285	15610	172	0	243	443	0	50	86	161	0	3660	0	863	8	0	4	0	0	10	44	60	66	90	0	26	65	92	10	3.59E+13	15207	4885
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000106.spe	212.04	7.49	1	1	0.018304	-0.003173	0.009906	0.093737	11766.80859	1.51	0	0	0	9	17	5	43	34	1147	0	285	0	20	211	10777	152	6	183	256	44	0	90	185	177	3607	0	793	0	0	0	0	28	0	37	24	0	36	61	0	0	0	8	3.49E+14	15090	4879
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000107.spe	214.04	7.5	1	1	0.018304	-0.003173	0.009906	0.093737	12545.26855	1.33	0	0	0	0	0	0	40	35	1315	0	371	5	13	280	14589	211	0	287	334	17	0	46	263	21	3506	0	851	0	0	0	0	24	50	91	71	34	76	11	0	28	6	0	0	15687	5144
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000108.spe	216.04	7.47	1	1	0.018304	-0.003173	0.009906	0.093737	13621.11523	1.21	10	7	10	11	26	10	41	61	1884	0	414	15	0	343	17792	226	13	304	325	74	57	84	189	109	3483	54	750	0	0	24	0	17	0	75	79	65	21	0	0	31	48	0	2.79E+14	16676	5020
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000109.spe	218.04	7.44	1	1	0.018304	-0.003173	0.009906	0.093737	13714.41113	1.43	0	0	14	14	25	0	32	79	2103	0	537	22	24	365	19814	181	11	257	340	16	121	33	281	0	3431	6	828	0	0	0	0	22	70	63	73	49	0	30	41	51	115	0	0	16030	4980
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000110.spe	220.04	7.46	1	1	0.018304	-0.003173	0.009906	0.093737	13589.41602	1.51	23	7	19	22	41	6	41	62	2000	0	552	21	27	389	19079	216	0	204	309	34	122	84	209	0	3299	25	855	14	5	0	0	13	0	87	93	27	32	0	0	72	46	8	0	16027	5140
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000111.spe	222.04	7.45	1	1	0.018304	-0.003173	0.009906	0.093737	13932.2002	1.44	0	0	20	7	32	7	27	74	1953	0	560	10	23	380	21203	258	0	264	417	0	0	49	185	75	3353	0	956	9	0	0	0	0	45	98	62	0	60	8	0	0	22	0	0	16305	5092
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000112.spe	224.04	7.42	1	1	0.018304	-0.003173	0.009906	0.093737	14271.7832	1.55	15	9	33	32	29	5	41	75	2167	0	551	29	0	394	21709	128	0	295	369	40	0	84	206	0	3717	0	872	0	0	0	0	24	50	69	106	55	56	0	7	142	99	0	3.27E+14	16431	5172
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000113.spe	226.04	7.41	1	1	0.018304	-0.003173	0.009906	0.093737	14381.0791	1.27	0	4	41	11	59	0	45	54	2197	0	623	27	17	389	20305	247	7	329	387	33	62	100	247	28	3944	104	973	5	0	0	0	0	11	96	91	81	39	80	5	0	0	0	7.52E+13	17413	5273
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000114.spe	228.04	7.42	1	1	0.018304	-0.003173	0.009906	0.093737	14238.68555	1.42	0	0	11	13	5	0	42	45	2008	0	463	38	0	416	19247	256	0	278	442	0	66	65	276	15	4086	0	822	0	0	0	0	19	27	70	83	25	23	50	0	0	41	15	0	17127	5300
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000115.spe	230.04	7.4	1	1	0.018304	-0.003173	0.009906	0.093737	12696.56348	1.35	0	0	11	0	34	0	41	33	1623	0	419	24	0	318	16037	90	11	299	366	6	0	73	215	74	3688	8	798	6	0	7	0	0	46	99	116	78	151	44	10	0	93	0	6.43E+14	15663	4977
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000116.spe	232.04	7.4	1	1	0.018304	-0.003173	0.009906	0.093737	12663.66406	1.37	0	0	0	0	6	0	28	52	1380	0	387	32	0	293	14485	205	0	249	289	19	68	109	135	65	3744	0	779	0	0	0	0	24	19	46	79	93	41	0	6	68	31	0	1.74E+14	15947	4831
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000117.spe	234.04	7.4	1	1	0.018304	-0.003173	0.009906	0.093737	14030.0957	1.52	0	0	0	0	23	0	20	68	2011	0	622	33	20	429	21556	211	8	243	362	0	42	106	77	79	3739	23	809	0	0	0	0	36	57	130	28	42	14	0	0	86	99	10	1.8E+13	16155	4973
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000118.spe	236.04	7.4	1	1	0.018304	-0.003173	0.009906	0.093737	14159.98926	1.47	0	0	32	16	24	9	48	70	2213	12	581	23	26	455	24078	317	0	292	346	30	0	14	188	0	3457	0	786	12	0	32	0	36	47	59	98	91	94	46	0	0	68	0	0	15367	5020
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000119.spe	238.04	7.42	1	1	0.018304	-0.003173	0.009906	0.093737	13919.60059	1.26	0	8	11	23	28	0	32	74	2091	0	551	0	0	378	19312	226	10	255	401	7	24	84	264	0	3471	24	977	0	0	0	0	0	20	54	72	0	41	43	0	0	45	0	1.99E+14	16271	5088
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000120.spe	240.04	7.42	1	1	0.018304	-0.003173	0.009906	0.093737	13595.2168	1.42	0	0	23	20	31	5	38	40	1775	0	476	22	20	341	17678	198	0	259	365	0	0	75	225	73	3530	28	912	4	0	0	8	34	77	61	45	42	35	0	13	40	52	0	0	16382	5114
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000121.spe	242.04	7.41	1	1	0.018304	-0.003173	0.009906	0.093737	13914.50098	1.97	0	0	0	0	27	0	51	65	1989	0	544	23	22	361	19495	335	0	254	438	0	0	30	333	34	3409	74	844	11	0	8	0	17	66	92	71	13	159	117	0	0	0	0	0	16507	4988
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000122.spe	244.04	7.41	1	1	0.018304	-0.003173	0.009906	0.093737	13318.43066	1.42	0	0	0	9	36	0	18	58	2088	10	530	12	0	366	19556	279	0	257	346	27	90	83	243	58	3345	31	911	0	0	0	0	4	13	27	66	70	10	77	34	74	0	5	2.48E+14	15858	4812
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000123.spe	246.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	14587.86816	1.41	6	0	18	14	53	0	31	68	2256	5	635	0	20	425	22960	258	0	265	502	28	149	104	156	136	3773	0	903	0	0	0	15	6	46	77	97	84	0	137	0	61	74	11	6.81E+14	17017	5220
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000124.spe	248.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	12313.38086	1.24	45	28	23	23	36	6	24	57	1674	6	417	19	0	323	16417	119	0	230	298	0	0	87	177	0	3222	54	774	0	0	0	0	11	27	18	43	44	97	71	169	59	103	15	2.65E+15	14934	4922
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000125.spe	250.04	7.39	1	1	0.018304	-0.003173	0.009906	0.093737	13121.33984	1.43	19	16	11	26	24	0	24	44	1831	0	523	22	8	331	19139	167	0	247	360	36	26	102	240	33	3306	96	774	0	0	0	0	0	37	86	98	39	36	35	149	0	118	7	9.51E+14	15449	4957
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000126.spe	252.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	14488.57227	1.52	22	7	40	23	40	8	18	72	2238	0	667	33	8	401	22119	228	0	200	329	0	0	119	185	64	3764	97	846	0	0	0	0	0	0	47	83	12	95	90	0	0	94	7	1.85E+15	16894	5204
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000127.spe	254.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	12192.38672	1.23	0	0	18	0	28	0	24	54	1383	12	414	11	5	288	14602	151	24	194	296	0	64	74	164	66	3124	44	816	0	0	0	0	21	9	28	71	77	32	0	12	30	106	0	0	14944	4576
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000128.spe	256.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	13842.40527	1.37	0	0	13	0	14	0	42	57	1751	0	490	16	22	387	18314	240	0	274	348	26	91	123	151	36	3470	96	774	0	0	6	7	0	20	19	72	32	12	16	9	55	44	5	0	16862	5238
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000129.spe	258.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	13684.81055	1.36	8	15	33	25	44	20	47	62	1728	14	471	42	8	339	17272	202	0	267	357	28	0	140	224	124	3396	0	869	0	0	0	7	0	9	31	119	59	113	0	0	44	31	0	0	17164	5141
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000130.spe	260.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	13685.71387	1.26	30	19	18	17	43	0	63	41	1891	0	454	6	13	327	17873	212	0	276	335	0	60	22	57	74	3209	0	873	0	0	12	0	6	58	16	65	29	0	0	11	41	75	8	8.41E+14	16831	5082
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000131.spe	262.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	13823.10645	1.34	0	0	0	0	27	0	29	34	1863	0	458	20	24	358	17820	212	0	301	399	37	33	37	310	21	3262	0	898	0	0	0	0	50	34	55	18	7	12	95	93	68	65	10	1.1E+14	16686	5147
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000132.spe	264.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	14455.27344	1.39	0	0	16	0	26	0	48	63	2193	0	562	17	10	404	20938	274	0	257	364	64	100	82	180	28	3363	0	845	0	0	0	0	0	0	32	143	33	12	0	0	0	33	0	0	16946	5323
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000133.spe	266.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15402.12695	1.51	0	18	8	14	28	0	23	72	2305	0	555	14	29	402	21504	210	0	309	441	78	0	145	187	0	3517	0	850	0	0	21	6	55	44	75	88	87	146	0	0	64	122	0	0	18595	5418
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000134.spe	268.04	7.36	1	1	0.018304	-0.003173	0.009906	0.093737	15842.9043	1.41	0	14	12	17	57	5	39	63	2183	8	572	53	0	400	19240	161	0	325	415	0	36	135	227	102	3692	21	1122	25	0	0	5	0	21	17	42	50	40	0	59	79	91	0	6.49E+13	19933	5480
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000135.spe	270.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	15862.50391	1.36	0	0	13	17	32	0	32	57	2299	0	524	0	12	412	18814	281	0	357	459	18	0	42	279	26	3998	0	956	0	0	0	0	0	11	69	87	70	112	0	49	47	0	0	0	20064	5431
