"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"P2O5_TiO2",1,245,-0.975102965614267,1.17096594514332,-1.52203120109939,-1.17117981995127,0.469780117534094,-1.9061130414723,2.92181154994509,4.82792459141739,1.28587627112283,0.296692531592578,0.0748102700765069,-1.81237875718079,-0.25803182973085
"CaO_TiO2",2,245,1.72097756070382,0.413458059054928,1.67301071641693,1.7268557097212,0.427274008238607,0.677352182758108,3.15867246250954,2.48132027975143,0.0459917717529874,-0.147350794346368,0.0264148664540555,1.47805304044206,2.03999980965368
"Cu_TiO2",3,245,-4.78926362930542,0.736184937521492,-4.56123263386166,-4.79833456709013,0.685845148038497,-6.43970918946771,-2.20898834391047,4.23072084555724,0.195035847309499,0.0608323678582452,0.0470331304088426,-5.48881247600082,-4.27715763178867
"Zn_TiO2",4,245,-4.71763807876495,0.582230506937253,-4.72267885928527,-4.78887884682667,0.719617035371613,-5.40107948319263,-2.15811190944269,3.24296757374993,1.12309140823963,1.72998752562497,0.0371973426310246,-5.2733010990225,-4.38449880797769
"Sr_TiO2",5,245,-3.5181041296246,0.427810384067781,-3.70884019070873,-3.56900942964251,0.336508226932462,-4.14591934885645,-1.56279022267717,2.58312912617929,1.3123367642526,2.12659803718921,0.0273318028644529,-3.80192986134388,-3.22689312772439
"P_Ti",6,245,-1.29233565516733,1.17096594516177,-1.83926389151794,-1.4884125094315,0.469780108673118,-2.22334573253287,2.60457886056953,4.8279245931024,1.28587627106791,0.296692531611545,0.0748102700776858,-2.12961144204765,-0.575264519644101
"Ca_Ti",7,245,1.89706201578376,0.413458059068982,1.84909517161072,1.90294016479736,0.427274008554873,0.853436637905602,3.33475691786667,2.48132027996107,0.0459917718944083,-0.147350794123061,0.0264148664549533,1.65413749547751,2.21608426467044
"Cu_Ti",8,245,-4.27732720721159,0.736184936348609,-4.04929624718929,-4.28639814768904,0.685845177235916,-5.92777263424208,-1.69705192187929,4.23072071236279,0.195035860566804,0.0608323517039224,0.0470331303339099,-4.9768761025533,-3.76522120544958
"Zn_Ti",9,245,-4.20570166418507,0.582230512934565,-4.21074243266292,-4.27694243189552,0.719617099850761,-4.88914314571108,-1.64617548872513,3.24296765698595,1.1230913750081,1.72998740830756,0.0371973430141788,-4.76136480323301,-3.87256241720104
"Sr_Ti",10,245,-3.00616771088064,0.427810384948936,-3.19690378773824,-3.05707301049948,0.336508180639777,-3.63398294311525,-1.05085380506954,2.58312913804571,1.31233675194615,2.12659800278804,0.0273318029207478,-3.28999346099821,-2.71495671123134
"P_Ti_CS",11,245,-5.24076499900507,1.0345283087263,-5.22932446839442,-5.26489444890482,1.14868391769599,-7.26486174458438,-2.50986337835393,4.75499836623045,0.154043967292583,-0.579332080555523,0.0660935892274254,-6.0441246699169,-4.52648766448696
"Ca_Ti_CS",12,245,0.79134034129179,0.454570098650441,0.752628664537336,0.777075290413812,0.398414517812757,-0.244779534004818,2.25533220809511,2.50011174209993,0.448422452340333,0.560607674109352,0.0290414183177478,0.513415295070821,1.04725434131341
"Cu_Ti_CS",13,245,-1.83679617896381,0.90466237913917,-1.93982996191292,-1.89094564799227,0.91877709539537,-5.65785497543358,1.15762084174077,6.81547581717435,0.387746663204781,1.63553350054963,0.0577967593269106,-2.55953662277584,-1.33603979542425
"Zn_Ti_CS",14,245,-1.43312481886528,0.742588434685446,-1.51396700918284,-1.50317188599441,0.643859881256986,-2.70292581820811,1.4304050596002,4.13333087780831,1.08350667597281,1.66886668627068,0.047442234836052,-1.94031606615456,-1.04772068264653
"Sr_Ti_CS",15,245,0.858223201448934,0.69987151417242,0.648026969740989,0.802548234816989,0.599580010777286,-0.370757484795534,3.89043061171915,4.26118809651468,1.06180953320774,1.81615532779956,0.0447131508915783,0.428106648280371,1.30754207357938
