"Record","strat_depth","SH20_age","Group","Guano_Zone","Guano_Sum","P2O5_TiO2","CaO_TiO2","Cu_TiO2","Zn_TiO2","Sr_TiO2","P_Ti","Ca_Ti","Cu_Ti","Zn_Ti","Sr_Ti","P_Ti_CS","Ca_Ti_CS","Cu_Ti_CS","Zn_Ti_CS","Sr_Ti_CS","Plot_order"
"ARD",51,2830,"Unit  11","ARD GZ 0","Non Guano",0.680895878902691,1.66278389318874,-4.56123263386166,-4.47946995199918,-3.24704669897775,0.363663189174327,1.83886834828975,-4.04929624718929,-3.96753354834173,-2.73511027980522,-4.18278857221323,0.990806382515708,-1.26589009189986,-0.857520539037,1.4725262347924,2
"ARD",53,2846,"Unit  11","ARD GZ 0","Non Guano",0.567595518175372,1.64450411697826,-4.67712837826765,-4.52339215409173,-3.30873838990694,0.250362829098433,1.82058857213226,-4.16519196657829,-4.01145579150786,-2.79680195894913,-3.95508250128859,0.859074362237154,-1.76103756889014,-1.03731176356107,1.34822241326302,2
"ARD",55,2862,"Unit  11","ARD GZ 0","Non Guano",-0.54674630907243,1.47805304044206,-5.78253221856775,-5.17037262524,-3.71541219470184,-0.863978999520651,1.65413749547751,-5.27059559041202,-4.65843616167469,-3.20347579144829,-4.77294194630065,0.7750959709646,-1.88257020154522,-1.2774450109291,1.1122357149443,2
"ARD",57,2876,"Unit  11","ARD GZ 0","Non Guano",0.804043557075771,1.72661264915864,-4.41645221328287,-4.30312732504621,-3.14468407765228,0.486810867364193,1.90269710420355,-3.90451580510424,-3.79119088961144,-2.63274765951646,-4.55498432958368,0.840316475417839,-1.55531243970258,-1.20323520641817,1.14352110601987,2
"ARD",59,2890,"Unit  11","ARD GZ 0","Non Guano",0.23775934551269,1.58770508467097,-5.03254001023389,-4.74103091798981,-3.40446001827736,-0.0794733442083475,1.76378953978434,-4.52060369529875,-4.22909454845889,-2.89252360546036,-5.67846478917192,0.866782361036047,-1.42183929965772,-1.19465533705502,1.14544305637821,2
"ARD",67.6,2953,"Unit 10","ARD GZ 4","Guano",2.70923612095453,2.8402322479357,-2.2920679920923,-2.18804355420556,-1.58230137159752,2.39200343175901,3.01631670300635,-1.78013157597283,-1.67610713390229,-1.07036495087462,-2.44687925990025,1.89304191344453,0.861591671813563,1.11907336057996,3.35447226740868,4
"ARD",70.8,2977,"Unit 10","ARD GZ 4","Guano",2.70858596355587,2.81083505518978,-2.22922145921999,-2.21049553017715,-1.6094379124341,2.39135327414915,2.98691951048018,-1.71728503937102,-1.69855910807212,-1.09750149382919,-2.55970786710371,2.19296124802687,0.882699787265449,1.10857253036325,2.95809589020717,4
"ARD",74,3001,"Unit 10","ARD GZ 4","Guano",2.59576843766121,2.7363369933875,-2.39012430017061,-2.27785431527831,-1.67241271282049,2.27853574806766,2.91242144852274,-1.87818788017541,-1.76591788963607,-1.16047629351499,-2.9384910064798,2.05127066474171,0.75038844810632,0.951027132433176,2.84671999773805,4
"ARD",77.1,3027,"Unit 10","ARD GZ 4","Guano",2.45848097364349,2.63196214104719,-2.48229161597132,-2.36411988451429,-1.81027035542112,2.14124828439831,2.80804659615499,-1.97035519954171,-1.85218346504623,-1.2983339356193,-1.39487810425956,2.26647066142882,1.37230811903247,1.92618077911289,4.50916745877816,4
"ARD",80.3,3054,"Unit 10","ARD GZ 4","Guano",2.80763598323565,2.90577401568202,-2.21349425874176,-2.0377340769041,-1.52065354769988,2.49040329385681,3.08185847076257,-1.70155784499304,-1.5257976575468,-1.00871713002669,-4.03044078624262,2.12168384688118,1.0763701398375,1.66232891456662,4.0407331497404,4
"ARD",83.5,3081,"Unit 10","ARD GZ 4","Guano",2.84112012643374,2.96320193254602,-2.15585523951564,-1.90872104437553,-1.51302736098804,2.52388743672539,3.139286387852,-1.64391881983494,-1.39678462403014,-1.0010909443817,-2.2512917976065,2.61110125251619,2.32856057893577,3.07415423545145,6.01281396500654,4
"ARD",86.6,3108,"Unit 10","ARD GZ 4","Guano",2.56135465579473,2.74149813506449,-2.45622337245413,-2.41346779455976,-1.77127108887896,2.24412196625686,2.91758259006235,-1.94428695514762,-1.90153137410453,-1.25933466939707,-2.20873218358353,2.32095087381467,1.16500835131922,1.57593082260329,3.73505095877593,4
"ARD",89.8,3136,"Unit 10","ARD GZ 4","Guano",2.6547187391317,2.83945957684061,-2.32820130447059,-2.2424281758285,-1.71674344062527,2.33748604999781,3.01554403218103,-1.81626488729042,-1.73049175447551,-1.2048070188528,-4.38968951972714,1.85879962959279,0.617349584718789,0.842652408679632,3.04815088883042,4
"ARD",92.9,3163,"Unit 10","ARD GZ 4","Guano",2.71246222247277,2.89564881526017,-2.19898380687346,-2.04599360513861,-1.64052849960939,2.39522953286878,3.07173327019855,-1.6870473807537,-1.53405718878658,-1.12859207913276,-3.50780711059541,1.74479348290905,0.67757715638798,0.784790448179229,3.05304673010753,4
"ARD",96.1,3191,"Unit 10","ARD GZ 4","Guano",3.1004882109412,3.25045967434596,-1.86116295071804,-1.76358859476136,-1.21947699216398,2.78325552161559,3.42654412952768,-1.34922652913772,-1.25165217365645,-0.707540572225774,-2.08994951758811,2.77400322635697,1.49278664029171,1.73838564537259,3.8200452460978,4
"ARD",99.3,3219,"Unit 10","ARD GZ 4","Guano",2.80045188685053,2.89698037336902,-2.19632245636973,-2.16589413954288,-1.54806896534352,2.48321919683977,3.07306482807788,-1.68438603664752,-1.65395771981993,-1.03613254723885,-2.32727770158442,2.55394468758827,1.28335863578044,1.42467435197481,3.34522191210294,4
"ARD",102.4,3246,"Unit 10","ARD GZ 4","Guano",2.71549272534891,2.81984160718648,-2.21541084760153,-2.21486655693367,-1.60098477607489,2.39826003535533,2.99592606227574,-1.70347442619549,-1.7029301302332,-1.08904835721005,-2.45030111636563,2.3238365457258,1.06883045686732,1.30899875705383,3.08207955082821,4
"ARD",105.6,3274,"Unit 10","ARD GZ 4","Guano",2.59832945715348,2.84133055838667,-2.43667865503476,-2.38413495669018,-1.71664081869612,2.28109676768497,3.01741501321311,-1.92474223751729,-1.87219853994304,-1.20470440187817,-2.98296454894787,2.21586227462192,0.941222978189096,1.11930870138639,2.97024002163729,4
"ARD",108.7,3301,"Unit 10","ARD GZ 4","Guano",2.49626210355449,2.74838360972381,-2.54922846480804,-2.41901219584295,-1.76868977871724,2.1790294142103,2.92446806453179,-2.03729204468103,-1.90707577975398,-1.25675335852224,-2.82744224990125,2.1263926248236,0.522843155101042,0.807279401427905,2.80754143598016,4
"ARD",111.9,3329,"Unit 9","ARD GZ 4","Guano",1.97280470172768,2.4126285046587,-3.19989642849049,-3.08089008944985,-2.25088372288072,1.65557201219486,2.58871295929291,-2.687959997513,-2.56895366701858,-1.73894730131312,-3.8345117915907,1.57797094227558,0.157169210333827,0.443021985289633,2.1842841384033,4
"ARD",115.1,3357,"Unit 9","ARD GZ 4","Guano",1.73123093750315,2.28396258089792,-3.37762261313892,-3.3248515297161,-2.45688953630897,1.41399824795255,2.46004703596203,-2.86568619508674,-2.81291512292029,-1.94495311815551,-3.10983706475327,1.66327645208504,-0.304107940063618,-0.0160316234970128,2.15730367948417,4
"ARD",118.2,3385,"Unit 9","ARD GZ 4","Guano",1.63517495795105,2.22390881691915,-3.48976302407857,-3.42798882876556,-2.50945341971393,1.31794226848674,2.39999327227575,-2.97782658155737,-2.91605239477182,-1.99751700207092,-3.95232654062167,1.22047549310335,-1.12326431833198,-0.903788047187638,1.46827076238693,4
"ARD",121.4,3416,"Unit 9","ARD GZ 4","Guano",1.41647377802186,2.08850337843404,-3.59589805654654,-3.56069090408741,-2.63816962574096,1.09924108859866,2.26458783358792,-3.08396163562276,-3.04875449325088,-2.12623320258792,-4.02799372182762,1.31043429675635,-0.323496105547871,-0.0233577516887383,2.05312533276686,4
"ARD",124.5,3451,"Unit 9","ARD GZ 4","Guano",1.30109048579629,2.05127066474171,-3.79630490027405,-3.55700782814034,-2.71428852403931,0.983857796341199,2.22735511977093,-3.28436848104788,-3.04507139437256,-2.20235210466482,-4.25647721339378,1.36938764030097,-0.477846262454941,-0.447108386664846,2.01685985575744,4
"ARD",127.7,3486,"Unit 9","ARD GZ 4","Guano",1.25864880066559,2.0350836890516,-3.80314353356567,-3.62640919535719,-2.75717100442674,0.941416111295256,2.21116814418125,-3.29120708400398,-3.11447276992963,-2.24523457816223,-3.5472798968399,1.46158300411455,-0.538353785604026,-0.261329695918136,2.02552744902505,4
"ARD",130.9,3520,"Unit 9","ARD GZ 4","Guano",1.21215947331668,2.00339787693528,-3.90001439824017,-3.73878756094847,-2.82384001329896,0.894926783638535,2.1794823319813,-3.38807800822607,-3.22685114334293,-2.31190359569267,-4.25123875203357,1.32047648302076,-0.628951183702118,-0.112999972139097,2.22449025864123,4
"ARD",134,3554,"Unit 9","ARD GZ 4","Guano",1.33491016181114,2.08439471207781,-3.72449183393911,-3.58871377227071,-2.6332023077577,1.01767747229502,2.26047916719083,-3.21255539095851,-3.07677733174634,-2.12126588838724,-3.67304968858456,1.34905800161398,-1.07894375271471,-0.555553714587717,1.73394958952441,4
"ARD",137.2,3588,"Unit 9","ARD GZ 4","Guano",1.13304100841073,1.99088814429672,-3.85133048003486,-3.71986300522831,-2.81482414851758,0.815808318903337,2.16697259946617,-3.33939402893968,-3.20792658714807,-2.30288772878364,-3.47609869150194,1.33591080989577,-0.80306300702063,-0.307045820229667,1.66719844324302,4
"ARD",140.4,3623,"Unit 9","ARD GZ 4","Guano",1.44503700889831,2.12299951607142,-3.54058193925591,-3.50808112350684,-2.69715091470922,1.12780431945011,2.29908397111328,-3.02864549999089,-2.99614469858951,-2.18521448904259,-3.34120008127655,1.61877584115389,-0.120879509161053,-0.068840583083419,2.09714111879678,4
"ARD",143.5,3657,"Unit 9","ARD GZ 4","Guano",1.66077081006743,2.2916342618163,-3.41284845255411,-3.43646551496115,-2.41678544289027,1.34353812058884,2.46771871659796,-2.9009120319316,-2.92452909193654,-1.9048490237691,-4.74266106418287,1.5918533614868,-0.204002414813656,0.13717197216557,2.0230295669349,4
"ARD",146.7,3696,"Unit 9","ARD GZ 4","Guano",1.22232194287777,2.06284365024517,-3.88436960955392,-3.84825640714638,-2.77440106754585,0.905089253306001,2.23892810532498,-3.3724332057321,-3.3363199710791,-2.26246464049686,-3.73729751752144,1.5521525174265,-0.6412957981325,-0.345519365148431,1.84866285047588,4
"ARD",149.8,3736,"Unit 9","ARD GZ 4","Guano",1.13277710220957,2.03523210217821,-3.96440331145147,-3.94087114025361,-2.86417755325963,0.81554441264199,2.21131655722205,-3.45246685528079,-3.42893472975893,-2.35224113893092,-3.22642303353389,1.46443821680686,-0.805381728333784,-0.639000816947823,1.6139989237901,4
"ARD",151,3751,"Unit 9","ARD GZ 4","Guano",0.870505308227155,1.94568966617932,-4.10115222184361,-4.17631816287022,-3.03027260161767,0.553272618793461,2.12177412129172,-3.58921581890854,-3.66438170928954,-2.51833617357603,-5.16233403239051,1.21232571007374,-1.10435707339043,-0.897644061654679,1.66266060451629,4
"ARD",153,3777,"Unit 9","ARD GZ 4","Guano",1.22846248257043,2.07045788154869,-3.8774364750706,-3.83749914476804,-2.76232542650385,0.911229792899588,2.2465423365886,-3.36550007032843,-3.3255627197782,-2.25038901174122,-3.80357128247842,0.95563051409228,-1.69167601238536,-1.22905249023619,1.18193610453717,4
"ARD",155,3802,"Unit 9","ARD GZ 4","Guano",-0.0468125982425338,1.72105865539473,-4.84403479305582,-4.7881745758595,-3.45663072899118,-0.364045288321049,1.89714311046848,-4.33209829941935,-4.27623816260247,-2.94469429475669,-4.7877893070499,0.867827797499214,-1.88362423688735,-1.69350537064444,1.02559466694318,4
"ARD",157,3833,"Unit 9","ARD GZ 4","Guano",-0.607833597006288,1.60561381608918,-5.16702387615979,-5.0377161938754,-3.65142190981433,-0.925066287171423,1.781698271026,-4.65508758524834,-4.52577987569484,-3.13948546839098,-4.96157231000271,0.708778666316098,-2.24747985380872,-1.88091422379296,0.981227009646067,4
"ARD",159,3864,"Unit 8","ARD GZ 0","Non Guano",-1.10793202177983,1.55543940309199,-5.29589131180016,-5.20227654463677,-3.73507557173326,-1.42516471133743,1.73152385825792,-4.78395492470336,-4.69034013217984,-3.2231391750441,-5.36410509428604,0.790646824011218,-2.64280967486539,-2.07757063691412,0.766033834493815,2
"ARD",161,3898,"Unit 8","ARD GZ 0","Non Guano",-1.37692222114924,1.63117114902192,-5.46090923988262,-5.2451425433465,-3.70725183749673,-1.69415491261127,1.8072556042034,-4.94897276403416,-4.73320619166326,-3.19531541395193,-4.28314154339604,0.78778943189516,-3.0031041391078,-2.12056033857489,0.637074834675802,2
"ARD",163,3936,"Unit 8","ARD GZ 0","Non Guano",-1.15899280071926,1.68707388001539,-5.49749686328875,-5.24507275721441,-3.69410138469195,-1.47622548879978,1.86315833523194,-4.98556055940188,-4.7331364072312,-3.18216498959413,-5.5706319920687,0.812114248750847,-3.26305932228898,-2.13503315535716,0.478157652158839,2
"ARD",165,3974,"Unit 8","ARD GZ 0","Non Guano",-1.46234672514814,1.59928554087008,-5.57478864873407,-5.31358492483267,-3.73804848004242,-1.7795794141773,1.77536999605868,-5.06285212007101,-4.8016484375929,-3.22611206844063,-5.35884793028807,0.66168992828697,-2.88063019734885,-2.05269403500196,0.463961314926137,2
"ARD",167,4012,"Unit 8","ARD GZ 0","Non Guano",-0.742112185413119,1.32408412981075,-5.3671492509941,-5.17562533309527,-3.98828496497876,-1.05934487372076,1.50016858487052,-4.85521279480292,-4.66368899533478,-3.47634856238415,-5.26398473446753,0.753304235672339,-2.94370001826531,-2.1713201743824,0.472933172689936,2
"ARD",169,4051,"Unit 8","ARD GZ 0","Non Guano",-1.59009027098122,1.52674619655106,-5.44738087466996,-5.29709711136232,-3.8177123249569,-1.90732295865058,1.70283065166908,-4.93544456904536,-4.78516074167729,-3.30577589896132,-4.59677135511852,0.800156501391151,-2.48161175193062,-2.14420011049279,0.520351069516781,2
"ARD",171,4089,"Unit 8","ARD GZ 0","Non Guano",-1.56156448738922,1.55654249891775,-5.53013265895978,-5.30516878399714,-3.78183364743525,-1.87879717747344,1.73262695407285,-5.0181961555067,-4.79323246926569,-3.26989720885831,-5.67418211987992,0.685968398654265,-2.49266196062122,-2.07686974757914,0.530207393102117,2
"ARD",173,4127,"Unit 8","ARD GZ 0","Non Guano",-1.50532505828229,1.5661190376762,-5.44001112367634,-5.26400019458777,-3.77475796031679,-1.82255774449903,1.7422034927242,-4.92807468208297,-4.75206382859054,-3.26282152119398,-5.00909562998759,1.35988288632566,-0.432799882648787,-0.207599856635625,1.81485987444093,2
"ARD",175,4165,"Unit 8","ARD GZ 0","Non Guano",0.662184954830192,1.88593862405864,-4.31203269642151,-4.24921287948952,-3.23078288336487,0.344952265752506,2.06202307911538,-3.80009628455704,-3.73727644158746,-2.7188464514444,-3.33813923386169,2.25533220809511,1.0302531977284,1.31661444054376,3.89043061171915,2
"ARD",177,4204,"Unit 8","ARD GZ 0","Non Guano",2.10302136095508,2.54775365596418,-3.03596625348871,-2.93106120495122,-2.19892273539078,1.78578867143896,2.72383811156935,-2.5240298256182,-2.41912478567176,-1.68698631223156,-3.05635688537043,2.23359222147138,1.15762084174077,1.4304050596002,3.6537093497171,2
"ARD",179,4242,"Unit 7","ARD GZ 3","Guano",2.44146956702818,2.68078463695902,-2.40196319458428,-2.46493451921125,-1.88851161015881,2.12423687785293,2.85686909159766,-1.89002678124118,-1.95299809630991,-1.37657518965526,-3.11269193327739,1.50224522337117,0.884148694792669,0.804502868555032,2.64819409198756,5
"ARD",187,4382,"Unit 7","ARD GZ 3","Guano",2.33969288126212,2.44048953214733,-2.38748617095908,-2.49717674445389,-1.98302332869834,2.02246019172198,2.61657398718224,-1.87554975079282,-1.9852403256395,-1.47108690844279,-4.08092153548996,1.51155686325526,1.05458273424275,0.889585961270964,2.4852585020474,5
"ARD",189,4407,"Unit 7","ARD GZ 3","Guano",2.29925149201549,2.54487849937931,-2.4362181593586,-2.73129773819231,-2.08420723959998,1.98201880251752,2.72096295482604,-1.92428173462135,-2.21936132411108,-1.57227081612455,-3.40563196993002,1.74449468981752,-0.0926588302399864,0.0839831974284036,2.16510152663795,5
"ARD",191,4430,"Unit 7","ARD GZ 3","Guano",0.904660866391986,2.10451517923195,-4.25255670865017,-4.08656242178005,-3.00673002776353,0.587428176764035,2.28059963435603,-3.74062030126987,-3.57462601794941,-2.49479360504944,-3.93790733282862,1.38705197780588,-0.761707058659208,-0.45974889641072,1.87575875944941,5
"ARD",193,4450,"Unit 6","ARD GZ 0","Non Guano",1.1259662918991,2.18998825295895,-3.97812509496862,-3.88089843934357,-2.88258187199573,0.808733602314416,2.36607270806072,-3.46618867728663,-3.36896203834097,-2.37064545654456,-4.6832199475653,1.07512497046854,-1.57757870475715,-1.09643837333527,1.25237427181974,2
"ARD",195,4470,"Unit 6","ARD GZ 0","Non Guano",0.954362679679885,2.1052256588501,-4.15701213068367,-4.08107866463309,-2.993378406075,0.637129990335359,2.28131011395781,-3.64507568231335,-3.56914224021934,-2.48144198667084,-3.91914047462558,1.82979745005605,0.0716056879073186,0.170032007016966,2.20209841763504,2
"ARD",197,4491,"Unit 6","ARD GZ 0","Non Guano",1.65389798020523,2.39989032953038,-3.53245785762804,-3.50369666122943,-2.4900775880752,1.33666529061692,2.57597478422088,-3.02052144180571,-2.99176025248446,-1.97814117166956,-3.97397665688836,1.77555477518044,-0.173128147581233,-0.0671847104102035,1.99878139102136,2
"ARD",199,4511,"Unit 6","ARD GZ 0","Non Guano",0.792565548374057,1.99174382289337,-4.28710911376815,-4.20348581587135,-3.089835633858,0.475332858643476,2.16782827796037,-3.77517264542429,-3.69154937518323,-2.57789921812975,-3.51533285153232,1.94042277060946,0.00753204678364608,0.339132864723388,2.35793014780297,2
"ARD",201,4531,"Unit 6","ARD GZ 0","Non Guano",1.07320551672664,2.11174052890145,-3.9351358614912,-3.95622006407514,-2.93741804570225,0.755972827284108,2.28782498395437,-3.42319943131539,-3.44428362516049,-2.42548162531849,-4.17284765571004,1.27285472961859,-1.23051612533781,-0.875530372853328,1.44646569433422,2
"ARD",204,4560,"Unit 6","ARD GZ 0","Non Guano",1.38124218132484,2.27773909440814,-3.85254087129641,-3.78156380841752,-2.71685307293835,1.06400949186718,2.45382354926889,-3.34060443093548,-3.26962739759238,-2.204916659693,-5.15528287177507,0.857335692079671,-1.9516956991205,-1.37030980948541,1.03736168369426,2
"ARD",206,4580,"Unit 6","ARD GZ 0","Non Guano",1.59335952432596,2.36257700363215,-3.611978711092,-3.61298097729938,-2.56432231609307,1.27612683472103,2.53866145857837,-3.10004227452897,-3.1010445459311,-2.05238589301578,-4.07485769065387,1.37761037194504,-0.987810431496968,-0.828298421573625,1.57904632472498,2
"ARD",208,4600,"Unit 6","ARD GZ 0","Non Guano",0.223548601270399,1.77861927106012,-4.72343392466366,-4.63324461046362,-3.38645181388157,-0.0936840890068675,1.95470372611964,-4.21149746895142,-4.12130821617582,-2.874515389199,-2.9310736158831,1.92692135945195,-0.0130594354236314,0.0162062651902901,2.25671473701794,2
"ARD",210,4621,"Unit 6","ARD GZ 0","Non Guano",0.987996353750982,2.04704044582606,-4.16717244941889,-4.05023097334729,-2.98029986805576,0.670763664353345,2.22312490089203,-3.65523599574147,-3.53829451828814,-2.46836344629407,-4.41669642619783,1.09780702753237,-1.45027852287635,-1.21304703087059,1.30754207357938,2
"ARD",212,4641,"Unit 6","ARD GZ 0","Non Guano",1.08729089216051,2.12453774956204,-4.11435267622923,-3.96184333253325,-2.8925157405854,0.770058202389573,2.30062220458846,-3.60241625734763,-3.44990693258092,-2.38057931607888,-5.58631202118187,1.02236327134285,-1.63868045828997,-1.16973287535076,1.23846930536414,2
"ARD",214,4661,"Unit 6","ARD GZ 0","Non Guano",1.12863330478434,2.17196491056768,-3.94748216609886,-3.98393558153598,-2.87803994423352,0.811400615339089,2.34804936584678,-3.43554571933874,-3.47199915608512,-2.36610352659786,-5.02888047983441,1.21694934090304,-1.03199130548556,-0.798230650154132,1.56468571937491,2
"ARD",216,4681,"Unit 6","ARD GZ 0","Non Guano",0.967444264895541,2.05448200681576,-4.19785472417404,-4.04733060314281,-2.991084710227,0.650211575291535,2.23056646193861,-3.6859182827127,-3.53539416132183,-2.47914828901656,-3.8673244385334,1.21567579233824,-0.993759818943766,-0.698840080407697,1.56776903023902,2
"ARD",218,4701,"Unit 6","ARD GZ 0","Non Guano",0.836093571973488,2.02285076141135,-4.18860458363582,-4.10755892864831,-3.0488561476939,0.518860882831289,2.19893521646955,-3.67666815642124,-3.59562247158639,-2.53691971894074,-5.57626484098626,1.22446199617684,-1.12872346806183,-0.766794060879001,1.56121243568871,2
"ARD",220,4721,"Unit 6","ARD GZ 0","Non Guano",1.34690385429248,2.24222571612206,-3.75536145191275,-3.73580378004265,-2.69959705978509,1.0296711647708,2.41831017161986,-3.24342503086679,-3.22386736188722,-2.18766064587816,-3.92926479447135,1.66107302874388,-0.234965289771268,-0.0472528846892553,2.09170577124989,2
"ARD",222,4741,"Unit 6","ARD GZ 0","Non Guano",0.742672909373457,1.9735903488541,-4.25151324163207,-4.21877217174715,-3.10691461430731,0.425440219874448,2.14967480394731,-3.73957679979841,-3.70683570700889,-2.59497820498706,-5.03226636798255,1.23826832862421,-1.1494661659293,-0.86715268060541,1.39564507857751,2
"ARD",224,4760,"Unit 6","ARD GZ 0","Non Guano",1.26975143948541,2.17666531598467,-3.86611217303496,-3.84465220211609,-2.7885995258345,0.952518749840602,2.35274977113381,-3.35417572323469,-3.33271577284769,-2.27666309981639,-4.33990168137321,1.4532643274131,-0.838858991349182,-0.743960249221698,1.71212863526456,2
