"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"P2O5_TiO2",1,297,-2.86852698522543e-18,1,-0.591863501960633,-0.129053013347017,0.44003281561379,-0.91593692102422,2.35231095311327,3.26824787413749,0.795142339357903,-0.883134995170924,0.0580258853185659,-0.818394299191453,0.896605472744772
"CaO_TiO2",2,297,-7.33059388070081e-17,1,-0.124758030898847,-0.0256150217681552,0.932860432435886,-2.41990156741436,3.01114237043234,5.43104393784669,0.28134918792434,0.00227927869365452,0.0580258853185659,-0.630718908724581,0.660531857885916
"Cu_TiO2",3,297,6.37279069886282e-17,1,0.0942363064615213,-0.0887225412620625,0.928722898697046,-1.99427153265313,2.762981331603,4.75725286425614,0.568388688812735,0.0396024779099631,0.0580258853185659,-0.963211350733203,0.421846675217446
"Zn_TiO2",4,297,2.29006862108076e-16,1,-0.215597674777928,-0.156862707015151,1.02576233565462,-1.10142323367301,3.13779955053319,4.2392227842062,1.15502847858518,0.757311437481981,0.0580258853185659,-0.919609096527096,0.472889378122163
"Sr_TiO2",5,297,2.9129409439175e-16,1,-0.326638084182586,-0.156082858788761,0.784687193071398,-1.2947802196781,3.29644975370157,4.59122997337967,1.23446300605618,0.872438613436861,0.0580258853185659,-0.722469084017616,0.479405136757061
"P_Ti",6,297,-6.84603399561565e-18,1,-0.591863500435967,-0.129053013291956,0.440032821987996,-0.915936921994811,2.35231095322231,3.26824787521712,0.795142339351083,-0.883134995129697,0.0580258853185659,-0.818394300169313,0.896605472806831
"Ca_Ti",7,297,4.70127584449068e-17,1,-0.124758030685269,-0.025615021756325,0.93286043213364,-2.41990156725223,3.01114237064897,5.4310439379012,0.281349187920517,0.0022792787159216,0.0580258853185659,-0.630718908813628,0.660531857728678
"Cu_Ti",8,297,-2.52168085386393e-16,1,0.0942363156361628,-0.0887225435996058,0.928723077896989,-1.9942713965947,2.76298133503668,4.75725273163138,0.568388695470448,0.0396024674496038,0.0580258853185659,-0.963211472666292,0.421846672777766
"Zn_Ti",9,297,2.08560342350193e-16,1,-0.215597626331021,-0.156862705166354,1.02576230568019,-1.10142331715884,3.13779953794464,4.23922285510348,1.15502845884698,0.75731139383391,0.0580258853185659,-0.919609166582277,0.472889421800853
"Sr_Ti",10,297,1.98420131627561e-16,1,-0.32663808761545,-0.156082857743944,0.784687185887857,-1.29478023921496,3.2964497514786,4.59122999069355,1.23446300000624,0.872438602919286,0.0580258853185659,-0.722469110603155,0.479405140354378
"P_Ti_CS",11,297,-3.41628625155584e-16,1,-0.0439973851329456,-0.0273599517829121,1.00048841862278,-1.92797719124054,2.92973487080159,4.85771206204213,0.230989688742861,-0.527061611674406,0.0580258853185659,-0.698687738139444,0.654124962033615
"Ca_Ti_CS",12,297,2.04697917742118e-17,1,-0.256049151872634,-0.0676309955582134,0.927147345727174,-2.07940365651942,3.21355626681847,5.29295992333789,0.648434279280592,0.297490529892175,0.0580258853185659,-0.554451486341465,0.599127455529687
"Cu_Ti_CS",13,297,6.42309475925625e-17,1,-0.107877028194013,-0.093457094985612,1.0003248284661,-3.52070552373569,3.26376599927285,6.78447152300854,0.633217323529328,0.417687419200128,0.0580258853185659,-0.789207355583586,0.446504046543338
"Zn_Ti_CS",14,297,-3.0937909770054e-17,1,-0.242380981992389,-0.123958895613554,0.798829021297356,-1.50738196876427,4.04162426185028,5.54900623061456,1.10701955696282,0.873034453840645,0.0580258853185659,-0.735311377368437,0.468711574692808
"Sr_Ti_CS",15,297,8.74303187250966e-17,1,-0.339653549924984,-0.114523633679307,0.810775787866556,-1.55539390938118,5.06855766795791,6.62395157733909,1.26378010026508,2.27332154811924,0.0580258853185659,-0.64660189169649,0.554594686501849
