C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000072.spe	144.04	7.50	1	0.018310	-0.003173	0.009788	0.093737	15575.31738	1.27	0	0	12	0	27	5	13	85	2326	0	716	16	424	22533	195	0	324	458	0	15	93	315	0	3575	838	0	0	7	15	16	42	42	58	47	115	0	0	18509	5285	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000073.spe	146.04	7.47	1	0.018310	-0.003173	0.009788	0.093737	15634.81543	1.32	0	0	14	0	30	0	32	90	2285	0	695	26	457	25645	139	0	322	464	52	56	107	272	25	3510	943	0	0	0	0	10	0	0	0	0	163	0	168642159313542	17660	5461	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000074.spe	148.04	7.44	1	0.018310	-0.003173	0.009788	0.093737	15762.10840	1.32	17	17	28	20	59	0	36	99	2290	0	657	24	429	24631	206	0	304	445	0	112	59	275	147	3893	854	0	5	11	0	40	42	19	0	136	109	7	0	18130	5595	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000075.spe	150.04	7.42	1	0.018310	-0.003173	0.009788	0.093737	14977.04883	1.39	0	0	20	7	27	0	45	73	2012	0	520	16	358	20346	178	19	318	416	19	40	59	298	81	3665	959	9	0	0	0	60	54	111	0	134	65	4	85808427088000	17983	5218	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000076.spe	152.04	7.40	1	0.018310	-0.003173	0.009788	0.093737	15479.22363	1.32	20	23	28	31	62	4	41	60	1900	0	511	16	429	22660	155	0	327	508	73	0	98	361	82	3839	872	0	0	5	0	30	0	69	70	8	142	20	1169749595485416	18221	5331	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000077.spe	154.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	15927.30078	1.50	0	17	17	16	51	9	38	68	2227	0	670	15	443	23854	155	0	373	438	73	0	0	260	10	3924	977	14	0	0	0	64	0	95	79	29	95	0	783148671512757	18577	5593	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000078.spe	156.04	7.33	1	0.018310	-0.003173	0.009788	0.093737	16010.49707	1.40	23	17	26	19	46	12	29	81	2033	0	563	9	410	22349	134	0	389	523	0	63	139	349	0	4343	834	0	0	0	0	0	0	57	25	69	162	0	0	18872	5607	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000079.spe	158.04	7.31	1	0.018310	-0.003173	0.009788	0.093737	15886.10156	1.31	8	0	13	9	23	0	25	85	2399	0	661	19	469	24560	212	0	355	490	0	76	136	271	41	3938	792	0	0	0	9	0	48	33	0	90	64	0	0	18328	5393	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000080.spe	160.04	7.28	1	0.018310	-0.003173	0.009788	0.093737	15408.32715	1.34	10	9	11	15	51	0	17	83	2482	0	643	11	442	24239	140	0	415	528	73	23	115	230	73	3788	715	0	0	0	0	0	0	33	0	19	154	10	509761137008729	18230	5509	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000081.spe	162.04	7.28	1	0.018310	-0.003173	0.009788	0.093737	14276.78320	1.37	0	0	11	4	22	0	17	52	2098	0	627	18	387	23124	185	0	186	329	0	0	41	212	68	3476	696	14	0	0	0	0	44	16	34	0	93	0	0	16381	4992	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000082.spe	164.04	7.28	1	0.018310	-0.003173	0.009788	0.093737	14468.97168	1.43	14	16	50	5	44	6	29	75	2099	0	751	13	366	24117	118	0	129	322	0	17	90	227	174	3486	832	21	0	0	26	20	56	61	52	50	155	0	991332260361574	16718	5246	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000083.spe	166.04	7.28	1	0.018310	-0.003173	0.009788	0.093737	13657.51270	1.29	9	0	12	0	29	0	13	67	1602	0	453	22	273	18192	111	0	210	255	0	79	149	213	148	3247	945	0	0	8	0	0	0	0	0	0	109	10	0	17057	5101	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000084.spe	168.04	7.29	1	0.018310	-0.003173	0.009788	0.093737	13852.00488	1.33	30	25	15	0	25	0	26	55	1645	19	521	12	378	18578	148	0	295	419	81	75	149	311	42	3489	782	0	0	0	23	44	0	30	0	121	57	0	76333642690222	16717	5126	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000085.spe	170.04	7.32	1	0.018310	-0.003173	0.009788	0.093737	13956.09863	1.34	7	16	14	10	17	4	40	53	1570	0	465	7	347	18231	175	0	274	387	0	41	109	238	0	3354	898	0	0	0	31	0	26	0	0	23	92	6	0	16577	5034	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000086.spe	172.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	14460.27441	1.19	0	0	0	6	11	0	12	69	1662	7	497	16	290	20382	167	9	247	422	0	0	118	166	87	3466	800	0	0	0	66	26	63	15	72	0	65	0	0	17644	5017	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000087.spe	174.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	13742.60840	1.29	11	0	17	19	42	18	43	72	1641	10	468	27	330	20119	187	5	216	326	7	36	84	294	51	3342	833	0	0	17	34	50	8	70	0	38	55	5	865877578222720	16537	4844	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000088.spe	176.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	13267.03516	1.27	36	31	4	9	29	0	39	60	1797	0	575	15	335	20630	131	0	187	353	17	41	101	219	0	3052	859	0	0	0	0	0	39	54	26	55	75	19	0	15214	4991	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000089.spe	178.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	14243.58398	1.25	8	0	33	13	25	0	25	75	2021	0	676	20	396	23545	233	0	184	305	12	90	98	145	104	3215	791	0	0	0	0	33	0	22	0	76	105	22	0	16023	5088	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000090.spe	180.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15068.44336	1.35	24	18	0	8	34	0	7	54	2152	7	570	25	448	23498	184	0	296	489	57	12	117	293	74	3785	945	0	0	0	0	0	0	0	73	29	106	0	1210821094411358	17486	5452	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000091.spe	182.04	7.38	1	0.018310	-0.003173	0.009788	0.093737	13748.00977	1.26	11	6	8	17	19	8	48	61	1571	0	478	18	317	17351	172	0	227	331	0	0	96	253	30	3320	880	4	0	0	0	28	14	0	109	18	82	0	1622779402158384	16700	5093	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000092.spe	184.04	7.38	1	0.018310	-0.003173	0.009788	0.093737	15078.14355	1.25	18	0	13	12	43	0	40	71	1916	0	549	14	389	21378	133	0	291	437	20	36	128	263	121	3734	881	0	0	0	0	0	0	51	64	71	130	12	0	17878	5415	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000093.spe	186.04	7.39	1	0.018310	-0.003173	0.009788	0.093737	14580.46582	1.38	14	0	22	5	21	0	15	50	1822	0	528	18	395	21652	224	0	290	431	5	124	131	322	152	3594	907	6	0	0	0	14	0	17	0	61	104	0	280412093981229	17093	5167	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000094.spe	188.04	7.38	1	0.018310	-0.003173	0.009788	0.093737	14719.86035	1.34	0	0	20	14	27	0	24	44	1838	0	573	19	382	20641	128	0	257	321	0	63	149	337	60	3422	960	13	0	0	0	32	64	53	0	77	127	0	397466930500917	17654	5256	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000095.spe	190.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14986.44824	1.35	0	7	0	0	16	0	25	72	2005	0	563	0	380	21616	189	0	370	347	0	16	80	180	109	3552	840	0	0	0	0	16	18	80	49	0	85	0	0	17838	5525	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000096.spe	192.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14880.65430	1.32	0	0	23	23	44	0	47	76	2038	14	658	10	439	22681	116	10	309	311	70	47	87	320	0	3651	831	0	0	0	0	32	0	39	32	138	120	0	0	17565	5248	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000097.spe	194.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14397.17578	1.31	0	12	13	16	21	6	16	87	1842	0	625	29	390	22221	141	8	181	289	0	17	34	180	27	3450	918	0	0	0	7	42	0	36	31	0	94	0	0	16712	5291	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000098.spe	196.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14137.09082	1.36	7	17	32	27	25	0	42	62	1965	0	626	21	352	20158	126	0	279	329	5	0	82	203	99	3209	849	18	0	0	0	53	10	81	68	0	98	10	0	16460	5220	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000099.spe	198.04	7.39	1	0.018310	-0.003173	0.009788	0.093737	13847.00488	1.32	0	0	0	6	26	4	40	70	1767	0	548	24	395	17707	100	0	230	338	50	0	102	270	0	3480	818	5	0	0	0	0	0	32	63	0	107	0	0	17168	5178	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000100.spe	200.04	7.43	1	0.018310	-0.003173	0.009788	0.093737	12502.77246	1.23	19	9	8	9	0	6	46	49	1241	0	394	0	280	13424	149	5	205	297	0	0	28	210	14	3339	1030	0	0	0	0	16	20	82	130	0	82	12	807374529099821	16309	4879	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000101.spe	202.04	7.46	1	0.018310	-0.003173	0.009788	0.093737	11337.33008	1.47	0	0	0	7	31	0	39	39	824	7	234	21	162	9984	70	0	118	227	0	0	78	143	55	3070	808	7	0	0	26	0	16	22	34	0	76	0	428192949714262	15139	4595	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000102.spe	204.04	7.47	1	0.018310	-0.003173	0.009788	0.093737	12028.39648	1.60	0	0	0	8	24	11	46	45	1089	12	288	5	232	11850	211	0	215	316	39	59	94	157	111	3083	683	0	5	0	0	5	6	25	10	35	0	0	110280534366697	15742	4783	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000103.spe	206.04	7.47	1	0.018310	-0.003173	0.009788	0.093737	12357.57813	1.25	0	6	0	15	23	0	65	44	1285	0	353	0	257	14517	149	0	141	295	0	74	65	228	90	3305	775	0	0	0	7	6	21	32	11	58	46	0	0	15945	4861	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000104.spe	208.04	7.47	1	0.018310	-0.003173	0.009788	0.093737	12133.38965	1.27	19	15	15	0	44	9	40	64	1654	0	360	9	355	15218	103	0	266	448	7	43	42	270	0	3332	625	7	0	0	0	9	32	23	16	0	72	0	0	14670	4370	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000105.spe	210.04	7.47	1	0.018310	-0.003173	0.009788	0.093737	12498.37207	1.23	18	17	7	12	31	0	29	25	1529	0	399	26	284	15672	136	0	223	427	0	45	77	188	0	3681	837	7	0	7	0	5	0	22	71	45	108	10	41258284616747	15242	4895	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000106.spe	212.04	7.49	1	0.018310	-0.003173	0.009788	0.093737	11766.80859	1.41	0	0	0	9	17	5	43	33	1147	0	286	20	212	10818	126	0	174	249	38	0	94	177	168	3630	782	0	0	0	0	29	0	30	23	8	0	8	344233698387626	15108	4893	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000107.spe	214.04	7.50	1	0.018310	-0.003173	0.009788	0.093737	12545.26855	1.25	0	0	0	0	0	0	38	34	1312	0	374	14	282	14642	175	0	265	317	9	0	52	283	5	3554	857	0	0	0	0	29	32	68	68	41	23	0	751280865545088	15782	5166	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000108.spe	216.04	7.47	1	0.018310	-0.003173	0.009788	0.093737	13621.11523	1.10	12	8	10	11	25	9	39	59	1879	0	420	0	346	17845	186	6	283	311	68	56	76	213	98	3488	723	0	0	23	0	25	0	52	0	15	64	0	330368018329715	16714	5047	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000109.spe	218.04	7.44	1	0.018310	-0.003173	0.009788	0.093737	13714.41113	1.34	0	0	15	13	24	0	30	77	2102	0	542	26	366	19862	143	6	237	326	13	123	27	293	0	3438	812	0	0	0	0	29	49	41	0	49	129	0	377452343685454	16061	5013	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000110.spe	220.04	7.46	1	0.018310	-0.003173	0.009788	0.093737	13589.41602	1.38	24	8	19	22	41	5	39	61	1999	0	558	30	390	19148	176	0	186	296	27	119	86	207	0	3307	837	13	5	0	0	26	0	66	14	61	61	8	223718863514863	16075	5184	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000111.spe	222.04	7.45	1	0.018310	-0.003173	0.009788	0.093737	13932.20020	1.32	0	0	20	8	32	6	27	73	1952	0	564	24	381	21273	217	0	251	411	0	0	58	169	71	3380	951	8	0	0	0	0	40	89	61	0	35	0	447881158760248	16365	5110	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000112.spe	224.04	7.42	1	0.018310	-0.003173	0.009788	0.093737	14271.78320	1.41	18	10	34	32	28	0	39	73	2164	0	558	0	398	21811	79	0	267	349	32	0	81	226	0	3750	862	0	0	5	6	35	24	39	40	111	123	0	0	16531	5214	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000113.spe	226.04	7.41	1	0.018310	-0.003173	0.009788	0.093737	14381.07910	1.19	0	5	41	10	58	0	42	52	2191	0	630	20	391	20367	200	0	306	368	28	78	91	268	12	3929	949	0	0	0	0	8	0	68	0	23	12	0	0	17399	5287	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000114.spe	228.04	7.42	1	0.018310	-0.003173	0.009788	0.093737	14238.68555	1.33	0	0	12	13	0	0	40	44	2003	0	474	0	416	19303	215	0	256	426	0	60	69	282	0	4123	822	0	0	0	11	28	10	49	9	0	57	15	69543669669852	17205	5319	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000115.spe	230.04	7.40	1	0.018310	-0.003173	0.009788	0.093737	12696.56348	1.22	0	0	12	0	33	0	39	31	1621	0	426	0	323	16098	53	5	274	345	0	0	65	236	60	3686	785	5	0	9	0	0	17	67	110	0	115	0	727157636259093	15706	4999	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000116.spe	232.04	7.40	1	0.018310	-0.003173	0.009788	0.093737	12663.66406	1.31	0	0	0	0	5	0	25	50	1381	0	395	0	294	14533	170	0	226	268	14	61	98	177	51	3762	755	0	0	0	0	31	0	18	20	48	48	0	273528210547888	15982	4838	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000117.spe	234.04	7.40	1	0.018310	-0.003173	0.009788	0.093737	14030.09570	1.39	0	0	0	0	23	0	19	67	2008	0	632	23	429	21623	166	0	228	353	0	12	108	111	69	3775	777	0	0	0	7	36	45	114	32	39	114	10	0	16210	4976	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000118.spe	236.04	7.40	1	0.018310	-0.003173	0.009788	0.093737	14159.98926	1.32	0	0	33	16	23	7	46	68	2211	12	589	30	459	24167	262	0	263	322	22	0	5	226	0	3466	781	11	0	33	0	44	18	28	60	0	92	0	665722134946218	15420	5020	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000119.spe	238.04	7.42	1	0.018310	-0.003173	0.009788	0.093737	13919.60059	1.16	0	8	11	23	28	0	32	73	2088	0	552	0	380	19370	192	6	239	394	0	29	89	235	0	3475	949	0	0	0	0	7	15	43	27	14	54	0	0	16262	5088	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000120.spe	240.04	7.42	1	0.018310	-0.003173	0.009788	0.093737	13595.21680	1.30	0	0	24	19	31	4	37	38	1773	0	483	22	341	17728	160	0	242	354	0	0	72	239	72	3544	884	0	0	0	13	37	62	44	18	34	66	0	0	16394	5126	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000121.spe	242.04	7.41	1	0.018310	-0.003173	0.009788	0.093737	13914.50098	1.77	0	0	0	0	27	0	49	63	1994	0	555	24	363	19556	293	0	240	428	0	0	32	322	21	3399	823	10	0	8	0	27	55	79	129	0	0	0	0	16453	4981	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000122.spe	244.04	7.41	1	0.018310	-0.003173	0.009788	0.093737	13318.43066	1.32	0	0	0	9	36	0	17	56	2090	11	533	0	370	19620	235	0	234	330	21	105	74	264	48	3340	890	0	0	0	0	9	0	4	0	99	14	5	0	15877	4834	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000123.spe	246.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14587.86816	1.33	7	0	18	13	52	0	29	67	2257	7	633	21	429	23057	205	0	239	477	21	161	97	186	104	3779	915	0	0	0	19	13	15	47	0	121	100	11	620338810136927	17055	5225	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000124.spe	248.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	12313.38086	1.16	46	28	23	23	36	5	23	56	1674	7	422	0	323	16463	86	0	216	288	0	0	76	173	0	3183	738	0	0	0	0	14	11	0	50	77	113	15	2574248995502902	14893	4943	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000125.spe	250.04	7.39	1	0.018310	-0.003173	0.009788	0.093737	13121.33984	1.37	21	17	11	26	23	0	22	43	1830	0	530	11	332	19186	130	0	227	348	33	44	92	224	42	3268	735	0	0	0	0	10	15	62	0	0	133	6	1006626743317069	15425	4981	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000126.spe	252.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	14488.57227	1.41	25	9	40	23	39	7	17	71	2234	0	679	12	401	22185	184	0	183	319	0	0	119	169	47	3759	827	0	0	0	0	0	0	33	64	14	108	7	1897919281970994	16903	5216	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000127.spe	254.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	12192.38672	1.16	0	0	19	0	27	0	22	52	1380	13	417	6	291	14654	117	17	176	280	0	60	63	197	57	3130	791	0	0	0	0	28	0	5	11	13	122	0	25924781757377	14964	4577	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000128.spe	256.04	7.34	1	0.018310	-0.003173	0.009788	0.093737	13842.40527	1.27	0	0	14	0	14	0	41	56	1749	0	495	23	389	18360	203	0	253	337	22	94	121	150	35	3459	753	0	0	6	16	0	0	0	0	46	57	5	886284484393745	16855	5252	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000129.spe	258.04	7.34	1	0.018310	-0.003173	0.009788	0.093737	13684.81055	1.28	11	17	33	25	42	17	43	60	1725	13	479	13	342	17339	160	0	239	336	20	0	136	240	110	3417	855	0	0	0	15	16	0	0	95	16	51	0	0	17254	5169	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000130.spe	260.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	13685.71387	1.18	31	20	18	17	43	0	61	41	1888	0	456	14	330	17931	174	0	260	322	0	46	18	67	75	3229	847	0	0	11	0	11	43	0	0	18	89	8	0	16829	5067	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000131.spe	262.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	13823.10645	1.25	0	0	0	0	26	0	28	33	1862	0	464	25	358	17864	175	0	290	393	34	50	36	303	22	3267	890	0	0	0	0	48	27	46	0	113	76	9	76040996179678	16712	5164	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000132.spe	264.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	14455.27344	1.25	0	0	16	0	25	0	45	62	2192	0	568	13	407	21023	227	0	230	347	54	92	81	177	28	3373	829	0	0	0	0	0	0	0	0	0	55	0	0	17014	5346	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000133.spe	266.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15402.12695	1.40	0	19	8	14	27	0	22	70	2306	0	563	31	406	21588	162	0	282	418	74	0	138	233	0	3557	823	0	0	20	12	63	12	40	142	0	143	0	0	18659	5417	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000134.spe	268.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	15842.90430	1.28	6	15	12	17	55	0	36	61	2180	8	585	5	398	19292	120	0	306	402	0	31	128	246	108	3698	1091	23	0	0	11	0	5	0	31	41	104	0	14019661663917	19971	5507	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000135.spe	270.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15862.50391	1.26	0	0	14	17	32	0	31	56	2299	0	524	12	416	18880	236	0	332	439	14	0	35	303	25	4008	934	0	0	0	0	0	0	38	89	21	18	0	0	20130	5459	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000136.spe	272.04	7.38	1	0.018310	-0.003173	0.009788	0.093737	16013.89746	1.28	14	5	26	10	39	0	32	58	2145	0	517	20	374	19542	146	0	353	361	10	0	76	362	0	3349	896	0	0	0	0	15	0	84	83	0	75	0	634700311104786	20598	5447	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000137.spe	274.04	7.38	1	0.018310	-0.003173	0.009788	0.093737	15407.12695	1.34	18	11	11	29	25	0	30	74	2093	0	551	10	394	20990	234	0	273	299	0	77	143	190	36	2986	1040	5	0	0	0	0	31	41	48	41	68	0	283696320094625	19746	5299	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000138.spe	276.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14860.85547	1.32	16	37	16	21	43	0	32	64	1725	0	461	9	315	20810	134	0	219	330	0	0	50	250	26	2905	936	0	0	12	0	19	0	65	146	91	119	11	0	18437	5216	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000139.spe	278.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	15024.54590	1.40	12	0	16	15	35	0	51	73	1810	5	533	35	333	21177	114	0	175	204	7	21	57	144	0	2760	688	5	0	0	0	8	0	51	0	24	146	0	0	19046	5250	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000140.spe	280.04	7.37	1	0.018310	-0.003173	0.009788	0.093737	14550.36914	1.47	0	0	9	15	29	11	34	50	1541	0	519	23	285	20044	94	0	140	321	0	43	81	161	0	2351	842	0	0	0	9	37	5	64	29	49	127	0	110943180631534	18559	5033	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000141.spe	282.04	7.36	1	0.018310	-0.003173	0.009788	0.093737	14610.66504	1.36	0	0	12	0	24	0	28	62	1832	0	527	23	342	21764	164	0	187	251	22	78	47	148	41	2550	816	0	0	0	8	27	11	18	0	51	111	0	177670266811387	17479	5238	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000142.spe	284.04	7.35	1	0.018310	-0.003173	0.009788	0.093737	15346.73047	1.30	0	10	19	18	60	6	67	68	1947	12	605	19	344	21692	230	0	173	265	0	162	107	289	21	2789	794	0	0	0	9	22	28	56	0	24	0	8	253528460737032	19483	5395	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000143.spe	286.04	7.33	1	0.018310	-0.003173	0.009788	0.093737	14944.95020	1.23	27	24	20	16	55	9	38	40	1630	13	475	29	288	19602	151	0	255	242	8	56	76	253	0	2852	736	6	0	0	0	0	0	35	9	105	60	13	144621175733059	19173	5363	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000144.spe	288.04	7.34	1	0.018310	-0.003173	0.009788	0.093737	14753.36035	1.32	10	6	9	12	42	0	42	83	1784	5	461	19	337	19608	165	0	269	268	0	0	112	200	83	3091	889	0	0	15	0	25	6	23	59	55	136	0	1442672486771993	18799	5340	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000145.spe	290.04	7.33	1	0.018310	-0.003173	0.009788	0.093737	14451.97363	1.27	0	0	11	0	50	0	13	40	1838	0	579	23	336	20912	155	11	136	260	0	0	53	197	42	2855	875	0	0	0	83	28	25	37	84	10	106	0	361233672100164	17675	5224	
