"Record","Section","Strat_Depth_cm","SH20_95CI_min_age","SH20_95CI_max_age","SH20_median_age","SH20_mean_age","Type","Group","Guano_Zone","Guano_Sum","Al","Fe","Mn","Mg","Ca","Na","K","P","Location","Location1","Location2","Reference"
"ARD","ARD1E",322,6074.5,7354.44,6660.26,6680.78,"Freshwater","Unit A3","ARD GZ 1","Guano",1.02114681661731,0.876186144931519,-1.88233807760236,-0.621532698355422,1.61919225555378,-0.449438057648394,-1.36660791497755,0.803391531481119,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",324,6173.24,7505.01,6811.97,6821.33,"Freshwater","Unit A3","ARD GZ 1","Guano",1.14829014147741,1.16765207495288,-2.223792241611,-0.336274252181103,1.25244703905576,-0.0695741641303976,-1.13911850188556,0.200369904322022,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",326,6293.88,7644.08,6946.97,6954.91,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.70108235633327,1.46332656341955,-2.59848490537246,0.396515767439206,1.16286465035771,0.553091727071086,-1.00298554188102,-1.67541061736734,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",328,6407.52,7719.08,7085.29,7081.51,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.71366400972254,1.52907396862294,-2.51764725444548,0.294382300003435,0.985620698609202,0.697442783720391,-0.709933410172024,-1.99260309606101,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",330,6479.9,7864.61,7219.31,7208.11,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.73683487508979,1.6183294695264,-2.48072617243798,0.409995650586603,1.10258448829024,0.739160037991387,-0.765031226884774,-2.36114712216167,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",332,6668.76,7920.22,7356.43,7339.48,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.71503306286196,1.59170791843525,-2.44880210454052,0.394718116999764,1.10698388279761,0.722350230593929,-0.781755589757038,-2.30023551739096,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",334,6784.53,8007.27,7500.44,7470.86,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.71482003777924,1.62721459933255,-2.45896546047641,0.410872069381246,1.20403977911417,0.716903864536176,-0.960055867494928,-2.25482902217204,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",336,6956.85,8094.53,7631.91,7600.48,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.71204873464437,1.64365146517433,-2.40890067820488,0.403778437812829,1.21762228038418,0.71684425962514,-0.9957228715074,-2.28932162792857,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",338,7125.43,8154.78,7760.28,7728.34,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.7204878352226,1.59631318059786,-2.39428108823727,0.337272482968073,1.15424345640553,0.799209838125141,-0.820760631464608,-2.39248507361734,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",340,7242.46,8261.17,7900.52,7856.21,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.73702206270756,1.61503565524322,-2.45211528755714,0.438288519881993,1.24914598318897,0.74240259653352,-0.967390329567614,-2.36238920043051,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",342,7564.61,8289.22,8008.15,7987.21,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.71350335127779,1.73907958891389,-2.40064541712345,0.43005220439694,1.23942788429672,0.725099520706573,-1.07843938863169,-2.36807774383677,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",344,7819.83,8332.49,8129.79,8118.21,"Freshwater","Unit A2","ARD GZ 0","Non Guano",1.74834885138882,1.617405514385,-2.43651368320574,0.433323846651914,1.25260987952595,0.760311006982833,-0.966177462668315,-2.40930795306045,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",346,8035.06,8395.39,8245.03,8241.61,"Freshwater","Unit A2","ARD GZ 0","Non Guano",2.16235352325294,1.62198046946309,-2.86186318158419,0.4749295044745,0.780562666711611,0.576370407895894,-0.417514367014129,-2.33681902319971,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",348,8170.38,8537.64,8362.89,8357.39,"Freshwater","Unit A1","ARD GZ 0","Non Guano",2.19759593379788,1.73669964894165,-2.81380491526735,0.676314252104947,0.752263939026361,0.479353496268339,-0.53486718534293,-2.49355516952889,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",350,8231.4,8852.84,8449.26,8473.18,"Freshwater","Unit A1","ARD GZ 0","Non Guano",2.17097609072743,1.82211950553107,-2.71307409552259,0.715562562363935,0.846889201208636,0.417797863559264,-0.615482788233919,-2.64478833963383,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",352,8288.7,8999.32,8551.12,8574.24,"Freshwater","Unit A1","ARD GZ 0","Non Guano",2.07583313930458,1.77704276524404,-2.6925353086444,0.615214327648144,0.977786729073441,0.543316720969893,-0.677182099592707,-2.61947627400299,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",354,8329.31,9220.93,8635.36,8675.31,"Freshwater","Unit A1","ARD GZ 0","Non Guano",2.15598543189612,1.82257777604701,-2.72651236076917,0.689417645848238,0.911674910184879,0.449356964243417,-0.590206541299811,-2.71229382615069,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",356,8388.22,9397.95,8732.89,8776.18,"Freshwater","Unit A1","ARD GZ 0","Non Guano",2.1345966458425,1.79780514983739,-2.75974169699701,0.66889496088951,0.838836435861991,0.493088669151703,-0.482024223477824,-2.69145594110826,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
"ARD","ARD1E",358,8444.06,9557.1,8834.44,8876.85,"Freshwater","Unit A1","ARD GZ 0","Non Guano",2.14706211020018,1.82405077806285,-2.72397722376235,0.694507062660157,0.916634290803208,0.451892101250239,-0.600410430070418,-2.70975868914387,"Ardley Island","Ardley Island","SSI","Roberts et al. (2017)"
