"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","K","Ca","Ti","Mn","Fe","Cu","Zn","Br","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
"YAN 8A-I_200um",0.5,"Unit 8","YAN FW",1,22.71,30361.875,1.47,-1.35399553120553,0.436128614681795,0.370170646889998,-0.684658999339302,4.2425292043655,-2.21776822879624,-2.68313147848547,NA,0.0502735669522121,-1.07221318088094,1.97392812047247,0.938737265345505,2.81564356435644,0.355158590618187
"YAN 8A-I_200um",0.52,"Unit 8","YAN FW",1,25.86,30036.49219,1.35,-1.36642479684122,0.469240419491869,0.359833143240496,-0.784724833488569,4.15926070653749,-2.41007820122857,-2.07666641076046,NA,-0.042787488759191,-1.10885252586081,1.91267233378221,0.888527653886753,2.78471262097571,0.359103482516491
"YAN 8A-I_200um",0.54,"Unit 8","YAN FW",1,29,30092.99023,1.46,-1.39835758824465,0.424624551001719,0.277558710144848,-0.852427253394482,4.17052779048749,-1.92221271230097,-2.23535271744827,NA,-0.0725968336657346,-1.13226614838524,1.88379382467442,0.856708377130858,2.79291386682957,0.358048993875766
"YAN 8A-I_200um",0.56,"Unit 8","YAN FW",1,32.15,30092.98633,1.34,-1.21212172921634,0.527157935194267,0.332893195556138,-0.782119013414865,4.23547435450939,-2.57953140894571,-2.54608347487817,NA,0.118949341140352,-1.02605215015965,1.95912097415534,0.972311976059257,2.68266042519992,0.372764286752945
"YAN 8A-I_200um",0.58,"Unit 8","YAN FW",1,35.3,30069.69141,1.41,-1.35030184857241,0.425699336799038,0.297779326443129,-0.906193477882807,4.17949198375196,-1.92837969934757,-2.39771465588367,NA,-0.045575748434894,-1.06355830270289,1.90258559070734,0.886167495122782,2.7632792142714,0.361888872769476
"YAN 8A-I_200um",0.6,"Unit 8","YAN FW",1,38.45,30069.98633,1.44,-1.30491596285782,0.305559473445935,0.2916365196833,-0.890265945172587,4.14897716745453,-1.85634734154976,-2.00152935139425,NA,-0.011469417726012,-1.39539354782394,1.86887562516976,0.844872780770848,2.78431767788752,0.359154419749511
"YAN 8A-I_200um",0.62,"Unit 8","YAN FW",1,41.6,30372.87109,1.43,-1.31300852572529,0.308065383841715,0.274152099276986,-0.816047942096472,4.15417248808683,-1.74817013918731,-2.2528092650958,NA,-0.114039614162836,-1.20078691968752,1.86246021055055,0.846012224199157,2.76336181204053,0.361878055795226
"YAN 8A-I_200um",0.64,"Unit 8","YAN FW",1,44.74,30240.68359,1.32,-1.16000691695444,0.272005409297909,0.283658855088141,-0.894815129396735,4.19220733023467,-1.72384941627366,-2.38255610685332,NA,-0.057312989966686,-1.2718642925306,1.88743267569648,0.85510058165826,2.80760580658352,0.35617535683076
"YAN 8A-I_200um",0.66,"Unit 8","YAN FW",1,47.89,29758.30469,1.37,-0.814633037816654,0.626761561471763,0.561412609569744,-0.522053611444083,4.49321579887953,-1.34631925013522,-2.60941822796125,-3.43869758284577,0.241288273542486,-0.624037646685303,2.21306033596433,1.21942077746041,2.7010472238688,0.370226773957571
"YAN 8A-I_200um",0.68,"Unit 8","YAN FW",1,51.04,29234.82813,1.36,-1.1443499579253,0.281403239935134,0.316135299817985,-0.878182503706051,4.1605786331721,-1.92141732290521,-2.23987105402374,NA,-0.0483209824995754,-1.31988346026826,1.90941753794217,0.884490570460741,2.78689191939752,0.358822670172363
"YAN 8A-I_200um",0.7,"Unit 8","YAN FW",1,54.19,28648.86328,1.52,-1.23566380666051,0.235003125224988,0.273528690782537,-0.968707864725844,4.13413109133655,-1.8051572785153,-2.14344384886675,NA,-0.108405919915434,-1.23737467106414,1.91157830011553,0.944512182288372,2.63021638330757,0.380196856177464
"YAN 8A-I_200um",0.72,"Unit 8","YAN FW",1,57.34,28974.54688,1.46,-1.07380969704901,0.30569414466841,0.325536065467414,-0.786525793027733,4.24432590801343,-2.06102874815951,-3.02771349378507,NA,0.0750071831813424,-1.03324251206001,1.99786576080551,1.03389118194523,2.62209752321981,0.38137406833444
"YAN 8A-I_200um",0.74,"Unit 8","YAN FW",1,60.49,30037.49219,1.5,-1.1021075407427,0.214768054505606,0.265002481781926,-0.923768069847869,4.21337902461333,-2.01988969720353,-2.30260898031318,NA,-0.105934609318212,-1.04843258402066,1.90067878099616,0.908913139549121,2.69599042489527,0.370921198668146
"YAN 8A-I_200um",0.76,"Unit 8","YAN FW",1,63.63,30850.95313,1.48,-0.743892830039623,0.510880189383769,0.599229359215059,-0.437029698735998,4.55659120167781,-1.50703942469792,-2.18519382067173,-3.32017375351071,0.220785570526605,-1.12707289335835,2.2268827115405,1.20603338867058,2.77555110220441,0.36028880866426
"YAN 8A-I_200um",0.78,"Unit 8","YAN FW",1,66.78,30611.06445,1.43,-1.01820113968644,0.148999898418264,0.295731974614671,-0.920532468222821,4.18020261033997,-1.79529474140039,-2.40190146562928,NA,-0.0828720144088608,-1.16330198399378,1.87462071671866,0.882548613250021,2.69681677018634,0.370807542824241
"YAN 8A-I_200um",0.8,"Unit 8","YAN FW",1,69.93,31059.64063,1.47,-0.983508004635388,0.119180930526485,0.309404463398603,-0.905730303592703,4.17633580489879,-1.85019191243356,-2.29429481324713,NA,-0.131494390159242,-1.19416851974781,1.85380591708854,0.900660827903416,2.59385474860335,0.385526599181564
"YAN 8A-I_200um",0.82,"Unit 8","YAN FW",1,73.08,31152.33594,1.42,-0.875559133791053,0.200453322959816,0.292468035381405,-0.900447296226306,4.20042440939052,-1.8854854706992,-2.49623311949208,NA,-0.107107570166977,-1.13279689644824,1.8630798753359,0.841203843756217,2.77840224809314,0.359919086837162
"YAN 8A-I_200um",0.84,"Unit 8","YAN FW",1,76.23,31250.43164,1.52,-0.965801008414835,0.142651458054786,0.332020069354418,-0.831806187960901,4.21451620991083,-1.97124047114927,-2.31926567350852,NA,-0.0586994632685709,-1.25802572753851,1.86748504440645,0.848165750114114,2.77130767680838,0.360840482768649
"YAN 8A-I_200um",0.86,"Unit 8","YAN FW",1,79.37,31365.72266,1.44,-0.664629189423251,0.357552677257236,0.508349524986063,-0.51583489389284,4.49604702409227,-1.56180344907553,-2.1484073817286,-3.16534163938244,0.237814606765049,-0.835198602324736,2.15551394035894,1.13593738236782,2.7720207253886,0.360747663551402
"YAN 8A-I_200um",0.88,"Unit 8","YAN FW",1,82.52,31004.14453,1.63,-0.917841896514795,0.105710095661207,0.312463282155377,-0.934216531386585,4.17738757346151,-1.76630052313796,-2.430073095018,NA,-0.125910299882339,-1.1506023076077,1.84776193120303,0.881621771066248,2.62778204144282,0.380549065420561
"YAN 8A-I_200um",0.9,"Unit 8","YAN FW",1,85.67,30908.84961,1.51,-1.00505716181471,0.128530919862319,0.33692818579601,-0.945319720301923,4.16303990729259,-1.83533156771224,-2.30937793997493,NA,-0.102936707533789,-1.13787093689857,1.86194195226155,0.845453069023687,2.7634748272458,0.361863256412088
"YAN 8A-I_200um",0.92,"Unit 8","YAN FW",1,88.82,30916.24805,1.46,-0.94463472986374,0.138113894831203,0.264289476402208,-0.971630234205751,4.19531403436753,-1.95744702872852,-2.0814996773985,NA,-0.0573315348628363,-1.28280331973313,1.84386785471521,0.85376126447632,2.69152134696332,0.37153708668454
"YAN 8A-I_200um",0.94,"Unit 8","YAN FW",1,91.97,30828.85352,1.48,-0.989855508916428,0.105023110199633,0.294523052318419,-0.818986445854261,4.17176663662724,-1.6099600583325,-2.37739287827592,NA,-0.0898456626464101,-1.38358846640106,1.84182212969336,0.856494091587936,2.67869045285238,0.373316744730679
"YAN 8A-I_200um",0.96,"Unit 8","YAN FW",1,95.12,31102.83789,1.59,-0.90544546827884,0.120798209827352,0.31065146946231,-0.827973114335969,4.19410515566396,-2.04877108735689,-2.34491242475465,NA,-0.173918859567301,-1.08111486153557,1.86491119053649,0.89166979033912,2.64650896604349,0.3778562675701
"YAN 8A-I_200um",0.98,"Unit 8","YAN FW",1,98.26,31059.04297,1.48,-0.953215819087811,0.0676795348002033,0.27444122827648,-0.909328868731937,4.17312067397526,-1.76267132629185,-2.25683720481667,NA,-0.0796181739140511,-1.20116267388818,1.8455186593197,0.802073970358853,2.83897959183673,0.352239235137661
"YAN 8A-I_200um",1,"Unit 8","YAN FW",1,101.41,30581.36328,1.38,-0.972740942587834,0.129889029266888,0.293730259760729,-0.987339742008987,4.13925412122097,-1.93918145814746,-2.04630719932986,NA,-0.0774419505210941,-1.22872464005242,1.8550585116243,0.833804010774772,2.77667592225307,0.360142857142857
"YAN 8A-I_200um",1.02,"Unit 8","YAN FW",1,104.56,30912.04883,1.5,-0.45003069093455,0.593633129544415,0.784874660160812,-0.496445360243298,4.59353001485092,-1.42791443371652,-2.0365042262484,-4.77195340153873,0.348034429484894,-0.721618780313067,2.28830834915818,1.29608630979533,2.69722115013508,0.370751949631538
"YAN 8A-I_200um",1.04,"Unit 8","YAN FW",1,107.71,30770.45703,1.52,-0.833868400765835,0.167468856467019,0.316109880483307,-0.914456513416077,4.189035922007,-1.98854918490987,-2.54903039912172,NA,-0.0416508934816608,-1.14323054337757,1.8904071427655,0.907764133349907,2.67150773934646,0.374320457796853
"YAN 8A-I_200um",1.06,"Unit 8","YAN FW",1,110.86,30861.64648,1.39,-0.428566276023459,0.615876360694248,0.773635048654095,-0.486636088923956,4.61045291725196,-1.30846961044522,-1.78435718284994,-5.44363616718758,0.417624777388554,-0.596827847249115,2.29499718804278,1.33590688064763,2.60932171276999,0.383241359279698
"YAN 8A-I_200um",1.08,"Unit 8","YAN FW",1,114,30734.05273,1.46,-0.937544584992897,0.192704788618395,0.30151953914431,-0.815537678220328,4.16333033529323,-2.03259180749651,-2.40825628792537,NA,-0.0298622276553422,-1.15327520391798,1.87807796956374,0.841435157588759,2.8197347266881,0.354643289858171
"YAN 8A-I_200um",1.1,"Unit 8","YAN FW",1,117.15,30937.54883,1.5,-0.982903104633775,0.0735715995859296,0.264645181438118,-0.973241193722038,4.15078717234462,-1.85063485948552,-2.20813590838656,NA,-0.105716587844696,-1.09177571359505,1.85088117863293,0.872522235666039,2.66008730309357,0.375927511415525
"YAN 8A-I_200um",1.12,"Unit 8","YAN FW",1,120.3,31180.83203,1.55,-0.486614794244702,0.521921987218477,0.855760332940354,-0.466388048754563,4.65434563613036,-1.4358956895215,-1.88257106627633,-5.13100569338608,0.420499345824548,-0.686884928916399,2.326892071739,1.30994084724685,2.76475279106858,0.361695990770118
"YAN 8A-I_200um",1.14,"Unit 8","YAN FW",1,123.45,31192.93555,1.45,-0.862621716762045,0.11127602355992,0.320519237920139,-1.02996567050304,4.1495356207054,-1.68128633611673,-2.38168868755784,NA,-0.14377157391891,-1.17432358533377,1.84663215213161,0.845694535875269,2.72083172891798,0.367534673082366
"YAN 8A-I_200um",1.16,"Unit 8","YAN FW",1,126.6,30874.24609,1.47,-0.433938079032955,0.58311243741309,0.761804226156467,-0.498258044820513,4.58527958874145,-1.49711993072156,-2.07671241173465,-5.05563756697226,0.395400886593444,-0.374535676017151,2.30340562305968,1.30719894733494,2.70799003640544,0.369277577301351
"YAN 8A-I_200um",1.18,"Unit 8","YAN FW",1,129.75,30620.56445,1.64,-0.79894799675976,0.0630052983456162,0.346184307543242,-1.02158509073217,4.13194793214485,-1.79098470279188,-2.34175990271718,NA,0.022842763983113,-1.22127174169234,1.82428056223951,0.786288570436979,2.82354162341706,0.35416513491655
"YAN 8A-I_200um",1.2,"Unit 8","YAN FW",1,132.89,30420.97461,1.45,-0.446782152718069,0.531528040294016,0.677624525266658,-0.562316658890621,4.51724703110371,-1.35148771025699,-1.79157678293121,-4.81200166907557,0.351831470092673,-0.646629270276147,2.26444097542472,1.26812220196683,2.70829361296473,0.369236184442098
"YAN 8A-I_200um",1.22,"Unit 8","YAN FW",1,136.04,30265.98242,1.53,-0.845056572319007,0.0848990914684569,0.235784921787149,-1.01292672448904,4.03926991338295,-1.6667624848341,-2.07905355801266,NA,-0.0605042253173762,-1.28037464357685,1.79300325097913,0.791721030931368,2.72176949941793,0.367408041060736
"YAN 8A-I_200um",1.24,"Unit 8","YAN FW",1,139.19,29896,1.53,-0.830717261875511,0.0559247760765151,0.257283939724207,-0.957993633742328,4.0577638636045,-1.51673973036333,-2.59925509198927,NA,-0.0628056779359083,-1.04775081454814,1.80994391732172,0.83434571372755,2.65275362318841,0.376966783216783
"YAN 8A-I_200um",1.26,"Unit 8","YAN FW",1,142.34,29946.39844,1.4,-0.856459732439944,-0.00134815836865521,0.293604233003925,-0.989538670490727,4.06339015249938,-1.62525941255085,-2.45748539757939,NA,-0.0258948453695931,-1.12496743324031,1.85825599062198,0.86570327391419,2.69811320754717,0.370629370629371
"YAN 8A-I_200um",1.28,"Unit 8","YAN FW",1,145.49,29772.40625,1.43,-0.871561687090825,-0.0286761579397199,0.248775352265996,-1.00554862599913,4.0447512494522,-1.52206069888168,-2.3294330968597,NA,-0.0865883136049526,-1.16314793486554,1.85842121534723,0.85506869817614,2.72741020793951,0.366648184086498
"YAN 8A-I_200um",1.3,"Unit 8","YAN FW",1,148.64,29950.59375,1.56,-0.908642201732846,-0.00367070259862956,0.244379013317356,-1.03662316382672,4.03371116166649,-1.48160423162116,-2.28631581980883,NA,-0.0525703298517453,-1.11995129540005,1.8163630143964,0.794924555459747,2.77718676122931,0.360076612045116
"YAN 8A-I_200um",1.32,"Unit 8","YAN FW",1,151.78,30134.98633,1.47,-0.77181297020014,0.00426769023018725,0.245635911360762,-1.10096439919463,3.99166973006771,-1.39740199974879,-2.14387221549816,NA,-0.104995045460242,-1.29405355720439,1.78670549693111,0.784821358716591,2.72340827508029,0.36718695802983
"YAN 8A-I_200um",1.34,"Unit 8","YAN FW",1,154.93,30446.16797,1.37,-0.809909926418316,0.0929838474909443,0.312524355822149,-0.998228212663589,4.05209781932686,-1.60766787697895,-2.24460879801987,NA,-0.107643412201845,-1.27548749243928,1.79766085894603,0.788278837135857,2.74390481763214,0.364444128518624
"YAN 8A-I_200um",1.36,"Unit 8","YAN FW",1,158.08,30520.86328,1.47,-0.832936604335331,0.00795611005461172,0.222549153518965,-0.935817267513375,3.9952057961295,-1.39862292223678,-2.19168101368699,NA,-0.123626522854198,-1.22591022454947,1.73893615967577,0.743947335797294,2.70469411312043,0.369727576641297
"YAN 8A-I_200um",1.38,"Unit 8","YAN FW",1,161.23,30227.97852,1.55,-0.805262108847224,0.0546452332346714,0.301909433216554,-0.985865944062226,4.02675060496849,-1.43638107979048,-2.32522431616352,NA,-0.0815458892029541,-1.37543968483376,1.80500430482431,0.821409446656116,2.67405182125422,0.373964330852408
"YAN 8A-I_200um",1.4,"Unit 8","YAN FW",1,164.38,30166.08398,1.48,-0.812607427009252,0.0512309406270273,0.212902395346987,-0.984457683935911,4.01923691248101,-1.64848746592513,-2.04406781480075,NA,-0.122815150147192,-1.23788473183737,1.78983413266954,0.77711589253104,2.75307437048604,0.363230289279637
"YAN 8A-I_200um",1.42,"Unit 8","YAN FW",1,167.52,30171.6875,1.47,-0.846086391533073,0.0327036660597848,0.227216411422395,-1.04946550097955,3.99882879542022,-1.60878300405072,-2.13150936330042,NA,-0.0671457125897605,-1.13669386831396,1.77712763437799,0.8038073334871,2.64671778567421,0.377826455624647
"YAN 8A-I_200um",1.44,"Unit 8","YAN FW",1,170.67,30342.67383,1.45,-0.519647457533458,0.327779911369111,0.56281825033547,-0.728612758512106,4.25867575810585,-1.29495502920848,-1.8350770224629,-2.82495611099454,0.246052283330655,-1.25255947024079,2.04578995989942,1.01469168591177,2.80414386239249,0.356615084344068
"YAN 8A-I_200um",1.46,"Unit 8","YAN FW",1,173.82,30385.67578,1.54,-0.770733869633096,0.056658420675193,0.243898072522581,-1.02330442168173,3.97954042452846,-1.56165471883781,-2.22803165833315,NA,-0.0627586808035332,-1.19437726593981,1.77455615160399,0.786207545898916,2.68679385071309,0.37219081759272
"YAN 8A-I_200um",1.48,"Unit 8","YAN FW",1,176.97,30279.27539,1.39,-0.745836004497497,0.0874265377733225,0.297688099591433,-0.990205960425593,4.02634031837097,-1.69145972851853,-2.48738677814281,NA,-0.0330101924965271,-1.10755656364281,1.81570263723639,0.828297634751637,2.68425977915029,0.372542183795844
"YAN 8A-I_200um",1.5,"Unit 8","YAN FW",1,180.12,30106.68555,1.48,-0.873119258353104,0.0470777284881159,0.187263345826185,-0.850863864717843,3.96023069955306,-1.51292045820776,-2.25355994422153,NA,-0.0830620398571726,-1.18791042891299,1.78689391955533,0.779970300847716,2.73716747845635,0.365341181301759
"YAN 8A-I_200um",1.52,"Unit 8","YAN FW",1,183.27,30427.27148,1.36,-0.866251421843346,0.0331506236499113,0.212269458663122,-0.999920318765095,3.97209840674517,-1.58375440935139,-2.06926222513309,NA,-0.0759583163942885,-1.17500738165812,1.75658821224598,0.796047371841149,2.61310936644148,0.382685858021241
"YAN 8A-I_200um",1.54,"Unit 8","YAN FW",1,186.41,30358.47266,1.42,-0.803680089220406,0.103113895116492,0.277131347979071,-0.985623645631859,4.01516743442962,-1.619347405721,-2.21098763993911,NA,-0.0549247401485209,-1.31261713829853,1.79760834888477,0.794159632549479,2.72767259514247,0.366612914534109
"YAN 8A-I_200um",1.56,"Unit 8","YAN FW",1,189.56,30055.69141,1.45,-0.555463345282722,0.370549558005796,0.521722879212711,-0.732453517079803,4.2123114808156,-1.22944060973495,-1.84770512475188,-2.90040771211591,0.188447035272513,-1.08802895568512,2.02041508271101,1.04005322863277,2.66542056074766,0.375175315568022
"YAN 8A-I_200um",1.58,"Unit 8","YAN FW",1,192.71,29884.40039,1.57,-0.37872751393058,0.560179432694883,0.680338169451659,-0.420649820316843,4.43974716687474,-0.902342293812892,-2.27226967746858,-4.91132700708384,0.418312830593242,-0.72719714098938,2.27233676147355,1.24159909251402,2.80313285631406,0.356743704725767
"YAN 8A-I_200um",1.6,"Unit 8","YAN FW",1,195.86,29535.2168,1.41,-0.923311569160318,0.0845931813656993,0.200982665140135,-0.986671458067987,3.93997951970951,-1.36803901459709,-2.18916715725091,NA,-0.0428259542309135,-1.22602100809525,1.76653721941539,0.743943575771726,2.78039677862895,0.359660897209467
"YAN 8A-I_200um",1.62,"Unit 8","YAN FW",1,199.01,29667.30664,1.42,-0.776870582521549,0.0875440477606038,0.240750414227869,-0.979696119513211,3.97857880299296,-1.49429533266284,-2.44227378538273,NA,0.101438520615588,-1.29603344772537,1.79126698834589,0.789590493862785,2.72284283513097,0.367263210016269
"YAN 8A-I_200um",1.64,"Unit 8","YAN FW",1,202.15,29980.99609,1.47,-0.405851710430925,0.443490722330755,0.671199002797079,-0.504127122691534,4.39756633731079,-1.06982035039246,-1.8542043853691,-4.7204785916862,0.424104674919791,-0.790054500887166,2.21322286924052,1.19495305485847,2.76840077071291,0.361219376391982
"YAN 8A-I_200um",1.66,"Unit 8","YAN FW",1,205.3,30332.57422,1.36,-0.466510107466179,0.492451768617291,0.668094174382303,-0.601408180636898,4.35850181773616,-1.16157116420841,-1.75281206397862,-4.2837445361619,0.302109860526901,-0.841377394370001,2.1487061316418,1.13755969391755,2.74875048058439,0.36380166445206
"YAN 8A-I_200um",1.68,"Unit 8","YAN FW",1,208.45,30034.09375,1.44,-0.86529688129134,0.105627712901158,0.263931653812268,-1.02555592282168,3.95771822765589,-1.28285403516453,-2.23632377028044,NA,-0.00883781647459081,-1.36973270695856,1.72859351999309,0.732730018628747,2.70706088309667,0.369404325644895
"YAN 8A-I_200um",1.7,"Unit 8","YAN FW",1,211.6,29393.02539,1.42,-0.62668545398864,0.435648004399146,0.521385627939607,-0.687053171500515,4.22412361236301,-1.24940194829201,-2.21376471145015,-2.92210205750407,0.372600378429644,-0.984976738004493,2.06694125425266,1.06328520335583,2.72823819457614,0.366536910885583
