"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","As","Se","Br","Rb","Sr","Y","Zr","Sn","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"YAN 8A-I_200um",0.24,"Unit 8","YAN FW",1,-18.22,-0.248029226173817,-0.846961141360923,0.283965888063012,-0.91499015306838,-0.232062479193866,-1.26076774745741,-1.01511922073325,-0.744400347220886,-0.896141995925352,-0.340142449648054,-0.737390191272275,NA,NA,-0.418508534135043,-0.388195319708898,-1.02074320025643,0.435055281214976,-0.229974666150656,NA,-0.21558227758326,-1.647453691934,-0.978197424758771,-0.45094761084056,0.323917920486056,NA,-0.0912233273425996,-1.13591533453386,NA,-0.894061134440055,NA,NA,NA,-0.439923513227641,-0.343490815880369,-0.237659263788353,0.147502138553232,-0.406057994084535,0.577097234191547,-1.12199144607982,NA,0.269343033837102,-0.929117908189982,-0.873966434078754,-1.39163621116196,-0.529200368127139,0.455368780134504,0.691179453671855
"YAN 8A-I_200um",0.26,"Unit 8","YAN FW",1,-15.07,-0.999680129974168,-0.112800820577884,-0.523700391502305,0.849418099046346,-0.850261379674682,1.49979666080067,-0.163750953379777,0.711930327327052,0.536101112207915,-0.457418723009691,-1.00749852638299,NA,NA,0.296304155295098,0.424704459805117,-0.606380588911689,1.05923167805295,-0.130032479159481,NA,-0.853391660028756,-1.01174913258183,1.01366333062999,NA,0.192281545957296,0.169550690097377,0.494842387450889,-0.315285151244157,NA,-0.688260799657852,0.651624993251934,NA,0.486234110007185,0.367863190706349,0.0982096652059459,-1.93996628481137,0.456772478129462,0.25068547177923,0.13428188722139,-3.44498408949001,0.412231940195064,1.2016366772703,-0.0593902106444532,0.164433386686424,-1.10334348455231,-0.666059538002207,0.625818228886966,-0.220225851690929
"YAN 8A-I_200um",0.28,"Unit 8","YAN FW",1,-11.92,-0.610067325118177,0.0969592710744137,1.17731936532731,-0.313157253517237,-0.69427167816727,NA,-1.55315004789429,NA,-0.131240587823064,-0.681251075597873,-0.789778660435838,NA,NA,0.0770578368933855,0.55691464334162,-0.539570024607068,1.02454902813546,0.260115171597964,NA,-1.10283086411231,0.173799427907973,NA,NA,0.520742114421822,-0.281334942600541,0.922004227587125,-0.249345343060811,NA,-0.305568158263549,NA,NA,-0.160394186062755,0.510521411188128,0.0674832912075284,0.147708389352814,0.0096664350112121,-0.472627824292934,-1.48051984771634,0.370305805774681,NA,NA,-0.132845368952468,0.108345501096137,-0.999661526372518,-0.732282154952853,0.710958883202046,0.0122721406575412
"YAN 8A-I_200um",0.3,"Unit 8","YAN FW",1,-8.77,0.492907566454837,0.41159940855286,-1.21540394027852,NA,-1.59820479327789,NA,-2.45543865742482,NA,-1.06929278077506,-0.509431659385045,-0.724454811656482,NA,NA,0.668424863215751,-0.592361916827465,-0.735442402335139,0.780225098204023,-1.11537329912051,NA,-1.01030574876882,-1.23065295513963,NA,NA,NA,-1.87047166590074,0.455460825007982,-0.75010195811531,-1.23801971526225,-0.758910276768234,NA,NA,-1.10358318790934,0.169910929954924,-0.215107288545579,-0.124825007399049,-0.650655410000326,-2.26432460817214,0.0119167328787364,-0.0316715993461618,-0.344511422669731,0.508545722354302,-0.733762995406913,-0.683941037926819,-0.998627292375712,-0.450866007092921,0.361005049576432,1.21217070469032
"YAN 8A-I_200um",0.32,"Unit 8","YAN FW",1,-5.63,0.99130672347804,0.831119591857455,NA,-0.660863623103306,-0.724991073664942,-1.21431974579647,-0.874927694198882,NA,-0.806642312756669,-0.352683667900496,-0.840164679176458,-0.0770181233952149,NA,-0.198954747228871,0.0863935513814187,-0.527484829169674,0.648139527986494,-0.768553419761331,NA,-0.599221192242104,-0.974626256082662,NA,NA,0.590830767293377,NA,0.58491782269362,-1.01086665213896,NA,-1.36743800840263,NA,NA,0.974794434184384,-0.202583705161095,-0.786389426826243,-0.322549609305235,-0.526050620322183,0.0949007532617033,0.207432165377062,0.734456902591096,NA,-0.879334527890224,-1.06386000362582,-1.08213781361372,-1.09455249557946,-0.387011270026129,0.285733241607705,1.84077638770656
"YAN 8A-I_200um",0.34,"Unit 8","YAN FW",1,-2.48,1.10218975188808,-0.00792077475173503,NA,-0.466052319724533,-1.19267215893866,0.720950257109719,-0.327847556910378,NA,-0.69445509124062,-0.610838512858978,-0.935911204164703,0.577447248327675,NA,-0.382976528335687,0.439212223039151,-0.215084151127949,0.67782444225727,-2.15468272096772,NA,-0.507828597952352,-0.404076072367162,0.863244802741742,-0.367593276519002,-0.377845912719182,NA,0.337235310148296,-1.16397184757397,NA,-1.48289180147888,NA,NA,0.12296750163236,-0.585105320311373,-0.619733603312251,NA,-1.18713933784728,0.0505914215896469,-0.0393562240979229,-0.225127398416803,NA,NA,-1.19737771549576,-1.18199333404257,-1.21374796371134,-0.517424848941527,0.44103843048031,2.04725305041149
"YAN 8A-I_200um",0.36,"Unit 8","YAN FW",1,0.67,1.1403061945858,0.935999637683604,NA,NA,-1.18135108815461,NA,-0.514351999367555,NA,-1.94740657640132,-0.524629123780465,-1.00833394804828,-1.46281514188799,NA,-0.31988199088769,-0.0361706167701959,-0.528774663902866,0.868392760990092,-2.11132660571301,NA,-0.608995550311176,-0.677051880068801,NA,NA,-2.20036800249839,NA,0.807808916294779,-1.27430042130902,-0.346116181958064,-1.04556715521154,NA,NA,0.453039224613999,-0.628407834954384,-0.656353736713902,0.142833028554589,-0.23278286487747,0.140128401700378,0.521094661191282,0.94386103316986,NA,1.08571895394309,-1.14602093267837,-1.09548000808258,-1.28511010949095,-0.588840827580838,0.528755102517094,2.06395752061666
"YAN 8A-I_200um",0.38,"Unit 8","YAN FW",1,3.82,1.12155482848971,1.04087968350975,-0.00188272257480741,-0.346380265883065,-0.734893641887438,0.381030669852875,-0.559892629579101,NA,-1.00034881820649,-0.237163023763164,-0.821148855845725,NA,NA,-0.572191510882725,0.175079292593014,-0.321922717068413,0.915698912592742,-0.855012429056134,NA,-0.339237333647842,-1.26726868111624,0.740517483821401,NA,-0.438910340185919,-1.99914988398179,0.535053883264654,-0.870481906903887,NA,-1.19144260279861,NA,NA,0.0275999659796357,-0.627585678572323,-0.254314584793684,-1.27416081883588,-0.0467677911377958,-0.372273959979497,-0.196627178754419,0.809274767870936,NA,1.49647916992566,-1.03883410058576,-0.960109022801545,-1.22590021317381,-0.6241077838249,0.572794455444137,1.92975710082758
"YAN 8A-I_200um",0.4,"Unit 8","YAN FW",1,6.97,0.984989867601434,-0.637201049708625,0.0914821875230359,NA,-0.946878230586512,0.0953341748387849,-0.302860978458616,-0.47151633268597,-0.732982416760513,-0.420222243002716,-0.656447260435217,NA,NA,0.248921966017793,1.18815116302857,-0.56087096933055,0.863754200637582,-2.51452476644372,NA,-0.682086812430067,-1.14742555559295,0.59327927365843,NA,NA,-1.5247179094936,0.664787970022727,-0.977594651719019,NA,-1.21704973619638,0.14222326006472,NA,0.323719672003891,-0.295173406536577,-0.377861731707415,-0.393282388340884,-0.154219802288624,0.420773533331458,-0.236267029955214,0.688135623664946,NA,-0.579836953557482,-0.955000042626055,-0.916930368021285,-1.09222546908665,-0.494586497915289,0.413392512819143,1.83588268375913
"YAN 8A-I_200um",0.42,"Unit 8","YAN FW",1,10.11,0.951165377117615,1.1457597293359,NA,-1.73419494310968,-1.12998091650139,-0.628592288149607,-1.23355572630527,NA,-0.828017817935571,-0.467001861204007,-0.881929094352116,NA,NA,0.502598747484304,-0.117288777699895,-0.549841491057923,0.644999326077572,-3.05021715846265,NA,0.0145259935233847,-0.592758382539412,0.240452564449065,-1.02885045523927,-2.36863264743892,-1.49253007104976,-0.14868577131447,-1.27401754257869,-0.911176766351219,-1.08039617047182,NA,NA,-0.294908768881325,-0.758538052557783,-0.445041327029619,-0.571081086315081,-0.12187972397443,-0.0527442226494625,-1.04618630906195,-1.34188293068062,NA,-0.316922040105601,-1.10011755232116,-1.08128753998643,-1.18970202328561,-0.493947583763099,0.412621887673806,1.74186710215374
"YAN 8A-I_200um",0.44,"Unit 8","YAN FW",1,13.26,1.01991166124655,-0.322560912230179,-1.26897766228211,NA,-1.0770507739337,NA,NA,NA,-1.04485750674683,-0.431018840433653,-0.933793597195008,NA,NA,-0.195587082282173,-0.542680934313274,-0.890291124779511,0.475600745744529,-2.4753286938505,NA,-0.53158446435326,-2.12427935532676,NA,NA,NA,NA,0.226377179882526,-1.13498726639168,NA,-1.39564313394196,NA,NA,NA,-0.612780211494989,-0.612352539425538,-0.745045087882384,-0.468127003107067,0.0839546121177931,-0.152612816202454,0.97912586195001,-1.34811222039726,0.428831960330947,-1.17709471929886,-1.22645410394469,-1.15014257290778,-0.344979258199515,0.236972189543272,1.80162675612714
"YAN 8A-I_200um",0.46,"Unit 8","YAN FW",1,16.41,0.995325016115997,-0.21768086640403,0.125391821194052,-0.99506834442659,-1.5640696462123,-0.421712317474018,-0.866483515112295,-1.36807691722687,-0.755362910796116,-0.477776701911789,-0.986438032076271,NA,NA,-0.168050156592839,0.576383815971754,-0.872119053713861,0.114077661169691,-1.63010844718443,NA,-1.09085845194049,-1.56820229742187,-0.59329292081006,NA,NA,-0.555834016934291,0.182446677016195,-1.42640497821975,NA,-1.65603708923117,NA,NA,NA,-0.466168188168222,-0.779736370594681,-2.38602930569315,-0.609822947526277,0.307767320792441,-2.07813903152235,0.0981970072551346,0.11816762150658,-0.822337093666623,-1.40812037409156,-1.49111103976546,-1.22771012266822,-0.336151200808261,0.226808771086528,1.80892025720263
"YAN 8A-I_200um",0.48,"Unit 8","YAN FW",1,19.56,1.1206278907686,1.77504000429279,-0.895073595725579,-1.28420244910758,-0.560332524538335,0.522123704439916,-0.847236350568096,0.344022765682226,-0.674513586623318,-0.341884073045551,-0.918681731489916,NA,NA,0.402095419090452,0.667643745186149,-0.72985963515903,0.307075801328399,-0.901217638507479,NA,-0.67246419908155,-0.853490959231041,0.442983487489339,NA,NA,NA,0.284571508016787,-1.52673529494085,NA,-1.21318660145725,NA,NA,-1.95241294189727,-0.743564673145116,-0.703025156869618,-1.06560614089287,-0.693056679576494,-0.823450873411198,0.0943790794220767,0.616649248030498,NA,-0.963554794401934,-1.46085563368518,-1.43288648106922,-1.35957495726098,-0.635182250254025,0.586724014648684,2.0017039598239
"YAN 8A-I_200um",0.5,"Unit 8","YAN FW",1,22.71,1.05809718419412,0.831119591857455,-1.53917613024624,NA,-0.483701142142975,NA,-0.697679031745606,-0.00437025181052611,-1.06574684448838,-0.512184284061521,-0.879176029548355,NA,NA,-0.276780720735217,-0.346130284490202,-0.611047933193449,0.39159121638586,-3.63917182979389,NA,-0.97732702800531,-1.90909405465352,-0.545844947777106,NA,0.806541809706744,NA,-0.146372800065124,-1.27140746136102,NA,-1.29472031951145,NA,NA,NA,-0.136013245015417,-0.752567946418333,-2.17412391858312,-1.00279386247454,-0.981553068707213,-0.46364392827591,0.701090905599306,0.264942321206237,0.676909976667236,-1.30822479169468,-1.31045910974284,-1.17677409832553,-0.50955338252607,0.431488077214731,1.98725812220985
"YAN 8A-I_200um",0.52,"Unit 8","YAN FW",1,25.86,0.946357644477939,-0.427440958056328,NA,-1.70552811279046,-1.03260857409513,-1.96274906454792,-1.05963144573173,-0.306372823206657,-1.25368644299,-0.51605830323939,-0.787125643648435,NA,NA,0.318988053784573,0.288269618285152,-0.910275490186755,0.0924936280653265,NA,NA,-1.27789978342501,-0.545179389139722,0.29720715574724,NA,-0.162518155236984,NA,0.19210605847784,-1.49660854833955,NA,-1.3626538488499,-1.53173104897697,NA,-0.748490185965565,-0.404503525812387,-0.921321819174589,-1.60179909470478,-0.613310186449752,-0.359505644095351,0.320854314424942,0.73240875827524,-0.12377439036925,0.98122220198228,-1.42413724986822,-1.41310172836023,-1.20443985774009,-0.581053934055201,0.519096312156002,1.8196958168561
"YAN 8A-I_200um",0.54,"Unit 8","YAN FW",1,29,0.965759606691204,0.726239546031306,NA,NA,-0.849939572159428,-0.716940541057199,-1.71489597548816,-0.31570450024934,-0.278515309355014,-0.422823754256772,-0.707343351886571,NA,NA,-0.391176670787726,0.405174987179184,-0.861680493679491,0.476117113132838,-0.62227938151727,NA,-0.336172012825732,-0.714146380926872,-0.598524239550683,NA,-1.77869174883095,NA,0.0813644392537755,-1.35378108754858,NA,-1.21062561053762,-0.968969466945449,NA,NA,-0.504136205935333,-0.683940378456425,-0.483504245094476,-0.0651342885890735,-0.337402123081478,0.476323770991372,0.441694196179153,NA,0.334793985774864,-1.30258458869687,-1.28321520733059,-1.34276865481288,-0.562095779609051,0.495678208197497,1.85032852137317
"YAN 8A-I_200um",0.56,"Unit 8","YAN FW",1,32.15,0.965758267394255,-0.532321003882476,NA,-0.708439676871612,-0.691704118824606,-1.04834365729076,-0.855426814697144,NA,-0.411993793231638,-0.18038965556358,-0.607349197758475,NA,NA,-0.103059138644673,0.381809611071474,-0.811745763215408,0.515537246692846,-1.66016371512528,NA,-1.51329584931572,-1.52361407191484,0.142277966857916,NA,-0.118635051275696,NA,0.506520730612866,-0.982967458946943,NA,-1.07921181204795,NA,NA,NA,-0.0664139381323674,-0.808636299038487,-0.535612536696372,-0.595383978398656,0.518795435333282,0.753750339048677,0.290655552804873,NA,0.532773475035431,-1.25707247203944,-1.12806465289438,-1.27709479601571,-0.816959712709001,0.822475714655886,1.82722459215983
"YAN 8A-I_200um",0.58,"Unit 8","YAN FW",1,35.3,0.957758571164066,0.201839316900562,NA,NA,-0.773931934351966,NA,-0.969595069304257,NA,-0.462879999425619,-0.371272094707936,-0.747905127170697,NA,NA,-0.520242857478337,0.697966344198341,-1.10841306403849,0.42995335216326,NA,NA,-0.379757697513876,-1.11788500917756,-1.36968810287085,NA,NA,NA,0.0748186283634153,-1.33526794398301,NA,-1.08539070479361,NA,NA,NA,-0.852833572195238,-0.698204526886609,-0.378651939881375,-0.41671847123257,0.377122594788676,0.307422910107979,0.557148254799877,NA,-0.444233940795118,-1.30583728177153,-1.25943256683229,-1.30450199693106,-0.630599800847648,0.580954312318602,1.80877909266568
"YAN 8A-I_200um",0.6,"Unit 8","YAN FW",1,38.45,0.957859849486216,0.516479454379009,NA,NA,-1.05073243568658,NA,-1.00531538476549,-1.92507011622936,-1.04161422709928,-0.275839084559216,-0.989415830629388,NA,NA,-0.0601720783701321,0.318404830909866,-1.03481252199282,0.330001207573309,-1.35831079193475,NA,-0.250631985401229,-0.22823046370693,-0.666617438040097,NA,0.22272884650448,NA,0.387052901451886,-1.2256963735901,NA,-1.9266031712067,NA,NA,0.157625484424714,-0.607378264155284,-0.611639239260215,-0.45503810967293,-0.505131748080891,-0.268732689221686,-0.179145728183335,0.844097396977107,NA,0.721375344021923,-1.36859228739949,-1.34992399161253,-1.30476055543026,-0.581966891939484,0.520227527203913,1.86312743938952
"YAN 8A-I_200um",0.62,"Unit 8","YAN FW",1,41.6,1.06187334567996,0.41159940855286,-0.848080097752853,0.0141849119744667,-0.694125120053079,NA,-1.59874083291454,NA,-1.33491181414376,-0.258445023255118,-0.94706492264401,NA,NA,-0.0651457436932845,-0.256161730666147,-0.729001726270006,0.423013183137225,-1.09475131815387,NA,-0.043070586367869,-0.745214530951976,-1.55609885411913,NA,NA,NA,0.382147348512804,-1.45732822172622,NA,-1.37880527038194,NA,NA,NA,-0.600906636320723,-0.458290537080954,-0.751501138688579,-0.226452034308438,-0.436909763742586,-1.04718377073539,-0.0402702349017138,NA,0.032813834309328,-1.34339435075082,-1.30198064831338,-1.26158128606362,-0.630408866288182,0.580714088746974,1.97714133039546
"YAN 8A-I_200um",0.64,"Unit 8","YAN FW",1,44.74,1.01647890580088,-0.742081095534774,NA,-1.37558369782122,-0.856096953855493,NA,-0.655494526451437,0.597106405445415,-0.757668982848977,0.00731265661595856,-1.04360121429234,NA,NA,0.127801686324695,0.142688655586949,-1.02337916755612,0.540009830705438,0.0868422163108441,NA,-0.0186016381776529,-1.05314130163034,0.331773151686913,-0.180117907319059,0.299950993649965,NA,0.100100513714381,-1.32877999788633,NA,-1.58694143086535,NA,NA,NA,-0.765722375932487,-0.726581502283914,-0.264757353423434,-0.932398825782549,-0.280309582832664,-0.461462771835111,-0.61614701267605,0.506678205665189,-0.0730054083706785,-1.30818757865765,-1.30305772963262,-1.34380288880969,-0.528133614843815,0.454068440765321,1.96006042142511
"YAN 8A-I_200um",0.66,"Unit 8","YAN FW",1,47.89,0.850825421356522,-0.21768086640403,NA,NA,-0.638152019625101,-0.21619871775627,-0.902698893635574,0.334812932663029,-0.344391010643623,0.132547583657342,-0.880466272124375,-1.70669649806458,NA,-0.0236969151417998,0.241962619678798,-0.706545668030414,0.635379830822084,-2.54441133167306,NA,0.146203901793224,-2.16898132096411,-1.00444270400827,NA,NA,-0.959672596792842,0.733246800252389,-1.27202612819889,-1.6150196604358,-0.631101217739444,NA,NA,0.737827505894477,-0.352594346590869,-0.428990705060651,-0.209362718402411,-0.165872717375374,-0.0288169105022083,0.236735706663462,1.02249951752638,0.695025308943158,0.33032123820261,-1.19920546514827,-1.08021006218451,-1.31587857089593,-0.77445644245637,0.766122581826279,1.79042770286283
"YAN 8A-I_200um",0.68,"Unit 8","YAN FW",1,51.04,0.671058611098146,-0.322560912230179,-0.565282304246161,NA,-1.68479192696857,-0.31271999388497,-0.917635527812234,NA,-2.06435765719012,-0.0238376418389942,-1.09249486550516,NA,NA,-0.0765470280892564,-0.4881980545027,-1.07621540376074,0.277107980469773,-0.245018599516506,NA,-0.398577054348716,-0.809440733848799,-0.205911626209696,NA,0.00688323542837011,NA,0.523713304106248,-1.39271246532546,NA,-1.7948489679268,NA,NA,NA,-0.474882629634596,-0.493947043039011,-0.92388193640668,-0.500171932406399,-1.10027311496333,-0.0327349960678647,-0.291140110483713,NA,0.0566423247239716,-1.33207104532709,-1.31100318162997,-1.34845694179531,-0.576016226760341,0.512860026231595,1.58818597626624
"YAN 8A-I_200um",0.7,"Unit 8","YAN FW",1,54.19,0.469832730023302,1.3555198209882,NA,NA,-0.922866680727928,-0.231476952784828,-1.4652570520685,NA,-0.937349636397982,-0.114045218964897,-1.10053167146709,NA,NA,-0.405025311744182,-0.0471377833247367,-1.23601566985932,0.343377994795499,-3.20886015054042,NA,-0.13616929517635,-0.501999962717121,-0.873157625304293,0.271696570221734,0.196989894513601,NA,0.0360274555888165,-1.44029430207844,NA,-1.47169552516053,NA,NA,NA,-0.45434421029376,-0.557682245937237,-0.0878527001051333,-0.78017924677741,-0.0872612750274306,-0.250274857539063,-1.26533981426212,NA,0.46578184836035,-1.23016077394921,-1.04680773493258,-1.30062361944304,-0.938190348113934,0.987538358993655,1.35230003503109
