"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","As","Se","Br","Rb","Sr","Y","Zr","Sn","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"YAN 9B-1_200um",244.52,"Unit 4","YAN BRACKISH-MARINE",0,6777.32,26656.75977,1.35,0,0,0.00441189446748434,0,0.00480896496955793,0,0.00811788582017118,0.0282802435365746,0.113341568869673,0,0.0780022941851231,0.00445601341215918,0.00330892085061325,0.0341921821230036,4.01632400952969,0.0127503750110297,0,0.0162357716403424,0.0106326656666373,0.00300008823788935,0,0,0.000882378893496868,0.0119121150622077,0.0910615018088767,0,0.0297361687108444,0,0,0,0.0153533927468455,0.0369275566928439,0.0056913438630548,0.0131033265684285,0.00551486808435542,0.00811788582017118,0.00436777552280949,0.00119121150622077,0.00322068296126357,0.753772169769699,0.246227830230301,22666,3.06127934061996,0.326660813579163,126135
"YAN 9B-1_200um",244.54,"Unit 4","YAN BRACKISH-MARINE",0,6777.76,26703.16016,1.39,0.000401176785236694,0.000713203173754123,0.00579477578675225,0.000267451190157796,0.00726575733262013,0.000534902380315592,0.00753320852277793,0.0300882588927521,0.124765980208612,0,0.0772042435588838,0.0049032718195596,0.0025853615048587,0.034946955513952,4.01903360969956,0.00552732459659445,0,0.0156904698225907,0.00610680217526968,0.00931621645716323,0,0,0.00378889186056878,0.0205937416421503,0.088838370330748,0,0.0336096995631631,0,0,0,0.0128376571275742,0.035437282695908,0.00106980476063118,0.0125256307390568,0.00566105019167335,0.00378889186056878,0.00369974146384951,0,0.000178300793438531,0.760764910403851,0.239235089596149,22434,3.17998882057015,0.314466514325892,125063
"YAN 9B-1_200um",244.56,"Unit 4","YAN BRACKISH-MARINE",0,6778.21,26876.95117,1.44,0,0,0.00395363464821637,0.000359421331656034,0.00494204331027046,0,0.00664929463563662,0.0286189235331117,0.131593135052565,0,0.0797915356276395,0.0063348009704376,0.00202174499056519,0.0390870698175937,4.1517207296253,0.0120406146104771,0,0.0175217899182316,0.010468146284482,0.000673914996855063,0.00597537963878156,0,0,0.0124449636085902,0.0903046095785785,0.00274058765387726,0.0309102345224189,0,0,0,0.0197232455746249,0.0377841674903406,0.0064246563033516,0.010962350615509,0.00476233264444245,0.00871596729265882,0.00134782999371013,0,0,0.759547129122113,0.240452870877887,22258,3.15881913303438,0.316573997397374,127491
"YAN 9B-1_200um",244.58,"Unit 4","YAN BRACKISH-MARINE",0,6778.65,26878.45117,1.34,0,0.000636421492862988,0.00768251659241749,0.000181834712246568,0.00772797527047913,0.000818256205109555,0.00754614055823257,0.032502954814074,0.124784071279207,0,0.0797799799981816,0.00445495045004091,0.00240930993726702,0.0330030002727521,4.19365396854259,0.014728611691972,0,0.0140467315210474,0.00981907446131466,0.00322756614237658,0.000181834712246568,0.00045458678061642,0,0.0244567687971634,0.0936448768069825,0,0.0335939630875534,0,0,0,0.0173652150195472,0.0390944631330121,0.00859169015365033,0.0145467769797254,0.00581871079189017,0.00777343394854078,0.00413673970360942,0.00231839258114374,0.00122738430766433,0.752704791344668,0.247295208655332,21998,3.04375,0.328542094455852,127373
"YAN 9B-1_200um",244.6,"Unit 4","YAN BRACKISH-MARINE",0,6779.09,26775.05664,1.56,0.0013115643797205,0.00171860160101307,0.00705531183573787,0.0013115643797205,0.0079598389941658,0,0.00832164985753697,0.0327891094930125,0.130297137171544,0,0.0804576907421645,0.00492967301343223,0.00217086518022704,0.0381710460856587,4.17240287639636,0.0165076206413098,0,0.0182714486002442,0.00949753516349328,0.00737189634118764,0.0013567907376419,0,0,0.01813576952648,0.0961512369408891,0,0.0311157342499209,0,0,0.000587942652978156,0.0172312423680521,0.0392112523178508,0.00321107141241916,0.00958798787933608,0.00714576455158066,0.0066935009723667,0.00506535208719642,0.00325629777034055,0.00470354122382525,0.758626927773506,0.241373072226494,22111,3.14296421210418,0.31817097889591,127890
"YAN 9B-1_200um",244.62,"Unit 4","YAN BRACKISH-MARINE",0,6779.53,26817.45117,1.37,0.00112160014954669,0.00121506682867558,0.00738386765118235,0.000747733433031124,0.00654266753902234,0.000233666697822226,0.00925320123376016,0.0312178708290494,0.131881484250865,0,0.0833722777829704,0.0049537339938312,0.00280400037386672,0.0372932049724273,4.3751285166838,0.0206561360874848,0,0.0191606692214226,0.0105150014020002,0.00467333395644453,0,0,0,0.0099074679876624,0.0908496121132816,0,0.0352369380315917,0,0,0.00121506682867558,0.0164501355266847,0.0414057388540985,0.00663613421815123,0.0173380689784092,0.0058884007851201,0.00322460042994672,0.00341153378820451,0,0.000607533414337789,0.749228899897187,0.250771100102813,21398,2.9877003354454,0.334705588822355,127967
"YAN 9B-1_200um",244.64,"Unit 4","YAN BRACKISH-MARINE",0,6779.98,26407.47461,1.38,0,0.000508599963010912,0.00545589051229887,0.000693545404105789,0.00596449047530978,0,0.00735158128352136,0.0326891067135195,0.124791936378768,0,0.0803125577954503,0.00471610874791936,0.00138709080821158,0.0379138154244498,4.30173848714629,0.0165526169779915,0,0.0193267985944146,0.0109580173848715,0,0,0,0,0.022239689291659,0.0857222119474755,0,0.0358331792121324,0,0,0,0.0145182171259478,0.0376363972628075,0.0101719992602182,0.0125762899944516,0.00573330867394119,0.00295912705751803,0.00226558165341224,0,0,0.75684298132051,0.24315701867949,21628,3.11256892945427,0.321278025536074,127173
"YAN 9B-1_200um",244.66,"Unit 4","YAN BRACKISH-MARINE",0,6780.42,27131.93945,1.48,0.000633528265107213,0.000974658869395711,0.00745614035087719,0.000682261208576998,0.00799220272904483,0,0.00740740740740741,0.0347953216374269,0.13172514619883,0,0.0903021442495127,0.00711500974658869,0.00180311890838207,0.0385477582846004,4.91998050682261,0.0174463937621832,0,0.0207602339181287,0.00872319688109162,0.00399610136452242,0,0,0,0.0192495126705653,0.0978557504873294,0,0.0342592592592593,0,0,0,0.0171539961013645,0.0405945419103314,0.00896686159844054,0.0145224171539961,0.00219298245614035,0.00906432748538012,0.00394736842105263,0,0.0010233918128655,0.743810916179337,0.256189083820663,20520,2.903366939319,0.344427700976217,134389
"YAN 9B-1_200um",244.68,"Unit 4","YAN BRACKISH-MARINE",0,6780.86,28097.78516,1.52,0.000397495776607374,0.00119248732982212,0.00705555003478088,0,0.00949021166650104,0,0.00626055848156613,0.0357746198946636,0.12536023054755,0,0.0871012620490907,0.00730398489516049,0.00163967007850542,0.0395508297724337,5.57179767464971,0.0104839511080195,0,0.0217132067971778,0.0121733081586008,0,0,0,0.00238497465964424,0.0167941965616615,0.0956474212461493,0,0.0365199244758024,0,0,0,0.0171916923382689,0.0398986385769651,0.00839709828083077,0.0154029613435357,0.00909271588989367,0.00611149756533837,0.0048196362913644,0.000944052469442512,0.00864553314121038,0.742422736758422,0.257577263241578,20126,2.88233024691358,0.346941507161023,144890
"YAN 9B-1_200um",244.7,"Unit 4","YAN BRACKISH-MARINE",0,6781.31,27656.61523,1.42,0,0,0.00695215565104041,0,0.0106213489113117,0,0.00782117510742046,0.0375126732004055,0.124124945686284,0,0.0850673490078695,0.00453821271665138,0.0029932892386424,0.0447545020035726,5.16115483029981,0.0106696277699995,0,0.0230772944527591,0.0107179066286873,0.00791773282479602,0.000579346304253367,0,0.00226910635832569,0.0163665330951576,0.0899435137353353,0.000482788586877806,0.0361125862984599,0,0,0.00270361608651571,0.0159803022256554,0.0424853956452469,0.00463477043402694,0.012552503258823,0.00560034760778255,0.00535895331434365,0.00613141505334814,0,0,0.735528412108338,0.264471587891662,20713,2.78112449799197,0.35956678700361,140416
"YAN 9B-1_200um",244.72,"Unit 4","YAN BRACKISH-MARINE",0,6781.75,27199.33594,1.47,0.000961399798106042,0.000480699899053021,0.00754698841513243,0.000961399798106042,0.0090852280921021,0,0.00783540835456425,0.037398452146325,0.130221602653463,0,0.0932077104263808,0.00586453876844686,0.00153823967696967,0.0430226409652454,4.89280392251118,0.0157188866990338,0,0.0186511560832572,0.0109599576984089,0,0.0023554295053598,0,0,0.0165841465173292,0.0944094601740134,0,0.0319184732971206,0,0,0,0.0186992260731625,0.0423015911166659,0.00971013796087103,0.0129788972744316,0.0045666490410037,0.00749891842522713,0.00254770946498101,0.000624909868768928,0.00423015911166659,0.741816084218622,0.258183915781378,20803,2.87320796872091,0.348043027475376,135733
"YAN 9B-1_200um",244.74,"Unit 4","YAN BRACKISH-MARINE",0,6782.19,27136.93945,1.31,0.000235128144838937,0.000940512579355749,0.00677169057136139,0.0003762050317423,0.00884081824594404,0.000235128144838937,0.00912297201975076,0.034281683517517,0.121279097107924,0,0.0968727956736421,0.00536092170232777,0.000517281918645662,0.0410533740888784,4.69296966846932,0.0149071243827886,0,0.0166940982835645,0.0147190218669175,0,0,0.00159887138490477,0,0.0154244063014343,0.104255819421585,0.00578415236303786,0.0332471196802257,0,0,0.000940512579355749,0.0157535857042088,0.0397366564777804,0.0082294850693628,0.014154714319304,0.00456148600987538,0.00996943334117094,0.00658358805549024,0,0,0.745027039736657,0.254972960263344,21265,2.92198450756179,0.342233162911065,134510
"YAN 9B-1_200um",244.76,"Unit 4","YAN BRACKISH-MARINE",0,6782.63,27424.32422,1.4,0,0,0.00598889157208404,0.000676165177493359,0.0083071721806327,0,0.00753441197778314,0.0396522579087177,0.135377928036706,0,0.0954841825645979,0.00468485872977542,0.00458826370441922,0.0411494808017387,4.94015938179184,0.019415600096595,0,0.017918377203574,0.0105771552765033,0.00589229654672784,0,0,0.0016421154310553,0.0182564597923207,0.107220478145376,0.0015938179183772,0.037333977300169,0,0,0.000579570152137165,0.0176285921275054,0.0419705385172664,0.00565080898333736,0.0104805602511471,0.00738951943974885,0.00458826370441922,0.0100458826370442,0,0,0.741028737020043,0.258971262979957,20705,2.86143230138008,0.349475330769732,136690
"YAN 9B-1_200um",244.78,"Unit 4","YAN BRACKISH-MARINE",0,6783.08,27491.41992,1.37,0,0.000343137254901961,0.00754901960784314,0,0.00813725490196078,0,0.00823529411764706,0.0374019607843137,0.132156862745098,0,0.10078431372549,0.00730392156862745,0.00333333333333333,0.0438725490196078,5.08024509803922,0.0151960784313725,0,0.0246078431372549,0.0119117647058824,0,0.00215686274509804,0,0,0.0131862745098039,0.107794117647059,0.00112745098039216,0.0328921568627451,0,0,0.000490196078431373,0.0171078431372549,0.04,0.0111274509803922,0.0141176470588235,0.00426470588235294,0.00696078431372549,0.00053921568627451,0,0.00186274509803922,0.744460784313726,0.255539215686275,20400,2.91329368885479,0.343254098900375,137388
"YAN 9B-1_200um",244.8,"Unit 4","YAN BRACKISH-MARINE",0,6783.52,27131.33594,1.46,0,0,0.0057609217474796,0.00028804608737398,0.00691310609697552,0,0.00926548247719635,0.0325012001920307,0.124675948151704,0,0.0894383101296207,0.00763322131541047,0.00307249159865578,0.043494959193471,4.77633221315411,0.0228996639462314,0,0.0449831973115698,0.0108497359577532,0.00172827652424388,0,0,0.000816130580892943,0.0181469035045607,0.116994719155065,0.00403264522323572,0.0340854536725876,0,0,0,0.0169467114738358,0.042918867018723,0.00547287566010562,0.0108977436389822,0.00609697551608257,0.00648103696591455,0.00302448391742679,0,0,0.738502160345655,0.261497839654345,20830,2.82412337066275,0.354092179678866,134265
"YAN 9B-1_200um",244.82,"Unit 4","YAN BRACKISH-MARINE",0,6783.96,27038.34375,1.43,0,0.000521945432977461,0.00744958481613286,0,0.0066429418742586,0.000189798339264531,0.0096797153024911,0.0347805456702254,0.120664294187426,0,0.0893950177935943,0.00792408066429419,0.00227758007117438,0.0419928825622776,4.70505338078292,0.018220640569395,0,0.022870699881376,0.0135231316725979,0.00412811387900356,0,0.00128113879003559,0,0.0176986951364176,0.109466192170819,0,0.0390035587188612,0,0,0,0.019644128113879,0.0372953736654804,0.00412811387900356,0.011435349940688,0.00854092526690392,0.01214709371293,0.00896797153024911,0.00483985765124555,0,0.741779359430605,0.258220640569395,21075,2.87265711135612,0.348109767798887,134032
