"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","As","Se","Br","Rb","Sr","Y","Zr","Sn","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum","TSN_sum","TSN_pc_sum","TSN_pc_sum1"
"YAN 8A-I_200um",2.28,"Unit 8","YAN FW",1,302.9,28476.56641,1.5,0,0.013332355627254,0.101992520548493,0,0.0246648579104199,0,0.0846604582330629,0.607955416602783,2.06051556219211,0,1.99785349074401,0.129323849584364,0.053329422509016,0.612621741072321,76.6523788255528,0.241315636853297,0,0.365973161968122,0.197985481064722,0.0853270760144256,0.0213317690036064,0,0,0.310643886115018,1.69320916466126,0.0313310357240469,0.487297598176134,0,0,0.0059995600322643,0.133990174053903,0.531294371746072,0.0726613381685343,0.218650632286966,0.0826606048889748,0.102659138329856,0.0493297158208398,0,0,9.53863383351888,3.49107732099646,19546,2.73228947870918,0.365993430707946,150011,7.67476721579863,100,98.7780896067622
"YAN 8A-I_200um",2.3,"Unit 8","YAN FW",1,306.04,28574.86133,1.42,0.00399108657331959,0.0119732597199588,0.105763794192969,0,0.0319286925865567,0,0.101772707619649,0.554761033691422,2.04609704992184,0.00665181095553264,2.00419064090199,0.137027305683972,0.0419064090198557,0.613962151195663,76.7106794824891,0.0751654637975189,0,0.310639571623374,0.199554328665979,0.104433432001863,0.0239465194399175,0.0585359364086873,0,0.303987760667842,1.64166694382546,0,0.464961585791732,0,0,0.0365849602554295,0.233478564539196,0.520171616722653,0.03259387368211,0.103103069810756,0.0824824558486048,0.102437888715203,0.0492234010709416,0.0838128180397113,0.0405760468287491,9.64579106661789,3.51614727109455,19787,2.74328414680288,0.364526584373492,150335,7.59766513367362,100,98.463431669272
"YAN 8A-I_200um",2.32,"Unit 8","YAN FW",1,309.19,28464.87109,1.4,0.0113965461761236,0,0.104580070792663,0.00670385069183739,0.0288265579749008,0,0.0844685187171511,0.565804998391076,1.97763595409203,0,2.01651828810469,0.0636865815724552,0.0583235010189853,0.633513890378634,76.5921645393114,0.118658157245522,0,0.383460259573099,0.164244341950016,0.108602381207766,0,0,0.0710608173334763,0.296980585648396,1.67529228789016,0.0422342593585756,0.541000750831277,0.00402231041510244,0,0,0.195752440201652,0.52893381958597,0.0945242947549072,0.168937037434302,0.142792019736136,0.074412742679395,0.0543011906038829,0,0.0402231041510243,9.66494154242197,3.48600235975544,19617,2.7725,0.360685302073941,149168,7.60401692409645,100,98.5942025099217
"YAN 8A-I_200um",2.34,"Unit 8","YAN FW",1,312.34,28042.19141,1.41,0.014425355653709,0.00824306037354802,0.100977489575963,0.00686921697795668,0.0281637896096224,0.00961690376913936,0.0975428810869849,0.576327304450566,1.96940450758018,0.00480845188456968,1.92338075382787,0.100977489575963,0.00618229528016101,0.625785666691854,76.5993254428928,0.105099019762737,0,0.309801685705846,0.177225798031282,0.0583883443126318,0.0920475075046196,0.0130515122581177,0,0.307053998914664,1.58884988700138,0,0.407344566792831,0,0,0.0261030245162354,0.245917967810849,0.5550327318189,0.0583883443126318,0.1902773102894,0.0535798924280621,0.153183538608434,0,0,0.0467106754501054,9.91846239447165,3.62145119077876,19711,2.73880880121396,0.365122238382159,145577,7.38557150829486,100,98.6673719062764
"YAN 8A-I_200um",2.36,"Unit 8","YAN FW",1,315.49,28220.68164,1.27,0.0135372036198482,0.0121834832578634,0.116419951130695,0.0128603434388558,0.0467033524884765,0.00609174162893171,0.105590188234816,0.580069175110497,1.87557956152998,0,2.02651938189128,0.0873149633480212,0.054148814479393,0.544872445698892,76.5968823820063,0.136725756560467,0,0.379041701355751,0.173276206334058,0,0.031135568325651,0.0676860180992413,0.0175983647058027,0.230809321718413,1.59062142533217,0,0.498169093210416,0,0,0,0.202381194116731,0.532688962441028,0.085284382805044,0.174629926696042,0.0825769420810743,0.0710703190042033,0.0351967294116054,0.023013246153742,0.00744546199091654,9.92073967280579,3.66113671898796,20066,2.70974302089111,0.369038684587569,147741,7.36275291537925,100,98.7214111181053
"YAN 8A-I_200um",2.38,"Unit 8","YAN FW",1,318.64,28398.17188,1.38,0,0.00937301241924146,0.115823653466341,0.0053560070967094,0.0381615505640545,0.0107120141934188,0.105111639272922,0.566397750477019,1.93954406989589,0.0160680212901282,1.99578214441134,0.127205168546848,0.0528905700800054,0.608576306363606,76.5835369731865,0.219596290965086,0,0.376259498543836,0.266461353061293,0.0696280922572222,0,0.0294580390319017,0,0.289224383222308,1.55926756602952,0,0.42981956951093,0,0,0,0.20218926790078,0.573092759347906,0.0622635824992468,0.161349713788371,0.0689585913701336,0.141264687175711,0.0883741170957052,0.0354835470156998,0.0776621029022863,9.6776353228668,3.49747263415124,19679,2.76703675344564,0.361397440332065,149365,7.59007063367041,100,98.5337930572758
"YAN 8A-I_200um",2.4,"Unit 8","YAN FW",1,321.79,28389.57031,1.31,0,0.0107305492029214,0.092550986875197,0.00402395595109552,0.0274970323324861,0.00335329662591293,0.0959042835011099,0.51841965836614,2.02673248070178,0,2.07032533683865,0.135473183686883,0.0442635154620507,0.590850865485859,76.5812470239492,0.193820544977768,0,0.336670981241659,0.180407358474116,0.0556647239901547,0,0,0,0.30582065228326,1.58141468878054,0,0.4044075730851,0,0,0.0234730763813905,0.129437249760239,0.471473505603359,0.0851737342981885,0.18912592970149,0.0878563715989189,0.111329447980309,0.0516407680390592,0.0603593392664328,0.00469461527627811,9.99215328589536,3.53370398438705,20168,2.82767128487379,0.353647895831935,149107,7.39324672748909,100,98.8256755216053
"YAN 8A-I_200um",2.42,"Unit 8","YAN FW",1,324.93,28608.36523,1.38,0.00999866684442074,0.00866551126516464,0.103986135181976,0.00933208905479269,0.0219970670577256,0,0.101986401813092,0.562591654446074,1.9344087455006,0,2.08238901479803,0.137315024663378,0.0413278229569391,0.620583922143714,77.3903479536062,0.187308358885482,0,0.303959472070391,0.13664844687375,0.0166644447407012,0,0,0.0413278229569391,0.217304359418744,1.50379949340088,0,0.455939208105586,0,0,0,0.200639914678043,0.514598053592854,0.0926543127582989,0.15731235835222,0.039994667377683,0.0726569790694574,0.0379949340087988,0,0,9.49006799093454,3.50619917344354,19497,2.70665399239544,0.369459858116176,150020,7.69451710519567,100,98.849486735102
"YAN 8A-I_200um",2.44,"Unit 8","YAN FW",1,328.08,28373.67578,1.39,0.0100815936983318,0.0174747624104418,0.114930168160983,0,0.0268842498622182,0,0.0920785557780974,0.595486134448134,2.08016883308913,0,2.03917035204925,0.0819969620797656,0.067882730902101,0.623714596803463,76.4292339333002,0.182812899063084,0,0.309840979662065,0.133749143064536,0,0,0,0,0.241958248759964,1.68900299759386,0,0.460392778890487,0,0,0.0544406059709919,0.213057680158079,0.533652359765032,0.038310056053661,0.167354455392308,0.0349495248208837,0.124339655612759,0.115602274407538,0.0255400373691073,0.0611616684365464,9.83358649335287,3.60114526904413,19989,2.73068309070549,0.366208734877999,148786,7.44339386662664,100,98.6920812442031
"YAN 8A-I_200um",2.46,"Unit 8","YAN FW",1,331.23,28166.28516,1.27,0.00271525156805778,0.0135762578402889,0.0977490564500801,0,0.0169703223003611,0.00814575470417334,0.124222759238643,0.538298623367455,2.09278014608053,0,2.04662086942355,0.114040565858427,0.0339406446007223,0.641478182953651,75.8390127345298,0.165630345651525,0,0.32990306551902,0.178527790599799,0.068560102093459,0,0,0.0373347090607945,0.219256564120666,1.64883651470309,0,0.505036791658747,0,0,0.0210431996524478,0.232832821960955,0.539656249151484,0.0787422954736756,0.173097287463684,0.116755817426485,0.16495153275951,0.0984278693420945,0.03054658014065,0.0556626571451845,10.1652230579163,3.60042357924462,20279,2.82334087481146,0.354190317195326,147316,7.26446077222743,100,98.5025387602161
"YAN 8A-I_200um",2.48,"Unit 8","YAN FW",1,334.38,28117.88477,1.41,0,0,0.0984750051289065,0.00273541680913629,0.0341927101142037,0,0.101210421938043,0.48690419202626,2.07002667031389,0,2.00711208370375,0.105313547151747,0.0300895849004992,0.581959926143746,75.4427955959789,0.170963550571018,0,0.300211994802708,0.1846406346167,0.0492375025644533,0.0642822950147029,0.0259864596867948,0,0.316624495657526,1.77255009232032,0.0143609382479655,0.56417971688436,0.0075223962251248,0,0.0533406277781577,0.229775011967449,0.54571565342269,0.101210421938043,0.237297408192573,0.125145319017985,0.177118238391575,0.0615468782055666,0,0.0718046912398277,10.3261984544895,3.63947206455584,20422,2.83727921833897,0.352450331125828,146230,7.16041523846832,100,98.514668672639
"YAN 8A-I_200um",2.5,"Unit 8","YAN FW",1,337.53,27957.79883,1.33,0.0139122692302341,0,0.0744306403817527,0,0.0313026057680268,0.00417368076907024,0.107820086534315,0.461191724982262,2.14666314222513,0,2.04092989607535,0.0932122038425687,0.0459104884597727,0.583619694208322,75.253551106721,0.153730574994087,0,0.341546209602248,0.173903365377927,0.110602540380361,0.00626052115360537,0.0215640173068629,0.023650857691398,0.183641953839091,1.67364598839717,0.00695613461511707,0.559968836516924,0.0097385884611639,0,0.0097385884611639,0.17112091153188,0.577359173054717,0.0709525730741941,0.193380542300255,0.0758218673047761,0.0883429096119868,0.0737350269202409,0.00904297499965219,0.0890385230734985,10.5552386649786,3.96430111715522,20873,2.66257238111949,0.375576644259918,143758,6.88727063670771,100,98.5503415462096
"YAN 8A-I_200um",2.52,"Unit 8","YAN FW",1,340.68,28065.89258,1.37,0,0,0.0707650254268449,0.0104066213863007,0.0409327107861162,0,0.103372439103921,0.3864325408113,2.22562942715018,0,2.00778415279695,0.102678664344834,0.0548082059678505,0.602890265646355,75.3633645300717,0.0763152234995386,0,0.28306010170738,0.190788058748847,0.0707650254268449,0,0,0.0305260893998155,0.191481833507933,1.76149411332117,0.0333011884361623,0.448872269129104,0,0,0.0180381437362546,0.182462761639806,0.562651329619326,0.0915782681994464,0.197032031580627,0.14569269940821,0.114472835249308,0.131817204226476,0.0284447651225553,0.0499517826542435,10.6473612277038,3.77482846419081,20788,2.82062120933652,0.354531830325145,144139,6.93375986145853,100,98.4854897009137
"YAN 8A-I_200um",2.54,"Unit 8","YAN FW",1,343.82,28045.29102,1.42,0,0.0132882930138548,0.0510550205269158,0.00769322227117909,0.0279753537133785,0,0.0923186672541491,0.361581446745417,2.50519292503305,0,2.04499835644797,0.107005727953673,0.0454599497842401,0.582586741081108,75.4264492981683,0.204919465950498,0,0.216109607435849,0.176944112237119,0,0,0,0.0202821314421994,0.190931789093808,1.65544155598917,0,0.478378548498773,0.00489568689984124,0,0.00489568689984124,0.243385577306393,0.549715700467888,0.120294020967528,0.187434869879636,0.0783309903974598,0.103508808739501,0.105606960268004,0,0.0853248288258045,10.5208311477588,3.78716350894862,20458,2.77802400738689,0.359968091471116,142983,6.98909961873106,100,98.6494897994866
"YAN 8A-I_200um",2.56,"Unit 8","YAN FW",1,346.97,28492.67188,1.38,0,0,0.0650600449998645,0.00474396161457345,0.0271083520832769,0,0.0792919298435848,0.325977933801404,2.51565507332809,0,1.91452736588143,0.0725148418227656,0.0562498305727995,0.601805416248746,76.1697253923934,0.263628724009867,0,0.216189107864133,0.164683238905907,0.0094879232291469,0,0.0115210496353927,0.00474396161457345,0.248041421561983,1.45232996286156,0.0135541760416384,0.536745371248882,0,0,0.0277860608853588,0.25752934479113,0.532001409634308,0.106400281926862,0.180270541353791,0.0216866816666215,0.134864051614302,0.0271083520832769,0,0,10.3167610940931,3.64200710238825,20597,2.83271306289542,0.353018458910859,147556,7.16395591591008,100,98.8865244381794
"YAN 8A-I_200um",2.58,"Unit 8","YAN FW",1,350.12,27822.20313,1.37,0.0119181990900104,0.0203310455064884,0.0701070534706497,0,0.0420642320823898,0,0.0911391695118446,0.316883881687336,2.94379517523258,0,2.08848912289065,0.0778188293524211,0.0357545972700313,0.675831995457063,75.3047904149636,0.0532813606376938,0,0.148626953357777,0.143018389080125,0.0469717258253353,0,0.00350535267353248,0.00630963481235847,0.233456488057263,1.66995001367088,0.0161246222982494,0.481635457343363,0,0,0.0140214106941299,0.232755417522557,0.548938228675187,0.0792209704218341,0.147224812288364,0.0189289044370754,0.140214106941299,0.117078779295985,0.0827263230953666,0.0161246222982494,10.438239191245,3.68272351881323,20142,2.83438035408338,0.352810799919404,142639,7.08167014199186,100,98.6595531376412
"YAN 8A-I_200um",2.6,"Unit 8","YAN FW",1,353.27,28174.38672,1.43,0.0266315221622065,0.0163886290228963,0.103794650478343,0,0.0348258366736546,0.00819431451144814,0.111306105447171,0.345526928566063,3.19783123809264,0,2.25343649064824,0.103111790935722,0.0621402183784817,0.779142738130194,75.5208511161339,0.0614573588358611,0,0.0846745832849641,0.208955020041928,0,0,0,0,0.175494902453514,1.49887669605239,0.00819431451144814,0.4028871301462,0.00546287634096543,0,0.0102428931393102,0.265632362079444,0.574967734886611,0.12086613904386,0.148180520748687,0.101746071850481,0.125646155842205,0.114720403160274,0,0.0778459878587573,9.88166044126384,3.56930682927829,19698,2.76850966137364,0.361205168958607,146443,7.43440958472941,100,98.5134147757148
"YAN 8A-I_200um",2.62,"Unit 8","YAN FW",1,356.42,27162.43359,1.43,0.0150716982215396,0.0114831986449826,0.0811000904301893,0,0.0423442950033732,0,0.0796646905995665,0.299280864684858,3.46864369070004,0,2.32965392510084,0.111243486873269,0.0588513930555356,0.793776106334419,73.841991186645,0.236840972052765,0,0.119855885857005,0.165070980521624,0,0,0,0.0272725967818336,0.216745374424046,1.63994430648657,0.0272725967818336,0.594255529877847,0,0,0,0.286362266209253,0.579901531571619,0.0897124894139262,0.152152382046019,0.0868416897526806,0.179424978827852,0.110525786957957,0.0789469906842551,0.0150716982215396,10.3047353840412,3.95596193319649,19870,2.60486211901306,0.383897478757487,139334,7.01227981882235,100,98.5114903756441
"YAN 8A-I_200um",2.64,"Unit 8","YAN FW",1,359.56,26791.75586,1.36,0.00583809502959184,0,0.106545234290051,0,0.0226226182396684,0.0124059519378827,0.132816661923214,0.305040465296174,3.81081653056608,0,2.29437134662959,0.102166663017857,0.0525428552663266,0.774277353299618,73.8898497420292,0.260524990695536,0,0.137195233195408,0.161277375192475,0.0328392845414541,0,0,0,0.190467850340434,1.6470725602236,0.037217855813648,0.530536885814159,0,0,0,0.241551181849363,0.553889265932526,0.0474345221154337,0.0948690442308675,0.0700571403551021,0.0824630922929848,0.0992476155030614,0,0.038677379571046,10.3596996300107,3.90568557479694,19548,2.652466367713,0.377007607776839,137031,7.00997544505832,100,98.6207500492589
"YAN 8A-I_200um",2.66,"Unit 8","YAN FW",1,362.71,25243.5332,1.36,0.012824931667161,0.0144280481255561,0.0897745216701267,0,0.0408794696890756,0.0080155822919756,0.105805686254078,0.294973428344702,3.53246711607365,0,2.06641711487131,0.112218152087658,0.040077911459878,0.73903668732015,71.8813373197496,0.0745449153153731,0,0.0729417988569779,0.139471131880375,0.0232451886467292,0,0.0905760798993243,0,0.140272690109573,1.96141298684643,0.100194778649695,0.606779579502553,0,0,0.0112218152087658,0.248483051051244,0.613192045336133,0.107408802712473,0.115424385004449,0.0737433570861755,0.172335019277475,0.107408802712473,0.0577121925022243,0.0921791963577194,11.7564545476406,4.49674166579831,20277,2.6144385026738,0.38249130701575,124757,6.15263599151748,100,98.2886731806632
"YAN 8A-I_200um",2.68,"Unit 8","YAN FW",1,365.86,26272.47852,1.43,0.0115700566932778,0.0185120907092445,0.0601642948050445,0,0.0385668556442593,0,0.10258783601373,0.257626595703652,3.12700065563655,0.00771337112885186,2.02167457287207,0.101816498900845,0.024682787612326,0.690346716032242,72.7717999151529,0.230629796752671,0,0.127270623626056,0.136526668980678,0.0385668556442593,0.099502487562189,0.0393381927571445,0,0.242199853445949,1.78795942766786,0.0809903968529446,0.653322534613753,0,0,0.00694203401596668,0.257626595703652,0.62015503875969,0.0586216205792742,0.173550850399167,0.0755910370627483,0.159666782367234,0.0254541247252111,0.0215974391607852,0.0879324308689113,11.7212387674033,4.12125419414555,20539,2.84409507767172,0.351605685706765,129645,6.31213788402551,100,98.3794207258282
"YAN 8A-I_200um",2.7,"Unit 8","YAN FW",1,369.01,27862.50195,1.36,0,0.00420642320823898,0.0743134766788887,0,0.0217331865759014,0.00841284641647796,0.0757156177483017,0.278325002278479,3.46959807626245,0,2.13125442550775,0.135306613198354,0.0182278339023689,0.740330484650061,74.3338077243952,0.215228654154895,0,0.103057368601855,0.155637658704842,0,0,0.0112171285553039,0.0616942070541717,0.177370845280744,1.76249132425213,0.00841284641647796,0.506873996592797,0,0,0,0.219435077363133,0.584692825945218,0.159844081913081,0.190691185440167,0.0876338168383121,0.102356298067149,0.145121600684245,0.0175267633676624,0.0799220409565406,10.3583171502885,3.76124341870036,20140,2.75396085740913,0.363113367174281,142639,7.08237338629593,100,98.5424743583452
"YAN 8A-I_200um",2.72,"Unit 8","YAN FW",1,372.16,27722.00977,1.42,0,0,0.065614946096969,0,0.0310436304114692,0,0.0924253541796015,0.263870858497488,3.5396794039623,0.0077609076028673,2.21679742620082,0.103008410001693,0.029632556301857,0.730230851724333,74.5752666930067,0.0945419653440199,0,0.110769317604561,0.194022690071683,0.0994807247276627,0,0,0.0402156121239487,0.163684596715019,1.73209346954902,0,0.587712366653497,0.00846644465767342,0,0,0.225771857537958,0.555963199187221,0.0613817237681323,0.112885928768979,0.0769035389738669,0.0980696506180505,0.121352373426652,0.0190495004797652,0.0183439634249591,10.2712084438675,3.75275159451374,19877,2.73698063545779,0.365366121720016,141736,7.13065351914273,100,98.6016255573743
"YAN 8A-I_200um",2.74,"Unit 8","YAN FW",1,375.31,27913.09766,1.28,0.00691156650654871,0.00414693990392923,0.0829387980785845,0,0.0366313024847082,0.0103673497598231,0.0939973044890624,0.277153816912603,3.50762000207347,0,2.22690672840999,0.0988354010436466,0.0359401458340533,0.793447834951792,74.6856965131147,0.26678646715278,0,0.16034834295193,0.13339323357639,0.0297197359781595,0,0.0324843625807789,0.0380136157860179,0.134084390227045,1.59035145315686,0.0117496630611328,0.662128071327366,0,0,0.0248816394235754,0.183847669074196,0.621349828938729,0.0939973044890624,0.185229982375505,0.0476898088951861,0.132702076925735,0.0552925320523897,0,0,10.0051836748799,3.73017244358434,19873,2.6822308690013,0.372823984526112,144685,7.28048105469733,100,98.7047724366728
"YAN 8A-I_200um",2.76,"Unit 8","YAN FW",1,378.45,28060.08789,1.51,0.0151609124112742,0.0165391771759355,0.0709806353800565,0.00689132382330646,0.0296326924402178,0,0.0751154296740404,0.285300806284887,3.58142099097237,0,2.27620425883812,0.153676521259734,0.0241196333815726,0.818689270208807,74.8570050306664,0.169526566053339,0,0.106126386878919,0.183309213699952,0.044793604851492,0,0,0,0.140583005995452,1.74212666253187,0.0696023706153952,0.60850389359796,0.00964785335262904,0,0.00620219144097581,0.198470126111226,0.637447453655847,0.0882089449383227,0.22396802425746,0.0475501343808146,0.151609124112742,0.0689132382330646,0,0,9.68024257459858,3.61243194817725,19289,2.67970240366272,0.373175767067701,145110,7.52294053605682,100,98.632761353456
"YAN 8A-I_200um",2.78,"Unit 8","YAN FW",1,381.6,28030.69141,1.38,0.0178249453254081,0.0102836223031201,0.0781555295037124,0.0116547719435361,0.0315364417295682,0.0137114964041601,0.0918670259078724,0.292054873408609,3.50534405572352,0.00891247266270405,2.28570645057348,0.132315940300145,0.0466190877741442,0.776756271295668,74.6961189609428,0.221440666927185,0,0.138486113682017,0.173450429512625,0.0747276554026724,0.0911814510876645,0.0109691971233281,0,0.242007911533425,1.62549789871318,0,0.606048141063875,0.00479902374145602,0,0,0.202244571961361,0.612218314445747,0.0856968525260004,0.202930146781569,0.0699286316612164,0.106949671952449,0.0233095438870721,0,0,9.86336493833254,3.64588689386616,19705,2.70534035351636,0.369639257663168,145863,7.40233443288505,100,98.5890870200119
"YAN 8A-I_200um",2.8,"Unit 8","YAN FW",1,384.75,28012.89453,1.42,0,0,0.0660283922086497,0,0.0213216683173765,0.00825354902608122,0.113486299108617,0.287498624408496,3.44723230989325,0,2.30549136128535,0.110735116099923,0.0722185539782106,0.792340706503797,74.7118135798393,0.268928139099813,0,0.0777209199955981,0.187080444591174,0.0460823153956201,0,0,0,0.187768240343348,1.81921976449873,0,0.545422031473534,0,0,0.0426433366347529,0.220094640695499,0.621767359964785,0.0570870474303951,0.174700121052052,0.0254484428304171,0.175387916804226,0.158880818752063,0.0130681192912953,0,9.75844613183669,3.68383404864092,19544,2.64899178491412,0.377502114462926,145392,7.43921408104789,100,98.5673214482227
"YAN 8A-I_200um",2.82,"Unit 8","YAN FW",1,387.9,28006.19336,1.36,0.00550213895651935,0,0.0667134348477971,0,0.0281984621521617,0,0.0914730601521341,0.266853739391188,3.6444792913245,0,2.29645524697726,0.0832198517173551,0.0426415769130249,0.800561218173565,74.642704851511,0.149933286565152,0,0.0983507338477833,0.119671522304296,0.110730546499952,0,0.0130675800217335,0.0309495316304213,0.174005144499924,1.72010619128186,0.0543336221956286,0.554340499869324,0.00825320843477902,0,0.0213207884565125,0.248284020412936,0.574973520956272,0.0667134348477971,0.112106081239082,0.0784054801304007,0.0818443169782253,0.123798126521685,0.00412660421738951,0.033700601108681,9.85914524271311,3.79303704315053,19850,2.59927470534905,0.384722706662016,145398,7.3248362720403,100,98.4752197416746
"YAN 8A-I_200um",2.84,"Unit 8","YAN FW",1,391.05,28154.1875,1.41,0.0123059253030334,0.0061529626515167,0.0779375269192116,0,0.0307648132575835,0,0.0957127523569265,0.267995706599394,3.73074635436963,0,2.42221629714708,0.0963964148737617,0.0464890511447929,0.787579219394138,75.1290413000526,0.144252791052225,0,0.0806721769865524,0.159293366422599,0.0355504508754299,0,0,0,0.132630528266027,1.65856526584217,0,0.545562688434481,0,0,0,0.205098755050557,0.560603263804855,0.0669989266498486,0.157242378872094,0.0410197510101114,0.0376014384259354,0.115538965345147,0,0.0840904895707283,9.74355818993512,3.52838224938641,19413,2.76148033326875,0.362124614089251,146271,7.53469324679339,100,98.7010412180131
"YAN 8A-I_200um",2.86,"Unit 8","YAN FW",1,394.19,28174.78125,1.31,0.00678670078114926,0.0108587212498388,0.0889057802330553,0,0.0346121739838612,0.00678670078114926,0.0889057802330553,0.302008184761142,3.7964804169749,0,2.40181340644872,0.0651523274990329,0.0291828133589418,0.82390547483152,75.1457443992752,0.124196624295031,0,0.0936564707798598,0.196814322653329,0.0536149361710792,0,0,0,0.0875484400768254,1.66613504177214,0,0.546329412882515,0.0128947314841836,0,0.0190027621872179,0.162202148669467,0.553116113663665,0.0529362660929642,0.178490230544226,0.0604016369522284,0.124875294373146,0.0339335039057463,0,0.0325761637495164,9.58350017306087,3.61663284627444,19450,2.64984049540251,0.377381205297075,147347,7.57568123393316,100,98.8645849593137
"YAN 8A-I_200um",2.88,"Unit 8","YAN FW",1,397.34,28223.98438,1.38,0.0093880342797366,0,0.0851628823947534,0,0.0362109893646983,0.00737631264836447,0.103938950954227,0.284993897777718,3.90542226037042,0,2.41205423601518,0.0683985354666524,0.0556576318012955,0.773842254201145,74.9909472526588,0.105950672585599,0,0.0818100130091332,0.162949452141142,0,0,0.0127409036653568,0.016093773050977,0.201842737014337,1.70325764789507,0,0.606869358797259,0,0,0.0368815632418224,0.225983396590802,0.553894022504459,0.0831511607633813,0.133444201547685,0.0429167281359387,0.128079610530692,0.0724219787293966,0,0.0985743599372343,9.35987017689739,3.6398750050293,19386,2.57148120854827,0.388880928499785,149126,7.69245847518828,100,98.6957338089937
"YAN 8A-I_200um",2.9,"Unit 8","YAN FW",1,400.49,28383.07617,1.27,0,0,0.0804307365062483,0.00531773464504121,0.0199415049189045,0.00664716830630152,0.0957192236107418,0.284498803509705,3.84871044934858,0,2.47407604360542,0.116325445360277,0.04387131082159,0.819595852166977,75.4280776389258,0.166843924488168,0,0.126960914650359,0.202738633342196,0,0,0,0,0.208056367987237,1.68838074980058,0,0.503855357617655,0.0152884871044935,0,0,0.252592395639458,0.551714969423026,0.0644775325711247,0.157537888859346,0.0684658335549056,0.142914118585483,0.00398830098378091,0.0418771603296995,0.0498537622972614,9.00292475405477,3.52831693698484,18852,2.55162019593067,0.391907855877141,150440,7.98005516656058,100,98.7536559425685
"YAN 8A-I_200um",2.92,"Unit 8","YAN FW",1,403.64,28349.67578,1.44,0.016553550736633,0.0066214202946532,0.0794570435358384,0,0.0218506869723556,0.0152292666777024,0.0960105942724714,0.271478232080781,4.12183413342162,0,2.5260718424102,0.086740605859957,0.0238371130607515,0.887932461512995,75.6219169011753,0.133752689951995,0,0.107267008773382,0.170170501572587,0.0615792087402748,0,0,0,0.15427909286542,1.62224797219003,0,0.458864426419467,0,0,0.0105942724714451,0.182751200132428,0.587982122165204,0.0814434696242344,0.162886939248469,0.0417149478563152,0.12315841748055,0.104618440655521,0,0,8.79854328753517,3.42261215030624,18457,2.57071000193461,0.388997591812161,151025,8.18253237254158,100,98.7657672570766
"YAN 8A-I_200um",2.94,"Unit 8","YAN FW",1,406.79,28072.69141,1.35,0.00400740033261423,0.00534320044348564,0.0654542054326991,0.00400740033261423,0.029387602439171,0.0106864008869713,0.0915023075946915,0.246455120455775,4.17303954636228,0.0207049017185068,2.52800170982414,0.107531908925148,0.0400740033261423,0.866934271955545,75.3070670504866,0.0754727062642346,0,0.088162807317513,0.179665114912205,0.0647863053772633,0,0.0160296013304569,0,0.161631813415441,1.62166133459789,0.0200370016630711,0.517622542962671,0.0240444019956854,0,0.0140259011641498,0.193691016076354,0.512947242574621,0.0687937057098776,0.11821830981212,0.0714653059316204,0.116214609645813,0.0333950027717852,0.018033301496764,0,9.05338525143098,3.53051969303313,18841,2.56432084752176,0.389966801918111,149723,7.94665888222494,100,98.7516947963907
