C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000071.spe	142.04	7.80	1	0.018310	-0.003173	0.009757	0.093737	15250.23438	1.35	20	17	38	24	30	0	30	131	2516	0	869	18	478	30256	144	0	206	259	0	75	122	294	60	3143	946	0	0	19	0	17	27	89	8	89	238	0	0	15995	5248	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000072.spe	144.04	7.80	1	0.018310	-0.003173	0.009757	0.093737	15107.54004	1.35	15	28	58	0	18	0	16	108	2076	0	1027	24	510	34430	212	0	102	145	7	73	67	66	42	2799	880	0	0	0	0	0	5	33	0	140	185	0	0	15296	5293	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000073.spe	146.04	7.80	1	0.018310	-0.003173	0.009757	0.093737	15051.74414	1.41	6	6	60	15	8	0	22	124	2240	0	903	16	491	31738	273	0	128	191	0	58	62	167	71	2832	862	6	0	16	13	39	10	21	0	153	106	15	0	15847	5312	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000074.spe	148.04	7.81	1	0.018310	-0.003173	0.009757	0.093737	15137.03809	1.45	0	6	24	0	7	12	19	137	2340	8	929	25	437	33395	212	0	143	162	65	90	78	176	175	2575	1029	0	0	18	0	0	0	29	0	136	104	0	82725725639265	15081	5156	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000075.spe	150.04	7.82	1	0.018310	-0.003173	0.009757	0.093737	15773.80859	1.46	0	0	32	9	20	5	18	149	2166	19	990	0	470	33052	248	0	88	148	0	0	100	106	37	2764	939	0	8	18	0	12	20	87	69	35	109	0	650351357620870	17293	5455	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000076.spe	152.04	7.83	1	0.018310	-0.003173	0.009757	0.093737	15597.71777	1.45	12	9	40	14	22	6	27	144	2387	0	998	11	504	34666	121	0	89	182	0	46	103	151	72	2787	932	6	0	6	0	31	58	34	42	69	267	0	1100290936555443	16377	5378	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000077.spe	154.04	7.83	1	0.018310	-0.003173	0.009757	0.093737	15888.40234	1.53	8	8	48	9	28	0	4	131	2431	0	995	23	452	34695	173	0	116	210	47	0	134	205	0	3288	953	0	0	0	0	17	0	14	49	54	148	0	0	16594	5614	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000078.spe	156.04	7.84	1	0.018310	-0.003173	0.009757	0.093737	16007.39746	1.36	13	19	46	24	0	0	19	79	2485	0	889	32	538	33289	221	0	197	268	16	0	83	134	0	3303	797	0	0	5	0	21	20	60	63	33	184	0	86616023603870	17129	5440	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000079.spe	158.04	7.84	1	0.018310	-0.003173	0.009757	0.093737	15502.62012	1.41	12	0	42	0	22	0	32	122	2376	0	1123	26	492	37076	182	0	67	172	7	0	94	160	14	2799	951	0	0	0	0	37	38	19	85	91	135	10	0	15260	5173	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000080.spe	160.04	7.85	1	0.018310	-0.003173	0.009757	0.093737	15199.83789	1.37	10	9	45	4	19	0	33	112	2334	0	1071	38	481	34792	232	0	123	201	0	0	63	129	98	2339	902	0	0	0	0	24	30	56	87	0	125	0	943430222309134	15363	5378	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000081.spe	162.04	7.86	1	0.018310	-0.003173	0.009757	0.093737	15357.53027	1.51	11	8	38	0	25	4	19	90	2176	0	1029	24	503	32500	310	0	125	208	17	0	48	80	0	2539	924	0	0	0	0	11	17	66	37	49	118	23	1020643220014480	16170	5574	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000082.spe	164.04	7.86	1	0.018310	-0.003173	0.009757	0.093737	15368.32715	1.37	0	0	30	0	33	0	8	133	2622	0	952	11	465	31074	200	0	213	301	34	0	132	217	41	2648	960	0	0	14	6	20	0	42	72	14	202	14	0	16424	5428	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000083.spe	166.04	7.87	1	0.018310	-0.003173	0.009757	0.093737	15095.94336	1.46	36	14	61	6	21	0	34	101	2327	0	998	29	488	33610	263	0	109	223	9	0	129	145	80	2587	901	7	0	0	13	55	0	23	38	17	159	13	538163601118646	15438	5123	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000084.spe	168.04	7.87	1	0.018310	-0.003173	0.009757	0.093737	14664.06348	1.52	10	11	45	0	10	12	15	148	2527	0	1161	20	529	38611	165	28	70	139	29	0	111	100	47	2070	1003	0	0	25	73	34	0	0	40	140	226	0	0	13346	5252	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000085.spe	170.04	7.87	1	0.018310	-0.003173	0.009757	0.093737	14549.86914	1.62	16	0	37	10	17	0	21	149	2459	14	1292	11	499	38794	171	0	73	130	57	0	21	79	66	1974	822	0	0	0	11	15	0	47	100	0	246	0	0	12773	4846	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000086.spe	172.04	7.86	1	0.018310	-0.003173	0.009757	0.093737	15001.14844	1.41	0	14	45	9	30	0	6	143	2747	0	1186	43	544	38319	157	0	29	173	50	0	92	60	75	2248	955	4	0	5	34	26	0	46	98	73	208	4	499155186334375	13752	5060	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000087.spe	174.04	7.85	1	0.018310	-0.003173	0.009757	0.093737	15691.00977	1.37	0	8	43	0	16	0	38	125	2707	4	991	10	493	30464	224	0	161	197	9	167	181	202	57	2977	941	5	0	0	38	50	22	0	0	88	125	0	143774357167365	16763	5439	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000088.spe	176.04	7.84	1	0.018310	-0.003173	0.009757	0.093737	15692.81348	1.49	0	0	4	0	38	0	47	90	2894	14	602	13	476	24124	186	0	287	243	0	19	123	274	18	3248	985	8	0	0	0	32	42	54	41	97	129	13	11255835142562	18642	5374	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000089.spe	178.04	7.82	1	0.018310	-0.003173	0.009757	0.093737	15662.21191	1.36	0	7	27	33	34	17	31	112	2965	0	757	28	529	28673	218	0	172	232	0	89	33	210	109	3111	871	0	0	6	15	14	12	18	33	0	65	0	205969121421901	17638	5432	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000090.spe	180.04	7.80	1	0.018310	-0.003173	0.009757	0.093737	15188.33594	1.48	20	17	37	10	31	7	26	74	2188	0	551	0	457	23342	155	0	144	242	0	92	97	210	87	3394	806	0	0	0	33	37	0	10	34	0	106	0	831638193257227	18219	5508	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000091.spe	182.04	7.77	1	0.018310	-0.003173	0.009757	0.093737	16020.29492	1.51	0	0	0	20	24	0	32	73	2489	0	478	15	516	22149	233	0	330	324	0	93	100	336	0	3626	909	0	0	14	8	26	9	63	0	60	61	9	0	19075	5686	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000092.spe	184.04	7.75	1	0.018310	-0.003173	0.009757	0.093737	17502.42188	1.26	0	0	9	0	8	0	24	22	2584	0	188	11	431	14368	288	0	553	505	0	0	141	373	0	4889	792	0	0	0	0	34	5	46	141	0	0	0	716837423773301	23527	6437	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000093.spe	186.04	7.73	1	0.018310	-0.003173	0.009757	0.093737	18647.96484	1.65	0	0	11	0	35	0	56	49	2672	0	248	14	444	15615	126	0	558	465	0	6	39	440	0	5456	1053	0	0	16	9	18	0	93	106	0	73	0	0	25476	6599	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000094.spe	188.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	19033.54297	1.39	0	10	6	9	27	6	6	26	2680	0	159	5	430	13609	165	0	489	452	0	10	73	448	49	5860	948	9	0	0	0	0	12	45	87	5	34	32	0	26702	6653	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000095.spe	190.04	7.67	1	0.018310	-0.003173	0.009757	0.093737	18996.44727	1.43	8	19	10	6	38	0	14	12	2858	0	137	7	390	14435	97	0	451	463	0	45	202	478	0	5417	1036	0	0	0	18	0	52	18	66	30	120	0	0	27288	6372	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000096.spe	192.04	7.66	1	0.018310	-0.003173	0.009757	0.093737	19433.12305	1.44	11	36	22	24	55	15	21	58	3411	0	193	6	470	18085	142	0	582	811	21	0	148	402	103	5449	866	0	0	0	0	0	0	42	185	13	107	29	412571729635561	26320	6620	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000097.spe	194.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	18597.06641	1.47	13	18	14	30	41	18	29	41	2410	0	127	0	330	17647	133	0	667	729	0	0	117	297	36	4654	838	0	0	0	14	14	12	62	85	77	117	0	1224622997306266	25208	6392	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000098.spe	196.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	17916.79883	1.48	25	0	8	34	29	0	26	24	2282	0	145	23	317	15055	221	0	625	484	0	194	187	427	76	4985	823	0	0	0	0	17	24	25	0	72	41	11	764680631254630	24965	6029	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000099.spe	198.04	7.67	1	0.018310	-0.003173	0.009757	0.093737	16675.46484	1.24	0	0	12	0	26	0	27	54	3232	0	325	25	485	20732	275	0	403	346	0	27	39	208	0	3877	785	0	0	0	5	0	0	28	48	0	15	14	179420783100225	21235	5581	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000100.spe	200.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	15855.40234	1.27	35	27	48	27	48	0	17	99	3600	0	624	22	563	27414	202	0	122	192	67	59	98	260	15	3309	869	11	0	19	4	59	0	11	7	79	137	0	0	17981	5637	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000101.spe	202.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	15541.41895	1.36	21	14	48	32	0	7	28	114	2837	0	844	22	503	30666	276	0	75	151	5	25	39	75	62	3211	932	0	0	0	0	48	0	26	34	42	74	0	871811517571336	16860	5610	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000102.spe	204.04	7.65	1	0.018310	-0.003173	0.009757	0.093737	15916.60156	1.60	20	24	59	18	18	0	19	105	2157	0	749	27	411	28781	159	0	99	193	0	272	117	196	113	3514	889	0	0	35	12	34	68	72	0	88	137	0	961483690496131	18916	5754	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000103.spe	206.04	7.67	1	0.018310	-0.003173	0.009757	0.093737	16804.65625	1.50	0	6	14	0	15	0	10	78	2781	0	716	0	454	25686	181	0	265	275	0	35	39	332	0	3792	978	9	0	0	0	31	0	16	61	135	105	0	384965002314668	20202	5771	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000104.spe	208.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	15447.32422	1.39	25	20	36	0	31	0	18	101	2025	0	885	25	423	29130	75	0	126	240	0	0	59	128	87	3130	981	0	0	0	0	17	15	15	35	0	212	0	0	18306	5483	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000105.spe	210.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	14374.57910	1.57	0	0	0	0	6	0	0	82	1542	0	754	0	359	27007	201	0	109	134	76	104	84	127	16	2331	932	0	0	0	0	65	8	67	0	11	110	10	1655297069493357	16454	5419	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000106.spe	212.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	14429.47363	1.45	5	4	15	0	17	0	20	63	1759	15	623	18	391	25820	179	0	87	166	27	0	49	77	113	2629	959	8	0	10	0	0	0	39	35	0	163	11	209047153817022	16603	5358	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000107.spe	214.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	14866.45410	1.49	25	26	43	25	28	0	0	66	2129	0	722	19	390	27638	168	8	190	227	16	10	90	95	35	2885	1011	0	0	0	0	0	0	47	0	38	181	8	0	16746	5531	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000108.spe	216.04	7.70	1	0.018310	-0.003173	0.009757	0.093737	14810.95703	1.34	0	17	11	0	12	0	21	73	2070	0	661	22	400	25094	177	0	245	228	0	238	144	200	58	2798	750	0	0	4	0	11	27	30	0	71	99	0	0	16658	5260	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000109.spe	218.04	7.71	1	0.018310	-0.003173	0.009757	0.093737	14872.05273	1.34	6	0	38	0	9	0	0	93	2276	0	810	31	431	31414	291	0	64	126	0	53	0	39	29	2607	883	4	0	11	12	22	0	52	0	149	77	0	366357337831264	15153	5545	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000110.spe	220.04	7.70	1	0.018310	-0.003173	0.009757	0.093737	15307.13184	1.35	28	21	31	11	43	5	12	90	2423	9	799	23	431	30645	254	0	183	207	44	26	116	139	107	2798	944	8	0	22	0	23	0	66	56	62	112	20	0	16374	5584	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000111.spe	222.04	7.71	1	0.018310	-0.003173	0.009757	0.093737	14944.95020	1.43	0	0	38	18	15	0	24	99	2272	0	844	26	429	31385	228	0	90	138	18	0	83	120	122	2745	1051	6	0	20	11	0	0	32	41	14	175	0	0	15902	5222	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000112.spe	224.04	7.71	1	0.018310	-0.003173	0.009757	0.093737	15100.74023	1.37	11	8	25	0	32	7	17	132	2384	0	930	51	476	32623	182	0	74	151	0	0	23	105	95	2711	921	0	0	5	0	15	34	54	91	69	189	0	556787554593650	15345	5387	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000113.spe	226.04	7.70	1	0.018310	-0.003173	0.009757	0.093737	15011.64453	1.34	18	0	33	0	31	0	13	96	2528	0	927	27	427	33282	141	0	67	205	0	27	57	222	73	2626	777	0	0	0	40	61	44	42	0	83	196	8	0	14986	5285	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000114.spe	228.04	7.71	1	0.018310	-0.003173	0.009757	0.093737	15008.34570	1.54	23	5	34	0	32	7	0	74	2504	0	937	24	405	33134	140	12	83	124	0	0	84	24	50	2356	966	0	0	0	33	26	28	22	99	52	241	0	0	15113	5500	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000115.spe	230.04	7.70	1	0.018310	-0.003173	0.009757	0.093737	15424.82617	1.45	0	0	0	0	17	0	0	63	2345	10	656	27	441	27563	251	0	183	206	0	0	30	136	23	3049	967	0	0	0	39	29	0	29	109	6	104	0	0	17043	5560	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000116.spe	232.04	7.70	1	0.018310	-0.003173	0.009757	0.093737	15939.69824	1.37	0	0	8	6	25	0	18	82	2491	0	491	7	448	21057	198	0	425	337	35	134	154	215	0	3781	762	5	0	0	0	46	14	33	0	67	87	0	376712272322113	19525	5696	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000117.spe	234.04	7.70	1	0.018310	-0.003173	0.009757	0.093737	16365.87793	1.43	0	4	13	0	34	0	17	118	2483	9	781	33	485	32255	270	0	185	184	57	107	59	181	0	3092	771	18	0	10	5	16	0	45	0	0	130	0	0	18102	5614	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000118.spe	236.04	7.69	1	0.018310	-0.003173	0.009757	0.093737	15913.79980	1.45	6	0	37	8	14	11	24	104	2446	0	883	9	427	32226	250	0	108	286	0	18	133	229	130	3020	1073	9	0	11	0	23	86	45	77	146	116	0	0	17178	5492	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000119.spe	238.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	15301.73242	1.40	11	9	28	7	10	0	0	129	2361	0	1030	30	486	33903	282	0	129	174	25	0	26	83	131	2595	973	0	0	0	0	10	27	58	129	0	99	8	0	15903	5288	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000120.spe	240.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	15285.23340	1.42	14	14	37	0	16	4	16	115	2321	0	1045	0	467	35249	312	0	48	130	0	0	79	57	125	2373	940	0	0	11	12	44	10	38	26	31	76	4	1197653219761211	15131	5312	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000121.spe	242.04	7.68	1	0.018310	-0.003173	0.009757	0.093737	15878.10547	1.41	0	0	0	14	0	0	10	81	2462	0	667	6	471	27309	315	0	240	311	0	0	166	294	100	3780	873	0	0	0	0	0	57	78	100	106	54	24	1316979137704836	17988	5672	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000122.spe	244.04	7.67	1	0.018310	-0.003173	0.009757	0.093737	14826.45605	1.48	0	0	0	9	12	0	16	108	2507	16	759	36	478	26626	348	0	229	268	0	0	49	108	49	2833	726	0	0	0	0	29	37	31	119	48	18	0	381868671145175	16040	5339	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000123.spe	246.04	7.65	1	0.018310	-0.003173	0.009757	0.093737	14854.25488	1.53	0	14	28	6	0	0	8	115	2395	0	918	39	483	31927	266	0	182	186	0	0	116	52	246	2563	923	0	0	0	0	15	0	0	76	97	174	0	757019278151222	15513	5384	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000124.spe	248.04	7.64	1	0.018310	-0.003173	0.009757	0.093737	14930.24902	1.49	8	0	45	7	24	0	5	121	2208	0	1085	28	516	33901	219	0	102	136	36	0	72	36	81	2452	815	0	0	0	0	0	0	32	94	42	122	0	0	14461	5366	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000125.spe	250.04	7.63	1	0.018310	-0.003173	0.009757	0.093737	14913.84961	1.39	15	9	39	0	29	0	32	127	2133	10	960	36	501	35223	255	0	52	121	0	20	66	28	75	2411	938	0	0	13	0	24	80	51	28	28	110	17	0	14993	5269	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000126.spe	252.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	14956.74707	1.35	6	0	38	9	19	0	8	111	2133	0	929	7	447	34960	261	0	62	144	23	40	27	102	57	2395	907	0	0	12	0	16	31	68	16	43	175	0	190210464975420	14465	5257	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000127.spe	254.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15726.51074	1.44	0	0	21	13	19	0	0	120	2117	0	965	22	449	33754	377	0	99	165	17	32	21	190	94	2874	932	0	0	0	0	29	9	63	28	91	58	0	0	16663	5697	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000128.spe	256.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16677.86133	1.48	0	0	9	13	14	6	11	68	2225	0	615	26	435	24745	157	0	292	236	0	119	120	204	84	3113	962	0	0	0	0	33	27	36	0	42	139	0	270962500502852	20484	5828	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000129.spe	258.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	15457.42188	1.51	0	7	19	0	34	0	10	62	2070	36	542	7	420	23341	146	0	180	286	0	17	181	257	18	3233	907	11	0	0	18	0	33	0	95	33	165	7	14920130358821	19001	5796	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000130.spe	260.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15050.74512	1.44	10	0	15	7	27	0	22	64	2084	0	544	8	415	23357	329	0	230	239	0	145	146	197	80	3192	870	0	0	0	0	4	24	46	0	134	70	0	285279867246707	17520	5396	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000131.spe	262.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15114.14160	1.48	17	0	31	0	17	0	0	83	2311	0	600	9	532	24893	205	0	218	294	0	62	16	214	50	3036	899	0	0	7	20	9	32	82	65	7	170	0	0	17392	5389	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000132.spe	264.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	15061.74316	1.29	6	6	34	0	29	0	0	121	2387	0	904	22	446	33353	267	0	66	194	28	0	92	171	45	2604	707	4	0	24	42	12	27	68	109	0	126	0	0	15032	5084	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000133.spe	266.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	14250.38477	1.51	21	24	34	23	31	6	21	94	2081	0	826	10	467	31250	239	0	87	122	0	39	56	140	81	2399	951	12	0	0	0	39	5	88	30	72	111	0	0	14307	5105	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000134.spe	268.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	14316.87988	1.59	0	0	17	0	4	0	12	48	1971	0	746	38	438	30796	110	0	55	146	30	0	114	93	116	2269	956	4	0	15	34	35	0	27	49	89	175	5	0	14402	5357	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000135.spe	270.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15315.13184	1.25	17	8	20	0	21	10	15	56	1952	0	674	19	416	26510	264	0	214	244	103	132	108	79	22	2992	784	0	0	0	0	44	0	39	0	66	86	0	57355476730377	17101	5611	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000136.spe	272.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15174.93848	1.45	32	22	20	18	17	0	9	57	2103	0	683	35	437	28633	134	0	101	206	57	60	112	122	111	2654	947	0	0	14	36	0	27	27	0	71	169	6	1408625038941240	16880	5501	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000137.spe	274.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15826.20605	1.30	10	11	27	10	34	0	0	52	2078	0	712	7	488	28387	325	0	143	225	4	0	56	119	44	3196	873	7	0	0	0	30	0	73	109	73	32	0	53987808291709	17953	5714	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000138.spe	276.04	7.60	1	0.018310	-0.003173	0.009757	0.093737	15758.20801	1.38	0	0	0	26	13	0	4	51	2393	0	623	10	434	24931	194	0	224	321	0	99	109	416	140	3532	969	0	0	0	0	0	49	33	19	93	112	0	1235853690548828	18611	5713	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000139.spe	278.04	7.62	1	0.018310	-0.003173	0.009757	0.093737	16028.19629	1.27	0	19	12	10	20	0	7	81	2338	0	686	23	463	26324	254	0	247	286	81	164	127	181	68	3263	825	0	0	0	0	29	0	36	0	93	134	0	667318502842473	18315	5841	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000140.spe	280.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	16072.69336	1.50	22	7	19	0	28	11	13	83	2133	0	769	14	465	27836	198	0	243	288	10	79	89	153	85	3016	822	0	0	0	0	16	0	99	0	131	142	10	283324123479452	18846	5716	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000141.spe	282.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15608.71680	1.31	17	16	31	32	46	0	39	62	2466	0	624	45	443	25559	228	0	236	307	0	0	53	265	19	3222	845	26	0	0	0	0	42	63	158	0	88	24	1303708309350042	18011	5500	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000142.spe	284.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15246.23340	1.45	0	0	31	11	37	0	22	69	2253	0	589	19	424	25483	157	0	246	325	33	10	43	201	130	3221	931	0	0	6	0	18	13	30	77	11	156	0	637613297743882	17377	5470	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000143.spe	286.04	7.61	1	0.018310	-0.003173	0.009757	0.093737	15333.42773	1.55	0	0	7	8	43	15	22	100	2332	0	669	19	459	25867	214	0	215	290	0	0	88	163	9	3404	934	9	0	22	0	0	0	22	173	0	53	20	0	17686	5260	
