C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000136.spe	272.1	7.72	1	1	0.018309	-0.003173	0.009939	0.093737	13642.01465	1.29	0	0	10	5	0	0	41	60	1127	0	456	10	10	208	16229	174	0	159	174	51	35	0	143	70	2199	0	778	0	0	0	0	0	12	36	67	58	40	0	0	115	72	0	0	18025	5043
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000137.spe	274.04	7.72	1	1	0.018309	-0.003173	0.009939	0.093737	15977.7832	1.41	14	17	28	5	30	0	6	92	1262	0	579	38	27	314	20692	91	0	131	219	50	59	74	356	54	2077	0	774	11	0	0	29	21	26	88	76	37	32	0	0	57	199	7	1.55E+14	20589	5777
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000138.spe	276.04	7.72	1	1	0.018309	-0.003173	0.009939	0.093737	15092.74316	1.29	26	23	38	12	50	0	8	42	1227	0	597	61	19	222	19688	190	0	155	175	30	0	13	259	8	2011	0	828	0	0	0	6	49	25	54	69	78	179	76	20	0	77	0	0	19507	5205
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000139.spe	278.04	7.73	1	1	0.018309	-0.003173	0.009939	0.093737	15344.5293	1.38	0	8	34	18	35	0	7	51	827	0	366	8	0	179	14970	218	0	122	130	78	27	63	223	34	1979	0	879	0	0	0	0	31	13	68	134	87	91	59	0	93	36	4	1.67E+14	21786	5808
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000140.spe	280.04	7.75	1	1	0.018309	-0.003173	0.009939	0.093737	17552.82031	1.38	23	18	43	7	37	15	23	58	1260	0	487	17	17	249	20865	260	0	149	148	0	50	95	235	93	2228	0	1005	0	0	34	42	10	37	102	71	61	24	0	0	151	67	15	0	23791	6308
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000141.spe	282.04	7.73	1	1	0.018309	-0.003173	0.009939	0.093737	16055.57422	1.53	0	5	29	8	36	0	35	88	1428	0	686	63	37	282	24618	170	0	199	174	70	100	99	299	117	1832	0	739	9	0	0	0	39	23	66	129	35	41	100	0	66	73	21	3.24E+14	20145	5325
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000142.spe	284.2	7.7	1	1	0.018309	-0.003173	0.009939	0.093737	17404.12695	1.47	0	0	39	30	34	0	54	141	2139	0	901	28	13	414	30037	245	0	169	262	43	31	163	335	78	2162	0	814	0	0	28	27	35	29	74	67	80	33	75	14	65	154	0	0	20540	5793
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000143.spe	286.1	7.71	1	1	0.018309	-0.003173	0.009939	0.093737	15230.03418	1.35	0	9	22	12	24	7	33	55	1143	0	532	21	0	237	19910	200	0	73	111	0	69	90	145	0	1989	0	797	16	0	0	29	0	78	64	38	28	32	10	21	59	59	0	4.95E+14	19928	5722
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000144.spe	288.04	7.69	1	1	0.018309	-0.003173	0.009939	0.093737	15019.94727	1.24	7	18	25	6	39	11	49	112	1486	0	688	28	16	345	24385	236	0	172	143	63	30	125	283	0	2041	16	871	6	0	0	0	0	37	112	146	45	92	78	0	0	71	7	0	18204	5027
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000145.spe	290.04	7.69	1	1	0.018309	-0.003173	0.009939	0.093737	13189.33691	1.33	8	8	16	11	28	0	42	57	881	10	414	42	17	181	14444	150	0	97	130	14	20	14	263	43	1674	0	842	0	0	0	18	16	36	67	45	16	46	0	0	132	32	0	0	17904	5161
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000146.spe	292.1	7.69	1	1	0.018309	-0.003173	0.009939	0.093737	15274.5332	1.54	11	16	53	13	50	13	57	69	1224	8	553	25	17	246	18926	276	0	160	190	11	62	41	183	8	1912	0	768	0	0	0	0	0	0	93	98	82	0	46	0	7	0	0	1.28E+14	20092	5700
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000147.spe	294.1	7.7	1	1	0.018309	-0.003173	0.009939	0.093737	14228.88574	1.33	0	0	6	12	13	0	49	38	1106	0	471	11	8	233	16308	209	0	160	187	0	23	190	215	85	1953	0	941	0	0	16	27	19	58	37	78	15	76	0	0	0	0	21	0	19365	5363
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000148.spe	296.1	7.72	1	1	0.018309	-0.003173	0.009939	0.093737	15116.93945	1.39	12	0	48	16	22	8	32	57	1445	0	673	40	14	296	23375	165	0	131	174	26	0	83	202	67	1856	0	804	0	0	0	0	0	29	61	106	71	144	111	40	30	96	7	1.58E+15	18819	5161
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000149.spe	298.1	7.74	1	1	0.018309	-0.003173	0.009939	0.093737	13609.31641	1.29	21	18	36	28	32	4	42	28	878	0	455	34	0	175	14234	152	0	128	131	34	0	172	243	64	1688	0	853	8	0	0	0	0	20	0	45	66	94	0	0	0	92	0	5.54E+14	18149	5380
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000150.spe	300.04	7.75	1	1	0.018309	-0.003173	0.009939	0.093737	15005.54688	1.35	0	9	56	21	41	0	37	54	1218	0	580	24	8	265	19583	142	0	146	157	79	0	139	280	70	1955	40	766	11	0	0	0	31	47	64	107	62	35	76	100	92	99	0	0	19697	5216
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000151.spe	302.04	7.75	1	1	0.018309	-0.003173	0.009939	0.093737	14740.96094	1.38	15	6	25	15	12	0	26	73	1150	0	641	76	0	254	20116	177	0	155	103	0	201	82	162	7	1963	37	826	0	0	0	0	0	55	108	48	88	0	0	42	228	122	19	2.15E+15	19116	5447
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000152.spe	304.04	7.78	1	1	0.018309	-0.003173	0.009939	0.093737	14589.66699	1.46	0	6	48	0	36	15	47	80	1384	0	634	26	0	287	23054	161	0	128	147	14	84	73	199	72	1851	89	782	0	0	22	0	17	33	100	67	76	0	0	11	89	105	9	3.98E+14	17781	5113
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000153.spe	306.1	7.78	1	1	0.018309	-0.003173	0.009939	0.093737	14248.18262	1.47	25	25	48	15	33	6	52	64	1367	0	616	38	14	243	20565	213	0	129	127	56	89	108	177	52	1876	0	837	5	0	11	0	0	27	61	75	44	68	58	0	10	56	0	6.04E+14	18058	4999
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000154.spe	308.04	7.78	1	1	0.018309	-0.003173	0.009939	0.093737	14708.46094	1.32	15	0	38	0	26	10	24	34	1450	0	645	37	23	273	21270	167	0	117	193	45	0	0	185	26	1949	0	757	6	0	0	0	0	10	78	83	45	88	60	0	0	98	9	0	18166	4961
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000155.spe	310.04	7.8	1	1	0.018309	-0.003173	0.009939	0.093737	15284.63281	1.54	0	11	51	27	24	10	27	105	1559	0	729	41	22	317	22131	182	0	162	238	36	0	113	205	71	2398	46	766	4	0	0	0	0	58	55	107	65	138	138	0	0	66	0	8.64E+13	18881	5165
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000156.spe	312.04	7.8	1	1	0.018309	-0.003173	0.009939	0.093737	16153.19043	1.44	26	7	45	36	37	0	11	117	1823	0	791	46	29	371	25308	285	0	127	212	0	44	128	136	132	2488	0	837	0	0	0	37	0	78	53	100	53	19	0	0	29	73	0	2.2E+14	19839	5597
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000157.spe	314.04	7.81	1	1	0.018309	-0.003173	0.009939	0.093737	15214.03418	1.49	0	0	29	18	21	5	37	108	1543	0	689	48	20	248	22427	298	0	136	145	0	0	96	173	52	2165	0	846	0	0	7	0	10	43	37	106	50	104	18	9	58	22	0	8.37E+14	18604	5426
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000158.spe	316.04	7.84	1	1	0.018309	-0.003173	0.009939	0.093737	15746.90918	1.52	0	0	33	6	31	7	24	103	1697	0	775	52	17	319	24461	281	0	183	230	39	24	31	192	39	2214	0	768	0	0	0	0	0	121	93	156	107	40	11	17	24	41	0	1.43E+14	18648	5363
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000159.spe	318.04	7.84	1	1	0.018309	-0.003173	0.009939	0.093737	15678.11426	1.29	7	9	38	9	32	0	29	54	1425	0	629	52	26	291	21768	141	4	148	216	73	82	197	228	52	2320	0	1165	0	0	0	0	27	25	23	105	20	29	0	50	49	123	0	0	19858	5210
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000160.spe	320.04	7.84	1	1	0.018309	-0.003173	0.009939	0.093737	16089.69238	1.45	0	0	36	18	21	5	21	94	1662	12	692	22	17	315	22696	150	0	169	179	22	0	31	224	41	2438	89	895	0	0	0	5	0	78	62	99	49	155	92	0	0	74	15	8.24E+14	19914	5660
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000161.spe	322.04	7.84	1	1	0.018309	-0.003173	0.009939	0.093737	15161.13965	1.34	0	6	18	15	13	0	28	92	1405	0	584	50	0	246	19063	215	0	145	214	68	0	119	228	100	2543	47	809	9	0	19	35	0	62	18	89	91	136	91	14	0	50	0	6.83E+14	19816	5543
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000162.spe	324.04	7.87	1	1	0.018309	-0.003173	0.009939	0.093737	16272.38379	1.26	11	0	47	0	23	0	28	91	1859	0	704	40	0	362	23624	210	0	338	348	7	19	39	266	15	2524	42	953	0	0	0	0	0	26	63	143	60	0	48	0	39	76	0	0	20253	5793
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000163.spe	326.04	7.9	1	1	0.018309	-0.003173	0.009939	0.093737	12855.25488	1.28	22	22	33	29	42	0	33	75	1760	0	391	0	7	217	13655	123	0	327	391	0	69	87	281	111	2651	76	831	0	0	0	12	0	24	16	56	68	31	0	25	73	63	13	1.13E+15	17531	4829
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000164.spe	328.04	7.9	1	1	0.018309	-0.003173	0.009939	0.093737	15562.61719	1.31	0	0	27	5	39	0	10	84	1988	0	578	10	13	345	19650	114	0	428	395	0	0	119	276	145	3128	43	870	0	0	10	49	0	45	10	74	63	170	111	88	0	152	0	0	19847	5637
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000165.spe	330.04	7.9	1	1	0.018309	-0.003173	0.009939	0.093737	16237.78418	1.58	0	0	35	0	42	5	15	100	1789	0	697	16	13	361	23703	194	0	241	296	23	33	106	310	98	2408	0	772	0	0	10	0	17	22	90	84	49	76	0	0	94	120	7	2.95E+14	20575	5566
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000166.spe	332.04	7.9	1	1	0.018309	-0.003173	0.009939	0.093737	16040.59668	1.28	8	5	26	14	18	0	35	39	1029	0	528	10	9	216	17818	209	0	172	213	8	176	55	290	97	2264	99	839	0	0	0	17	0	94	97	110	81	0	22	9	87	67	17	3.21E+14	21475	6100
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000167.spe	334.04	7.9	1	1	0.018309	-0.003173	0.009939	0.093737	16571.26953	1.42	0	13	5	11	39	0	47	92	1585	0	724	39	0	291	24000	174	0	179	194	0	62	135	232	45	2227	0	675	0	0	0	0	0	94	48	128	102	21	5	31	53	82	9	1.13E+15	20955	5703
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000168.spe	336.04	7.91	1	1	0.018309	-0.003173	0.009939	0.093737	16003.49512	1.55	0	0	35	15	35	0	39	89	1801	7	800	39	13	359	25873	273	0	193	276	41	50	100	258	77	2319	0	900	0	0	0	31	0	19	49	79	66	45	0	0	0	75	0	0	19286	5375
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000169.spe	338.04	7.85	1	1	0.018309	-0.003173	0.009939	0.093737	14974.8457	1.21	6	15	34	11	31	0	59	58	1362	11	500	43	25	264	18098	224	0	295	286	9	49	140	259	89	2387	65	944	7	0	0	0	7	67	34	15	86	31	29	0	52	33	7	0	19631	5482
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000170.spe	340.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	11883.00391	1.23	45	10	16	25	38	4	56	54	1046	0	224	37	7	240	11844	144	6	256	213	0	0	45	189	0	2042	31	657	0	0	28	0	8	45	51	13	8	48	22	0	10	90	14	3.83E+14	15875	4562
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000171.spe	342.04	7.86	1	1	0.018309	-0.003173	0.009939	0.093737	14289.38281	1.32	14	0	40	26	25	0	41	41	1401	0	374	0	13	200	14231	134	0	237	309	0	96	110	207	41	3109	70	847	0	0	6	41	0	0	17	31	46	17	0	0	52	23	0	2.1E+14	19893	5691
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000172.spe	344.04	7.87	1	1	0.018309	-0.003173	0.009939	0.093737	13843.20508	1.22	21	6	32	25	36	0	55	75	2309	0	480	27	15	343	16493	138	0	305	463	9	0	81	421	45	2802	0	823	0	0	13	15	22	29	70	60	32	101	0	94	63	102	0	0	17901	4805
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000173.spe	346.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	10965.74902	1.15	7	16	33	14	27	0	47	67	1556	0	470	28	0	205	10939	57	0	289	234	0	118	59	105	115	2029	0	779	0	0	5	0	0	0	71	63	49	0	26	0	57	60	5	0	14032	4256
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000174.spe	348.1	7.7	0	1	0.018309	-0.003173	0.009939	0.093737	9189.93848	1.18	6	4	24	21	26	0	18	20	902	0	207	0	21	170	8276	112	0	135	207	0	0	40	132	75	1579	10	508	5	0	9	30	9	37	5	63	36	95	55	40	0	13	0	0	11974	3499
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000175.spe	350.04	7.71	1	1	0.018309	-0.003173	0.009939	0.093737	13265.33496	1.34	0	0	37	28	8	0	7	83	2584	0	567	24	0	382	20998	249	0	425	472	0	130	39	104	215	2157	0	986	0	0	0	0	0	32	67	135	111	19	46	0	110	53	0	2.14E+15	14812	4576
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000176.spe	352.1	7.71	1	1	0.018309	-0.003173	0.009939	0.093737	11520.21973	1.06	0	13	79	6	18	0	26	180	1273	0	591	10	12	195	13451	91	0	302	245	98	50	118	103	116	1431	11	1010	0	0	0	7	79	29	52	30	93	25	0	0	60	102	4	6.44E+14	13972	4312
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000177.spe	354.1	7.71	1	1	0.018309	-0.003173	0.009939	0.093737	13954.89941	1.33	0	7	29	18	32	0	30	58	1792	0	421	29	0	326	17633	253	0	323	397	0	14	108	318	0	3100	35	681	5	0	6	13	0	22	11	72	17	61	121	0	0	22	0	0	17928	4863
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000178.spe	356.1	7.72	1	1	0.018309	-0.003173	0.009939	0.093737	16028.09277	1.33	0	6	16	8	36	5	39	84	2161	23	619	49	0	380	21947	191	0	377	488	84	0	166	334	48	3057	0	851	0	0	0	0	24	0	16	88	56	123	0	42	57	98	20	0	20022	5531
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000179.spe	358.04	7.76	1	1	0.018309	-0.003173	0.009939	0.093737	13665.71484	1.36	7	0	29	18	32	15	34	56	1570	0	530	43	22	261	16338	225	0	176	274	0	26	34	228	38	2838	23	925	0	0	5	0	0	20	74	60	0	5	0	0	0	39	0	0	18021	5161
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000180.spe	360.1	7.76	1	1	0.018309	-0.003173	0.009939	0.093737	15764.50684	1.35	8	11	53	23	25	11	30	97	2361	11	726	49	0	405	25139	299	0	367	453	32	60	123	259	42	3001	0	838	5	0	0	0	21	0	86	106	32	15	0	0	52	33	0	1.20E+15	18998	5268
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000181.spe	362.04	7.78	1	1	0.018309	-0.003173	0.009939	0.093737	14152.8877	1.34	0	0	33	24	31	7	36	48	2176	0	570	35	0	342	20937	138	0	399	348	21	0	175	229	106	2781	46	887	10	0	0	0	28	37	14	29	33	124	79	33	0	62	0	9.22E+14	17334	4937
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000182.spe	364.1	7.8	1	1	0.018309	-0.003173	0.009939	0.093737	14433.47559	1.5	0	18	19	21	24	0	42	56	1633	0	402	9	25	270	13849	144	0	330	410	64	101	184	247	62	3461	14	1035	19	0	0	0	17	8	51	67	62	33	0	0	131	71	0	0	19968	5639
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000183.spe	366.04	7.8	1	1	0.018309	-0.003173	0.009939	0.093737	15938.90137	1.45	0	12	23	8	0	0	21	84	2191	0	574	45	7	366	20011	215	0	304	451	5	73	0	315	40	3502	0	913	0	0	0	0	17	56	106	84	27	0	0	0	166	38	0	0	20379	5708
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000184.spe	368.1	7.8	1	1	0.018309	-0.003173	0.009939	0.093737	15499.32031	1.37	35	22	25	22	41	0	39	80	2089	0	556	0	10	378	20445	139	0	349	433	51	0	91	341	51	3291	84	976	0	0	0	0	17	0	60	76	64	153	56	23	21	75	20	6.75E+14	19964	5434
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000185.spe	370.24	7.8	1	1	0.018309	-0.003173	0.009939	0.093737	15565.21777	1.4	0	18	32	18	47	6	14	56	1825	0	442	21	0	256	17150	177	0	319	426	15	149	81	257	51	3460	44	991	0	0	15	0	46	54	122	63	64	0	0	37	164	76	6	0	20849	5697
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000186.spe	372.04	7.81	1	1	0.018309	-0.003173	0.009939	0.093737	16828.25391	1.27	37	33	25	18	26	0	14	78	2279	0	666	44	18	394	20748	204	0	375	491	5	0	108	247	34	3571	12	784	0	0	0	5	0	25	75	95	99	54	57	0	105	53	6	0	21555	5920
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000187.spe	374.04	7.83	1	1	0.018309	-0.003173	0.009939	0.093737	14695.66211	1.3	0	12	29	0	34	7	21	59	1334	0	391	45	19	215	14111	215	6	233	310	72	68	128	229	49	3550	9	1032	0	0	0	6	4	0	25	65	24	27	0	92	91	27	0	0	20343	5725
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000188.spe	376.04	7.82	1	1	0.018309	-0.003173	0.009939	0.093737	16494.47266	1.38	24	8	52	15	48	10	26	103	2154	0	610	0	24	392	21893	162	0	329	437	11	158	166	247	36	3631	41	957	5	0	5	0	0	42	49	135	101	0	0	0	103	125	0	0	21310	5847
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000189.spe	378.04	7.8	1	1	0.018309	-0.003173	0.009939	0.093737	15378.42578	1.38	0	24	41	12	55	0	14	61	1771	0	614	32	5	296	20969	171	0	239	332	39	0	0	283	0	2935	0	921	0	0	0	0	0	0	121	85	0	110	0	16	0	101	0	1.62E+15	19448	5596
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000190.spe	380.04	7.83	1	1	0.018309	-0.003173	0.009939	0.093737	15795.30566	1.58	0	20	23	14	23	11	49	67	1821	33	634	58	5	343	22066	193	0	266	294	0	72	137	311	94	2969	0	868	18	0	19	4	0	56	85	95	67	64	33	0	13	55	0	4.76E+14	19535	5383
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000191.spe	382.04	7.86	1	1	0.018309	-0.003173	0.009939	0.093737	14029.99609	1.45	16	14	36	29	36	9	61	64	1252	0	530	22	5	223	15594	188	0	131	228	69	153	99	221	0	2562	25	822	14	0	0	12	7	0	54	61	70	0	32	0	90	0	9	0	18430	5465
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000192.spe	384.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	16299.78027	1.35	0	0	50	20	31	12	22	98	1845	36	617	10	7	302	22548	144	0	264	340	21	0	187	232	106	3025	0	861	0	0	0	19	0	34	84	81	40	134	125	0	45	120	7	1.79E+14	20147	5770
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000193.spe	386.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	15084.14258	1.64	0	0	35	7	24	0	21	74	1911	0	673	28	12	291	21707	142	0	213	232	0	0	27	231	24	2745	0	898	8	0	4	0	0	0	68	79	39	114	113	31	0	99	9	7.04E+14	18784	5300
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000194.spe	388.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	15673.21387	1.25	0	8	49	9	25	0	13	95	1643	0	656	61	25	330	21736	189	0	230	226	0	86	80	250	36	2881	12	818	13	0	0	0	0	81	105	122	0	78	24	0	110	70	0	0	19739	5754
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000195.spe	390.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	12475.07422	1.53	0	0	27	0	17	5	25	40	845	0	328	20	38	130	10777	121	0	125	179	55	18	40	156	23	2407	24	839	5	0	10	17	20	10	16	52	21	78	5	0	0	0	5	3.72E+14	17946	5308
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000196.spe	392.04	7.89	1	1	0.018309	-0.003173	0.009939	0.093737	15946.99805	1.3	22	9	47	0	26	0	0	75	1512	4	503	22	0	282	18585	139	0	206	267	62	70	141	278	0	3297	97	1048	0	0	0	0	11	25	52	74	44	47	46	0	45	82	0	5.86E+14	21288	6071
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000197.spe	394.04	7.91	1	1	0.018309	-0.003173	0.009939	0.093737	16951.54883	1.35	0	8	61	6	33	0	24	96	2237	6	747	36	14	376	25544	279	0	299	346	20	0	144	361	79	3445	69	940	0	0	0	22	0	21	23	68	9	181	164	43	28	89	0	0	20729	5573
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000198.spe	396.04	7.91	1	1	0.018309	-0.003173	0.009939	0.093737	16572.96875	1.37	15	23	41	38	41	0	26	68	2193	0	616	18	0	357	21996	247	0	448	428	20	61	108	311	87	3288	0	904	20	0	0	0	24	45	15	91	29	39	0	48	113	61	0	0	20916	5612
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000199.spe	398.04	7.89	1	1	0.018309	-0.003173	0.009939	0.093737	17621.01367	1.65	9	8	68	23	53	8	40	72	2631	17	685	15	26	411	26779	152	0	401	441	67	103	75	366	43	3540	0	793	14	0	0	0	0	0	55	29	0	0	0	0	65	106	0	0	21444	5695
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000200.spe	400.04	7.9	1	1	0.018309	-0.003173	0.009939	0.093737	15788.30664	1.52	7	14	29	24	41	20	33	95	2539	0	519	12	37	337	20747	244	0	479	584	28	18	61	337	100	3800	0	834	12	0	6	0	12	0	44	97	30	36	0	0	117	61	28	0	19253	5637
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000201.spe	402.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	14596.56836	1.32	0	35	36	27	39	0	37	65	2022	0	393	26	6	281	15620	151	0	434	530	48	0	95	394	44	3781	9	868	0	0	0	0	0	42	73	121	16	165	90	64	0	64	5	0	18865	5292
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000202.spe	404.04	7.88	1	1	0.018309	-0.003173	0.009939	0.093737	15779.00684	1.41	6	0	7	25	43	8	46	68	2343	0	463	17	0	394	18440	194	0	510	559	0	59	145	403	163	3778	0	674	0	0	0	55	50	90	123	71	51	44	57	0	0	26	0	1.36E+14	20439	5723
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000203.spe	406.04	7.91	1	1	0.018309	-0.003173	0.009939	0.093737	15666.71289	1.33	0	0	10	12	24	0	64	83	2704	0	515	6	17	378	20367	108	0	546	581	45	0	124	306	13	3716	0	825	0	0	11	0	0	0	21	162	51	115	79	16	24	94	0	0	19637	5441
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000204.spe	408.04	7.93	1	1	0.018309	-0.003173	0.009939	0.093737	13293.13281	1.83	0	0	0	10	47	7	40	66	1592	10	351	0	7	237	12683	99	0	340	358	21	81	24	290	87	3147	5	829	0	0	12	0	0	39	86	66	78	0	33	0	67	18	0	9.72E+14	18051	4859
