depth	min	max	median	mean
2.8	329.75	467.18	382.46	384.75
2.82	332.5	470.92	385.6	387.9
2.84	335.26	474.65	388.73	391.05
2.86	338.02	478.39	391.86	394.19
2.88	340.78	482.13	394.98	397.34
2.9	343.54	485.87	398.11	400.49
2.92	346.29	489.61	401.23	403.64
2.94	349.04	493.35	404.36	406.79
2.96	351.8	497.08	407.49	409.94
2.98	354.56	500.81	410.62	413.08
3	357.31	504.55	413.75	416.23
3.02	360.07	508.29	416.9	419.38
3.04	362.82	512.03	420.03	422.53
3.06	365.58	515.77	423.17	425.68
3.08	368.33	519.51	426.3	428.82
3.1	371.09	523.25	429.43	431.97
3.12	373.84	527	432.55	435.12
3.14	376.59	530.74	435.68	438.27
3.16	379.35	534.48	438.81	441.42
3.18	382.1	538.22	441.95	444.57
3.2	384.85	541.96	445.08	447.71
3.22	387.61	545.69	448.21	450.86
3.24	390.36	549.43	451.35	454.01
3.26	393.11	553.16	454.48	457.16
3.28	395.87	556.9	457.61	460.31
3.3	398.62	560.63	460.74	463.45
3.32	401.38	564.37	463.86	466.6
3.34	404.13	568.1	467.01	469.75
3.36	406.89	571.84	470.15	472.9
3.38	409.65	575.57	473.28	476.05
3.4	412.4	579.31	476.41	479.2
3.42	415.16	583.05	479.55	482.34
3.44	417.91	586.78	482.68	485.49
3.46	420.67	590.5	485.81	488.64
3.48	423.43	594.23	488.95	491.79
3.5	426.18	597.96	492.08	494.94
3.52	428.94	601.69	495.22	498.09
3.54	431.69	605.43	498.35	501.23
3.56	434.45	609.16	501.48	504.38
3.58	437.21	612.89	504.62	507.53
3.6	439.96	616.62	507.74	510.68
3.62	442.72	620.36	510.88	513.83
3.64	445.47	624.1	514.02	516.97
3.66	448.23	627.84	517.16	520.12
3.68	450.98	631.59	520.3	523.27
3.7	453.74	635.36	523.43	526.42
3.72	456.5	639.09	526.56	529.57
3.74	459.25	642.83	529.7	532.72
3.76	462.01	646.56	532.84	535.86
3.78	464.76	650.3	535.99	539.01
3.8	467.52	654.04	539.13	542.16
3.82	470.28	657.79	542.26	545.31
3.84	473.03	661.55	545.4	548.46
3.86	475.79	665.3	548.53	551.6
3.88	478.54	669.06	551.67	554.75
3.9	481.3	672.82	554.81	557.9
3.92	484.06	676.57	557.94	561.05
3.94	486.81	680.33	561.07	564.2
3.96	489.57	684.09	564.21	567.35
3.98	492.32	687.84	567.34	570.49
4	495.08	691.59	570.48	573.64
4.02	497.83	695.33	573.61	576.79
4.04	500.59	699.08	576.73	579.94
4.06	503.35	702.82	579.87	583.09
4.08	506.1	706.56	583	586.23
4.1	508.86	710.3	586.14	589.38
4.12	511.61	714.04	589.28	592.53
4.14	514.37	717.79	592.42	595.68
4.16	517.13	721.53	595.55	598.83
4.18	519.88	725.27	598.69	601.98
4.2	522.64	729.01	601.82	605.12
4.22	525.39	732.74	604.94	608.27
4.24	528.15	736.48	608.07	611.42
4.26	530.91	740.21	611.2	614.57
4.28	533.66	743.95	614.33	617.72
4.3	536.42	747.68	617.46	620.86
4.32	539.17	751.41	620.59	624.01
4.34	541.93	755.15	623.72	627.16
4.36	544.69	758.89	626.85	630.31
4.38	547.44	762.63	629.97	633.46
4.4	550.2	766.37	633.12	636.61
4.42	552.95	770.11	636.25	639.75
4.44	555.71	773.85	639.39	642.9
4.46	558.46	777.59	642.52	646.05
4.48	561.22	781.33	645.65	649.2
4.5	563.98	785.07	648.79	652.35
4.52	566.73	788.81	651.92	655.49
4.54	569.49	792.55	655.05	658.64
4.56	572.24	796.29	658.18	661.79
4.58	575	800.03	661.32	664.94
4.6	577.76	803.77	664.45	668.09
4.62	580.51	807.51	667.58	671.24
4.64	583.27	811.25	670.72	674.38
4.66	586.03	814.99	673.86	677.53
4.68	588.79	818.73	677	680.68
4.7	591.56	822.47	680.13	683.83
4.72	594.32	826.2	683.26	686.98
4.74	597.08	829.94	686.39	690.13
4.76	599.84	833.68	689.53	693.27
4.78	602.6	837.42	692.66	696.42
4.8	605.36	841.16	695.79	699.57
4.82	608.11	844.9	698.92	702.72
4.84	610.86	848.63	702.05	705.87
4.86	613.61	852.37	705.18	709.01
4.88	616.36	856.11	708.31	712.16
4.9	619.11	859.85	711.45	715.31
4.92	621.86	863.59	714.58	718.46
4.94	624.62	867.33	717.71	721.61
4.96	627.37	871.07	720.85	724.76
4.98	630.13	874.81	723.98	727.9
5	632.89	878.55	727.11	731.05
5.02	635.71	880.21	729.42	733.37
5.04	638.48	881.8	731.54	735.69
5.06	641.33	883.4	733.82	738.01
5.08	644.07	885.15	736.11	740.33
5.1	646.76	887.05	738.42	742.65
5.12	649.38	888.79	740.78	744.97
5.14	652.05	890.53	743.1	747.29
5.16	654.69	891.94	745.34	749.61
5.18	657.29	893.32	747.71	751.93
5.2	659.87	895.01	749.99	754.25
5.22	662.5	896.73	752.36	756.57
5.24	665.11	898.44	754.75	758.89
5.26	667.8	900.02	757.17	761.21
5.28	670.63	901.86	759.49	763.53
5.3	673.42	903.56	761.82	765.85
5.32	675.93	905.17	764.18	768.17
5.34	678.77	907.03	766.56	770.49
5.36	681.47	908.73	768.92	772.81
5.38	683.84	910.4	771.37	775.13
5.4	686.27	912.19	773.66	777.45
5.42	689.1	913.76	775.95	779.77
5.44	691.55	915.36	778.18	782.09
5.46	694.79	917.1	780.53	784.41
5.48	697.52	918.83	782.98	786.73
5.5	699.95	920.4	785.34	789.05
5.52	702.43	921.83	787.67	791.37
5.54	705.14	923.32	790.04	793.69
5.56	707.75	925.15	792.42	796.01
5.58	710.41	927.03	794.74	798.33
5.6	713.2	928.72	797.06	800.65
5.62	715.8	930.5	799.42	802.97
5.64	718.38	932.28	801.78	805.29
5.66	721.03	934.07	804.09	807.61
5.68	723.63	935.98	806.49	809.93
5.7	725.92	937.89	808.85	812.25
5.72	728.24	939.49	811.2	814.57
5.74	730.93	941.16	813.5	816.89
5.76	733.3	942.54	815.87	819.21
5.78	736	944.42	818.15	821.53
5.8	738.59	946.39	820.54	823.85
5.82	740.91	948.12	822.92	826.17
5.84	743.07	949.82	825.33	828.49
5.86	745.11	951.43	827.65	830.81
5.88	747.26	953.12	830.05	833.13
5.9	749.48	954.98	832.36	835.45
5.92	751.95	956.82	834.68	837.77
5.94	754.5	958.66	837.05	840.09
5.96	756.93	960.5	839.48	842.41
5.98	759.35	962.31	841.81	844.73
6	761.62	964.12	844.17	847.05
6.02	763.83	965.86	846.45	849.36
6.04	766.04	967.52	848.86	851.68
6.06	768.68	969.15	851.06	854
6.08	771.39	971	853.44	856.32
6.1	773.71	972.69	855.73	858.64
6.12	776.04	974.49	858.13	860.96
6.14	778.45	976.34	860.44	863.28
6.16	780.87	978.34	862.8	865.6
6.18	783.26	980.2	865.16	867.92
6.2	785.53	981.95	867.52	870.24
6.22	787.84	983.65	869.9	872.56
6.24	790.17	985.47	872.27	874.88
6.26	792.34	987.31	874.52	877.2
6.28	794.39	989.13	876.87	879.52
6.3	796.52	990.94	879.16	881.84
6.32	798.65	992.66	881.51	884.16
6.34	800.62	994.26	883.91	886.48
6.36	802.93	995.92	886.26	888.8
6.38	805.2	997.67	888.59	891.12
6.4	807.44	999.57	890.96	893.44
6.42	809.68	1001.43	893.36	895.76
6.44	811.56	1003.22	895.71	898.08
6.46	813.63	1005.01	898.16	900.4
6.48	815.66	1006.83	900.57	902.72
6.5	817.97	1008.6	902.91	905.04
6.52	820.29	1010.48	905.3	907.36
6.54	822.78	1012.26	907.71	909.68
6.56	825.27	1014.01	910.1	912
6.58	827.19	1015.93	912.52	914.32
6.6	829.36	1017.91	914.88	916.64
6.62	831.83	1019.74	917.23	918.96
6.64	833.9	1021.51	919.63	921.28
6.66	836.22	1023.3	922.05	923.6
6.68	838.48	1025.31	924.38	925.92
6.7	840.56	1027.15	926.87	928.24
6.72	842.73	1028.97	929.22	930.56
6.74	844.88	1030.71	931.58	932.88
6.76	846.48	1032.48	934.02	935.2
6.78	848.11	1034.31	936.37	937.52
6.8	850.2	1036.44	938.77	939.84
6.82	852.35	1038.27	941.11	942.16
6.84	854.31	1040.21	943.51	944.48
6.86	855.88	1042.04	945.87	946.8
6.88	858.39	1044.28	948.29	949.12
6.9	860.81	1046.3	950.6	951.44
6.92	862.93	1048.06	952.93	953.76
6.94	865.34	1050	955.33	956.08
6.96	867.49	1051.99	957.67	958.4
6.98	869.74	1053.85	960.12	960.72
7	871.97	1055.67	962.56	963.04
7.02	874.13	1057.64	964.93	965.36
7.04	876.42	1059.43	967.29	967.68
7.06	878.47	1061.3	969.74	970
7.08	881.02	1063.29	972.1	972.32
7.1	883.16	1065.42	974.51	974.64
7.12	885.32	1067.37	976.91	976.96
7.14	887.71	1069.46	979.33	979.28
7.16	889.98	1071.58	981.69	981.6
7.18	892.34	1073.49	984.07	983.92
7.2	894.58	1076.16	986.41	986.24
7.22	896.63	1078.22	988.76	988.56
7.24	899.35	1080.17	991.09	990.88
7.26	901.68	1082.28	993.45	993.2
7.28	904.43	1084.7	995.85	995.52
7.3	907.17	1086.73	998.28	997.84
7.32	909.44	1088.57	1000.67	1000.16
7.34	912.06	1090.53	1003.07	1002.48
7.36	914.5	1092.53	1005.39	1004.8
7.38	916.87	1094.54	1007.74	1007.12
7.4	919.39	1096.66	1010.13	1009.44
7.42	921.91	1098.69	1012.51	1011.76
7.44	924.27	1101.09	1014.91	1014.08
7.46	926.55	1103.12	1017.36	1016.4
7.48	928.64	1105.56	1019.79	1018.72
7.5	930.89	1108.16	1022.18	1021.04
7.52	933.5	1110.38	1024.59	1023.36
7.54	935.63	1112.74	1026.94	1025.68
7.56	937.78	1115.03	1029.36	1027.99
7.58	939.97	1117.09	1031.75	1030.31
7.6	942.17	1119.29	1034.17	1032.63
7.62	944.24	1121.32	1036.52	1034.95
7.64	946.45	1123.32	1038.93	1037.27
7.66	948.71	1125.62	1041.25	1039.59
7.68	950.86	1127.7	1043.56	1041.91
7.7	952.95	1130.14	1045.93	1044.23
7.72	955.31	1131.96	1048.28	1046.55
7.74	957.64	1134.02	1050.69	1048.87
7.76	959.96	1136.5	1053.06	1051.19
7.78	962.23	1138.97	1055.45	1053.51
7.8	964.75	1141.77	1057.83	1055.83
7.82	967.27	1144.01	1060.2	1058.15
7.84	969.41	1146.63	1062.57	1060.47
7.86	971.53	1149.11	1064.94	1062.79
7.88	973.6	1151.5	1067.29	1065.11
7.9	975.64	1153.81	1069.7	1067.43
7.92	977.79	1156.29	1072.16	1069.75
7.94	980.03	1158.57	1074.54	1072.07
7.96	982.31	1160.84	1076.88	1074.39
7.98	984.5	1163.15	1079.3	1076.71
8	986.8	1165.3	1081.65	1079.03
8.02	989.04	1167.51	1084.04	1081.35
8.04	990.76	1169.58	1086.48	1083.67
8.06	992.64	1172.28	1088.86	1085.99
8.08	994.74	1174.71	1091.19	1088.31
8.1	996.86	1177.14	1093.54	1090.63
8.12	998.71	1179.28	1095.89	1092.95
8.14	1000.68	1181.34	1098.28	1095.27
8.16	1003.12	1183.32	1100.62	1097.59
8.18	1005.25	1185.46	1103.03	1099.91
8.2	1007.06	1187.71	1105.47	1102.23
8.22	1009.31	1189.89	1107.93	1104.55
8.24	1011.49	1192.37	1110.34	1106.87
8.26	1013.7	1194.74	1112.72	1109.19
8.28	1015.9	1197.27	1115.1	1111.51
8.3	1017.77	1200	1117.48	1113.83
8.32	1020.3	1202.51	1119.84	1116.15
8.34	1022.5	1205.2	1122.21	1118.47
8.36	1024.55	1207.76	1124.6	1120.79
8.38	1026.56	1210.34	1126.93	1123.11
8.4	1028.41	1212.7	1129.24	1125.43
8.42	1030.21	1215.22	1131.64	1127.75
8.44	1032.06	1217.69	1134.04	1130.07
8.46	1034.42	1220.44	1136.37	1132.39
8.48	1037	1223.18	1138.82	1134.71
8.5	1038.87	1225.75	1141.1	1137.03
8.52	1040.53	1227.96	1143.5	1139.35
8.54	1042.15	1230.59	1145.86	1141.67
8.56	1043.82	1233.19	1148.13	1143.99
8.58	1045.59	1236.23	1150.48	1146.31
8.6	1047.22	1239.04	1152.82	1148.63
8.62	1049.09	1241.49	1155.21	1150.95
8.64	1051.17	1244.21	1157.56	1153.27
8.66	1053.38	1246.97	1159.93	1155.59
8.68	1055.35	1249.59	1162.34	1157.91
8.7	1056.85	1251.96	1164.69	1160.23
8.72	1058.25	1254.22	1167.02	1162.55
8.74	1059.9	1256.86	1169.36	1164.87
8.76	1061.76	1259.59	1171.71	1167.19
8.78	1063.64	1262.24	1174.16	1169.51
8.8	1065.65	1265.02	1176.55	1171.83
8.82	1067.56	1267.63	1178.95	1174.15
8.84	1069.51	1270.58	1181.22	1176.47
8.86	1071.49	1273.38	1183.59	1178.79
8.88	1073.44	1276.09	1185.96	1181.11
8.9	1075.09	1278.59	1188.43	1183.43
8.92	1076.99	1281.03	1190.81	1185.75
8.94	1078.84	1283.51	1193.18	1188.07
8.96	1080.35	1286.4	1195.55	1190.39
8.98	1082.24	1288.78	1197.97	1192.71
9	1083.98	1291.58	1200.35	1195.03
9.02	1085.67	1294.26	1202.68	1197.35
9.04	1087.4	1296.98	1205.04	1199.67
9.06	1089.04	1299.93	1207.41	1201.99
9.08	1090.74	1302.58	1209.77	1204.3
9.1	1092.44	1305.23	1212.1	1206.62
9.12	1094.11	1307.87	1214.52	1208.94
9.14	1095.97	1310.53	1216.8	1211.26
9.16	1097.91	1313.2	1219.23	1213.58
9.18	1099.86	1315.87	1221.65	1215.9
9.2	1101.69	1318.58	1223.95	1218.22
9.22	1103.58	1321.36	1226.3	1220.54
9.24	1105.63	1324.18	1228.77	1222.86
9.26	1107.69	1326.99	1231.09	1225.18
9.28	1109.95	1329.91	1233.44	1227.5
9.3	1112.49	1332.64	1235.74	1229.82
9.32	1114.78	1335.31	1238.09	1232.14
9.34	1116.84	1338.06	1240.48	1234.46
9.36	1118.87	1340.91	1242.74	1236.78
9.38	1120.71	1343.8	1245.11	1239.1
9.4	1122.35	1346.62	1247.46	1241.42
9.42	1124.3	1349.41	1249.81	1243.74
9.44	1126.25	1352.3	1252.22	1246.06
9.46	1128.2	1355.23	1254.51	1248.38
9.48	1129.99	1358.21	1256.91	1250.7
9.5	1131.82	1361.27	1259.26	1253.02
9.52	1133.51	1364.09	1261.65	1255.34
9.54	1135.17	1366.5	1263.94	1257.66
9.56	1136.82	1369.13	1266.27	1259.98
9.58	1138.48	1371.91	1268.5	1262.3
9.6	1140.14	1374.54	1270.9	1264.62
9.62	1141.98	1377.08	1273.35	1266.94
9.64	1143.73	1380.1	1275.69	1269.26
9.66	1145.39	1383.19	1278.1	1271.58
9.68	1146.88	1385.98	1280.41	1273.9
9.7	1148.53	1388.61	1282.76	1276.22
9.72	1150.47	1391.29	1285.13	1278.54
9.74	1152.12	1394.15	1287.49	1280.86
9.76	1154.07	1397.15	1289.88	1283.18
9.78	1155.99	1400.05	1292.15	1285.5
9.8	1157.59	1403.16	1294.49	1287.82
9.82	1159.17	1405.93	1296.8	1290.14
9.84	1160.78	1408.79	1299.16	1292.46
9.86	1162.65	1411.58	1301.55	1294.78
9.88	1164.52	1414.34	1303.87	1297.1
9.9	1166.44	1417.11	1306.28	1299.42
9.92	1168.31	1419.71	1308.6	1301.74
9.94	1170.08	1422.45	1310.94	1304.06
9.96	1171.64	1425.2	1313.24	1306.38
9.98	1173.32	1427.95	1315.58	1308.7
10	1175.11	1430.78	1317.92	1311.02
10.02	1181.41	1435.7	1323.48	1316.61
10.04	1187.66	1440.78	1329.08	1322.19
10.06	1193.96	1445.8	1334.68	1327.78
10.08	1200.2	1450.61	1340.17	1333.37
10.1	1206.56	1455.31	1345.65	1338.95
10.12	1212.84	1460.02	1351.32	1344.54
10.14	1219.02	1464.83	1356.96	1350.13
10.16	1225.38	1469.39	1362.49	1355.71
10.18	1232.01	1473.82	1368.05	1361.3
10.2	1238.57	1478.28	1373.62	1366.89
10.22	1244.81	1482.84	1379.16	1372.47
10.24	1250.78	1487.92	1384.62	1378.06
10.26	1257.16	1492.88	1390.08	1383.65
10.28	1263.12	1497.61	1395.59	1389.23
10.3	1269.52	1502.74	1401.11	1394.82
10.32	1275.54	1507.97	1406.6	1400.41
10.34	1281.46	1512.74	1412.2	1405.99
10.36	1287.54	1517.67	1417.78	1411.58
10.38	1293.34	1522.69	1423.36	1417.17
10.4	1299.12	1527.25	1428.93	1422.75
10.42	1304.83	1532.23	1434.42	1428.34
10.44	1310.7	1537.3	1439.92	1433.93
10.46	1316.46	1542.13	1445.45	1439.51
10.48	1321.93	1546.4	1451.08	1445.1
10.5	1327.63	1551.36	1456.71	1450.69
10.52	1333.35	1555.85	1462.28	1456.27
10.54	1339.09	1561.15	1467.81	1461.86
10.56	1344.8	1566.73	1473.29	1467.45
10.58	1350.5	1572.17	1478.79	1473.04
10.6	1356.21	1577.51	1484.37	1478.62
10.62	1362.42	1582.49	1489.98	1484.21
10.64	1368.22	1587.23	1495.45	1489.8
10.66	1373.53	1592.18	1500.99	1495.38
10.68	1379.43	1597.48	1506.46	1500.97
10.7	1385.5	1603.21	1512	1506.56
10.72	1391.84	1608.4	1517.53	1512.14
10.74	1397.41	1613.23	1523.1	1517.73
10.76	1403.02	1618.6	1528.59	1523.32
10.78	1408.62	1624.27	1534.1	1528.9
10.8	1414.78	1629.49	1539.69	1534.49
10.82	1421.14	1635.31	1545.35	1540.08
10.84	1426.95	1640.74	1550.87	1545.66
10.86	1432.19	1645.74	1556.45	1551.25
10.88	1437.43	1650.97	1561.98	1556.84
10.9	1443.06	1656.45	1567.66	1562.42
10.92	1448.53	1661.92	1573.34	1568.01
10.94	1453.99	1667.51	1578.89	1573.6
10.96	1459.56	1673.26	1584.33	1579.18
10.98	1465.07	1678.38	1589.86	1584.77
11	1471.12	1683.34	1595.53	1590.36
11.02	1476.55	1688.91	1600.97	1595.94
11.04	1481.89	1694.57	1606.56	1601.53
11.06	1487.87	1700.18	1612.12	1607.12
11.08	1493.4	1705.67	1617.7	1612.7
11.1	1498.51	1711.48	1623.18	1618.29
11.12	1503.72	1716.89	1628.57	1623.88
11.14	1509.75	1722.58	1634.01	1629.46
11.16	1515.51	1728.33	1639.36	1635.05
11.18	1521.56	1733.93	1644.88	1640.64
11.2	1526.58	1739.32	1650.6	1646.23
11.22	1531.9	1745.21	1656.04	1651.81
11.24	1537.29	1751.47	1661.5	1657.4
11.26	1542.46	1757.55	1666.96	1662.99
11.28	1547.56	1763.45	1672.47	1668.57
11.3	1552.92	1768.92	1677.89	1674.16
11.32	1559.07	1774.54	1683.43	1679.75
11.34	1565.22	1779.99	1688.92	1685.33
11.36	1570.83	1785.72	1694.45	1690.92
11.38	1576.38	1791.56	1699.92	1696.51
11.4	1582.23	1797.59	1705.51	1702.09
11.42	1587.34	1802.83	1711	1707.68
11.44	1592.08	1808.71	1716.5	1713.27
11.46	1597.51	1814.63	1722.12	1718.85
11.48	1602.78	1820.32	1727.68	1724.44
11.5	1608.06	1826.15	1733.17	1730.03
11.52	1613.61	1831.87	1738.78	1735.61
11.54	1619.12	1837.94	1744.3	1741.2
11.56	1624.09	1843.77	1749.88	1746.79
11.58	1628.85	1849.26	1755.34	1752.37
11.6	1634.04	1854.48	1760.84	1757.96
11.62	1639.55	1860.19	1766.36	1763.55
11.64	1644.92	1865.96	1771.84	1769.13
11.66	1651.01	1871.44	1777.52	1774.72
11.68	1657.25	1877.14	1783.04	1780.31
11.7	1662.9	1883.13	1788.54	1785.89
11.72	1668.36	1889.17	1794.1	1791.48
11.74	1673.87	1894.61	1799.4	1797.07
11.76	1679.51	1900.27	1804.96	1802.65
11.78	1684.59	1905.74	1810.41	1808.24
11.8	1690.32	1911.23	1816	1813.83
11.82	1695.98	1917.23	1821.61	1819.41
11.84	1701.56	1923.33	1827.15	1825
11.86	1707.31	1929.06	1832.62	1830.59
11.88	1712.53	1935.16	1838.12	1836.18
11.9	1717.94	1941.22	1843.92	1841.76
11.92	1723.28	1946.64	1849.52	1847.35
11.94	1728.25	1952.66	1855.12	1852.94
11.96	1733.23	1958.75	1860.91	1858.52
11.98	1739.01	1964.68	1866.51	1864.11
12	1744.7	1970.52	1872.1	1869.7
12.02	1750.83	1976.41	1877.83	1875.28
12.04	1756.11	1982.18	1883.59	1880.87
12.06	1762	1988.01	1889.1	1886.46
12.08	1767.22	1993.9	1894.66	1892.04
12.1	1772.79	1999.58	1900.39	1897.63
12.12	1778.82	2005.39	1906.03	1903.22
12.14	1785.16	2011.24	1911.63	1908.8
12.16	1790.78	2017.12	1917.29	1914.39
12.18	1796.05	2022.78	1922.78	1919.98
12.2	1800.84	2028.77	1928.4	1925.56
12.22	1805.71	2034.71	1933.83	1931.15
12.24	1811.09	2040.83	1939.45	1936.74
12.26	1816.28	2046.73	1944.96	1942.32
12.28	1821.7	2052.67	1950.42	1947.91
12.3	1826.82	2058.66	1956.03	1953.5
12.32	1832.1	2064.66	1961.52	1959.08
12.34	1837.51	2070.56	1967.2	1964.67
12.36	1842.89	2076.51	1972.89	1970.26
12.38	1848.15	2082.2	1978.37	1975.84
12.4	1853.25	2087.94	1984.11	1981.43
12.42	1858.35	2094.15	1989.56	1987.02
12.44	1863.24	2099.98	1995.39	1992.6
12.46	1868.22	2105.88	2000.99	1998.19
12.48	1873.53	2111.82	2006.52	2003.78
12.5	1878.52	2117.84	2012.11	2009.37
12.52	1883.97	2123.71	2017.66	2014.95
12.54	1889.41	2129.87	2023.24	2020.54
12.56	1894.66	2136.1	2028.75	2026.13
12.58	1899.79	2142.28	2034.27	2031.71
12.6	1904.92	2148.56	2039.75	2037.3
12.62	1910.37	2154.67	2045.46	2042.89
12.64	1915.71	2160.87	2050.96	2048.47
12.66	1921.09	2167.05	2056.56	2054.06
12.68	1926.09	2173.28	2062.15	2059.65
12.7	1931.14	2179.31	2067.67	2065.23
12.72	1936.05	2185.45	2073.21	2070.82
12.74	1940.86	2191.37	2078.78	2076.41
12.76	1945.52	2197.5	2084.31	2081.99
12.78	1950.28	2203.34	2089.86	2087.58
12.8	1955.34	2209.39	2095.44	2093.17
12.82	1960.46	2215.48	2101.09	2098.75
12.84	1965.6	2221.56	2106.69	2104.34
