C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000073.spe	146.04	7.86	1	0.018310	-0.003173	0.009822	0.093737	11673.91309	1.19	19	11	21	15	10	4	67	0	234	0	28	0	30	1745	72	17	156	245	0	172	37	232	30	4126	884	0	0	8	0	10	9	18	0	0	0	0	160331445557523	18810	5093	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000074.spe	148.04	7.88	1	0.018310	-0.003173	0.009822	0.093737	11522.01953	1.51	9	5	7	14	23	13	72	9	166	6	0	22	19	1363	15	13	112	192	10	67	71	298	0	4199	979	7	8	17	0	0	0	38	0	13	0	22	0	18960	5061	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000075.spe	150.04	7.87	1	0.018310	-0.003173	0.009822	0.093737	11682.81445	1.10	0	0	5	0	10	0	42	0	118	0	6	13	23	1214	26	9	120	167	0	74	97	238	59	4277	942	0	0	0	0	20	19	16	0	38	0	24	0	19288	5170	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000076.spe	152.04	7.83	1	0.018310	-0.003173	0.009822	0.093737	11117.74121	1.15	0	0	0	0	19	0	55	0	146	0	14	0	34	1204	57	15	80	204	16	16	49	236	23	4093	885	0	0	0	13	0	0	28	12	0	0	0	264907931844852	18228	4914	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000077.spe	154.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	12471.77441	1.21	0	27	9	0	29	0	66	18	681	0	103	0	159	4554	97	23	222	419	0	74	80	292	15	4630	834	0	0	0	16	8	0	18	0	41	13	13	0	19188	5026	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000078.spe	156.04	7.76	1	0.018310	-0.003173	0.009822	0.093737	13699.91211	1.28	0	0	16	8	20	18	65	21	1036	0	139	0	189	7045	92	0	310	500	6	0	100	312	27	5006	834	6	0	0	0	11	12	63	39	27	24	0	1144474834779668	20228	5423	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000079.spe	158.04	7.73	1	0.018310	-0.003173	0.009822	0.093737	13969.19824	1.23	7	6	5	7	25	0	66	34	1379	0	156	20	286	7592	42	10	414	647	25	0	126	372	52	4585	923	0	0	0	0	15	12	68	31	105	53	7	704203196502338	20459	5443	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000080.spe	160.04	7.73	1	0.018310	-0.003173	0.009822	0.093737	13385.12598	1.23	0	0	0	6	30	0	71	14	630	0	86	5	104	4645	47	0	262	384	0	115	53	275	10	4749	906	0	0	6	0	41	0	10	0	34	19	13	0	20606	5508	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000081.spe	162.04	7.73	1	0.018310	-0.003173	0.009822	0.093737	13418.92578	1.88	0	0	0	0	16	0	63	8	637	23	78	32	132	3904	78	0	220	361	31	14	28	289	27	4795	892	7	7	0	5	5	0	36	12	14	8	0	0	20857	5562	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000082.spe	164.04	7.68	1	0.018310	-0.003173	0.009822	0.093737	12013.59473	1.22	0	0	10	0	20	0	80	16	352	8	41	7	85	2824	52	0	173	372	20	0	115	271	83	4423	882	0	7	0	0	6	5	24	0	0	23	10	0	19134	5146	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000083.spe	166.04	7.68	1	0.018310	-0.003173	0.009822	0.093737	12178.78809	1.26	0	0	5	13	13	0	66	0	234	0	27	0	73	2330	51	0	131	276	16	0	20	284	0	4901	785	0	0	0	0	9	0	14	114	0	0	0	0	19451	5319	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000084.spe	168.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	10885.55371	1.28	0	0	0	0	19	0	47	0	84	0	0	14	26	806	46	0	70	136	0	129	83	270	69	4166	842	0	6	0	0	0	7	12	0	35	0	0	415240232641559	17665	4856	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000085.spe	170.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	12532.16895	1.22	0	11	0	0	17	0	73	0	182	0	12	0	72	1773	48	4	151	254	12	46	0	299	16	5064	925	0	0	0	0	38	11	30	6	0	4	0	0	20253	5357	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000086.spe	172.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	11394.12793	1.26	0	0	15	0	18	8	51	0	70	0	9	11	31	693	65	0	91	196	0	0	85	337	91	4971	906	0	0	0	10	0	55	42	40	58	0	14	0	18184	5014	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000087.spe	174.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	11171.03809	1.26	15	15	13	13	16	6	89	4	191	0	19	0	47	1251	6	0	95	190	41	0	34	223	96	4163	971	0	0	0	0	4	0	49	78	0	0	6	928235491939802	18330	5070	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000088.spe	176.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	13340.03125	1.19	0	0	7	9	21	0	65	0	127	0	21	7	31	1375	27	15	153	223	9	0	41	228	44	4451	989	0	0	4	0	26	0	19	19	0	14	0	186388988034013	21907	5636	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000089.spe	178.04	7.75	1	0.018310	-0.003173	0.009822	0.093737	12449.87500	1.26	0	5	0	0	26	0	81	0	186	0	14	0	92	2453	38	0	94	262	15	79	9	364	115	4779	819	0	0	7	9	0	0	30	0	10	0	0	0	20205	5238	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000090.spe	180.04	7.74	1	0.018310	-0.003173	0.009822	0.093737	12152.58789	1.44	19	4	0	0	13	0	91	0	233	0	29	0	84	2390	68	9	116	229	8	0	55	253	62	4245	917	0	0	0	10	12	0	0	78	0	0	9	0	19800	5297	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000091.spe	182.04	7.75	1	0.018310	-0.003173	0.009822	0.093737	12467.97461	1.23	0	0	0	6	18	0	60	9	502	0	17	0	120	4181	28	16	204	302	0	100	118	410	0	4451	871	0	0	7	7	36	17	0	0	0	37	0	0	19675	5226	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000092.spe	184.04	7.74	1	0.018310	-0.003173	0.009822	0.093737	13661.69629	1.31	0	0	7	9	21	0	69	30	1248	0	125	11	292	10089	71	6	333	387	0	0	98	449	89	4870	938	0	0	8	23	0	0	41	66	0	36	6	0	19355	5338	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000093.spe	186.04	7.71	1	0.018310	-0.003173	0.009822	0.093737	14481.67383	1.50	0	0	0	15	26	0	47	49	1742	0	179	12	357	14061	192	0	465	501	34	23	91	353	0	4644	968	0	0	6	0	20	0	59	45	0	0	0	0	19443	5359	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000094.spe	188.04	7.70	1	0.018310	-0.003173	0.009822	0.093737	14525.97070	1.31	4	17	0	0	30	0	65	36	1145	0	84	0	237	7766	156	0	442	489	25	0	88	330	0	4890	922	0	0	0	0	46	0	53	96	0	0	16	65859076462574	21361	5500	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000095.spe	190.04	7.69	1	0.018310	-0.003173	0.009822	0.093737	15947.70020	1.23	12	0	21	29	38	0	66	54	1741	4	153	15	271	12048	111	0	438	590	0	0	74	433	42	5304	976	6	0	0	67	0	61	20	60	0	43	8	0	22549	5790	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000096.spe	192.04	7.70	1	0.018310	-0.003173	0.009822	0.093737	13670.01270	1.23	21	0	0	0	27	13	80	27	1204	8	103	27	208	7600	53	0	323	504	0	64	97	252	115	4458	789	0	0	10	10	0	19	0	0	0	50	5	265851507080149	20200	5238	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000097.spe	194.04	7.67	1	0.018310	-0.003173	0.009822	0.093737	14721.85938	1.22	0	0	0	8	41	0	63	31	1339	0	198	0	288	9587	149	0	493	623	0	15	85	348	0	4506	959	7	0	0	0	41	14	30	0	0	41	0	0	21242	5505	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000098.spe	196.04	7.65	1	0.018310	-0.003173	0.009822	0.093737	11980.39941	1.21	10	0	0	24	14	0	71	0	200	0	24	5	46	1704	11	0	124	227	0	95	73	346	36	4171	837	0	0	0	4	0	36	40	0	0	12	8	697198407723357	19241	5038	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000099.spe	198.04	7.69	1	0.018310	-0.003173	0.009822	0.093737	10156.49023	1.06	20	24	15	0	9	5	64	0	22	0	0	7	9	353	26	0	48	141	0	41	13	187	37	3611	895	0	0	0	0	0	20	11	0	0	0	0	879821756319072	16900	4458	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000100.spe	200.04	7.71	1	0.018310	-0.003173	0.009822	0.093737	10746.86035	1.30	0	0	0	0	19	5	67	6	19	0	0	0	0	317	14	7	66	177	7	0	50	315	66	4004	814	0	0	0	0	23	29	22	40	0	0	20	0	17672	4684	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000101.spe	202.04	7.72	1	0.018310	-0.003173	0.009822	0.093737	10046.19629	1.13	0	0	8	24	23	0	67	0	37	0	0	0	21	449	33	8	80	158	0	5	0	190	0	3994	744	0	6	0	0	0	36	71	0	11	0	0	0	16445	4610	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000102.spe	204.04	7.74	1	0.018310	-0.003173	0.009822	0.093737	9958.70020	1.15	8	10	21	22	21	15	49	0	40	11	5	4	21	554	22	0	55	142	0	5	66	192	33	3915	760	0	0	0	25	0	0	10	40	0	7	0	0	16032	4531	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000103.spe	206.04	7.77	1	0.018310	-0.003173	0.009822	0.093737	11303.53320	1.25	7	10	12	21	14	6	79	17	488	6	64	0	97	4281	79	0	171	299	49	0	98	222	65	3644	821	0	0	0	22	0	0	16	48	0	13	0	280925152256092	16982	4727	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000104.spe	208.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	12633.16406	1.21	16	0	11	36	28	0	65	5	1091	0	168	16	225	7950	127	0	296	371	0	0	37	193	0	3729	842	9	0	0	0	30	14	14	24	0	12	13	397268353769576	17918	4889	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000105.spe	210.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	13405.12793	1.28	0	0	11	0	35	0	59	35	1233	5	202	18	260	10738	36	0	393	415	12	0	32	263	38	3725	788	0	0	5	0	0	5	18	78	0	97	0	247426870261973	19108	5074	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000106.spe	212.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	14400.07813	1.32	0	12	15	13	44	5	55	64	1755	17	303	7	277	14977	164	0	401	522	0	58	95	299	47	4226	801	0	0	5	29	0	12	62	0	90	0	11	94793640099020	19079	5303	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000107.spe	214.04	7.78	1	0.018310	-0.003173	0.009822	0.093737	15324.23047	1.31	0	5	5	7	56	8	51	40	1881	27	298	30	282	16029	198	12	485	523	4	5	114	290	137	4916	830	0	0	0	0	39	0	52	71	42	31	11	1028139078146966	20596	5351	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000108.spe	216.04	7.80	1	0.018310	-0.003173	0.009822	0.093737	14780.95898	1.19	0	5	19	0	25	0	74	22	1373	0	159	0	212	9377	148	0	412	489	24	10	141	355	67	4864	994	6	0	0	0	9	0	33	19	39	14	7	194532979947568	21673	5964	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000109.spe	218.04	7.81	1	0.018310	-0.003173	0.009822	0.093737	13711.21191	1.34	0	0	0	0	0	0	69	0	563	0	92	24	110	5484	43	0	233	320	0	177	103	320	91	4536	944	0	0	0	0	27	46	24	0	131	16	13	0	21133	5669	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000110.spe	220.04	7.75	1	0.018310	-0.003173	0.009822	0.093737	12715.95996	1.24	0	4	18	24	34	8	61	0	348	5	39	16	65	2704	60	0	164	224	31	0	110	330	0	4560	862	6	0	9	0	26	0	0	30	0	0	0	320304705862504	20042	5240	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000111.spe	222.04	7.67	1	0.018310	-0.003173	0.009822	0.093737	12507.77148	1.24	35	18	16	22	26	0	83	10	693	0	42	0	116	3746	48	0	198	325	0	80	137	279	13	5064	921	0	0	0	16	0	19	0	0	8	0	0	529791710877056	19489	5168	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000112.spe	224.04	7.69	1	0.018310	-0.003173	0.009822	0.093737	13857.00293	1.36	0	0	0	15	35	6	80	14	777	7	55	0	156	4235	37	0	303	417	0	9	130	445	0	5699	894	0	0	0	17	17	44	31	5	17	0	0	0	21286	5565	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000113.spe	226.04	7.70	1	0.018310	-0.003173	0.009822	0.093737	14767.25879	1.39	0	0	0	15	32	10	68	24	969	0	95	11	174	5898	104	0	344	466	73	108	106	429	54	5112	820	6	12	0	0	23	0	0	14	96	0	5	504246777264480	22600	5967	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000114.spe	228.04	7.68	1	0.018310	-0.003173	0.009822	0.093737	13237.03418	1.22	0	0	0	0	8	0	54	14	470	10	41	0	87	2756	80	0	201	329	0	0	94	455	0	4863	867	0	0	0	0	0	29	12	57	0	0	0	387862119653989	21042	5411	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000115.spe	230.04	7.64	1	0.018310	-0.003173	0.009822	0.093737	13962.99805	1.31	0	10	0	10	33	0	52	6	921	0	74	16	157	5653	74	0	307	395	13	41	105	464	0	5229	812	7	0	0	0	10	0	70	55	79	0	12	0	21474	5675	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000116.spe	232.04	7.66	1	0.018310	-0.003173	0.009822	0.093737	13596.71777	1.26	7	22	5	33	19	11	65	31	915	7	148	0	189	7326	72	0	375	439	35	20	32	406	18	4636	779	7	0	0	0	19	0	88	37	78	7	13	0	20468	5190	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000117.spe	234.04	7.66	1	0.018310	-0.003173	0.009822	0.093737	13770.00684	1.33	0	0	14	8	16	6	73	20	1282	0	181	0	173	9352	32	0	381	457	4	19	65	417	98	4145	903	0	0	0	0	21	34	72	83	57	65	0	73730517667426	19605	5181	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000118.spe	236.04	7.66	1	0.018310	-0.003173	0.009822	0.093737	15280.13379	1.30	0	0	10	0	34	0	43	52	1528	0	409	13	285	14469	238	0	508	439	0	22	94	392	19	4109	833	0	0	0	0	9	16	75	30	23	7	0	27665917609850	20672	5413	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000119.spe	238.04	7.66	1	0.018310	-0.003173	0.009822	0.093737	15741.00977	1.28	0	0	0	0	63	0	50	45	1508	14	252	20	246	12007	185	6	495	493	0	115	213	449	75	4645	831	0	0	0	0	0	0	61	25	67	0	0	0	21719	5539	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000120.spe	240.04	7.67	1	0.018310	-0.003173	0.009822	0.093737	15319.42969	1.28	17	33	11	0	61	0	65	42	1550	0	152	0	246	8184	88	0	536	673	27	9	144	389	49	4473	951	4	0	0	0	25	0	61	25	14	18	21	644364601132974	22156	5427	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000121.spe	242.04	7.69	1	0.018310	-0.003173	0.009822	0.093737	15422.62402	1.26	0	0	25	20	38	6	78	40	1710	0	146	10	299	9862	53	0	468	610	46	64	154	457	14	4972	899	8	0	0	0	0	6	40	0	0	32	0	0	21696	5742	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000122.spe	244.04	7.68	1	0.018310	-0.003173	0.009822	0.093737	15442.52344	1.46	0	0	12	13	51	0	73	49	1821	8	135	0	285	8554	84	0	518	635	56	10	89	533	42	5617	1086	12	0	8	0	0	0	59	70	40	46	9	353928530401710	22286	5632	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000123.spe	246.04	7.66	1	0.018310	-0.003173	0.009822	0.093737	16379.87793	1.28	23	13	28	18	63	5	78	40	2409	0	126	18	327	11174	123	0	624	721	16	62	141	513	41	6075	843	9	8	11	0	12	0	56	0	0	53	12	185275592910581	22857	6099	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000124.spe	248.04	7.67	1	0.018310	-0.003173	0.009822	0.093737	16553.26758	1.50	0	0	0	11	49	10	56	51	2701	0	203	27	373	12517	40	0	686	766	0	0	111	553	0	5754	1072	9	0	0	0	42	6	74	97	0	54	5	930032512298682	22828	5932	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000125.spe	250.04	7.64	1	0.018310	-0.003173	0.009822	0.093737	15076.04102	1.36	16	0	0	9	46	0	69	37	2210	7	151	15	318	11374	162	12	520	661	0	0	79	472	12	5429	801	9	0	0	0	0	0	77	113	0	11	0	1218727234080805	20674	5396	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000126.spe	252.04	7.64	1	0.018310	-0.003173	0.009822	0.093737	14531.76855	1.26	24	35	13	18	42	8	73	42	1504	11	124	16	278	9137	94	0	455	579	43	0	112	424	16	5104	976	4	0	0	0	33	0	69	84	0	57	17	0	20975	5302	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000127.spe	254.04	7.64	1	0.018310	-0.003173	0.009822	0.093737	15376.32715	1.54	0	0	18	28	40	0	79	43	1882	5	127	19	261	8569	95	0	499	654	0	95	82	442	37	5523	865	9	0	0	0	19	30	84	0	0	17	0	0	22412	5687	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000128.spe	256.04	7.65	1	0.018310	-0.003173	0.009822	0.093737	14233.48633	1.25	0	6	33	26	44	0	76	18	1559	0	120	12	258	7917	71	0	488	524	0	46	38	369	44	5113	783	0	0	18	0	46	0	110	0	47	60	0	499474897850230	20448	5341	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000129.spe	258.04	7.66	1	0.018310	-0.003173	0.009822	0.093737	15280.53125	1.28	11	29	17	20	39	5	30	18	2071	0	121	0	253	9980	109	0	563	622	25	103	118	383	0	5191	846	0	0	0	0	19	18	53	0	6	31	21	350043134900696	21676	5673	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000130.spe	260.04	7.63	1	0.018310	-0.003173	0.009822	0.093737	15875.50391	1.82	0	0	20	10	59	0	47	38	1602	18	145	37	325	11806	22	9	541	720	27	81	125	422	0	4765	956	14	0	11	0	58	0	122	94	11	93	0	0	22529	5656	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000131.spe	262.04	7.64	1	0.018310	-0.003173	0.009822	0.093737	16100.88965	1.41	0	0	0	9	32	5	74	39	1763	9	144	21	309	9750	97	0	635	688	0	72	152	360	6	4703	975	0	0	0	0	36	17	76	5	123	27	13	0	23709	5825	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000132.spe	264.04	7.66	1	0.018310	-0.003173	0.009822	0.093737	16177.08887	1.45	0	0	8	45	50	0	67	50	1957	0	154	4	324	14261	91	0	552	624	0	38	88	505	93	5110	824	5	0	0	0	0	0	76	82	0	108	0	236664757625247	22467	5701	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000133.spe	266.04	7.62	1	0.018310	-0.003173	0.009822	0.093737	16798.75781	1.35	21	22	13	31	51	15	63	45	2486	0	138	27	363	16904	149	0	607	641	45	21	149	524	0	5118	841	0	0	17	0	29	0	103	50	0	60	0	0	22060	5682	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000134.spe	268.04	7.63	1	0.018310	-0.003173	0.009822	0.093737	16939.04883	1.34	0	15	13	11	32	0	59	45	2233	9	139	21	368	15819	118	0	667	651	13	155	164	543	38	5593	849	0	0	0	0	11	0	0	0	0	55	9	0	22863	5932	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000135.spe	270.04	7.62	1	0.018310	-0.003173	0.009822	0.093737	17322.22852	1.46	0	0	0	21	31	0	57	45	2371	0	176	0	368	14870	118	0	679	700	0	0	60	490	9	5420	899	0	0	12	0	29	0	67	108	0	59	0	0	23859	5790	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000136.spe	272.04	7.62	1	0.018310	-0.003173	0.009822	0.093737	17092.34375	1.37	0	0	4	32	31	0	46	69	2417	0	173	14	370	14631	167	0	675	730	0	0	115	552	66	5523	961	9	0	0	33	27	41	21	52	0	55	8	0	23350	6101	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000137.spe	274.04	7.62	1	0.018310	-0.003173	0.009822	0.093737	17456.52344	1.31	0	18	21	18	49	6	67	47	2131	0	175	0	346	16638	110	0	719	771	0	0	178	658	80	5758	970	0	0	0	0	0	9	82	193	0	82	25	0	23728	5867	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000138.spe	276.04	7.59	1	0.018310	-0.003173	0.009822	0.093737	17645.28125	1.34	0	0	0	15	58	0	57	56	2962	0	230	27	477	19905	154	0	696	865	0	90	184	543	23	5883	864	18	0	0	0	15	0	84	49	95	74	11	192978228127627	22481	5795	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000139.spe	278.04	7.58	1	0.018310	-0.003173	0.009822	0.093737	16477.17383	1.32	9	31	11	12	40	16	67	72	2735	0	215	21	412	16247	126	0	671	768	15	97	152	630	0	5502	836	7	0	0	0	28	0	62	0	18	60	4	527524754072166	21453	5468	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000140.spe	280.04	7.58	1	0.018310	-0.003173	0.009822	0.093737	15680.01172	1.41	0	0	23	29	36	0	64	65	2517	0	268	12	396	17126	183	0	652	812	11	34	163	590	18	5012	833	0	0	0	0	0	0	75	84	0	0	0	24018638704025	19752	5141	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000141.spe	282.04	7.54	1	0.018310	-0.003173	0.009822	0.093737	15522.92090	1.27	0	23	17	8	40	0	43	64	2685	5	256	11	465	17049	124	0	699	797	8	0	144	559	0	5285	788	19	0	0	0	12	0	48	66	0	101	11	346981040450154	19531	5428	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000142.spe	284.04	7.52	1	0.018310	-0.003173	0.009822	0.093737	15879.90332	1.30	7	13	40	9	37	0	54	77	2548	0	299	13	423	17138	217	0	663	903	0	0	106	437	112	5354	879	0	0	0	0	27	28	34	155	0	68	5	0	20942	5429	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000143.spe	286.04	7.52	1	0.018310	-0.003173	0.009822	0.093737	16729.56055	1.42	10	0	18	17	80	0	41	55	2377	0	298	7	385	16977	265	0	629	802	24	40	217	390	157	5509	893	0	0	0	0	0	0	0	18	60	0	19	404326197909872	21657	5800	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000144.spe	288.04	7.53	1	0.018310	-0.003173	0.009822	0.093737	15600.81543	1.27	0	0	9	16	49	0	73	83	2250	0	263	16	425	17789	165	0	538	673	0	144	85	473	15	4834	829	0	0	0	45	9	18	55	0	0	114	11	436260515213301	20219	5375	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000145.spe	290.04	7.53	1	0.018310	-0.003173	0.009822	0.093737	15731.91016	1.39	0	15	23	24	42	0	48	35	2224	0	169	7	374	13742	152	0	529	689	0	174	87	535	0	4827	705	7	0	10	0	0	12	88	0	0	47	0	0	21368	5696	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1B\XRF data\L000146.spe	292.04	7.54	1	0.018310	-0.003173	0.009822	0.093737	16178.98730	1.47	0	0	17	15	41	0	59	50	2219	21	208	18	370	13287	113	0	599	765	43	36	65	504	0	4874	820	0	5	0	0	4	0	35	17	0	81	0	0	22094	5657	
