"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","As","Se","Br","Rb","Sr","Y","Zr","Sn","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"YAN 8A-I_200um",0.02,"Unit 8","YAN FW",1,-52.85,18364.04688,1.33,0,0.0169039145907473,0.0373665480427046,0,0.0346975088967972,0.00889679715302491,0.204626334519573,0.216192170818505,1.18861209964413,0,1,0.0578291814946619,0.00533807829181495,0.402135231316726,56.1708185053381,0.208185053380783,0,0.144128113879004,0.0720640569395018,0,0.0258007117437722,0.0791814946619217,0,0.126334519572954,1.25800711743772,0.0097864768683274,0.420818505338078,0,0,0.00355871886120996,0.211743772241993,0.378113879003559,0.137010676156584,0.121886120996441,0.0685053380782918,0.0880782918149466,0.0213523131672598,0,0,10.5284697508897,3.8211743772242,16129,2.75529685681024,0.362937299307081,86624
"YAN 8A-I_200um",0.04,"Unit 8","YAN FW",1,-49.7,23229.83008,1.45,0.00785193494111049,0.0117779024116657,0.0409422321929333,0.0151430173864274,0.0269209197980931,0.00504767246214246,0.118900729108245,0.184520471116096,1.16713404374649,0,1,0.0588895120583287,0.0280426247896803,0.352215367358385,52.0919798093102,0.0830061693774537,0,0.089736399326977,0.055524397083567,0,0,0.00392596747055524,0,0.133482893998878,0.915872125630959,0,0.364554122265844,0.00560852495793606,0,0,0.137969713965227,0.285473920358946,0.0538418395961862,0.0886146943353898,0.0846887268648345,0.0701065619742008,0.0779584969153113,0.0246775098149187,0,7.1144139091419,2.61020751542344,17339,2.72561237645037,0.366890027591644,120012
"YAN 8A-I_200um",0.06,"Unit 8","YAN FW",1,-46.55,25651.91016,1.31,0.00878409616273694,0,0.0351363846509478,0.00369856680536292,0.0245030050855294,0,0.0859916782246879,0.198335644937587,1.15857605177994,0,1,0.0536292186777624,0.0263522884882108,0.365695792880259,49.8247803975959,0.110957004160888,0,0.0952380952380952,0.0804438280166436,0.0282015718908923,0,0.00739713361072584,0,0.179380490060102,0.868700878409616,0.0184928340268146,0.26537216828479,0,0,0.00601017105871475,0.121128062875636,0.311141932501156,0.0462320850670365,0.0661118816458622,0.0522422561257513,0.0841423948220065,0.0804438280166436,0,0.0134073046694406,6.07535829865927,2.17337031900139,17842,2.79536268878962,0.357735332166502,137284
"YAN 8A-I_200um",0.08,"Unit 8","YAN FW",1,-43.4,27061.84375,1.34,0.00935412026726058,0.00267260579064588,0.0351893095768374,0.00534521158129176,0.0142538975501114,0.00178173719376392,0.0685968819599109,0.213363028953229,1.1554565701559,0,1,0.0481069042316258,0.0347438752783964,0.383073496659243,52.6298440979955,0,0,0.0703786191536748,0.0583518930957684,0.0311804008908686,0,0,0,0.138530066815145,0.828953229398664,0,0.257015590200445,0,0,0.0195991091314031,0.120267260579065,0.306458797327394,0.044543429844098,0.0855233853006682,0.044988864142539,0.0244988864142539,0.0342984409799555,0,0,5.89844097995546,2.10244988864143,17962,2.80550847457627,0.356441625132155,147423
"YAN 8A-I_200um",0.1,"Unit 8","YAN FW",1,-40.26,28196.38672,1.43,0,0,0.0332665330661323,0.00681362725450902,0.0188376753507014,0.00360721442885772,0.0653306613226453,0.216432865731463,1.03967935871743,0,1,0.043687374749499,0.0328657314629259,0.371543086172345,50.660120240481,0.103406813627255,0,0.0945891783567134,0.0581162324649299,0,0,0.00521042084168337,0,0.116633266533066,0.748697394789579,0,0.245691382765531,0,0,0,0.117434869739479,0.254909819639279,0.0308617234468938,0.082565130260521,0.055310621242485,0.0496993987975952,0.0525050100200401,0.0569138276553106,0.0372745490981964,5.31583166332665,1.9627254509018,18160,2.70839289360833,0.369222649475986,156887
"YAN 8A-I_200um",0.12,"Unit 8","YAN FW",1,-37.11,27998.99219,1.51,0,0,0.0325581395348837,0.00581395348837209,0.00581395348837209,0,0.048062015503876,0.173643410852713,1.06744186046512,0,1,0.0624031007751938,0.0205426356589147,0.351937984496124,47.7073643410853,0.0957364341085271,0,0.0883720930232558,0.106589147286822,0.0484496124031008,0,0.0127906976744186,0,0.118604651162791,0.706976744186047,0,0.177131782945736,0.00232558139534884,0,0.00852713178294574,0.126744186046512,0.254651162790698,0.0313953488372093,0.0883720930232558,0.0403100775193798,0.0728682170542636,0.0732558139534884,0.012015503875969,0.022093023255814,5.09341085271318,1.87015503875969,17966,2.72352331606218,0.367171448139411,153578
"YAN 8A-I_200um",0.14,"Unit 8","YAN FW",1,-33.96,27863.80273,1.52,0.00526118000751597,0.0127771514468245,0.0217963171739947,0.00375798571965427,0.0165351371664788,0,0.0387072529124389,0.214205186020293,1.05486659150695,0,1,0.0578729800826757,0.0210447200300639,0.307027433295753,46.0800450958286,0.0627583615182262,0,0.0725291243893273,0.0642615558060879,0.00413378429161969,0,0.0165351371664788,0,0.101465614430665,0.677940623825629,0,0.201052236001503,0,0,0.00526118000751597,0.127019917324314,0.266816986095453,0.0638857572341225,0.0646373543780534,0.0217963171739947,0.079293498684705,0.0608793686583991,0.0326944757609921,0.0529875986471251,5.0206689214581,1.78015783540023,18097,2.82035043276335,0.354565868263473,153302
"YAN 8A-I_200um",0.16,"Unit 8","YAN FW",1,-30.81,28052.39063,1.41,0.0104206869934388,0.00771902740254728,0.0436125048243921,0,0.0177537630258587,0.00501736781165573,0.0420686993438827,0.20494017753763,1.09069857197993,0,1,0.050945580856812,0.0289463527595523,0.374372829023543,48.2226939405635,0.0262446931686607,0,0.0852952527981474,0.0945580856812042,0,0,0,0.0173678116557314,0.139328444615978,0.735623311462756,0,0.21381705905056,0,0,0,0.115013508297954,0.252026244693169,0.0505596294866847,0.0802778849864917,0.0397529911231185,0.0312620609803165,0.0316480123504438,0.0173678116557314,0.0544191431879583,5.13585488228483,1.77962176765728,17918,2.88592496204728,0.346509355978057,155458
"YAN 8A-I_200um",0.18,"Unit 8","YAN FW",1,-27.66,27797.90625,1.46,0,0.00533442757488716,0.0340582683627411,0.00287238407878539,0.00779647107098892,0.00328272466146902,0.0512925728354534,0.192039392695938,1.15839146491588,0,1,0.0508822322527698,0.0237997537956504,0.362741075092327,50.4177267131719,0.00984817398440706,0,0.119819450143619,0.098071399261387,0.00943783340172343,0,0.0311858842839557,0.0324169060320066,0.142798522773902,0.697168649979483,0,0.190398030365203,0,0,0.0045137464095199,0.11653672548215,0.28395568321707,0.0599097250718096,0.0915059499384489,0.069347558473533,0.0640131308986459,0.0857611817808781,0,0.0307755437012721,5.33442757488716,1.85473943373,17520,2.87610619469027,0.347692307692308,152646
"YAN 8A-I_200um",0.2,"Unit 8","YAN FW",1,-24.52,27932.59375,1.44,0.00656275635767022,0.00656275635767022,0.0262510254306809,0.00164068908941756,0.014766201804758,0,0.0406070549630845,0.212059064807219,1.16529942575882,0,1,0.0726004922067268,0.0360951599671862,0.370385561936013,51.2194421657096,0.0164068908941756,0,0.0758818703855619,0.0426579163248564,0.00205086136177194,0,0,0.0110746513535685,0.150943396226415,0.699753896636587,0,0.258408531583265,0,0,0.0123051681706317,0.121821164889253,0.264150943396226,0.0598851517637408,0.10377358490566,0.0750615258408532,0.0639868744872847,0.0684987694831829,0.00533223954060705,0.00820344544708778,5.47374897456932,1.883100902379,17936,2.90677412328469,0.344023979018359,154982
