"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"ARD1E",343,"Unit 2","ARD NON GUANO",2,8052.96,10569.46973,1.13,0,0,0.000523343291393183,0,0,0.0199742689548398,0.000566955232342615,0.00124294031705881,0.0242918511088336,0.000763208966615059,0.0163762838265117,0.000915850759938071,0.000610567173292047,0.00745764190235286,0.542816023027105,0.0016354477856037,0,0.000261671645696592,0.00316186571883382,0,0.000152641793323012,0,0.00130835822848296,0.00032708955712074,0.000610567173292047,0.0296561198456137,0.0140212390152424,0.000239865675221876,0.000588761202817331,0.000457925379969036,0,0.000130835822848296,0.000741402996140343,0.000130835822848296,0.00021805970474716,0.000392507468544888,0.000610567173292047,0,0.000370701498070172,0.000588761202817331,0.000414313439019604,8.72238818988639e-05,0.00159183584465427,0.00525523888440655,0.00032708955712074,0.000697791055190911,0.000654179114241479,0.000261671645696592,0,0.00104668658278637,0.000348895527595456,0,0,0.00133016419895767,0,0.00130835822848296,0.00176628360845199,0.223314943631566,0.0904511655291219,14389,2.46890067502411,0.405038570452104,45859
"ARD1E",343.2,"Unit 2","ARD NON GUANO",2,8066.27,13859.90332,1.16,0,0.000207431991939785,0.000637112546672198,0,0.000237065133645469,0,0.000222248562792627,0.00277069874948142,0.0357079357553488,0.000103715995969893,0.0223582054169383,0.000711195400936407,0.000118532566822735,0.00745273513897943,0.638090440348486,0.00357079357553488,0,0.000429680554732413,0.00309666330824394,0.000992710247140402,0.000148165708528418,0,0.0014520239435785,0.000533396550702305,0,0.0263883126889113,0.0121051383867718,0,0.000266698275351153,0,0.000444497125585255,0.000237065133645469,0,0,7.40828542642091e-05,0,0.00016298227938126,0,0.000133349137675576,5.92662834113673e-05,0,0.00103715995969893,0.00102234338884609,0.00460795353523381,0,0.000474130267290938,0,0.0008149113969063,0.000577846263260831,7.40828542642091e-05,0.000711195400936407,0.000888994251170509,0.00118532566822735,0.00124459195163871,0.00108160967225745,0,0,0.16126355716233,0.0663041545664671,15359,2.43217877094972,0.411153987504594,67492
"ARD1E",343.4,"Unit 2","ARD NON GUANO",2,8079.59,12444.17578,1.13,9.98053795099556e-05,0,0.000615466506978059,0,0.000332684598366519,0,0.000598832277059734,0.00171332568158757,0.0306069830497197,0,0.0190129247966465,0.000998053795099556,0.000615466506978059,0.00903238684565098,0.635294509040704,0.00281118485619708,0,0.000648734966814711,0.0021790841193007,0.000149708069264933,0.00036595305820317,0.000266147678693215,0.000166342299183259,0,0.000964785335262904,0.0273300397558095,0.0127750885772743,0,0,0.000166342299183259,0,0.000166342299183259,0.000515661127468104,0,0.000182976529101585,0,0.000116439609428282,0.000216244988938237,0.000432489977876474,0.000399221518039822,0.000399221518039822,0.000964785335262904,0.00164678876191427,0.00405875210007153,0.000848345725834622,0.000831711495916297,0.000515661127468104,0.000415855747958148,0.000266147678693215,0,0,0.000199610759019911,0,0,0.000565563817223082,0,0.000931516875426252,0.171831595056307,0.0677512184573415,14403,2.53621409280629,0.394288480154889,60117
"ARD1E",343.6,"Unit 2","ARD NON GUANO",2,8092.9,11880.10352,1.14,9.45626477541371e-05,0,0.000794326241134752,0,0.000340425531914894,0,0.000453900709219858,0.00162647754137116,0.0350827423167849,0,0.0208037825059102,0.00105910165484634,0.000189125295508274,0.00652482269503546,0.583791962174941,0.00366903073286052,9.45626477541371e-05,0.000794326241134752,0.0021371158392435,0.000491725768321513,0.00143735224586288,0,0.000907801418439716,0.000983451536643026,0.00181560283687943,0.028822695035461,0.0131820330969267,0,0,0.000378250591016548,0,0,0.000359338061465721,0,0,0,0.000283687943262411,0,0,0.000189125295508274,0.000226950354609929,0.00128605200945626,0.00149408983451537,0.00259101654846336,0.000283687943262411,0,0.000264775413711584,0.00051063829787234,0.000453900709219858,0.000208037825059102,0.000245862884160757,0.000264775413711584,0,0,0.000132387706855792,0.000264775413711584,0,0.204425531914894,0.0810401891252955,15094,2.52252042007001,0.396428901841058,52875
"ARD1E",343.8,"Unit 2","ARD NON GUANO",2,8106.22,13140.14063,1.22,0,0,0.000411076032622994,0.000328860826098395,0.000279531702183636,0.000115101289134438,0.000509734280452513,0.00297619047619048,0.0373750328860826,0,0.0200276243093923,0.00128255722178374,0.000246645619573796,0.00929031833727966,0.614476453564851,0.00365035516969219,0,0,0.00419297553275454,0.00120034201525914,0.00103591160220994,0.0014963167587477,0.000180873454354117,0,0,0.0269008155748487,0.0133517495395948,0,0.000164430413049198,0,0.000164430413049198,0.000213759536963957,0.000756379900026309,0,0.000164430413049198,0.000575506445672192,8.22152065245988e-05,0,0,0.000443962115232833,0.000230202578268877,0.000279531702183636,0.000920810313075506,0.00322283609576427,0,0.000822152065245988,0.000427519073927914,0.000559063404367272,0.000115101289134438,0,0,0.000575506445672192,0.000345303867403315,0,0.00070705077611155,0,0,0.179114048934491,0.0707872928176796,15198,2.53031358885017,0.395207931699256,60816
"ARD1E",344,"Unit 2","ARD NON GUANO",2,8119.53,13266.03223,1.22,0.000117154811715481,8.36820083682008e-05,0.000870292887029289,0,0,0.000167364016736402,0.000418410041841004,0.00254393305439331,0.0344937238493724,0,0.0205188284518828,0.000200836820083682,0.000468619246861925,0.0106108786610879,0.594995815899582,0.00230962343096234,0,0.000853556485355649,0.00177405857740586,0.00155648535564854,0,0,0,0,0.000602510460251046,0.0285690376569038,0.0142761506276151,0.000133891213389121,0.000435146443514644,0.000368200836820084,0,0,0.00123849372384937,0.000317991631799163,0.000184100418410042,0,0.000485355648535565,0.000652719665271966,0.000451882845188285,0.000251046025104603,0.000217573221757322,0,0.00165690376569038,0.00453556485355649,0.00135564853556485,0.00123849372384937,0.000485355648535565,0.000769874476987448,0,0,0.000150627615062762,0.000133891213389121,8.36820083682008e-05,0,0,0,0.000133891213389121,0.19347280334728,0.07581589958159,16090,2.55187637969095,0.391868512110727,59750
"ARD1E",344.2,"Unit 2","ARD NON GUANO",2,8132.85,13593.51758,1.12,0,0,0.000305756263980303,0,0.000241386524194976,8.04621747316586e-05,0.000595420093014274,0.00165752079947217,0.0339228528668673,0.000177016784409649,0.0198580647237734,0,0.000434495743550957,0.00772436877423923,0.604753705283146,0.00394264656185127,0,0.000337941133872966,0.00154487375484785,0.000514957918282615,0,0.000627604962906937,0.000724159572584928,0,0.00138394940538453,0.0272444923641396,0.0131636117860994,0,0,0.000547142788175279,0,0,0.000418403308604625,0,0.000289663829033971,0,0.000241386524194976,0.000547142788175279,0.000305756263980303,0.000160924349463317,0.000418403308604625,0.000852899052155582,0.00115865531613588,0.00350815081830032,0.0013195796655992,0.000563235223121611,0.000482773048389952,0.00141613427527719,0.000354033568819298,0.000531050353228947,0.000177016784409649,0.000547142788175279,0.000901176356994577,0,0,0,0.000724159572584928,0.191033295247904,0.0742665872773209,16486,2.57226435536295,0.388762530536602,62141
"ARD1E",344.4,"Unit 2","ARD NON GUANO",2,8146.16,14032.59668,1.14,0,0,0.000639815233844665,0,9.36314976358047e-05,0,0.000234078744089512,0.00185702470311013,0.0321624194378989,0.00012484199684774,0.0194597462586414,0.000234078744089512,0.000374525990543219,0.00658541533371826,0.605015527223358,0.00387010190227993,0,0,0.00293378692592188,0.00109236747241772,0,0.000140447246453707,0.000639815233844665,0,0.00187262995271609,0.0263416613348731,0.0147157503784273,0.000187262995271609,0,0.000639815233844665,0,0,0.000561788985814828,0,0,0.000249683993695479,0.000405736489755154,0.000109236747241772,0.000312104992119349,0,0.000483762737784991,0.00234078744089512,0.000842683478722242,0.00488444312666781,0,0.0012952357172953,0.000514973236996926,0.000702236232268535,0.000452552238573056,0,0,0.000343315491331284,0.000811472979510307,0.000577394235420796,0.00132644621650723,0,0,0.189010783227478,0.0755606185920944,16954,2.50144568360182,0.399768824306473,64081
"ARD1E",344.6,"Unit 2","ARD NON GUANO",2,8159.47,13974.99902,1.23,0.000200629668498055,0.000308661028458547,0.00123464411383419,0.000108031359960491,0,0.000277794925612692,0.000401259336996111,0.00266991789616643,0.0335205876905982,0.000200629668498055,0.0196771405642324,0.000169763565652201,0.000617322056917094,0.00833384776838076,0.612923637261559,0.00268535094758936,0,0.000493857645533675,0.00211432804494105,0.0014661398851781,0.00115747885671955,0.00188283227359714,9.25983085375641e-05,0,0.00157417124513859,0.0237051669856164,0.0135502191493302,0.000138897462806346,0.000308661028458547,0.000493857645533675,0,0.000154330514229273,0.000200629668498055,0,0.000216062719920983,0.000432125439841966,0.000154330514229273,0.000246928822766837,0.000432125439841966,0.000277794925612692,0.000246928822766837,0.000709920365454658,0.00145070683375517,0.00540156799802457,0,0.000910550033952713,0,0.000293227977035619,0.000617322056917094,0.000169763565652201,0.000555589851225384,0.000663621211185876,7.71652571146367e-05,0,0.000354960182727329,0,0,0.181739613556392,0.0743873078585098,16596,2.44315352697095,0.409307065217391,64796
"ARD1E",344.8,"Unit 2","ARD NON GUANO",2,8172.79,13522.62109,1.18,0.000336080659358246,0,0.000592142114107386,0,0.000896215091621989,0,0.000448107545810995,0.00236856845642954,0.0318956549571897,0,0.0184204209010162,0.000720172841481956,0.000720172841481956,0.00869008562054893,0.603648875730175,0.00457709850364087,0,0.000688165159638313,0.00272065295670961,0.000864207409778347,0.0010562535008402,0.00112026886452749,0,0.000304072977514604,0.000192046091061855,0.0249499879971193,0.0144194606705609,0,0,0.000176042250140034,0.000112026886452749,0,0.000944226614387453,0.000304072977514604,0,0.000416099863967352,0.000656157477794671,0.000400096023045531,0.000224053772905497,0.000480115227654637,0.000832199727934704,0.000304072977514604,0.00123229575098024,0.00408097943506442,0.00137633031927663,0.00144034568296391,0.00115227654637113,0.00112026886452749,0.000880211250700168,0.000720172841481956,0.000752180523325598,0.000704169000560134,0.000400096023045531,0,0.000400096023045531,0,0,0.187773065535729,0.0734896375130031,16325,2.55509581881533,0.39137475496463,62485
"ARD1E",345,"Unit 2","ARD NON GUANO",2,8186.1,13837.60742,1.17,0,0,0.000584342772311628,0.0001105513353022,7.89652395015714e-05,0,0.000300067910105971,0.00257426680775123,0.0318861637107345,0.000205309622704086,0.020151929120801,0.0007738593471154,0.000300067910105971,0.00745431860894834,0.601604573666672,0.00334812615486663,0,0.000900203730317914,0.002211026706044,0.00105813420932106,0.000726480203414457,0,0.000189516574803771,0,0.00325336786746474,0.0256321167422101,0.0185094521391683,0,0,0.000173723526903457,0,0,0.000457998389109114,0.000236895718504714,0,0,0.000157930479003143,0.000126344383202514,0.000173723526903457,0.0003316540059066,0,0.0007738593471154,0.00146875345472923,0.00382191759187606,0.000536963628610686,0.0006633080118132,0,0.0007738593471154,0,0,0.000363240101707228,0,0.000410619245408171,0.000584342772311628,0,0,0,0.193606974209953,0.0734850518801624,16912,2.63464431549538,0.379557875846317,63319
"ARD1E",345.2,"Unit 2","ARD NON GUANO",2,8197.55,13947.39941,1.2,9.73457070543189e-05,0.000162242845090532,0.000908559932506976,0,0,0.000243364267635797,0.00056784995781686,0.00306638977221105,0.0304367577389837,0,0.0178791615289766,0.000730092802907392,0.000324485690181063,0.00704133947692907,0.587108183529106,0.00116814848465183,0,0,0.00244986696086703,0.000438055681744435,0.000421831397235382,0.00158997988188721,0.000389382828217276,0.000454279966253488,0.000502952819780648,0.0271919008371731,0.0142449217989487,0.00025958855214485,0,0,0.000827438509961711,8.11214225452658e-05,0.000519177104289701,0,0.000340709974690116,0,0,0.000730092802907392,0.000859887078979817,0.00025958855214485,0.000324485690181063,0.000746317087416445,0.00146018560581478,0.00597053669933156,0.000454279966253488,0.000438055681744435,0.00123304562268804,0.000859887078979817,0.000340709974690116,0.000454279966253488,0,0.000762541371925498,0,0,0,0.00199558699461354,0.000389382828217276,0.204636900512687,0.0786391070153806,17460,2.60222818238085,0.384286054071196,61636
"ARD1E",345.4,"Unit 2","ARD NON GUANO",2,8209,15810.60352,1.06,0.000129503856337055,0,0.000417290203752734,0,0.000489236790606654,0,0.000561183377460573,0.00153965695867388,0.0192241280073673,0.000158282491078623,0.0119143547830091,0.000978473581213307,0.000302175664786463,0.00515137561874065,0.616582249338091,0.00217278692298837,0,0.000388511569011166,0.00178427535397721,0,0,0.000532404742719005,7.19465868539196e-05,0.00153965695867388,0,0.0181305398871878,0.0110797743755036,0,0,0.000546794060089789,0,0,0.000561183377460573,8.63359042247036e-05,0,0,0.00033095429952803,0.000460458155865086,0.000345343616898814,0,0.000532404742719005,0.000906526994359388,0.0016116035455278,0.00372683319903304,0.00073385518590998,0.000618740646943709,0.0011655347070335,0.00040290088638195,0,0.00040290088638195,0,0.00040290088638195,0.000647519281685277,0.000172671808449407,0,0,0,0.222314953378612,0.0708817773684816,20376,3.13641900121803,0.318834951456311,69496
"ARD1E",345.6,"Unit 2","ARD NON GUANO",2,8220.44,16023.29492,1.05,0.000176457094457483,0.00040585131725221,0.000494079864480951,0.000229394222794727,0,0.000282331351131972,0.000635245540046938,0.00194102803903231,0.0116285225247481,0,0.00700534664996206,0.000352914188914965,0.000476434155035203,0.00218806797127278,0.460958867851282,0.00111167969508214,0,0.00155282243122585,0,0.00100580543840765,0,0.00202925658626105,0.000423497026697958,0.00347620476081241,0.00178221665402057,0.0262568156552734,0.012828430767059,0.000141165675565986,0.000441142736143707,0,0.000123519966120238,0,8.82285472287413e-05,0,0.000211748513348979,0,7.05828377829931e-05,0.000282331351131972,0,0.000123519966120238,0.00010587425667449,0.000423497026697958,0.000794056925058672,0.00247039932240476,0,0.000899931181733162,0.000141165675565986,0.000388205607806462,0,0.00010587425667449,0.000758765506167175,0.000194102803903231,0.000705828377829931,0.000247039932240476,0.000176457094457483,0.00164105097845459,0,0.357572656208643,0.0946515854669937,25628,3.77777777777778,0.264705882352941,56671
"ARD1E",345.8,"Unit 2","ARD NON GUANO",2,8231.89,16121.59082,1.04,7.10719425738704e-05,0,0.000621879497521366,0,0,0,0.000355359712869352,0.00151027877969475,0.0144986762850696,0,0.00859970505143832,0.000835095325242977,0.000302055755938949,0.00293171763117215,0.419253389243261,0.00335814928661538,0,0.00296725360245909,0.00277180576038095,0.000461967626730158,8.8839928217338e-05,0.00172349460741636,0,0.00241644604751159,0.00122599100939926,0.0393383202146373,0.0154759154954603,0,0,0.000461967626730158,0,0.000266519784652014,0,0.000106607913860806,0.000124375899504273,0,0,0.000284287770295482,0.000302055755938949,0.000284287770295482,0.000479735612373625,0.000995007196034186,0.000977239210390718,0.00316270144453723,0.00138590288019047,0.000906167267816848,0.000426431655443222,0.00101277518167765,0.000906167267816848,0.000781791368312574,0.000799559353956042,0.000568575540590963,0.00088839928217338,0.000177679856434676,0,0,0,0.365416392743555,0.100477958813809,26221,3.6367816091954,0.274968394437421,56281
"ARD1E",346,"Unit 1","ARD NON GUANO",2,8243.34,12809.45508,1.15,0,0,0.00101436674533184,0,0.000351923156543701,0,0.000434728605142218,0.00207013621496294,0.0166645965304517,0.000579638140189624,0.0102471742640666,0.000972964021032584,0.000248416345795553,0.00432658468927255,0.512731337722022,0.00558936778039995,0,0.00335362066823997,0.00269117707945183,0.000683144950937772,0.000186312259346665,0.000952262658882955,0,0.00401606425702811,0.0014076926261748,0.0270359789674161,0.0114892559930443,0.000103506810748147,0,0.000289819070094812,0,0,0,0,0.000248416345795553,0,0,0.000331221794394071,0.000724547675237031,0.000393325880842959,0.000269117707945183,0.0014076926261748,0.00134558853972591,0.00385045335983108,0.00169751169626961,0.00167681033411999,0.000289819070094812,0.000269117707945183,0,0.000558936778039995,0.000910859934583696,0,0,0,0,0,0,0.295863867842504,0.0827226431499193,18288,3.57657657657658,0.279596977329975,48306
"ARD1E",346.2,"Unit 1","ARD NON GUANO",2,8254.79,11794.9082,1.22,0.000395661685984267,0.000302564818693851,0.000418935902806871,0,0.000256016385048643,0.000162919517758227,0.000861146022436345,0.00209467951403435,0.0133128520225294,0,0.00898384769352511,0.000861146022436345,0.00109388819066238,0.00516687613461807,0.462737978867011,0.00316529348787413,0,0.00318856770469674,0.00339803565610017,0.000372387469161663,0,0,0,0.00372387469161663,0.00269980915142205,0.0307685146394824,0.0124284317832705,0.000162919517758227,0.000232742168226039,0.00053530698691989,0,0,0.000488758553274682,0,0.000279290601871247,0.000465484336452078,0,0,0.000256016385048643,0.000442210119629474,0.00053530698691989,0,0.000907694456081553,0.00377042312526183,0.00132663035888842,0.0011637108411302,0.00130335614206582,0.000884420239258949,0.0012102592747754,0,0,0.00139645300935624,0.00132663035888842,0,0.000674952287855514,0,0,0.334310850439883,0.0919331564492855,18314,3.63645569620253,0.274993038150933,42966
