"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"ARD1A",11.4,"Unit 13","ARD NON GUANO",2,1030.42,10586.56934,0.97,0.000288309067320167,0.000576618134640334,0.0022343952717313,0,0.00151362260343088,0.000432463600980251,0.00554994954591322,0.0022343952717313,0.0461294507712268,0.000360386334150209,0.0306328384027678,0.00245062707222142,0.00158569987026092,0.0130459852962376,0.894262649560329,0.00324347700735188,0,0.00259478160588151,0.00677526308202393,0.00252270433905146,0,0,0.00273893613954159,0,0.00151362260343088,0.0899524290038922,0.0526884820527606,0.000360386334150209,0.000864927201960502,0.000432463600980251,0,0.00100908173562059,0.00108115900245063,0.000648695401470376,0,0,0.00136946806977079,0.00129739080294075,0,0.00108115900245063,0.000432463600980251,0,0.00108115900245063,0.0056941040795733,0,0.000432463600980251,0.00288309067320167,0.00079284993513046,0,0,0.00209024073807121,0,0.00634279948104368,0.000720772668300418,0.001729854403921,0,0,1,0.312599106241891,18211,3.19898547382984,0.312599106241891,34772
"ARD1A",11.6,"Unit 13","ARD NON GUANO",2,1062.78,13329.53125,1.26,0,0,0.000549517645622176,0.000366345097081451,0.00286970326047136,0.000366345097081451,0.00238124313102943,0.0040908535840762,0.0783978507754305,0.000244230064720967,0.0454267920380999,0.00207595555012822,0.00122115032360484,0.0150812064965197,1.28086457442911,0.00207595555012822,0.000305287580901209,0.00610575161802418,0.00677738429600684,0.00323604835755281,0.00158749542068629,0,0,0.0101966052021004,0.00457931371351813,0.0966540481133227,0.0531810965929906,0,0,0,0.000366345097081451,0,0.000610575161802418,0.000305287580901209,0,0,0.00207595555012822,0.00177066796922701,0.000305287580901209,0.000244230064720967,0.000549517645622176,0.00525094639150079,0.00500671632677983,0.0119062156551471,0.00311393332519233,0,0,0.00195384051776774,0.00134326535596532,0.00140432287214556,0.00122115032360484,0.00109903529124435,0.000610575161802418,0.00842593723287337,0.00445719868115765,0,0,1,0.286298693369154,21067,3.49285561953508,0.286298693369154,48429
"ARD1A",11.8,"Unit 13","ARD NON GUANO",2,1095.15,10465.1748,1.12,0,0.00127970749542962,0.00219378427787934,0,0.00246800731261426,0,0.00347349177330896,0.00685557586837294,0.116636197440585,0,0.0677330895795247,0.00137111517367459,0,0.0240402193784278,1.9918647166362,0.0175502742230347,0,0.00968921389396709,0.0131627056672761,0.00411334552102377,0.00283363802559415,0.00731261425959781,0.0036563071297989,0.00493601462522852,0,0.106032906764168,0.0619744058500914,0,0,0,0,0,0.00274223034734918,0,0,0,0,0.00274223034734918,0.0010054844606947,0.000639853747714808,0.00182815356489945,0.00137111517367459,0.00447897623400366,0.0127056672760512,0.000731261425959781,0.00283363802559415,0,0.00402193784277879,0.00420475319926874,0.0026508226691042,0.00155393053016453,0.00438756855575868,0.00274223034734918,0,0.00411334552102377,0,0.00383912248628885,1,0.31800731261426,14419,3.14458177637252,0.31800731261426,41854
"ARD1A",12,"Unit 13","ARD NON GUANO",2,1127.52,10582.66699,1.25,0,0,0.00146869836607307,0,0,0,0.00422250780246007,0.00715990453460621,0.12933724986231,0,0.0721498072333395,0.00348815861942354,0.00146869836607307,0.0258858087020378,2.13778226546723,0.0216633008995777,0,0.00339636497154397,0.00917936478795667,0.00780246006976317,0.00238663484486874,0.0041307141545805,0.00119331742243437,0.0041307141545805,0.0019276666054709,0.100238663484487,0.0558105379107766,0,0.00183587295759133,0.000826142830916101,0,0,0.00394712685882137,0.000917936478795667,0,0.000917936478795667,0.000826142830916101,0,0,0.00156049201395263,0.00174407930971177,0.00312098402790527,0.00514044428125574,0.0150541582522489,0.00339636497154397,0.00211125390123004,0.000367174591518267,0,0,0,0.00128511107031393,0.0041307141545805,0.000367174591518267,0.0005507618872774,0.00119331742243437,0.00211125390123004,0,1,0.302184688819534,14186,3.30923450789793,0.302184688819534,43014
"ARD1A",12.2,"Unit 13","ARD NON GUANO",2,1159.89,10957.5498,1.13,0,0,0.000854116843184148,0,0.00128117526477622,0,0.00239152716091561,0.00666211137683635,0.118209771096686,0.000427058421592074,0.0620942944994875,0.00444140758455757,0,0.0284420908780321,1.97147249743765,0.0112743423300307,0,0.00657669969251794,0.016484455073454,0.00632046463956269,0.00486846600614964,0.0175948069695934,0.00563717116501537,0.00153741031773147,0.00529552442774171,0.0973693201229928,0.054151007857875,0,0,0,0.000512470105910489,0.000427058421592074,0.00204988042364195,0,0,0,0,0.000512470105910489,0.000341646737273659,0.00162282200204988,0.00145199863341305,0,0.00341646737273659,0.0157157499145883,0.00316023231978135,0.00316023231978135,0.00213529210796037,0.00495387769046806,0.00384352579432866,0.00196446873932354,0.00281858558250769,0.000768705158865733,0.00196446873932354,0,0.00427058421592074,0,0,1,0.304321831226512,15271,3.28599494807746,0.304321831226512,44289
"ARD1A",12.4,"Unit 13","ARD NON GUANO",2,1192.26,12618.46582,1.21,0,0,0.00257536736858052,0.000605968792607181,0.000984699287986669,0.00113619148613846,0.00295409786396001,0.00378730495379488,0.126571731555825,0.00030298439630359,0.0691561884562945,0.00605968792607181,0.000833207089834873,0.0276473261627026,1.99378881987578,0.0165126495985457,0,0.00522648083623693,0.0114376609604605,0.00234812907135283,0.00204514467504923,0.00401454325102257,0.00560521133161642,0.00795334040296925,0.000984699287986669,0.10801393728223,0.0537797303438873,0.000454476594455386,0.000530222693531283,0.00159066808059385,0.00030298439630359,0,0,0.000605968792607181,0.000530222693531283,0.00196939857597334,0,0,0,0.000454476594455386,0.00219663687320103,0.000605968792607181,0.0031813361611877,0.0190122708680503,0.000833207089834873,0.00454476594455386,0.00219663687320103,0.00106044538706257,0.0030298439630359,0.00424178154825027,0.00257536736858052,0.00431752764732616,0.00333282835933949,0,0.0062869262232995,0,0,1,0.302757158006363,17199,3.30297723292469,0.302757158006363,50444
"ARD1A",12.6,"Unit 13","ARD NON GUANO",2,1224.63,13446.62305,1.25,0.00043731778425656,0,0.00357142857142857,0.00087463556851312,0,0.000510204081632653,0.00276967930029155,0.00597667638483965,0.139650145772595,0,0.0775510204081633,0.00415451895043732,0.00196793002915452,0.0274052478134111,2.28833819241982,0.0131195335276968,0,0.00459183673469388,0.00823615160349854,0,0,0.00123906705539359,0.00247813411078717,0,0.00590379008746356,0.118513119533528,0.0596209912536443,0.000583090379008746,0.0021865889212828,0,0.00182215743440233,0,0.00153061224489796,0.00262390670553936,0,0.000801749271137026,0.00043731778425656,0,0,0.00196793002915452,0.00182215743440233,0.00422740524781341,0.0053935860058309,0.0155247813411079,0.00349854227405248,0.00320699708454811,0.00182215743440233,0.00269679300291545,0,0.00189504373177843,0,0,0.00495626822157434,0,0,0.00174927113702624,0,1,0.30298833819242,17877,3.30045706038008,0.30298833819242,56645
"ARD1A",12.8,"Unit 13","ARD NON GUANO",2,1257,11675.71191,1.12,0.000491883915395967,0,0.00172159370388588,0.000819806525659944,0,0,0.00311526479750779,0.00532874241678964,0.123872766027218,0,0.0665682898835875,0.00459091654369569,0.00106574848335793,0.0265617314313822,2.04861452697163,0.0126250204951631,0,0.00836202656173143,0.0155763239875389,0,0.000901787178225939,0.00647647155271356,0.00557468437448762,0.00967371700278734,0.00418101328086572,0.111657648794884,0.0567306115756681,0,0.00073782587309395,0.00106574848335793,0,0.00122970978848992,0.00336120675520577,0,0,0,0,0.00196753566158387,0.000327922610263978,0,0.00237743892441384,0.00131169044105591,0.00532874241678964,0.00901787178225939,0.0028693228398098,0.00204951631414986,0.00188555500901787,0.00475487784882768,0,0.00188555500901787,0.00327922610263978,0.00237743892441384,0.000819806525659944,0.00163961305131989,0.0014756517461879,0,0.00516478111165765,1,0.318576815871454,16084,3.13896037056099,0.318576815871454,47426
"ARD1A",13,"Unit 12","ARD GZ 5",3,1289.37,12100.3916,1.02,0,0,0.00240860215053763,0,0.00240860215053763,0.000602150537634409,0.00344086021505376,0.0036989247311828,0.153720430107527,0.000946236559139785,0.0806881720430108,0.00111827956989247,0.00335483870967742,0.0318279569892473,2.51466666666667,0.0113548387096774,0,0.0116129032258065,0.0170322580645161,0,0.00318279569892473,0,0,0.00834408602150538,0,0.106924731182796,0.0492903225806452,0,0,0.0021505376344086,0,0,0.00283870967741936,0,0,0,0.00301075268817204,0.00197849462365591,0,0.000688172043010753,0.00301075268817204,0,0.00593548387096774,0.0241720430107527,0.00455913978494624,0.00662365591397849,0.00309677419354839,0.00232258064516129,0,0.00412903225806452,0.00309677419354839,0,0.00447311827956989,0.00550537634408602,0,0.000688172043010753,0,1,0.316129032258064,15300,3.16326530612245,0.316129032258064,51162
"ARD1A",13.2,"Unit 12","ARD GZ 5",3,1321.73,12724.3623,1.11,0.000718855581913594,0.00150959672201855,0.00215656674574078,0,0.00201279562935806,0,0.00373804902595069,0.00711667026094458,0.104521601610237,0,0.0618934656027604,0.00215656674574078,0.0023003378621235,0.0217094385737905,1.77823305297966,0.00898569477391992,0,0.00316296456041981,0.00963266479764215,0.00158148228020991,0.00165336783840127,0.00697289914456186,0.00309107900222845,0.00869815254115448,0.00797929695924089,0.0982675580475882,0.0560707353892603,0,0.000503198907339516,0,0.00150959672201855,0,0.00129394004744447,0.000934512256487672,0,0,0.000575084465530875,0.000718855581913594,0.000718855581913594,0.000790741140104953,0.00179713895478398,0.00165336783840127,0.00237222342031486,0.0196247573862411,0.00107828337287039,0.00567895909711739,0.00165336783840127,0.00201279562935806,0.00115016893106175,0.00323485011861117,0.00258788009488894,0,0,0,0,0,0,1,0.307885845733592,18194,3.24795703945832,0.307885845733592,49411
