"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"ARD1A",11.4,"Unit 13","ARD NON GUANO",2,1030.42,10586.56934,0.97,0.00941176470588235,0.0188235294117647,0.0729411764705882,0,0.0494117647058823,0.0141176470588235,0.181176470588235,0.0729411764705882,1.50588235294118,0.0117647058823529,1,0.08,0.0517647058823529,0.425882352941176,29.1929411764706,0.105882352941176,0,0.0847058823529412,0.221176470588235,0.0823529411764706,0,0,0.0894117647058824,0,0.0494117647058823,2.93647058823529,1.72,0.0117647058823529,0.0282352941176471,0.0141176470588235,0,0.0329411764705882,0.0352941176470588,0.0211764705882353,0,0,0.0447058823529412,0.0423529411764706,0,0.0352941176470588,0.0141176470588235,0,0.0352941176470588,0.185882352941176,0,0.0141176470588235,0.0941176470588235,0.0258823529411765,0,0,0.0682352941176471,0,0.207058823529412,0.0235294117647059,0.0564705882352941,0,0,32.6447058823529,10.2047058823529,18211,3.19898547382984,0.312599106241891,34772
"ARD1A",11.6,"Unit 13","ARD NON GUANO",2,1062.78,13329.53125,1.26,0,0,0.0120967741935484,0.00806451612903226,0.0631720430107527,0.00806451612903226,0.0524193548387097,0.0900537634408602,1.7258064516129,0.00537634408602151,1,0.0456989247311828,0.0268817204301075,0.331989247311828,28.1962365591398,0.0456989247311828,0.00672043010752688,0.134408602150538,0.149193548387097,0.071236559139785,0.0349462365591398,0,0,0.224462365591398,0.100806451612903,2.12768817204301,1.17069892473118,0,0,0,0.00806451612903226,0,0.0134408602150538,0.00672043010752688,0,0,0.0456989247311828,0.0389784946236559,0.00672043010752688,0.00537634408602151,0.0120967741935484,0.115591397849462,0.110215053763441,0.262096774193548,0.0685483870967742,0,0,0.043010752688172,0.0295698924731183,0.0309139784946237,0.0268817204301075,0.0241935483870968,0.0134408602150538,0.185483870967742,0.0981182795698925,0,0,22.0134408602151,6.30241935483871,21067,3.49285561953508,0.286298693369154,48429
"ARD1A",11.8,"Unit 13","ARD NON GUANO",2,1095.15,10465.1748,1.12,0,0.0188933873144399,0.0323886639676113,0,0.0364372469635627,0,0.0512820512820513,0.101214574898785,1.72199730094467,0,1,0.0202429149797571,0,0.354925775978408,29.4075573549258,0.259109311740891,0,0.143049932523617,0.194331983805668,0.0607287449392713,0.0418353576248313,0.107962213225371,0.0539811066126856,0.0728744939271255,0,1.56545209176788,0.91497975708502,0,0,0,0,0,0.0404858299595142,0,0,0,0,0.0404858299595142,0.0148448043184885,0.00944669365721997,0.0269905533063428,0.0202429149797571,0.0661268556005398,0.187584345479082,0.0107962213225371,0.0418353576248313,0,0.0593792172739541,0.0620782726045884,0.039136302294197,0.0229419703103914,0.0647773279352227,0.0404858299595142,0,0.0607287449392713,0,0.0566801619433198,14.7638326585695,4.69500674763833,14419,3.14458177637252,0.31800731261426,41854
"ARD1A",12,"Unit 13","ARD NON GUANO",2,1127.52,10582.66699,1.25,0,0,0.0203562340966921,0,0,0,0.0585241730279898,0.099236641221374,1.79262086513995,0,1,0.0483460559796438,0.0203562340966921,0.358778625954198,29.6297709923664,0.300254452926209,0,0.0470737913486005,0.127226463104326,0.108142493638677,0.0330788804071247,0.0572519083969466,0.0165394402035623,0.0572519083969466,0.0267175572519084,1.38931297709924,0.7735368956743,0,0.0254452926208651,0.0114503816793893,0,0,0.0547073791348601,0.0127226463104326,0,0.0127226463104326,0.0114503816793893,0,0,0.0216284987277354,0.0241730279898219,0.0432569974554707,0.0712468193384224,0.208651399491094,0.0470737913486005,0.0292620865139949,0.00508905852417303,0,0,0,0.0178117048346056,0.0572519083969466,0.00508905852417303,0.00763358778625954,0.0165394402035623,0.0292620865139949,0,13.8600508905852,4.1882951653944,14186,3.30923450789793,0.302184688819534,43014
"ARD1A",12.2,"Unit 13","ARD NON GUANO",2,1159.89,10957.5498,1.13,0,0,0.0137551581843191,0,0.0206327372764787,0,0.0385144429160935,0.107290233837689,1.90371389270977,0.00687757909215956,1,0.0715268225584594,0,0.458046767537827,31.7496561210454,0.181568088033012,0,0.105914718019257,0.265474552957359,0.101788170563961,0.078404401650619,0.283356258596974,0.0907840440165062,0.0247592847317744,0.0852819807427785,1.56808803301238,0.872077028885832,0,0,0,0.00825309491059147,0.00687757909215956,0.0330123796423659,0,0,0,0,0.00825309491059147,0.00550206327372765,0.0261348005502063,0.0233837689133425,0,0.0550206327372765,0.253094910591472,0.0508940852819807,0.0508940852819807,0.0343878954607978,0.0797799174690509,0.061898211829436,0.031636863823934,0.0453920220082531,0.0123796423658872,0.031636863823934,0,0.0687757909215956,0,0,16.1045392022008,4.9009628610729,15271,3.28599494807746,0.304321831226512,44289
"ARD1A",12.4,"Unit 13","ARD NON GUANO",2,1192.26,12618.46582,1.21,0,0,0.0372398685651698,0.00876232201533406,0.0142387732749179,0.0164293537787514,0.0427163198247536,0.0547645125958379,1.8302300109529,0.00438116100766703,1,0.0876232201533406,0.0120481927710843,0.399780941949617,28.8302300109529,0.238773274917853,0,0.0755750273822563,0.16538882803943,0.0339539978094195,0.0295728368017525,0.0580503833515882,0.0810514786418401,0.11500547645126,0.0142387732749179,1.5618838992333,0.777656078860898,0.00657174151150055,0.00766703176341731,0.0230010952902519,0.00438116100766703,0,0,0.00876232201533406,0.00766703176341731,0.0284775465498357,0,0,0,0.00657174151150055,0.031763417305586,0.00876232201533406,0.0460021905805038,0.274917853231106,0.0120481927710843,0.0657174151150055,0.031763417305586,0.0153340635268346,0.0438116100766703,0.0613362541073384,0.0372398685651698,0.0624315443592552,0.0481927710843374,0,0.0909090909090909,0,0,14.460021905805,4.37787513691128,17199,3.30297723292469,0.302757158006363,50444
"ARD1A",12.6,"Unit 13","ARD NON GUANO",2,1224.63,13446.62305,1.25,0.0056390977443609,0,0.0460526315789474,0.0112781954887218,0,0.00657894736842105,0.0357142857142857,0.0770676691729323,1.80075187969925,0,1,0.0535714285714286,0.0253759398496241,0.353383458646617,29.5075187969925,0.169172932330827,0,0.0592105263157895,0.106203007518797,0,0,0.0159774436090226,0.0319548872180451,0,0.0761278195488722,1.5281954887218,0.768796992481203,0.0075187969924812,0.0281954887218045,0,0.0234962406015038,0,0.0197368421052632,0.0338345864661654,0,0.0103383458646617,0.0056390977443609,0,0,0.0253759398496241,0.0234962406015038,0.0545112781954887,0.0695488721804511,0.200187969924812,0.0451127819548872,0.0413533834586466,0.0234962406015038,0.0347744360902256,0,0.0244360902255639,0,0,0.0639097744360902,0,0,0.0225563909774436,0,12.8947368421053,3.90695488721805,17877,3.30045706038008,0.30298833819242,56645
"ARD1A",12.8,"Unit 13","ARD NON GUANO",2,1257,11675.71191,1.12,0.00738916256157635,0,0.0258620689655172,0.0123152709359606,0,0,0.0467980295566502,0.0800492610837438,1.86083743842365,0,1,0.0689655172413793,0.0160098522167488,0.399014778325123,30.7746305418719,0.189655172413793,0,0.125615763546798,0.233990147783251,0,0.0135467980295567,0.0972906403940887,0.083743842364532,0.145320197044335,0.062807881773399,1.67733990147783,0.852216748768473,0,0.0110837438423645,0.0160098522167488,0,0.0184729064039409,0.0504926108374384,0,0,0,0,0.0295566502463054,0.00492610837438424,0,0.0357142857142857,0.0197044334975369,0.0800492610837438,0.135467980295567,0.0431034482758621,0.0307881773399015,0.0283251231527094,0.0714285714285714,0,0.0283251231527094,0.0492610837438424,0.0357142857142857,0.0123152709359606,0.0246305418719212,0.0221674876847291,0,0.0775862068965517,15.0221674876847,4.78571428571429,16084,3.13896037056099,0.318576815871454,47426
"ARD1A",13,"Unit 12","ARD GZ 5",3,1289.37,12100.3916,1.02,0,0,0.0298507462686567,0,0.0298507462686567,0.00746268656716418,0.0426439232409382,0.0458422174840085,1.90511727078891,0.011727078891258,1,0.0138592750533049,0.0415778251599147,0.394456289978678,31.1652452025586,0.140724946695096,0,0.143923240938166,0.211087420042644,0,0.0394456289978678,0,0,0.103411513859275,0,1.32515991471215,0.610874200426439,0,0,0.0266524520255864,0,0,0.035181236673774,0,0,0,0.0373134328358209,0.0245202558635394,0,0.00852878464818763,0.0373134328358209,0,0.0735607675906183,0.299573560767591,0.0565031982942431,0.082089552238806,0.0383795309168444,0.0287846481876333,0,0.0511727078891258,0.0383795309168444,0,0.0554371002132196,0.0682302771855011,0,0.00852878464818763,0,12.3933901918977,3.91791044776119,15300,3.16326530612245,0.316129032258064,51162
"ARD1A",13.2,"Unit 12","ARD GZ 5",3,1321.73,12724.3623,1.11,0.0116144018583043,0.024390243902439,0.0348432055749129,0,0.032520325203252,0,0.0603948896631823,0.114982578397213,1.68873403019744,0,1,0.0348432055749129,0.0371660859465738,0.35075493612079,28.7305458768873,0.145180023228804,0,0.0511033681765389,0.155632984901278,0.0255516840882695,0.0267131242740999,0.112659698025552,0.0499419279907085,0.140534262485482,0.128919860627178,1.5876887340302,0.905923344947735,0,0.00813008130081301,0,0.024390243902439,0,0.0209059233449477,0.0150987224157956,0,0,0.00929152148664344,0.0116144018583043,0.0116144018583043,0.0127758420441347,0.0290360046457607,0.0267131242740999,0.0383275261324042,0.317073170731707,0.0174216027874564,0.0917537746806039,0.0267131242740999,0.032520325203252,0.0185830429732869,0.0522648083623693,0.0418118466898955,0,0,0,0,0,0,16.1567944250871,4.97444831591173,18194,3.24795703945832,0.307885845733592,49411
