"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum"
"ARD1A",13.4,"Unit 12","ARD GZ 5",3,1354.1,13759.11035,1.13,NA,NA,-3.75816213867349,NA,-3.75816213867349,NA,-3.39714879313616,-2.43930905834913,0.475314047592158,NA,0,-2.85060508676809,-3.80261390124432,-1.04433157465578,3.33945863369047,-1.73460105538811,-4.69643177726642,-1.87637651778771,-1.72887038067912,-1.9100497328943,NA,-3.71560252425469,NA,-1.89644408083852,-3.39714879313616,0.488468011134877,-0.171026559747187,NA,NA,NA,-3.59781948859831,NA,-3.15598673631927,-3.45966915011749,NA,NA,-4.59107126160859,-3.13245623890907,-3.84913391687921,NA,-3.75816213867349,-3.45966915011749,-2.46283955575932,-1.39648812930943,-2.51162971992875,-2.79931179238053,NA,-3.71560252425469,-4.49576108180426,NA,-3.80261390124432,-3.49245897294048,-4.94774620554732,NA,-2.98163334917449,NA,-3.25607019487625,2.70112975825764,1.5155060925999,19176,3.27272727272727,0.305555555555556,54324
"ARD1A",13.6,"Unit 12","ARD GZ 5",3,1386.47,13456.82324,2.33,NA,NA,-3.29037535597881,-3.9263641226988,-5.02497641136691,-4.4188406077966,-2.90471287516682,-3.0790662623116,0.485760543132357,-4.33182923080697,0,-3.26138781910555,-3.32022831912849,-1.08663609762139,3.31456430610363,-2.73919843668925,NA,-2.41001663333072,-1.90408099485892,-2.27344109832496,-3.01007339082465,-2.26285898899443,-2.92491558248434,-2.46002705390538,-2.37408462410465,0.49448250382466,-0.0598034913474151,NA,-4.25178652313343,-3.32022831912849,-4.33182923080697,NA,NA,-4.25178652313343,NA,-4.04414715835519,-4.33182923080697,-4.51415078760092,NA,-5.43044151947508,-4.04414715835519,-2.98809448410587,-3.17914972086858,-1.40956410913485,NA,-2.98809448410587,NA,NA,-3.72569342723665,NA,-2.68960149554988,-2.37408462410465,-5.43044151947508,NA,-3.05553576490141,NA,-3.29037535597881,2.76977809485398,1.60306496481262,19103,3.21141975308642,0.311388755406055,50978
"ARD1A",13.8,"Unit 12","ARD GZ 5",3,1418.84,14416.07617,1.52,NA,NA,-3.18560103598333,-3.75091484503339,-5.02388052084628,-5.36035275746749,-2.96245748466912,-2.89225322599587,0.32662259887233,-3.79173683955364,0,-2.70711079286027,-3.92526823217817,-0.908333750973573,3.24099774195547,-1.37880368939073,-3.83429645397244,-2.3646204839135,-2.2512917986065,-2.75028296472548,-5.02388052084628,NA,NA,-2.89225322599587,NA,0.354039896300727,-0.265376314937483,-5.5834963087817,-4.26174046879938,-4.13657732584537,NA,-4.40484131244005,-4.77256609256537,-5.36035275746749,-5.36035275746749,-4.19720194766181,-4.57189539710322,NA,NA,NA,-3.56859328823943,-3.53580346541644,-2.62598524804791,-1.7880071196095,-2.46998099957132,-3.53580346541644,-5.17803120067353,-3.87874821654327,-5.17803120067353,NA,-3.87874821654327,NA,-2.6793312287532,NA,-3.35887275725737,NA,NA,2.68504319715024,1.48104902096463,20276,3.33340457362684,0.299993588510611,54417
"ARD1A",14,"Unit 12","ARD GZ 5",3,1451.21,14892.75098,1.09,NA,NA,-3.44795047036651,-3.74421628650968,-4.06698967877273,-4.11577984294217,-3.01716755427406,-2.55763522489562,0.310861584490667,-4.54656275903462,0,-3.16026839791473,-4.33892339425638,-1.10269893105356,3.21619687263058,-1.73623370881199,NA,-2.22871019390979,-1.9241263106554,-2.61170244616589,-2.89200441132005,-3.44795047036651,-4.91428753915994,-1.74553610147431,-3.17968648377183,0.286049419027896,-0.529486977603331,-5.16560196744084,NA,NA,-4.54656275903462,NA,NA,NA,-4.80892702350211,-4.06698967877273,NA,NA,-3.89263629162796,-4.27829877243994,NA,-4.62660546670816,-3.14122020294404,-1.61845067315561,-4.22114035859999,-3.710314734834,NA,-2.92185737446973,-3.97601790056701,-5.16560196744084,-3.12252806993188,-3.05106910594974,NA,-5.3197526472681,-2.38412429778382,NA,NA,2.56306528983142,1.3787208933373,20775,3.2685432504623,0.305946693487553,59122
"ARD1A",14.2,"Unit 12","ARD GZ 5",3,1483.58,12453.07324,1.23,-5.11559572973274,-4.08597631255158,-4.64559210048701,-4.93327417293879,-2.91837115239652,NA,-2.39430030188051,-2.94084400824858,0.283471539915437,NA,0,-3.58953942623769,-2.64749619826112,-1.03805828582702,3.2026585990661,-1.27829627050053,-3.5469798118189,-1.9976458234545,-1.58337008566418,-2.98736402388347,NA,NA,-3.03615418805291,-3.95244491992706,-3.95244491992706,0.494608397963893,-0.0454344563224597,NA,NA,NA,NA,NA,-2.94084400824858,-5.11559572973274,-4.64559210048701,-3.58953942623769,-3.5469798118189,NA,-4.64559210048701,-4.64559210048701,-3.95244491992706,-3.83466188427068,-2.71770045693437,-1.78339121955754,-2.52034102277588,-2.8130106367387,-3.58953942623769,-3.08744748244046,-3.35773781218037,-4.01698344106463,-2.85383263125895,-3.63399118880853,-3.83466188427068,-2.79320800944252,-3.25929773936712,NA,NA,2.86988862700108,1.67787040284727,19150,3.29372197309417,0.30360789652825,45712
"ARD1A",14.4,"Unit 12","ARD GZ 5",3,1515.95,12356.47852,1.17,NA,NA,-4.06044301054642,NA,NA,-4.62005879848184,-2.39543524695751,-2.72920842660956,0.243622082657751,NA,0,-2.82829932925379,-3.56400612423253,-1.20643889682113,3.26225612049843,-1.77951941433355,NA,-2.65644907232713,-1.74367328256042,-2.38201222662537,NA,NA,-4.62005879848184,-3.17313981554552,NA,0.577747386469806,0.0291282729230236,-5.09006242772758,-4.30160506736331,-3.70376806660769,NA,NA,-2.87085894367258,-4.90774087093362,-4.30160506736331,NA,-4.21459369037368,-4.06044301054642,-4.39691524716763,-3.70376806660769,-3.29830295849952,-2.87085894367258,-2.58862647598837,-2.22216352568347,-3.3322045101752,-4.62005879848184,NA,-3.29830295849952,NA,NA,-2.58862647598837,-3.01062088604774,-3.17313981554552,-2.65644907232713,-2.82829932925379,NA,NA,2.88316192132941,1.72645437082029,19075,3.17944785276074,0.314520019295707,46009
"ARD1A",15,"Unit 12","ARD GZ 5",3,1613.05,11849.40625,1.19,-2.37890736055368,-3.9544437213121,-2.80176421137371,-3.18125383307862,-2.52732736567195,NA,-1.37675533807313,-2.610708974611,1.45868931966452,-4.35990882942026,0,-3.34830791774178,-3.18125383307862,-0.370924782855988,3.52683025077445,-1.4695370715241,NA,0.0886075465224519,0.537930970530649,-2.03263112383585,-1.57181592064452,-1.85438289242953,-2.48810665251867,-0.37556516241249,NA,2.06617501544846,0.834435946744796,NA,-3.66676164886032,-3.66676164886032,NA,NA,NA,-2.75047091698616,NA,NA,-3.03815298943794,-2.75047091698616,NA,NA,NA,-2.19085512905074,-2.345005808878,-0.671029375306326,-2.70168075281673,-3.10714586092489,-3.54897861320393,-1.87500217963226,-3.26129654075215,-3.03815298943794,-1.98500307484659,-1.98500307484659,NA,NA,-1.89605558883009,NA,NA,3.90959193776035,2.64791800328609,20033,3.53132775390183,0.283179605431719,37863
"ARD1A",15.2,"Unit 12","ARD GZ 5",3,1629.66,13940.2998,1.1,NA,NA,-2.37335416388225,-2.21920348405499,-2.40725571555793,NA,-2.24819102092825,-1.63141681915288,2.02150642877172,-2.83011256637797,0,-2.16363363290018,-2.73002910782099,0.0395789862806581,3.74452274558017,-1.90335053463652,-3.00196282330463,0.832098640653807,1.11300102612021,-2.40725571555793,-2.94133820148819,NA,-3.8286413964891,0.00619197024792098,-1.14957873226014,2.40940417176055,0.92494879461727,-3.47196645255036,-3.37665627274604,-2.21920348405499,NA,NA,NA,-2.51645500752293,NA,-3.47196645255036,NA,NA,NA,-2.77881927199042,NA,-3.20960218808287,-2.47871467954008,-0.777339271780293,-1.52605630349505,-2.47871467954008,-3.13549421592915,NA,-2.1910326070883,-4.38825718442452,-1.80425963199229,-1.64741716049932,-2.4423470353692,-1.96788905577409,-2.0609794788401,NA,NA,3.99933971882065,2.70722170064057,22395,3.64048901782014,0.274688371563549,46706
"ARD1A",15.4,"Unit 12","ARD GZ 5",3,1646.26,10691.76172,0.97,NA,-3.38439026334577,-2.53709240295857,-2.46809953147162,-1.67964217110735,NA,-1.06527586840052,-2.77825445977546,1.98002690490679,-3.23023958351852,0,NA,-2.97892515523761,0.0333364202675917,3.85602045373088,-1.48727027845989,NA,0.805264478680651,1.22244520196138,-1.13309846473928,-1.77495235091167,NA,-0.794123097899948,0.507430034764852,NA,2.80524184900624,1.22410771273499,NA,-3.23023958351852,-1.95727390770563,NA,NA,-2.23171075340739,NA,NA,-2.04065551664468,NA,NA,NA,NA,-3.78985537145394,NA,NA,-0.687513362841689,-2.23171075340739,-1.99809590222588,NA,-2.77825445977546,-1.32600213086377,-2.34293638851761,-1.95727390770563,-1.39196009865557,-1.5652318199296,-1.2843294344632,-2.04065551664468,NA,NA,4.38583294081301,3.1126360778531,18193,3.57225433526012,0.279935275080906,33848
"ARD1A",15.6,"Unit 12","ARD GZ 5",3,1662.86,11732.21094,1.1,-3.57493519476472,-3.30667120817004,-2.84404768622193,NA,-2.70589734774111,NA,-2.47632290609661,-2.11453286149111,0.950192283549836,NA,0,-2.96183072187831,-3.19544557305982,-0.618423634364009,3.28419529098884,-1.32770019685384,NA,-0.630496215598278,-0.138469674265105,-3.36729582998647,NA,-3.500827222611,-1.59658976995625,-0.622431655761548,-4.53044663979215,1.89701222045881,0.442140586666571,NA,NA,NA,NA,NA,-3.30667120817004,NA,NA,-3.24951279433009,-3.09536211450283,NA,NA,NA,NA,NA,-2.84404768622193,-2.09683328439171,-4.06044301054642,-3.24951279433009,-2.58453649073684,-1.75785791755237,-2.13255136699378,NA,-3.24951279433009,NA,NA,NA,-1.53471436623816,NA,NA,3.49323680562332,2.2458322764016,19646,3.48129562043796,0.287249377538986,39590
"ARD1A",15.8,"Unit 12","ARD GZ 5",3,1679.46,13269.7334,1.05,NA,-3.97968165390196,NA,-3.37354585033165,-2.59338729278207,NA,-2.16052321048579,-2.13385496340363,1.84336424158106,-3.06339092202781,0,-2.9382277790738,-3.37354585033165,-0.158313016741946,3.72678130130061,-0.595291390556187,NA,0.699358380652586,1.03206413447832,-4.38514676201012,-3.5742165457938,-2.72691868540659,-1.42763570127633,0.0778836568168433,-1.74608943239487,2.55070994708289,0.753588534713446,NA,-4.16200321069592,-3.13238379351476,NA,NA,NA,-2.77570884957602,NA,-2.9382277790738,NA,-3.8255309740747,NA,NA,-2.72691868540659,-2.43923661295481,-2.03377150484665,-1.16627093714192,-2.16052321048579,-2.99885240089023,NA,-2.82700214396358,-1.49477500411396,-2.18792218467391,-2.82700214396358,-1.58178638110359,-1.72838985529547,-3.97968165390196,-1.80114920957789,-3.28653447334202,-2.72691868540659,3.98754075329638,2.66584268505792,21925,3.74978336221837,0.266682072910047,45745
"ARD1A",16,"Unit 12","ARD GZ 5",3,1696.06,14100.79199,1.07,-3.87120101090789,-3.58351893845611,-3.12398660907767,-3.29583686600433,-2.73622107806891,-3.87120101090789,-2.63443838375896,-1.67397643357167,1.83295176554851,-2.63443838375896,0,-2.66722820658195,-3.50347623078257,-0.269332933783584,3.91728690454769,-0.926762031741451,NA,0.502457374095474,0.835321669340488,NA,NA,NA,-1.29774096377845,-0.331853290764918,-3.07269331469012,2.22010887116981,0.489772214568158,-3.42936825862885,-2.97738313488579,NA,-3.58351893845611,-3.12398660907767,NA,NA,-3.3603753871419,NA,NA,-2.89037175789616,-2.97738313488579,-4.45898767581001,NA,-1.80574571120279,-1.83431908364685,-1.14117190308691,-1.71171676155452,-2.484906649788,-2.28423595432585,-4.1225154391888,-1.79175946922805,-1.72462016639043,NA,-2.07944154167984,-1.83431908364685,-1.73769224795778,NA,-2.26176309847379,-3.58351893845611,3.62631429326154,2.27607949534641,20439,3.85833135250773,0.259179398718581,53888
"ARD1A",16.2,"Unit 12","ARD GZ 5",3,1712.66,12946.25098,1.05,-3.26986137960107,-3.63758615972639,-2.69931652113346,-2.53897387105828,-2.40082353257746,-2.40082353257746,-1.94299043895198,-1.69167601067107,1.83234751825654,-2.02814824729229,0,NA,-2.46751490707613,0.128768606555841,3.83308105622007,-1.34617436733047,-2.53897387105828,0.7018808605287,0.874493603195694,-3.00159739300639,NA,-1.64515599503618,-3.75536919538277,-0.383772283496905,-2.40082353257746,2.23828046263055,0.774538506104775,NA,NA,-3.00159739300639,-3.63758615972639,NA,NA,NA,-3.06222201482282,-2.46751490707613,NA,-3.06222201482282,-2.33830317559612,-2.94443897916644,-3.43691546426423,NA,-1.69167601067107,-1.31302216001356,-1.36890261840802,-2.43361335540045,-2.53897387105828,-4.22537282462851,-3.19575340744735,NA,NA,NA,-1.79175946922805,NA,-2.19722457733622,-2.05062110314434,NA,3.86649942996822,2.52056915819103,20592,3.8417587585234,0.260297447824224,46118
"ARD1A",16.4,"Unit 12","ARD GZ 5",3,1729.26,11716.21094,1.09,NA,NA,-3.59356927430961,NA,-3.35240721749272,NA,-2.07944154167984,-2.00248050054371,0.86815035654622,-3.2188758248682,0,-2.81341071676004,-4.60517018598809,-0.74971753204834,3.34073941262504,-1.06421086195078,NA,-0.765717873394781,-0.258123270210237,-2.94694210938456,-3.50655789731998,-2.07944154167984,NA,-0.843970070294529,NA,1.95160817016995,0.555320863652542,NA,-3.42651518964645,NA,-3.42651518964645,NA,NA,-4.60517018598809,NA,-3.79423996977176,NA,NA,NA,-4.04555439805267,NA,NA,-4.04555439805267,-1.35673555887835,NA,-2.69562768110365,NA,-2.4949569856415,NA,NA,-2.3538783873816,-2.3538783873816,-3.2188758248682,-2.62416871712151,-2.40794560865187,NA,-2.16282315061889,3.68128821341812,2.36250358320529,20126,3.73887449964681,0.267460167516846,37957
"ARD1A",16.6,"Unit 12","ARD GZ 5",3,1745.87,14840.35254,1.14,-4.57911950878815,-4.44558811616363,-2.63320935973284,-3.8859723282282,-4.57911950878815,NA,-3.52929738428947,-2.39789527279837,0.525959789224583,NA,0,-3.38953544191431,-3.43398720448515,-0.908258560176891,3.35605889974919,-1.35454566280531,-4.44558811616363,-1.26233946893858,-0.463572738915445,-2.9986691332273,NA,NA,-2.88744349811708,-0.817919393094586,-2.0252199875132,1.351608803132,0.296077814413003,-4.57911950878815,-3.6346578999473,-3.81697945674125,NA,NA,-3.09104245335832,NA,NA,NA,-3.48050722012004,NA,NA,-4.22244456484942,NA,-4.04012300805546,-2.3203370384525,-1.78883120944897,-2.07068236158995,-3.15773382785699,-2.96968159635405,-3.75244093560368,NA,NA,-2.78736003956009,-2.44749221393774,-3.43398720448515,-2.08237840135315,-3.12383227618131,NA,-1.84289843071924,3.31945071411263,2.02695135905844,24031,3.64187753525208,0.274583642728334,51539
"ARD1A",16.8,"Unit 12","ARD GZ 5",3,1762.47,16067.69141,1.15,NA,NA,-2.82359127669215,-4.50534985070588,-3.05843086776955,NA,-2.94720523265933,-1.93083104222819,0.647941743791899,NA,0,-2.84712177410235,NA,-1.2282051177137,3.33957663772977,-1.51588719016548,-4.79303192315766,-1.39740558654496,-0.466694194344368,-2.07393188586887,-3.40673756203777,NA,-2.89591193827178,-1.46679757996896,-2.59580734582144,1.36747191627133,0.201925558219365,NA,NA,NA,NA,NA,-4.50534985070588,-3.58905911883173,NA,NA,NA,-2.7781289026154,-3.40673756203777,NA,NA,-2.3221115153444,-2.92122974625607,-1.21415336425805,NA,-4.01984203492418,-5.19849703126583,-2.7781289026154,NA,NA,-2.89591193827178,-3.28895452638139,-2.07393188586887,-2.08498172205545,-3.11905548958599,NA,-2.87121932568141,3.3645773354066,2.00118131442535,26295,3.90944734876774,0.25579062992502,55014
"ARD1A",17,"Unit 12","ARD GZ 5",3,1779.07,14178.48926,1.19,NA,NA,-3.60133317473124,NA,-3.49010753962101,NA,-2.65035688486919,-2.24489177676103,0.697951032872591,-4.13196142579341,0,-3.34350406542914,-3.21567069391925,-0.828744452491456,3.32368402109154,-1.39759391637382,NA,-1.41066599794118,-0.460736906918192,-2.24489177676103,NA,NA,-1.9019470256342,-1.77110742467539,-2.44556247222318,1.41047789845403,0.331645195872897,NA,-4.6427870495594,-4.23732194145123,NA,NA,-3.13870965278312,NA,NA,-4.6427870495594,-4.35510497710762,-4.23732194145123,-3.06725068880098,-3.49010753962101,-3.39002408106403,NA,-2.72097445208315,-1.51456559295933,-2.29141179239592,-2.3914952509529,-2.96881061598773,-2.34020195656535,NA,NA,-3.79548918917219,NA,NA,NA,-2.72097445208315,NA,NA,3.39292354732476,2.06183153291486,23433,3.78517459669185,0.264188605955978,48097
