"Al","Fe","Mn","Mg","Ca","Na","K","P"
1.63652144911788,1.30482060393196,-2.76787610553971,0.314135944261579,1.1759482754344,0.430593051390115,-1.31213868442344,-0.782004534172785
1.61401563906838,1.16099920166693,-2.86055414969456,0.0845193491605954,1.15214957283706,0.344873977559572,-1.23296647165163,-0.263037118946346
1.56560703338835,1.11635716373284,-2.81913842422535,0.0628132444446097,1.16237898216071,0.312698630636738,-1.25420171114408,-0.146514918993821
1.62619752636239,1.27912146069052,-2.74606631476777,0.317927229530841,1.15603102197967,0.397869963141805,-1.34538867083453,-0.685692216102923
1.5374930372692,1.02438754007625,-2.83825619949595,-0.157254907453439,1.10684450583777,0.213560476846661,-1.09483670592789,0.2080622528474
1.49658586865658,0.94814618683425,-2.6610216135745,-0.22563672869826,1.23027638576624,0.136997770362896,-1.27427706394518,0.348929194597972
1.51402986228328,0.986954901913637,-2.82152397444123,-0.200036809931125,1.19256960237944,0.179991963426584,-1.22965437900037,0.377668833369775
1.20134827255481,1.00544869731949,-2.68710071202832,-0.757310401500514,1.57745222675353,-0.141764974847687,-1.25078137676914,1.05270826851783
1.31445812978597,0.925648593555528,-2.61607792605769,-0.829388459170561,1.47188549932944,-0.0941350684517663,-1.09580198380384,0.923411214812927
1.469772341484,1.04266799985146,-2.72053956030236,-0.167371639769732,1.24476385234888,0.180892919008472,-1.30116978335696,0.250983870736231
1.21569132718052,0.936896772159404,-2.40688287275678,-0.759955348244808,1.58662999636387,-0.198597574005896,-1.33599127254593,0.96220897184962
1.22433853579861,0.875374908115365,-2.47624791426184,-0.972421233390547,1.49141382645752,-0.178517555159035,-0.940467785472032,0.976527217911963
1.22501830660658,0.954323425999078,-2.41664235922126,-0.761416031894596,1.55392495254952,-0.208357060470379,-1.30574542439672,0.958894190827779
1.14796046050091,0.885314406132332,-2.29013976643588,-1.01427592331475,1.63603292901232,-0.266283506818521,-1.13889153608777,1.04028293701136
1.09852721997279,0.812420872072496,-2.24525026483934,-1.0025386290351,1.75542029164919,-0.335229147870772,-1.20124756484482,1.11789722289554
1.24171702338066,0.921988450781613,-2.34984862103733,-0.669282737376531,1.51911776899743,-0.195630543556724,-1.3536435292995,0.885582188110371
1.21487660083415,0.97114967221699,-2.4759504283023,-0.66151643278152,1.57188128815022,-0.148163585137338,-1.32769770693399,0.855420591953799
1.30661578545232,1.04452692546066,-2.79611086903885,-0.407245999797504,1.41198788128426,0.0296552771982382,-1.1972726042819,0.607843603722778
1.28961508389849,0.929062956024058,-2.66603111717303,-0.642626021426148,1.47637190829101,-0.0547901219194097,-1.1413008245698,0.809698136874835
1.25965630304994,0.948441492854394,-2.58158898699563,-0.342255851725249,1.48481588439305,-0.00153849858242827,-1.30817312267331,0.54064277967924
1.20669465142121,0.907249485391435,-2.33613038161347,-0.743270078371779,1.61739339644935,-0.273719853385989,-1.40446381101321,1.02624659112245
1.29625257635492,1.0707387311018,-2.61591095611882,-0.305689214196582,1.45811496142453,0.0212979461343371,-1.40938932662653,0.484585281926342
1.29540276450777,1.02231153857163,-2.61273337629598,-0.311644117937019,1.46405879474025,0.0284996762568975,-1.36917047512334,0.483275195279789
1.1159555358707,0.892453358968479,-2.18699157749291,-0.811216823481514,1.57489431506964,-0.237567912658321,-1.3066183012802,0.959091405004138
1.25199454486939,0.959409299163725,-2.77075697375538,-0.450884976000988,1.48322801168072,0.0728977048886322,-1.11890467371282,0.573017062866724
1.21485817795633,0.927617683647456,-2.32309897342131,-0.654969241258733,1.52191827335543,-0.1688808959407,-1.36635271842402,0.848907694085537
1.19373170317825,0.954506292474218,-2.41454194661685,-0.726792427584625,1.59584105080728,-0.177436209330476,-1.343650346406,0.918341883478202
1.1964366764651,0.951398980090206,-2.4822177700918,-0.734314328239828,1.63473319216858,-0.21021665695481,-1.31416242142731,0.958342327989861
1.06192964193476,0.958344973217553,-2.30555599256643,-0.957483841104363,1.79199326452402,-0.356132327731834,-1.34229505654795,1.14919933827424
1.20437835204519,1.01846519659363,-2.46451991956635,-0.777770900867705,1.59239365443725,-0.236690024742495,-1.33902418532065,1.00276782742113
1.23384998771507,1.0378082530782,-2.59968137908658,-0.735340977969382,1.5766930036446,-0.194148873325064,-1.29809463779756,0.978914623740712
1.160401967039,0.975932855159667,-2.54486394874341,-0.707832726995434,1.63932395830165,-0.167502319948598,-1.25902556442254,0.903565779609666
1.14626383693254,0.877078797539334,-2.44802357088782,-0.67006778396945,1.52437957887864,-0.111483936613263,-1.09764666542938,0.779499743549402
1.30449427144345,1.00368293432766,-2.6140795393912,-0.28583929196629,1.47005211413308,0.0109588272416957,-1.42660610486961,0.537336789081213
1.3279458084144,1.03194670868749,-2.7064122366916,-0.207732501443048,1.41053872556878,0.094763638879575,-1.3152133367129,0.364163193297305
1.35965689140111,1.07669318993532,-2.68672233528111,-0.156543932973186,1.38209614122881,0.125303556314132,-1.40088395096023,0.300400440335161
1.37413729375539,1.06388347607691,-2.67745609744033,-0.124288176907705,1.28204928909594,0.187121289481345,-1.22171867632405,0.116271602262508
1.44085231356429,1.09154883789954,-2.69204028212913,-0.0518609846068798,1.29886995923588,0.209392197181694,-1.35213467653798,0.0553726353925834
1.42060388743068,1.10008441754917,-2.70885817316596,-0.0617584327991324,1.26917635383901,0.234448378615927,-1.25312075204968,-0.000575679420008246
1.43322091032889,1.14694225261512,-2.69348822354634,-0.00915914141115737,1.28778080762629,0.22101633733184,-1.38930070055727,0.00298775761262193
1.37828257102733,1.04971311517424,-2.63545618687594,-0.105733884917993,1.34067079202088,0.154750657324667,-1.3918932857033,0.209666221950099
1.39256342907084,1.14199739106695,-2.68759287054165,-0.0613998149941359,1.30011395110583,0.159772387498902,-1.38340534755258,0.137950874345847
1.39464974337725,1.10903879748336,-2.6110685559281,-0.0561196910244771,1.31172639189133,0.168703410979928,-1.38585479342365,0.0689246966443575
1.44029762098537,1.12660640681779,-2.66833035270842,0.0126709393340866,1.26780168264254,0.21651799858687,-1.38249196838754,-0.0130723272706911
1.35045488956392,1.17346694612429,-2.53697695310006,-0.0828297917682967,1.30804029367668,0.128066748146537,-1.42608001827551,0.0858578856324445
1.4101403180339,1.23157092828176,-2.64590081956005,0.00807180009453612,1.26283224160279,0.201464438480498,-1.37875456825133,-0.089424338682106
1.39941248009927,1.20151746438562,-2.71150526772052,-0.0349583260273877,1.29478012665234,0.186412269482867,-1.36112836226207,0.0254696153898708
1.34250692315881,1.12855182315512,-2.59583819204834,-0.134066551998901,1.30962154376954,0.12636392303821,-1.31655720827362,0.139417739199166
1.31037993583231,1.09865889642488,-2.67200829218688,-0.177336578335861,1.32421828280537,0.118198552013727,-1.15564624925417,0.153535452700619
1.31795558788554,1.11849716799405,-2.55299883215592,-0.140603465504379,1.37003477914912,0.119424976388299,-1.40363561650358,0.171325402746867
1.27926217790519,1.077393144325,-2.51441469522127,-0.247807142031226,1.42171734012969,0.0696599434916607,-1.38409967453962,0.298288905940573
1.28713159653952,1.14661906756513,-2.54593034178267,-0.153105071325226,1.41296368568338,0.100421226451774,-1.4548360342543,0.206735871122392
1.32995647792371,1.08875496886257,-2.70177484884544,-0.11185738610407,1.24751873474832,0.18719641002758,-0.954685626388417,-0.0851087302242566
1.32797495738159,1.14366230329809,-2.64561673250826,-0.103877507799264,1.3767756471271,0.159188911113491,-1.41693676202734,0.158829183414596
1.34087461450404,1.19386306515961,-2.62298406086577,-0.0228100979572141,1.35720796427922,0.174119362393895,-1.43551062634417,0.0152397788303894
1.38724453643707,1.18267390962389,-2.62504073283822,0.0184012103188539,1.3377595495949,0.175493225518237,-1.41851910334593,-0.0580125953088085
1.41024339102045,1.22111376447805,-2.60349536688282,0.0969240110167907,1.29318275377467,0.234017594714721,-1.37828160437838,-0.273704543743481
1.41948579551049,1.20859815095912,-2.70584402780124,0.0765097585015599,1.22803321516263,0.277653404563896,-1.10492459684046,-0.399511700056004
1.58279100149731,1.39216077788237,-2.68791603888693,0.327650911506214,1.2318668584625,0.430324173289026,-1.24898573608703,-1.02789194766347
1.65563798482537,1.46669209766377,-2.6543876927232,0.432374959836695,1.22044381676397,0.510757668926417,-1.14986010743749,-1.48165872785553
1.7170875476241,1.51427878478762,-2.55198703435377,0.525550735052604,1.23635542774561,0.567311939170426,-1.08074542670153,-1.92785197332506
1.76473040966067,1.47100983876622,-2.63143927575761,0.515111295181253,1.28221990374129,0.603956028569003,-0.781410047131297,-2.22417815302952
1.75873632953067,1.49717758396054,-2.53629841235785,0.567789589142641,1.33228758079158,0.553468213601325,-1.16190663069553,-2.01125425397338
1.78776552424208,1.52675007373708,-2.56009114312076,0.547774285506865,1.31601669072601,0.636887145102062,-1.02431101433095,-2.23079156186238
1.59722626650868,1.60696897419882,-2.47334596615775,0.677658955130497,0.971214386070154,0.26279365677258,-1.05788244417941,-1.58463382834357
1.78808382387678,1.58514993333207,-2.55741296038497,0.628530012264556,1.27967822111935,0.580408296990089,-0.961913596893535,-2.34252373030434
1.79709675036651,1.55559173613284,-2.55017046811395,0.589661152576167,1.30009613454893,0.612275836566495,-0.999122867193352,-2.30542827488364
1.7612141809029,1.46917947722427,-2.63326963729957,0.530980510738698,1.22221890934446,0.589483273611871,-0.608437684293326,-2.3313690302293
1.44994840621117,1.22952097608741,-2.65267603014642,0.214560718011182,1.25714576275162,0.251847641734083,-1.28931192916116,-0.461035545487896
1.23801738479061,0.942769648812251,-2.5156384550118,-0.301977674795543,1.50261313195753,-0.0654395022647172,-1.36439022466369,0.564045691175348
1.30679517055727,0.763380966204669,-2.71432369464362,-0.782217227897986,1.41804662310142,-0.00579488145728257,-0.670799608625224,0.684912652760749
1.46623165657105,1.2244094457543,-3.00010422019841,0.0819078296028802,1.18997777001919,0.35808666160813,-1.13890169097397,-0.181607452383167
1.33553344860359,0.719820495779624,-2.79883329708829,-0.52022491411698,1.4903635699773,0.0903790708877574,-1.13545651119378,0.818418137150786
1.45162237793488,1.0195535016232,-2.75687739170531,-0.624442051411636,1.30203020090516,-0.022100352444035,-1.07799641927482,0.708210134372567
1.38726767653243,0.913594332783247,-2.82376909235435,-0.738586636911222,1.30067254163519,0.116377899137171,-0.717444105096923,0.561887384274455
1.72786062705361,1.52338422309469,-2.54717344812824,0.534838601673052,1.2253792122385,0.5534333923838,-1.01621260577438,-2.00151000254103
1.47229285959003,1.14846846339656,-2.7132961552399,0.169284510200978,1.39040958027046,0.245660168209115,-1.40910863225083,-0.303710794176407
1.44111612960576,1.20028060131085,-2.72412429995319,0.171988371706267,1.29101040137589,0.271421470928119,-1.26838687883691,-0.383305796136786
1.38582929139237,1.10971842580951,-2.67680337050095,0.0804324824423173,1.38887757511021,0.209028168367394,-1.32969979038747,-0.167382782233372
1.72355754056809,1.49312255528109,-2.59336747632292,0.536584035767492,1.18711124931624,0.539072290762332,-0.753218356296313,-2.13286183907602
1.42002660464713,1.14694178430692,-2.65155620305027,0.139968723371638,1.386751631891,0.259121334404613,-1.44503457355798,-0.256219302013056
1.2005058195081,1.05660023371663,-2.55940909850884,-0.0502580633929872,1.48662504418357,-0.0214016383991064,-1.44542097111462,0.332758674007252
1.25414136902326,1.04580893778812,-2.58220195042211,-0.0632839529325616,1.49816475334834,0.0603688949724317,-1.47130501559756,0.258306963820072
1.30436553480253,1.14069955055296,-2.67614757547242,0.0810882774708507,1.3389259132346,0.0859872499494962,-1.28103477617258,0.0061158256345718
1.44598586497047,1.17612931910078,-2.70523096248073,0.188189917513011,1.32025579816938,0.259917331216204,-1.31403206250203,-0.371215205987083
1.52997761441996,1.29104932336234,-2.67936853698892,0.306663465839987,1.23513488063527,0.357238720690165,-1.20812692933667,-0.832568538622124
1.36798143689075,1.11855694005296,-2.67861742037372,0.0727875122587625,1.34717219621015,0.2103538384993,-1.25273296240712,-0.185501541131078
1.37609669026125,1.18950444492473,-2.68168327580073,0.0871133995436197,1.37558247288515,0.159124581693665,-1.36791611595484,-0.137822197552854
1.31050950222197,1.10432154636101,-2.64260463386486,0.0233825476132634,1.44517665874697,0.178269008728713,-1.49435191249655,0.0752972826894882
1.32976201347578,1.08469254520494,-2.655245486387,0.0327898323128851,1.44610453543089,0.117508907862373,-1.41168258521436,0.0560702373144907
1.23652436939453,1.01325491299603,-2.67929449635177,-0.0800658024426097,1.42758081391987,0.060650513067947,-1.14351436756196,0.16486405697796
1.53942739250404,1.28900031283291,-2.68378161481323,0.316884795534112,1.23988566991774,0.320706093443739,-1.21254000716099,-0.809582642258323
1.39238209714945,1.14571348871084,-2.72393553344976,0.12258019707032,1.32697201649362,0.200262156634078,-1.23742645366673,-0.226547968941821
1.39619141736064,1.14546254533821,-2.68684880638475,0.10450054282662,1.38394011411246,0.204666236268727,-1.40101042206388,-0.146901627458018
1.36934591195087,1.10545404962275,-2.68773888550474,0.0607377873486535,1.37887272559938,0.222938651950143,-1.2926260862049,-0.156984154762164
1.404065851547,1.16752291505849,-2.65579672547251,0.130094383231137,1.34348176556302,0.223725644202573,-1.37651574169779,-0.236578092431913
1.44145720416829,1.19867736971554,-2.69553655926935,0.162215244517659,1.33815537561995,0.269611734427586,-1.3733305307776,-0.341249838402082
1.32792896175106,1.09327010534787,-2.61032914018651,0.0451643923087832,1.43026210386626,0.133046404329991,-1.46096592453417,0.0416230971167187
1.42845237951703,1.13797682093238,-2.77771613972963,0.126428703627086,1.25495382266397,0.290011026663252,-0.99222543224089,-0.467881181433199
1.33363239220734,1.11681284423853,-2.68300702037656,0.0771315922246683,1.39562507758168,0.117526937979888,-1.3524327422143,-0.00528908164124675
1.44058352292012,1.21450841020833,-2.72465690663882,0.200596899928129,1.25337762036614,0.276859031228985,-1.15113644986617,-0.510132128146716
1.46188109497925,1.23005082805393,-2.70666949980015,0.218584306766801,1.27352252534484,0.273793028869825,-1.26668043565202,-0.484481848562475
1.29965310752765,1.06306767448232,-2.6267000919036,-0.0115220965867643,1.46914413493576,0.102882130480568,-1.44029560457091,0.143770745634968
1.45338926286153,1.17736930272371,-2.7078644504536,0.177437305101641,1.3359901735279,0.254192650673665,-1.31666555047489,-0.373848693959949
1.39864365602976,1.15111358177387,-2.66052519914437,0.128186785900919,1.35650523734961,0.196596233841547,-1.34675803929848,-0.223762256452863
1.54908522507635,1.27757461370062,-2.67974002165221,0.308745970138263,1.2687033051782,0.387987144740679,-1.23975095750407,-0.872605279677846
1.67059969218524,1.37071654657157,-2.66778384335199,0.41660632885427,1.31125809540976,0.494662461328457,-1.17925659941272,-1.41680268158458
1.66110240242052,1.37705725664396,-2.67549488673525,0.401743884313389,1.29661861784454,0.492342266580078,-1.17096730144954,-1.38240223961771
1.6054038875596,1.31283903357897,-2.65164409125248,0.341731885832186,1.30565865122145,0.451654540925277,-1.22765536845078,-1.13798853941422
1.40631747622424,1.05700919740478,-2.68292883418717,0.0567112568657229,1.39845682218826,0.187054512441155,-1.40364785041245,-0.0189725805245327
1.31683858358038,1.01634766432733,-2.68725158120705,-0.0501634762544731,1.34246013577058,0.172383769425312,-1.10146103184258,-0.0091540637994999
1.36684742317733,1.11415742615468,-2.6337741290447,0.0949585658189952,1.40410830973998,0.194898995983696,-1.44736964171201,-0.0938269501179667
1.39735298069209,1.1455911917417,-2.6673522208032,0.0985667547135305,1.37191209436402,0.202631125825123,-1.38807123702848,-0.160630689504785
1.50297587487718,1.22930036613155,-2.70128120702421,0.236942949985366,1.33138875536939,0.341056725363851,-1.34398385872119,-0.596399605981933
1.47101529227145,1.1497639070523,-2.76091651178617,0.17213967506497,1.26457024886395,0.289956323051734,-0.9642525036993,-0.622276430818932
1.45325511400834,1.19624627928638,-2.65003355352611,0.177357286084287,1.30759341162679,0.260643983928765,-1.31945927536384,-0.425603246044601
1.37856288865331,1.11784923049692,-2.66733298088449,0.0811436919689025,1.36328989788739,0.183294922790881,-1.32022940077101,-0.136578250141915
1.56691420439448,1.28458605074288,-2.66066571216068,0.313005193844651,1.27996071277812,0.384525289209794,-1.23667698935898,-0.931648749450269
1.48261587971868,1.22733773611276,-2.647533230029,0.224898335005703,1.29546442510794,0.308129403342688,-1.30042964991552,-0.590482899343244
1.57315677749605,1.27546698527805,-2.66125334257604,0.304926891700133,1.29604939989789,0.403684421729268,-1.25352514064612,-0.938505992879225
1.64570701194817,1.33333657588797,-2.68491297309914,0.368111539828902,1.32360955867208,0.474826969983566,-1.21264625003165,-1.24803243318989
1.5099878424287,1.24507932977182,-2.67560117240123,0.249652634165728,1.30135285746999,0.343614342565985,-1.3183038240982,-0.655782009902793
1.51654690000751,1.21643813419371,-2.71414343896205,0.211110367604905,1.27995999298212,0.386463401549992,-1.16879385915609,-0.727581498220099
1.43761570474698,1.2250707716023,-2.65834204025242,0.190497342765461,1.32690816461992,0.320510038038175,-1.43312827774798,-0.409131703772424
1.44354429356858,1.20221874580721,-2.659080142789,0.165596990949801,1.28075462093943,0.348022401787447,-1.2797157004573,-0.501341209806164
1.53224286554634,1.27262597810104,-2.68468865725179,0.261237720119882,1.27701453236696,0.402349454054181,-1.27696045532188,-0.783821437614724
1.4904778117631,1.20461511041113,-2.67148059562652,0.206118939566621,1.24700864048168,0.349453428098387,-1.10451753940003,-0.721675795294366
1.53078885845943,1.25503655117093,-2.68045903678726,0.26802162038951,1.29973298835773,0.384478727518046,-1.27273083485735,-0.784868874251037
1.43299189312013,1.17403877027544,-2.65827258144752,0.101866031153712,1.32697762342482,0.249332756970388,-1.3966911747722,-0.230243318724769
1.22365880616694,1.1151444205252,-2.49643592628893,-0.266362116431344,1.66223887934285,-0.14661045530272,-1.53317499027045,0.441541382258452
1.35715168084996,1.00748695932488,-2.55533334334814,-0.661545740904641,1.38379719499908,-0.107893013040134,-1.13349747390754,0.709833736026539
1.15604988172671,0.876783717566502,-2.23749878721978,-0.819164418789581,1.68323922003989,-0.298005690587785,-1.31456589658827,0.953161973852308
1.20781657942083,0.700691195160152,-2.42927750890976,-0.803627382845078,1.62184139050075,-0.123418163207324,-1.16113870168829,0.987112591568717
1.29955189810915,1.09245987153861,-2.51610388173609,-0.458171068740344,1.33219744024183,-0.107147887523061,-1.14737783760945,0.504591465719355
1.515693908516,1.30685701594028,-2.61703751383515,0.310823856138881,1.20051625718928,0.268794025033195,-1.35545610715984,-0.630191441822645
1.38022151118512,1.0468026536299,-2.52224889208295,-0.297386999111875,1.25761044672935,-0.0231903283106162,-1.15888479109769,0.317076399058757
1.28777846531984,0.847802526178079,-2.34428404643928,-0.566328259520904,1.46830515417066,-0.146580857018933,-1.22752199216234,0.680829009472871
1.77999647950834,1.48918553447169,-2.57607619651247,0.534106730255524,1.33018467550499,0.636446446148158,-1.02502859559187,-2.16881507378438
1.76054738114332,1.48986940370601,-2.5890755510296,0.528027818582962,1.31222253164572,0.607902737193222,-1.02299007274446,-2.08650424849719
1.73460153705336,1.48544158995938,-2.60139962689846,0.51799995497445,1.26057823518532,0.574469698114124,-1.02049906282818,-1.95119232555999
1.71688167833043,1.47242689599222,-2.60651805874339,0.510585310869172,1.25933327493619,0.550508178467717,-1.04043258045825,-1.86278469939409
1.59108785216679,1.37249395871824,-2.6201600430799,0.387744034567674,1.18372677345728,0.416447214599184,-1.11861308593233,-1.21272670449695
1.22079046116418,0.940733738489702,-2.13528653709033,-0.557351884065308,1.32488488878098,-0.206271743886941,-1.09900046605696,0.511501542664671
1.02114681661731,0.876186144931519,-1.88233807760236,-0.621532698355422,1.61919225555378,-0.449438057648394,-1.36660791497755,0.803391531481119
1.14829014147741,1.16765207495288,-2.223792241611,-0.336274252181103,1.25244703905576,-0.0695741641303976,-1.13911850188556,0.200369904322022
1.70108235633327,1.46332656341955,-2.59848490537246,0.396515767439206,1.16286465035771,0.553091727071086,-1.00298554188102,-1.67541061736734
1.71366400972254,1.52907396862294,-2.51764725444548,0.294382300003435,0.985620698609202,0.697442783720391,-0.709933410172024,-1.99260309606101
1.73683487508979,1.6183294695264,-2.48072617243798,0.409995650586603,1.10258448829024,0.739160037991387,-0.765031226884774,-2.36114712216167
1.71503306286196,1.59170791843525,-2.44880210454052,0.394718116999764,1.10698388279761,0.722350230593929,-0.781755589757038,-2.30023551739096
1.71482003777924,1.62721459933255,-2.45896546047641,0.410872069381246,1.20403977911417,0.716903864536176,-0.960055867494928,-2.25482902217204
1.71204873464437,1.64365146517433,-2.40890067820488,0.403778437812829,1.21762228038418,0.71684425962514,-0.9957228715074,-2.28932162792857
1.7204878352226,1.59631318059786,-2.39428108823727,0.337272482968073,1.15424345640553,0.799209838125141,-0.820760631464608,-2.39248507361734
1.73702206270756,1.61503565524322,-2.45211528755714,0.438288519881993,1.24914598318897,0.74240259653352,-0.967390329567614,-2.36238920043051
1.71350335127779,1.73907958891389,-2.40064541712345,0.43005220439694,1.23942788429672,0.725099520706573,-1.07843938863169,-2.36807774383677
1.74834885138882,1.617405514385,-2.43651368320574,0.433323846651914,1.25260987952595,0.760311006982833,-0.966177462668315,-2.40930795306045
2.16235352325294,1.62198046946309,-2.86186318158419,0.4749295044745,0.780562666711611,0.576370407895894,-0.417514367014129,-2.33681902319971
2.19759593379788,1.73669964894165,-2.81380491526735,0.676314252104947,0.752263939026361,0.479353496268339,-0.53486718534293,-2.49355516952889
2.17097609072743,1.82211950553107,-2.71307409552259,0.715562562363935,0.846889201208636,0.417797863559264,-0.615482788233919,-2.64478833963383
2.07583313930458,1.77704276524404,-2.6925353086444,0.615214327648144,0.977786729073441,0.543316720969893,-0.677182099592707,-2.61947627400299
2.15598543189612,1.82257777604701,-2.72651236076917,0.689417645848238,0.911674910184879,0.449356964243417,-0.590206541299811,-2.71229382615069
2.1345966458425,1.79780514983739,-2.75974169699701,0.66889496088951,0.838836435861991,0.493088669151703,-0.482024223477824,-2.69145594110826
2.14706211020018,1.82405077806285,-2.72397722376235,0.694507062660157,0.916634290803208,0.451892101250239,-0.600410430070418,-2.70975868914387
