"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"P2O5_TiO2",1,52,1.72134826850351,0.971856764693632,1.74161595727368,1.84830388419385,0.902468852851138,-1.35640342375006,3.1004882109412,4.45689163469126,-1.06759356920245,1.09233693705547,0.134772284519593,1.22692734764726,2.55359671726477
"CaO_TiO2",2,52,2.30852360622442,0.441088476930836,2.24545600572609,2.30232679382594,0.563692347560337,1.57637123463697,3.25045967434596,1.67408843970898,0.197440619750795,-1.17531724535792,0.0611679661765556,2.00027044377564,2.73762727880675
"Cu_TiO2",3,52,-3.25336819229904,0.893870352992703,-3.2887595208147,-3.1788809703882,1.04906911381677,-5.52119245390192,-1.86116295071804,3.66002950318388,-0.478485702480397,-0.598123134713999,0.123957515051242,-3.87729213162708,-2.43546208966702
"Zn_TiO2",4,52,-3.22326259460692,0.879239718814894,-3.31421861829596,-3.16881136618859,1.01749569329868,-5.2535008009607,-1.76358859476136,3.48991220619934,-0.325222609694453,-0.728798679251138,0.121928611138909,-3.77634587439894,-2.41762609552215
"Sr_TiO2",5,52,-2.3902149790743,0.642171676836285,-2.43683748959962,-2.35976504950125,0.823189504700456,-3.69730738959923,-1.21947699216398,2.47783039743524,-0.179699770181607,-0.983393558414735,0.0890531887878429,-2.83392439828913,-1.77062576133853
"P_Ti",6,52,1.40411557896216,0.971856764786919,1.42438326781249,1.53107119470487,0.90246885296425,-1.67363611282068,2.78325552161559,4.45689163443628,-1.06759356934701,1.09233693683056,0.13477228453253,0.909694658001191,2.23636402747658
"Ca_Ti",7,52,2.48460806127285,0.441088476912758,2.42154046100903,2.4784112488731,0.563692347613849,1.75245568969152,3.42654412952768,1.67408843983616,0.197440619884174,-1.17531724501433,0.0611679661740486,2.17635489885252,2.91371173390765
"Cu_Ti",8,52,-2.74143177210104,0.893870352469104,-2.77682309629987,-2.66694454955746,1.04906908709761,-5.00925589590353,-1.34922652913772,3.66002936676581,-0.478485696830152,-0.598123183380315,0.123957514978632,-3.36535570622443,-1.92352566698884
"Zn_Ti",9,52,-2.7113261774094,0.879239726521829,-2.80228220656519,-2.65687494477052,1.0174956987921,-4.74156441547946,-1.25165217365645,3.48991224182301,-0.325222645011129,-0.728798609645018,0.121928612207669,-3.26440946144038,-1.90568967834162
"Sr_Ti",10,52,-1.87827855837987,0.64217167511286,-1.92490107096231,-1.84782862935838,0.823189495230589,-3.18537095936208,-0.707540572225774,2.4778303871363,-0.179699765549908,-0.983393562464008,0.0890531885488468,-2.32198798150223,-1.25868934167836
"P_Ti_CS",11,52,-3.49508535002237,0.889551402360825,-3.46352099320811,-3.47809993889807,0.822679928193188,-5.66692088820919,-1.39487810425956,4.27204278394963,-0.107197474160862,-0.354998284539571,0.123358584360494,-4.04306097355446,-2.9537629869447
"Ca_Ti_CS",12,52,1.64718944206077,0.532219404605657,1.58491215188119,1.65577298870714,0.528066750612414,0.491659500845915,2.77400322635697,2.28234372551106,0.000401455432686187,-0.71874604195566,0.0738055520424081,1.30375290789711,2.13511638769678
"Cu_Ti_CS",13,52,0.010193016294305,1.12148167884812,0.154293201507712,0.101501604886303,1.16397010620996,-2.55431095447341,2.32856057893577,4.88287153340918,-0.527045046165874,-0.406227306699614,0.155521526830013,-0.642208118296656,0.889395903874244
"Zn_Ti_CS",14,52,0.277692245072384,1.09123535178766,0.328389901239971,0.325662309298122,1.14488317625307,-1.99848161785459,3.07415423545145,5.07263585330604,-0.199543827414344,-0.24036825312108,0.15132711594113,-0.369274038106583,1.11119773791743
"Sr_Ti_CS",15,52,2.40015981642479,1.0232877628891,2.20438719852227,2.361762822297,0.923279540286192,0.226182942880505,6.01281396500654,5.78663102212604,0.674636249174425,1.64395295263202,0.141904480717365,1.73211387068183,2.9611319230647
