"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"P2O5_TiO2",1,297,-0.50299702563405,1.53189153492061,-1.40966771411601,-0.700692244336342,0.674082545326045,-1.9061130414723,3.1004882109412,5.0066012524135,0.795142339357903,-0.883134995170924,0.0888893625257851,-1.75668832479272,0.870505308227155
"CaO_TiO2",2,297,1.82384757540776,0.473777697443567,1.76474000279091,1.81171174937448,0.441968467715685,0.677352182758108,3.25045967434596,2.57310749158785,0.281349187924339,0.00227927869365407,0.0274913703383547,1.52502702309811,2.13679283812507
"Cu_TiO2",3,297,-4.52035264370161,0.962434911364668,-4.42965633244498,-4.60574231483721,0.893835340689828,-6.43970918946771,-1.86116295071804,4.57854623874967,0.568388688812735,0.0396024779099622,0.0558461377934304,-5.44738087466996,-4.11435267622923
"Zn_TiO2",4,297,-4.45599657985513,0.858056080936164,-4.64099147573403,-4.59059357948159,0.880161609703733,-5.40107948319263,-1.76358859476136,3.63749088843127,1.15502847858518,0.757311437481982,0.0497894637493,-5.24507275721441,-4.05023097334729
"Sr_TiO2",5,297,-3.32062858811411,0.637398338497575,-3.52882716026212,-3.42011554297402,0.500158313104035,-4.14591934885645,-1.21947699216398,2.92644235669247,1.23446300605618,0.872438613436863,0.0369856028919048,-3.7811291818828,-3.01505655047795
"P_Ti",6,297,-0.820229715185059,1.53189153494542,-1.72690040134608,-1.01792493380621,0.674082555101555,-2.22334573253287,2.78325552161559,5.00660125414847,0.795142339351083,-0.883134995129697,0.0888893625272249,-2.07392101586201,0.553272618793461
"Ca_Ti",7,297,1.99993203048219,0.473777697445115,1.94082445796633,1.98779620445447,0.441968467573931,0.853436637905602,3.42654412952768,2.57310749162208,0.281349187920517,0.0022792787159216,0.0274913703384445,1.70111147812937,2.31287729312602
"Cu_Ti",8,297,-4.00841622193971,0.962434910102887,-3.91771990197199,-4.09380589521309,0.893835511986265,-5.92777263424208,-1.34922652913772,4.57854610510436,0.568388695470447,0.0396024674496025,0.0558461377202144,-4.93544456904536,-3.60241625734763
"Zn_Ti",9,297,-3.94406016481694,0.858056086312036,-4.1290550202847,-4.0786571637003,0.880161589498358,-4.88914314571108,-1.25165217365645,3.63749097205463,1.15502845884698,0.757311393833909,0.0497894640612397,-4.7331364072312,-3.53829451828814
"Sr_Ti",10,297,-2.80869216902866,0.637398339186098,-3.01689074358967,-2.90817912333007,0.500158309065533,-3.63398294311525,-0.707540572225774,2.92644237088948,1.23446300000624,0.872438602919286,0.0369856029318569,-3.26919278024037,-2.5031201287695
"P_Ti_CS",11,297,-4.9351241177017,1.20838443393805,-4.98828987303033,-4.96818545754947,1.20897463139906,-7.26486174458438,-1.39487810425956,5.86998364032482,0.23098968874286,-0.527061611674407,0.0701175765844295,-5.77940750465279,-4.14468969572996
"Ca_Ti_CS",12,297,0.94118597509646,0.570339243841857,0.795151095431073,0.902613364229516,0.528788516092021,-0.244779534004818,2.77400322635697,3.01878276036179,0.648434279280592,0.297490529892176,0.0330944395558452,0.624960533629475,1.28289187504816
"Cu_Ti_CS",13,297,-1.51341759932266,1.17716104007285,-1.64040623403149,-1.62343165045811,1.17754341548784,-5.65785497543358,2.32856057893577,7.98641555436935,0.633217323529328,0.417687419200127,0.0683058115127508,-2.44244175085457,-0.987810431496968
"Zn_Ti_CS",14,297,-1.13358782450582,1.04110174210775,-1.38593108711188,-1.26264164667884,0.831662285718904,-2.70292581820811,3.07415423545145,5.77708005365956,1.10701955696282,0.873034453840646,0.0604108502925034,-1.89912178047575,-0.645611387547073
"Sr_Ti_CS",15,297,1.12819190171407,0.963710464255299,0.800864221429901,1.01782427753278,0.781353110931834,-0.370757484795534,6.01281396500654,6.38357144980207,1.26378010026508,2.27332154811924,0.0559201528791799,0.50505489247889,1.66266060451629
