"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"P2O5_TiO2",1,256,0.0932882944742453,1.04698948039583,-0.597895491243113,-0.0191345264824945,0.448318954930639,-0.91593692102422,2.35231095311327,3.26824787413749,0.566376198369197,-1.22314959744364,0.0654368425247395,-0.848110208700949,1.06545686630997
"CaO_TiO2",2,256,-0.104240113620664,1.00798068302583,-0.286468466267717,-0.163073886307053,0.860658280998679,-2.41990156741436,3.01114237043234,5.43104393784669,0.557230516790478,0.373106561397577,0.0629987926891144,-0.701391026923064,0.473324148344746
"Cu_TiO2",3,256,-0.0296737142073065,1.07320750421975,-0.00300436413064614,-0.130110433960136,1.32281387519444,-1.99427153265313,2.762981331603,4.75725286425614,0.614107574071482,-0.279014586941176,0.0670754690137346,-1.00576045463382,0.59171474629972
"Zn_TiO2",4,256,0.00689986730712912,1.07101451628321,-0.249018198153115,-0.16067095872258,1.07373172896307,-1.10142323367301,3.13779955053319,4.2392227842062,1.06884940147791,0.282376984074097,0.0669384072677004,-0.949895844404128,0.608714235537371
"Sr_TiO2",5,256,0.113032161273453,1.01921321952329,-0.0999944139263842,-0.0362234157074707,0.897613160124499,-1.10260290903679,3.29644975370157,4.39905266273836,1.11379896430393,0.501877949156597,0.0637008262202056,-0.689575121764809,0.570183429133741
"P_Ti",6,256,0.093288294447838,1.04698948041379,-0.597895491229283,-0.0191345264842209,0.448318958045255,-0.915936921994811,2.35231095322231,3.26824787521712,0.566376198371978,-1.22314959743019,0.0654368425258622,-0.848110210708134,1.06545686629977
"Ca_Ti",7,256,-0.104240113623126,1.00798068302568,-0.286468466211633,-0.163073886309641,0.860658281302113,-2.41990156725223,3.01114237064897,5.4310439379012,0.557230516795128,0.373106561450169,0.062998792689105,-0.701391027135306,0.473324148305964
"Cu_Ti",8,256,-0.0296737139435277,1.07320750430692,-0.003004396147505,-0.130110436721064,1.32281383343953,-1.9942713965947,2.76298133503668,4.75725273163138,0.614107579516566,-0.279014596829882,0.0670754690191826,-1.00576040803737,0.591714730927598
"Zn_Ti",9,256,0.00689986626958937,1.07101451649941,-0.249018219354929,-0.160670958251786,1.07373180617173,-1.10142331715884,3.13779953794464,4.23922285510348,1.06884938482469,0.282376947538008,0.0669384072812132,-0.949895848184099,0.608714230297662
"Sr_Ti",10,256,0.113032161350192,1.01921321935921,-0.0999944063466051,-0.0362234143722717,0.897613192674282,-1.10260286490511,3.2964497514786,4.3990526163837,1.11379895879152,0.501877941394743,0.0637008262099503,-0.689575133680462,0.570183423181098
"P_Ti_CS",11,256,-0.0660792498832581,1.03784372509454,-0.174344138713861,-0.108273117241024,1.14476479537935,-1.92797719124054,2.92973487080159,4.85771206204213,0.33590001375352,-0.609219100451758,0.0648652328184088,-0.911624392012556,0.656331766446266
"Ca_Ti_CS",12,256,0.0734712877253657,1.03638446056582,-0.192186661174005,0.0179551295366844,0.9941194542449,-2.07940365651942,3.21355626681847,5.29295992333789,0.528290529604451,0.0670560450713595,0.0647740287853636,-0.470257417863504,0.717189829368138
"Cu_Ti_CS",13,256,0.0520233141579822,1.05585736823924,-0.0468595621715495,-0.0300676489512099,1.11137185857627,-3.52070552373569,3.26376599927285,6.78447152300854,0.504055430258354,0.0532354533427339,0.0659910855149527,-0.824398093606836,0.669077210750903
"Zn_Ti_CS",14,256,0.0186260684718237,1.07269225896547,-0.333437151833684,-0.105767964862363,0.83329570535112,-1.50738196876427,4.04162426185028,5.54900623061456,0.989710674127836,0.322414400544954,0.0670432661853417,-0.770336736671609,0.638104206002567
"Sr_Ti_CS",15,256,0.0756341837483667,1.03659106545491,-0.207092207058078,-0.0323131454215654,0.833495414133466,-1.55539390938118,5.06855766795791,6.62395157733909,1.15219535852195,1.87364818596352,0.0647869415909318,-0.617753312797949,0.629610722635252
